,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Wind Onshore
1500,7.400332469972791e-10,7.403043363182174e-10,7.402836277429782e-10,7.401842004260893e-10,7.399600288164116e-10,7.387322535866856e-10,7.403846620232329e-10,7.39311996083817e-10,7.404787257799969e-10,7.403974756291851e-10,7.398929996493426e-10,7.403295552464405e-10,7.387322535866856e-10
1501,6.360540524100591e-10,6.362580917348943e-10,6.362421648910114e-10,6.361673555608733e-10,6.360414306781253e-10,6.341972341391444e-10,6.363130243288968e-10,6.353088956326158e-10,6.36388643474826e-10,6.363259692498457e-10,6.359510412818952e-10,6.362779733477915e-10,6.341972341391444e-10
1502,5.739670084522044e-10,5.741281621441572e-10,5.741131684796239e-10,5.740528697334922e-10,5.739534490631087e-10,5.737334336475112e-10,5.74170288056318e-10,5.735401895616397e-10,5.74232860194889e-10,5.741817396177252e-10,5.738730545848412e-10,5.741321964193566e-10,5.7198980192936e-10
1503,5.269289660017341e-10,5.270650635931827e-10,5.27054519563362e-10,5.270037531449174e-10,5.269174717873075e-10,5.264362367148633e-10,5.27098864597064e-10,5.265661798090877e-10,5.271547416349769e-10,5.271106723049224e-10,5.268491483656423e-10,5.270495535274935e-10,5.249418409845988e-10
1504,5.14371739774102e-10,5.145039236440122e-10,5.14492986993659e-10,5.144456198480005e-10,5.143634038465682e-10,5.139762334767806e-10,5.145370687966306e-10,5.141299766346844e-10,5.145901224116803e-10,5.145476242672831e-10,5.142981943723731e-10,5.144423292940046e-10,5.123946276133228e-10
1505,4.3875927883249654e-10,4.388551203987917e-10,4.388462793984825e-10,4.38812147381314e-10,4.3875318741753127e-10,4.368957359897267e-10,4.3888245112939807e-10,4.382249188755486e-10,4.3892381310988083e-10,4.388892283286245e-10,4.3870926819051995e-10,4.387015312377175e-10,4.368957359897267e-10
1506,7.112039678398963e-10,7.114553789502131e-10,7.114253246193473e-10,7.113316486991166e-10,7.111937493678126e-10,7.097021928586193e-10,7.115342946253853e-10,7.097021928586193e-10,7.116225323219026e-10,7.115440146623043e-10,7.11077889237035e-10,7.102535898159707e-10,7.097021928586193e-10
1507,4.921167130280003e-10,4.922410988788757e-10,4.922290637601162e-10,4.921864080901455e-10,4.92114148923146e-10,4.901616347575958e-10,4.922778491036332e-10,4.921652055358244e-10,4.923248196846694e-10,4.922832280847257e-10,4.920560201132949e-10,4.911339620394316e-10,4.901616347575958e-10
1508,3.579096229825093e-10,3.5797744154142565e-10,3.5797068831426684e-10,3.579476734549115e-10,3.579082601385517e-10,3.5627375772369475e-10,3.5800008970541657e-10,3.5793458047629593e-10,3.580301537060879e-10,3.5800380204249564e-10,3.5787749802322945e-10,3.5627375772369475e-10,3.5627375772369475e-10
1509,4.369028566592544e-10,4.3699607673558915e-10,4.3698665852074233e-10,4.369532121013161e-10,4.368949549777385e-10,4.3504424365881015e-10,4.3702717119134656e-10,4.362839801801165e-10,4.3706917253917466e-10,4.3703184124758153e-10,4.36851633814774e-10,4.3504424365881015e-10,4.3504424365881015e-10
1510,4.2305993938545126e-10,4.231493425875071e-10,4.2314234493735746e-10,4.2311145028814697e-10,4.2305432486453866e-10,4.2123595664389735e-10,4.2317699363318757e-10,4.2242785136011064e-10,4.2321729200819377e-10,4.2318219041766977e-10,4.2301033669026594e-10,4.2123595664389735e-10,4.2123595664389735e-10
1511,5.078854294826983e-10,5.08016827361919e-10,5.080079362368739e-10,5.079597028758463e-10,5.078772043877552e-10,5.059114975860269e-10,5.08051151396872e-10,5.059114975860269e-10,5.081070785948675e-10,5.080623452698764e-10,5.078179786615958e-10,5.059114975860269e-10,5.059114975860269e-10
1512,6.388550253136318e-10,6.39059568697727e-10,6.390460812653507e-10,6.389682416247208e-10,6.388381170702654e-10,6.369973061858528e-10,6.391084773506167e-10,6.369973061858528e-10,6.391959855636564e-10,6.391300396961851e-10,6.387461057535442e-10,6.369973061858528e-10,6.369973061858528e-10
1513,9.648843247934553e-10,9.65342149202151e-10,9.6530713756622e-10,9.65132487810218e-10,9.64858295441316e-10,9.668686402018256e-10,9.65435444994064e-10,9.668686402018256e-10,9.656426879789601e-10,9.655030004571254e-10,9.646784465140954e-10,9.668686402018256e-10,9.668686402018256e-10
1514,6.298466847237464e-10,6.300477266742926e-10,6.300374871216929e-10,6.299606109320566e-10,6.298341874181724e-10,6.279667163729575e-10,6.300890469239179e-10,6.279667163729575e-10,6.301812927607556e-10,6.301175283664699e-10,6.297371040519958e-10,6.279667163729575e-10,6.279667163729575e-10
1515,7.298984425785683e-10,7.301629990706051e-10,7.301432765959047e-10,7.300407394693277e-10,7.298770722582874e-10,7.285231459533518e-10,7.302141682081066e-10,7.285231459533518e-10,7.30332576310706e-10,7.302517337554638e-10,7.29752334190433e-10,7.285231459533518e-10,7.285231459533518e-10
1516,5.436161192972529e-10,5.437620331384981e-10,5.437573019513904e-10,5.437000950738873e-10,5.436038028536979e-10,5.416220708842275e-10,5.437917977041375e-10,5.416220708842275e-10,5.43862088471569e-10,5.438139983108195e-10,5.435246782548586e-10,5.416220708842275e-10,5.416220708842275e-10
1517,1.0530380090285789e-09,1.0535506555277649e-09,1.0535244665455566e-09,1.053315548051797e-09,1.052999303456376e-09,1.0571781670259186e-09,1.053671722127807e-09,1.049212484731733e-09,1.0539049619560621e-09,1.053746954116577e-09,1.0527641692298594e-09,1.0571781670259186e-09,1.0571781670259186e-09
1518,1.1320691927122174e-09,1.1326586733210782e-09,1.1326358287762659e-09,1.1324024956399053e-09,1.132025732222789e-09,1.1385307610420419e-09,1.1328009661937177e-09,1.1385307610420419e-09,1.1330786294938944e-09,1.1328922540967382e-09,1.1317619524647824e-09,1.1385307610420419e-09,1.1385307610420419e-09
1519,2.998783567441543,10.547445648916264,9.461679185142541,6.5145987834709596,2.791970907675092,0.051703165766646526,18.302920390157112,0.005170317322098571,98.49452921458658,23.938565368792087,1.8096107737844078,0.2585158255349209,0.005170317322098571
1520,3.5262212244847767e-09,3.5311843053596782e-09,3.5310592158164404e-09,3.530717353451701e-09,3.5258386078772967e-09,3.5309283486679148e-09,3.532547820804096e-09,3.5238265857245732e-09,3.5341367782851203e-09,3.5327586107135623e-09,3.523690701566261e-09,3.5251897187820517e-09,3.737038086928845e-09
1521,8.67408799562237e-10,8.677769808003935e-10,8.6776613576083e-10,8.677178532270178e-10,8.673800487182646e-10,8.677626928321842e-10,8.67888462191255e-10,8.671890836940991e-10,8.680134821927056e-10,8.679058579031165e-10,8.672024279942441e-10,8.676398580194491e-10,8.675855673452191e-10
1522,1.1445012223297269e-09,1.1450980987786971e-09,1.1450782254138684e-09,1.1450336896007288e-09,1.1444574985372755e-09,1.1408523530529584e-09,1.1452927404990344e-09,1.1439726812176827e-09,1.1455101208398214e-09,1.1453207085765057e-09,1.1442111544153318e-09,1.1450193570766543e-09,1.1513746327630559e-09
1523,1.4493390467471139e-09,1.4501735805171624e-09,1.4501502362029306e-09,1.4500503252144165e-09,1.449247276244481e-09,1.4684511339931082e-09,1.4504770664677123e-09,1.4684511339931082e-09,1.4508394578551356e-09,1.4505234185634991e-09,1.4489068885889826e-09,1.4501033877396659e-09,1.4684511339931082e-09
1524,1.0085273155421612e-09,1.0090073700806002e-09,1.0089991409435244e-09,1.008957116376078e-09,1.0084908556894268e-09,1.0115136428753642e-09,1.0091579721995275e-09,1.0115136428753642e-09,1.0093343716199742e-09,1.009182919768488e-09,1.0082849264392778e-09,1.008968076177042e-09,1.0115136428753642e-09
1525,1.2480645922595198e-09,1.2487268769822725e-09,1.2487223537206139e-09,1.2485728905941124e-09,1.2480033619621377e-09,1.2585903951160676e-09,1.248960024649963e-09,1.2585903951160676e-09,1.2492292144164052e-09,1.2489986647812416e-09,1.2477217848271266e-09,1.2486350391903843e-09,1.2585903951160676e-09
1526,1.3276920425244667e-09,1.3284214093070664e-09,1.3284112525360546e-09,1.3283122955335695e-09,1.3276104399600832e-09,1.3414040014233462e-09,1.3286755553588216e-09,1.3270694999295522e-09,1.32898826008965e-09,1.3287289814424076e-09,1.327286702518758e-09,1.3281139785137804e-09,1.3414040014233462e-09
1527,1.540797482542466e-09,1.5417089180774463e-09,1.541689355984823e-09,1.541539478919625e-09,1.540693054311617e-09,1.5644092872428895e-09,1.542054422231866e-09,1.54063385784469e-09,1.5424546506144397e-09,1.5421091244548568e-09,1.5402569608801325e-09,1.5410252180275413e-09,1.5644092872428895e-09
1528,2.1157374767976496e-09,2.1173459138819447e-09,2.1173100252127012e-09,2.1170296457384486e-09,2.115558382431705e-09,2.1745543412922555e-09,2.117933464030132e-09,2.110485715315601e-09,2.118653078761533e-09,2.1180211405481947e-09,2.1146198651154417e-09,2.115558382431705e-09,2.1745543412922555e-09
1529,1.3216498363004785,4.412966398095983,3.8753461264794997,2.5984979813902167,1.187244768396218,0.002240086419675072,8.624325192424552,0.002240086419675072,42.62880737215777,9.923574182164122,0.7616287200324501,0.49281858422313435,0.002240086419675072
1530,2.3680762600422876,7.814651655644647,7.0647608403081374,5.762318897881548,2.0918006964971902,3.591582327170468,15.471431559606696,0.003946794854741057,75.22588916062868,17.681636067966842,1.3813778188097356,0.07893587637952564,0.003946794854741057
1531,2.257862436698029,7.488577079079644,6.6606941860408835,5.7575492118167695,1.9944451525492612,6.6606941860408835,14.788998954057558,2.4836486802541065,71.64950128957973,16.858706186654352,1.317086421880936,0.0037631052035901943,0.0037631052035901943
1532,7.421438822898055e-10,7.424145402274334e-10,7.423852825729933e-10,7.423686298790841e-10,7.42110647628473e-10,7.424667316774366e-10,7.42494371324687e-10,7.422994124721445e-10,7.425895774134962e-10,7.425070235866644e-10,7.419773802549824e-10,7.408528853447915e-10,7.408528853447915e-10
1533,4.914379502445107e-10,4.915620423086597e-10,4.915481024307325e-10,4.915407106051018e-10,4.914274863187332e-10,4.91558959405812e-10,4.915976039487198e-10,4.899393697766558e-10,4.916466285717483e-10,4.916031609289737e-10,4.913647350501904e-10,4.89477186138562e-10,4.89477186138562e-10
1534,6.434296547913825e-10,6.436473706961887e-10,6.436160494924898e-10,6.435700422502541e-10,6.434162702081414e-10,6.417621982122885e-10,6.437018563825454e-10,6.415953365588495e-10,6.437845197517857e-10,6.437160724829604e-10,6.433198109507692e-10,6.415953365588495e-10,6.415953365588495e-10
1535,9.674884881325844e-10,9.67941497327972e-10,9.678750902500915e-10,9.677250470047467e-10,9.67453390990454e-10,9.695347639975449e-10,9.68064177093533e-10,9.695347639975449e-10,9.68244925294463e-10,9.68104344624088e-10,9.67268353073938e-10,9.695347639975449e-10,9.695347639975449e-10
1536,6.758419403665791e-10,6.760747650691707e-10,6.760415869948561e-10,6.759644746736553e-10,6.758227265810043e-10,6.741383395318211e-10,6.761260660190542e-10,6.741383395318211e-10,6.762249895091374e-10,6.76151744218341e-10,6.757262952432997e-10,6.741383395318211e-10,6.741383395318211e-10
1537,8.10982602992048e-10,8.113196446587955e-10,8.112644588694149e-10,8.111581833249303e-10,8.109624716977691e-10,8.103971396844493e-10,8.113792575761728e-10,8.103971396844493e-10,8.115337212021697e-10,8.114302749882193e-10,8.108314562571894e-10,8.103971396844493e-10,8.103971396844493e-10
1538,4.810517435043664e-10,4.811693952005597e-10,4.81153937533497e-10,4.811168239968379e-10,4.810418006198308e-10,4.791093666146751e-10,4.811891747923874e-10,4.791093666146751e-10,4.81249976048567e-10,4.812082769438547e-10,4.809868845989461e-10,4.791093666146751e-10,4.791093666146751e-10
1539,5.68153951142484e-10,5.683191975570835e-10,5.68295867156217e-10,5.682438810931957e-10,5.681401254452082e-10,5.661701298398916e-10,5.683468152850981e-10,5.661701298398916e-10,5.68427114833369e-10,5.683726160720409e-10,5.680574918121641e-10,5.661701298398916e-10,5.661701298398916e-10
1540,6.847189329604547e-10,6.849561914555941e-10,6.849294853229025e-10,6.848543523749066e-10,6.846992551000516e-10,6.830597489737446e-10,6.850004016286542e-10,6.830597489737446e-10,6.851122819067247e-10,6.8503788267247e-10,6.845829780766253e-10,6.830597489737446e-10,6.830597489737446e-10
1541,0.06211147104749291,0.21466586279009206,0.16563052245716348,0.10678811417437091,0.05775277417536547,0.00010903340223322245,0.31491589201422165,0.0019614600681166585,2.0660223818173433,0.4740083297834242,0.037048964140175195,0.00010903340223322245,0.00010903340223322245
1542,3.6707944360745617e-09,3.676262444395128e-09,3.675382625640949e-09,3.673650955646693e-09,3.6703837601350353e-09,3.903853791308747e-09,3.6771792569750207e-09,3.903853791308747e-09,3.679621078911696e-09,3.677974182236273e-09,3.6682936043154553e-09,3.903853791308747e-09,3.903853791308747e-09
1543,2.0473969755131636,7.165889411368993,5.520659699844023,3.7657480075506387,1.9377149947448,0.1060259159098873,12.101578545943712,0.08043345373029286,69.20932986598376,15.684523251042325,1.3161837703906907,0.003656067204303735,0.003656067204303735
1544,3.1768569045421384,11.402647101848213,9.303652361846027,7.318116796979069,3.0633977294068737,4.4249078310300165,21.38705451375044,0.005672959510580742,107.95640514194747,24.73410018024037,1.9855355656218219,0.2836479385919361,0.005672959510580742
1545,1.3320692687448499,4.697296890422947,3.949468530050212,2.710877808182708,1.2385907236981677,6.3098017924765895,8.950570690042504,1.098372906128151,44.49578744400121,9.978834685554858,0.8179372709879011,0.303805273229061,0.002336965496780626
1546,6.409205579160184e-10,6.411297344632706e-10,6.411181756849029e-10,6.410658724035624e-10,6.409031361640083e-10,6.411712355870881e-10,6.41190584316865e-10,6.408984700669215e-10,6.412651818830827e-10,6.411984203108427e-10,6.407996832292427e-10,6.406219118084466e-10,6.390751788497965e-10
1547,5.499707412646152e-08,5.387521862406065e-08,5.3957065026444033e-08,5.412179908020224e-08,5.506041285477645e-08,6.233320677543202e-08,5.354359468476171e-08,6.94230264720952e-08,5.325055725531922e-08,5.3507209040906445e-08,5.563863094654878e-08,5.573406575433987e-08,1.0065053177466728e-07
1548,8.432270822956359e-09,8.435211742600687e-09,8.434851272203518e-09,8.433684396781592e-09,8.43245256033493e-09,9.900114104929256e-09,8.441266012627244e-09,9.900114104929256e-09,8.450747450753092e-09,8.4422445756292e-09,8.43519500013112e-09,8.434812208517517e-09,9.900114104929256e-09
1549,4.005224364199111e-09,4.011529211707483e-09,4.01119625688469e-09,4.01014841955204e-09,4.004904627553199e-09,4.2949203285983295e-09,4.013273953331091e-09,4.001984998608322e-09,4.01548043017863e-09,4.01355820478026e-09,4.002789596502381e-09,4.003276598452787e-09,4.2949203285983295e-09
1550,3.7489576273134665e-08,3.694754273762313e-08,3.698773315088134e-08,3.711390969830215e-08,3.7510523189592775e-08,6.054261308260216e-08,3.6842269319115404e-08,3.7872086777966044e-08,3.676139593599073e-08,3.682771542004461e-08,3.7828545740106186e-08,3.780813035595552e-08,6.054261308260216e-08
1551,0.5928911822376071,2.1068811551576685,1.8210229085232883,1.2916557851256565,0.5823038397695524,0.0010587385736319072,3.949078744577365,0.29644559313168567,20.147712720495754,4.605493977588735,0.38114433287630817,0.2540962232594571,0.0010587385736319072
1552,4.063282724049969e-09,4.0695861586908416e-09,4.069171557040375e-09,4.0676328589421235e-09,4.062967148447203e-09,4.363422006022907e-09,4.071420725289827e-09,4.060777820694571e-09,4.07364789260873e-09,4.071737069609535e-09,4.061013973098303e-09,4.059598347751182e-09,4.363422006022907e-09
1553,0.9230035177830777,3.198684598108375,2.8485798165201626,1.9255763014236436,0.8752619566572368,0.015913856399226007,6.015436704522308,0.0015913881642457852,30.26814975634856,6.9861817807439,0.5888125899017747,0.06365541751501094,0.0015913881642457852
1554,0.6723456384236813,2.2604723963452242,2.028629074021442,1.4490207682115612,0.6375691400748105,1.9127074128595232,4.497760456768195,0.001159220530658909,22.013523458306043,5.077368762577091,0.42891014998123417,0.011592169833102144,0.001159220530658909
1555,1.6714379749737361e-09,1.672493818638095e-09,1.6724138948603774e-09,1.6722621092664867e-09,1.6713777162114465e-09,1.6727241543048945e-09,1.6728870839613913e-09,1.6713564464990151e-09,1.6733534782942113e-09,1.6729422389738414e-09,1.670892344705763e-09,1.7020040708008807e-09,1.7020040708008807e-09
1556,3.9058381670844213e-10,3.9066058458490463e-10,3.90656414996232e-10,3.9064595486920823e-10,3.9058061600212276e-10,3.906780721294793e-10,3.9068652876564725e-10,3.905724876157577e-10,3.9072102163209814e-10,3.9069057752289446e-10,3.905408275594226e-10,3.8883994589850233e-10,3.8883994589850233e-10
1557,9.179056211873455e-10,9.18318730486678e-10,9.182863572197687e-10,9.182278545523002e-10,9.178898294182665e-10,9.157817320369107e-10,9.184389300737357e-10,9.168005729815136e-10,9.185924049353365e-10,9.184650872866398e-10,9.177151182581812e-10,9.189477334757269e-10,9.189477334757269e-10
1558,4.895624690888814e-10,4.896786342806512e-10,4.896683317087651e-10,4.896416315166001e-10,4.895526177045977e-10,4.875982163232192e-10,4.897125350597594e-10,4.875982163232192e-10,4.897671384514485e-10,4.897218285535683e-10,4.894990246514076e-10,4.875982163232192e-10,4.875982163232192e-10
1559,7.732430714798219e-10,7.735239635297901e-10,7.735022992907979e-10,7.734011223892937e-10,7.732144207000801e-10,7.722237172976837e-10,7.736024918786951e-10,7.722237172976837e-10,7.737228948055773e-10,7.736305494023005e-10,7.7309070083192e-10,7.722237172976837e-10,7.722237172976837e-10
1560,1.0560845480087283e-09,1.0565807964516966e-09,1.0565293934056803e-09,1.0563381710752368e-09,1.0560363091601812e-09,1.0602942671164716e-09,1.0567198472844422e-09,1.0535410096679257e-09,1.0569537474277786e-09,1.0567832223304648e-09,1.055832933899272e-09,1.0602942671164716e-09,1.0602942671164716e-09
1561,4.702219789795352e-10,4.703257371449932e-10,4.703199797246932e-10,4.702858140368612e-10,4.702085128791183e-10,4.682908995192481e-10,4.703488790841081e-10,4.682908995192481e-10,4.704050288334071e-10,4.703652674003836e-10,4.701621222185161e-10,4.682908995192481e-10,4.682908995192481e-10
1562,5.150090199613964e-10,5.151361050452413e-10,5.151267693935132e-10,5.150895240942674e-10,5.149982472451873e-10,5.130236318920935e-10,5.151637804263806e-10,5.130236318920935e-10,5.15229610922898e-10,5.151832351664708e-10,5.149346799614949e-10,5.130236318920935e-10,5.130236318920935e-10
