"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Norway (NO)","01.11.2018 18:00 - 01.11.2018 19:00 (CET)","n/e","n/e","n/e","352","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1030","18904","n/e","n/e","190","n/e","n/e","n/e","n/e","696"
"Norway (NO)","01.11.2018 19:00 - 01.11.2018 20:00 (CET)","n/e","n/e","n/e","360","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1034","18976","n/e","n/e","162","n/e","n/e","n/e","n/e","670"
"Norway (NO)","01.11.2018 20:00 - 01.11.2018 21:00 (CET)","n/e","n/e","n/e","364","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1033","18233","n/e","n/e","159","n/e","n/e","n/e","n/e","670"
"Norway (NO)","01.11.2018 21:00 - 01.11.2018 22:00 (CET)","n/e","n/e","n/e","366","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1034","16921","n/e","n/e","158","n/e","n/e","n/e","n/e","675"
"Norway (NO)","01.11.2018 22:00 - 01.11.2018 23:00 (CET)","n/e","n/e","n/e","367","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1031","15116","n/e","n/e","157","n/e","n/e","n/e","n/e","661"
"Norway (NO)","01.11.2018 23:00 - 02.11.2018 00:00 (CET)","n/e","n/e","n/e","362","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1036","11944","n/e","n/e","150","n/e","n/e","n/e","n/e","632"
"Norway (NO)","02.11.2018 00:00 - 02.11.2018 01:00 (CET)","n/e","n/e","n/e","361","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1079","10977","n/e","n/e","142","n/e","n/e","n/e","n/e","661"
"Norway (NO)","02.11.2018 01:00 - 02.11.2018 02:00 (CET)","n/e","n/e","n/e","366","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1079","10235","n/e","n/e","130","n/e","n/e","n/e","n/e","604"
"Norway (NO)","02.11.2018 02:00 - 02.11.2018 03:00 (CET)","n/e","n/e","n/e","368","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1084","10126","n/e","n/e","129","n/e","n/e","n/e","n/e","553"
"Norway (NO)","02.11.2018 03:00 - 02.11.2018 04:00 (CET)","n/e","n/e","n/e","368","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1086","9875","n/e","n/e","136","n/e","n/e","n/e","n/e","510"
"Norway (NO)","02.11.2018 04:00 - 02.11.2018 05:00 (CET)","n/e","n/e","n/e","366","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1091","11184","n/e","n/e","141","n/e","n/e","n/e","n/e","458"
"Norway (NO)","02.11.2018 05:00 - 02.11.2018 06:00 (CET)","n/e","n/e","n/e","369","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1092","14215","n/e","n/e","139","n/e","n/e","n/e","n/e","437"
"Norway (NO)","02.11.2018 06:00 - 02.11.2018 07:00 (CET)","n/e","n/e","n/e","366","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1103","17227","n/e","n/e","130","n/e","n/e","n/e","n/e","375"
"Norway (NO)","02.11.2018 07:00 - 02.11.2018 08:00 (CET)","n/e","n/e","n/e","368","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1124","19029","n/e","n/e","125","n/e","n/e","n/e","n/e","327"
"Norway (NO)","02.11.2018 08:00 - 02.11.2018 09:00 (CET)","n/e","n/e","n/e","370","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1154","19478","n/e","n/e","120","n/e","n/e","n/e","n/e","300"
"Norway (NO)","02.11.2018 09:00 - 02.11.2018 10:00 (CET)","n/e","n/e","n/e","368","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1167","19063","n/e","n/e","144","n/e","n/e","n/e","n/e","323"
"Norway (NO)","02.11.2018 10:00 - 02.11.2018 11:00 (CET)","n/e","n/e","n/e","371","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1180","18626","n/e","n/e","91","n/e","n/e","n/e","n/e","323"
"Norway (NO)","02.11.2018 11:00 - 02.11.2018 12:00 (CET)","n/e","n/e","n/e","367","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1179","18164","n/e","n/e","72","n/e","n/e","n/e","n/e","320"
"Norway (NO)","02.11.2018 12:00 - 02.11.2018 13:00 (CET)","n/e","n/e","n/e","365","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1189","18359","n/e","n/e","63","n/e","n/e","n/e","n/e","378"
"Norway (NO)","02.11.2018 13:00 - 02.11.2018 14:00 (CET)","n/e","n/e","n/e","367","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1194","19138","n/e","n/e","99","n/e","n/e","n/e","n/e","414"
"Norway (NO)","02.11.2018 14:00 - 02.11.2018 15:00 (CET)","n/e","n/e","n/e","362","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1199","18824","n/e","n/e","47","n/e","n/e","n/e","n/e","443"
"Norway (NO)","02.11.2018 15:00 - 02.11.2018 16:00 (CET)","n/e","n/e","n/e","364","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1192","18582","n/e","n/e","67","n/e","n/e","n/e","n/e","519"
"Norway (NO)","02.11.2018 16:00 - 02.11.2018 17:00 (CET)","n/e","n/e","n/e","367","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1189","19020","n/e","n/e","34","n/e","n/e","n/e","n/e","512"
"Norway (NO)","02.11.2018 17:00 - 02.11.2018 18:00 (CET)","n/e","n/e","n/e","367","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1190","19755","n/e","n/e","29","n/e","n/e","n/e","n/e","550"
"Norway (NO)","02.11.2018 18:00 - 02.11.2018 19:00 (CET)","n/e","n/e","n/e","366","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1189","19461","n/e","n/e","26","n/e","n/e","n/e","n/e","550"
"Norway (NO)","02.11.2018 19:00 - 02.11.2018 20:00 (CET)","n/e","n/e","n/e","365","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1187","18200","n/e","n/e","20","n/e","n/e","n/e","n/e","531"
"Norway (NO)","02.11.2018 20:00 - 02.11.2018 21:00 (CET)","n/e","n/e","n/e","360","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1182","16511","n/e","n/e","27","n/e","n/e","n/e","n/e","484"
"Norway (NO)","02.11.2018 21:00 - 02.11.2018 22:00 (CET)","n/e","n/e","n/e","362","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1181","15813","n/e","n/e","52","n/e","n/e","n/e","n/e","424"
"Norway (NO)","02.11.2018 22:00 - 02.11.2018 23:00 (CET)","n/e","n/e","n/e","360","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1180","14917","n/e","n/e","55","n/e","n/e","n/e","n/e","394"
"Norway (NO)","02.11.2018 23:00 - 03.11.2018 00:00 (CET)","n/e","n/e","n/e","360","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1176","13612","n/e","n/e","64","n/e","n/e","n/e","n/e","379"
"Norway (NO)","03.11.2018 00:00 - 03.11.2018 01:00 (CET)","n/e","n/e","n/e","374","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1198","13745","n/e","n/e","88","n/e","n/e","n/e","n/e","373"
"Norway (NO)","03.11.2018 01:00 - 03.11.2018 02:00 (CET)","n/e","n/e","n/e","380","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1193","12940","n/e","n/e","48","n/e","n/e","n/e","n/e","303"
"Norway (NO)","03.11.2018 02:00 - 03.11.2018 03:00 (CET)","n/e","n/e","n/e","374","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1192","12427","n/e","n/e","68","n/e","n/e","n/e","n/e","310"
"Norway (NO)","03.11.2018 03:00 - 03.11.2018 04:00 (CET)","n/e","n/e","n/e","375","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1184","12516","n/e","n/e","40","n/e","n/e","n/e","n/e","283"
"Norway (NO)","03.11.2018 04:00 - 03.11.2018 05:00 (CET)","n/e","n/e","n/e","371","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1180","12894","n/e","n/e","73","n/e","n/e","n/e","n/e","328"
"Norway (NO)","03.11.2018 05:00 - 03.11.2018 06:00 (CET)","n/e","n/e","n/e","373","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1177","13866","n/e","n/e","63","n/e","n/e","n/e","n/e","411"
"Norway (NO)","03.11.2018 06:00 - 03.11.2018 07:00 (CET)","n/e","n/e","n/e","368","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1173","14624","n/e","n/e","78","n/e","n/e","n/e","n/e","418"
"Norway (NO)","03.11.2018 07:00 - 03.11.2018 08:00 (CET)","n/e","n/e","n/e","369","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1168","15520","n/e","n/e","72","n/e","n/e","n/e","n/e","461"
"Norway (NO)","03.11.2018 08:00 - 03.11.2018 09:00 (CET)","n/e","n/e","n/e","374","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1166","16601","n/e","n/e","54","n/e","n/e","n/e","n/e","528"
"Norway (NO)","03.11.2018 09:00 - 03.11.2018 10:00 (CET)","n/e","n/e","n/e","372","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1163","17707","n/e","n/e","34","n/e","n/e","n/e","n/e","514"
"Norway (NO)","03.11.2018 10:00 - 03.11.2018 11:00 (CET)","n/e","n/e","n/e","374","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1161","18087","n/e","n/e","34","n/e","n/e","n/e","n/e","541"
"Norway (NO)","03.11.2018 11:00 - 03.11.2018 12:00 (CET)","n/e","n/e","n/e","355","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1148","17649","n/e","n/e","61","n/e","n/e","n/e","n/e","595"
"Norway (NO)","03.11.2018 12:00 - 03.11.2018 13:00 (CET)","n/e","n/e","n/e","323","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1144","17071","n/e","n/e","76","n/e","n/e","n/e","n/e","610"
"Norway (NO)","03.11.2018 13:00 - 03.11.2018 14:00 (CET)","n/e","n/e","n/e","315","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1152","16798","n/e","n/e","84","n/e","n/e","n/e","n/e","599"
"Norway (NO)","03.11.2018 14:00 - 03.11.2018 15:00 (CET)","n/e","n/e","n/e","306","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1151","17325","n/e","n/e","111","n/e","n/e","n/e","n/e","597"
"Norway (NO)","03.11.2018 15:00 - 03.11.2018 16:00 (CET)","n/e","n/e","n/e","304","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1152","17663","n/e","n/e","125","n/e","n/e","n/e","n/e","567"
"Norway (NO)","03.11.2018 16:00 - 03.11.2018 17:00 (CET)","n/e","n/e","n/e","309","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1151","18289","n/e","n/e","153","n/e","n/e","n/e","n/e","603"
"Norway (NO)","03.11.2018 17:00 - 03.11.2018 18:00 (CET)","n/e","n/e","n/e","328","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1152","18303","n/e","n/e","185","n/e","n/e","n/e","n/e","639"
"Norway (NO)","03.11.2018 18:00 - 03.11.2018 19:00 (CET)","n/e","n/e","n/e","332","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1153","17590","n/e","n/e","146","n/e","n/e","n/e","n/e","641"
"Norway (NO)","03.11.2018 19:00 - 03.11.2018 20:00 (CET)","n/e","n/e","n/e","337","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1157","16463","n/e","n/e","126","n/e","n/e","n/e","n/e","604"
"Norway (NO)","03.11.2018 20:00 - 03.11.2018 21:00 (CET)","n/e","n/e","n/e","331","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1161","15907","n/e","n/e","133","n/e","n/e","n/e","n/e","635"
"Norway (NO)","03.11.2018 21:00 - 03.11.2018 22:00 (CET)","n/e","n/e","n/e","331","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1163","15131","n/e","n/e","133","n/e","n/e","n/e","n/e","666"
"Norway (NO)","03.11.2018 22:00 - 03.11.2018 23:00 (CET)","n/e","n/e","n/e","333","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1163","13466","n/e","n/e","138","n/e","n/e","n/e","n/e","675"
"Norway (NO)","03.11.2018 23:00 - 04.11.2018 00:00 (CET)","n/e","n/e","n/e","328","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1164","11593","n/e","n/e","188","n/e","n/e","n/e","n/e","742"
"Norway (NO)","04.11.2018 00:00 - 04.11.2018 01:00 (CET)","n/e","n/e","n/e","325","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1152","11253","n/e","n/e","148","n/e","n/e","n/e","n/e","690"
"Norway (NO)","04.11.2018 01:00 - 04.11.2018 02:00 (CET)","n/e","n/e","n/e","332","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1154","10723","n/e","n/e","141","n/e","n/e","n/e","n/e","695"
"Norway (NO)","04.11.2018 02:00 - 04.11.2018 03:00 (CET)","n/e","n/e","n/e","334","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1152","10398","n/e","n/e","142","n/e","n/e","n/e","n/e","669"
"Norway (NO)","04.11.2018 03:00 - 04.11.2018 04:00 (CET)","n/e","n/e","n/e","333","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1154","9789","n/e","n/e","144","n/e","n/e","n/e","n/e","682"
"Norway (NO)","04.11.2018 04:00 - 04.11.2018 05:00 (CET)","n/e","n/e","n/e","334","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1164","9568","n/e","n/e","143","n/e","n/e","n/e","n/e","668"
"Norway (NO)","04.11.2018 05:00 - 04.11.2018 06:00 (CET)","n/e","n/e","n/e","330","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1166","9938","n/e","n/e","147","n/e","n/e","n/e","n/e","680"
"Norway (NO)","04.11.2018 06:00 - 04.11.2018 07:00 (CET)","n/e","n/e","n/e","331","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1166","11024","n/e","n/e","213","n/e","n/e","n/e","n/e","684"
"Norway (NO)","04.11.2018 07:00 - 04.11.2018 08:00 (CET)","n/e","n/e","n/e","337","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1180","12849","n/e","n/e","192","n/e","n/e","n/e","n/e","667"
"Norway (NO)","04.11.2018 08:00 - 04.11.2018 09:00 (CET)","n/e","n/e","n/e","353","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1192","14228","n/e","n/e","157","n/e","n/e","n/e","n/e","712"
"Norway (NO)","04.11.2018 09:00 - 04.11.2018 10:00 (CET)","n/e","n/e","n/e","360","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1192","15859","n/e","n/e","165","n/e","n/e","n/e","n/e","791"
"Norway (NO)","04.11.2018 10:00 - 04.11.2018 11:00 (CET)","n/e","n/e","n/e","359","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1194","16624","n/e","n/e","160","n/e","n/e","n/e","n/e","793"
"Norway (NO)","04.11.2018 11:00 - 04.11.2018 12:00 (CET)","n/e","n/e","n/e","361","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1213","16825","n/e","n/e","145","n/e","n/e","n/e","n/e","767"
"Norway (NO)","04.11.2018 12:00 - 04.11.2018 13:00 (CET)","n/e","n/e","n/e","360","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1216","16517","n/e","n/e","142","n/e","n/e","n/e","n/e","746"
"Norway (NO)","04.11.2018 13:00 - 04.11.2018 14:00 (CET)","n/e","n/e","n/e","359","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1211","16323","n/e","n/e","136","n/e","n/e","n/e","n/e","727"
"Norway (NO)","04.11.2018 14:00 - 04.11.2018 15:00 (CET)","n/e","n/e","n/e","363","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1211","16291","n/e","n/e","134","n/e","n/e","n/e","n/e","699"
"Norway (NO)","04.11.2018 15:00 - 04.11.2018 16:00 (CET)","n/e","n/e","n/e","359","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1216","16690","n/e","n/e","156","n/e","n/e","n/e","n/e","717"
"Norway (NO)","04.11.2018 16:00 - 04.11.2018 17:00 (CET)","n/e","n/e","n/e","359","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1217","17704","n/e","n/e","131","n/e","n/e","n/e","n/e","684"
"Norway (NO)","04.11.2018 17:00 - 04.11.2018 18:00 (CET)","n/e","n/e","n/e","358","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1218","17886","n/e","n/e","207","n/e","n/e","n/e","n/e","705"
"Norway (NO)","04.11.2018 18:00 - 04.11.2018 19:00 (CET)","n/e","n/e","n/e","360","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1216","17499","n/e","n/e","209","n/e","n/e","n/e","n/e","716"
"Norway (NO)","04.11.2018 19:00 - 04.11.2018 20:00 (CET)","n/e","n/e","n/e","359","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1217","16873","n/e","n/e","179","n/e","n/e","n/e","n/e","691"
"Norway (NO)","04.11.2018 20:00 - 04.11.2018 21:00 (CET)","n/e","n/e","n/e","359","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1218","16298","n/e","n/e","156","n/e","n/e","n/e","n/e","667"
"Norway (NO)","04.11.2018 21:00 - 04.11.2018 22:00 (CET)","n/e","n/e","n/e","360","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1214","15133","n/e","n/e","200","n/e","n/e","n/e","n/e","671"
"Norway (NO)","04.11.2018 22:00 - 04.11.2018 23:00 (CET)","n/e","n/e","n/e","358","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1213","14199","n/e","n/e","145","n/e","n/e","n/e","n/e","595"
"Norway (NO)","04.11.2018 23:00 - 05.11.2018 00:00 (CET)","n/e","n/e","n/e","356","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1206","12120","n/e","n/e","104","n/e","n/e","n/e","n/e","597"
"Norway (NO)","05.11.2018 00:00 - 05.11.2018 01:00 (CET)","n/e","n/e","n/e","357","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1182","10840","n/e","n/e","145","n/e","n/e","n/e","n/e","646"
"Norway (NO)","05.11.2018 01:00 - 05.11.2018 02:00 (CET)","n/e","n/e","n/e","357","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1175","11562","n/e","n/e","99","n/e","n/e","n/e","n/e","572"
"Norway (NO)","05.11.2018 02:00 - 05.11.2018 03:00 (CET)","n/e","n/e","n/e","357","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1174","11702","n/e","n/e","127","n/e","n/e","n/e","n/e","573"
"Norway (NO)","05.11.2018 03:00 - 05.11.2018 04:00 (CET)","n/e","n/e","n/e","357","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1171","11063","n/e","n/e","125","n/e","n/e","n/e","n/e","592"
"Norway (NO)","05.11.2018 04:00 - 05.11.2018 05:00 (CET)","n/e","n/e","n/e","358","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1169","10968","n/e","n/e","130","n/e","n/e","n/e","n/e","565"
"Norway (NO)","05.11.2018 05:00 - 05.11.2018 06:00 (CET)","n/e","n/e","n/e","357","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1166","12803","n/e","n/e","103","n/e","n/e","n/e","n/e","547"
"Norway (NO)","05.11.2018 06:00 - 05.11.2018 07:00 (CET)","n/e","n/e","n/e","356","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1174","16637","n/e","n/e","77","n/e","n/e","n/e","n/e","485"
"Norway (NO)","05.11.2018 07:00 - 05.11.2018 08:00 (CET)","n/e","n/e","n/e","360","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1172","18077","n/e","n/e","68","n/e","n/e","n/e","n/e","464"
"Norway (NO)","05.11.2018 08:00 - 05.11.2018 09:00 (CET)","n/e","n/e","n/e","360","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1177","18027","n/e","n/e","68","n/e","n/e","n/e","n/e","521"
"Norway (NO)","05.11.2018 09:00 - 05.11.2018 10:00 (CET)","n/e","n/e","n/e","356","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1195","18243","n/e","n/e","74","n/e","n/e","n/e","n/e","565"
"Norway (NO)","05.11.2018 10:00 - 05.11.2018 11:00 (CET)","n/e","n/e","n/e","358","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1197","18834","n/e","n/e","54","n/e","n/e","n/e","n/e","543"
"Norway (NO)","05.11.2018 11:00 - 05.11.2018 12:00 (CET)","n/e","n/e","n/e","358","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1200","18874","n/e","n/e","46","n/e","n/e","n/e","n/e","567"
"Norway (NO)","05.11.2018 12:00 - 05.11.2018 13:00 (CET)","n/e","n/e","n/e","358","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1211","18899","n/e","n/e","60","n/e","n/e","n/e","n/e","598"
"Norway (NO)","05.11.2018 13:00 - 05.11.2018 14:00 (CET)","n/e","n/e","n/e","356","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1206","18822","n/e","n/e","50","n/e","n/e","n/e","n/e","603"
"Norway (NO)","05.11.2018 14:00 - 05.11.2018 15:00 (CET)","n/e","n/e","n/e","358","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1205","18497","n/e","n/e","45","n/e","n/e","n/e","n/e","608"
"Norway (NO)","05.11.2018 15:00 - 05.11.2018 16:00 (CET)","n/e","n/e","n/e","357","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1207","18759","n/e","n/e","59","n/e","n/e","n/e","n/e","577"
"Norway (NO)","05.11.2018 16:00 - 05.11.2018 17:00 (CET)","n/e","n/e","n/e","337","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1207","18918","n/e","n/e","63","n/e","n/e","n/e","n/e","581"
"Norway (NO)","05.11.2018 17:00 - 05.11.2018 18:00 (CET)","n/e","n/e","n/e","345","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1206","19241","n/e","n/e","50","n/e","n/e","n/e","n/e","580"
"Norway (NO)","05.11.2018 18:00 - 05.11.2018 19:00 (CET)","n/e","n/e","n/e","340","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1205","19183","n/e","n/e","53","n/e","n/e","n/e","n/e","603"
"Norway (NO)","05.11.2018 19:00 - 05.11.2018 20:00 (CET)","n/e","n/e","n/e","344","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1205","18835","n/e","n/e","53","n/e","n/e","n/e","n/e","605"
"Norway (NO)","05.11.2018 20:00 - 05.11.2018 21:00 (CET)","n/e","n/e","n/e","337","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1201","18540","n/e","n/e","30","n/e","n/e","n/e","n/e","646"
"Norway (NO)","05.11.2018 21:00 - 05.11.2018 22:00 (CET)","n/e","n/e","n/e","340","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1203","17944","n/e","n/e","29","n/e","n/e","n/e","n/e","615"
"Norway (NO)","05.11.2018 22:00 - 05.11.2018 23:00 (CET)","n/e","n/e","n/e","340","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1191","16019","n/e","n/e","25","n/e","n/e","n/e","n/e","608"
"Norway (NO)","05.11.2018 23:00 - 06.11.2018 00:00 (CET)","n/e","n/e","n/e","333","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1180","14131","n/e","n/e","24","n/e","n/e","n/e","n/e","635"
"Norway (NO)","06.11.2018 00:00 - 06.11.2018 01:00 (CET)","n/e","n/e","n/e","338","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1162","13347","n/e","n/e","22","n/e","n/e","n/e","n/e","562"
"Norway (NO)","06.11.2018 01:00 - 06.11.2018 02:00 (CET)","n/e","n/e","n/e","345","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1156","12541","n/e","n/e","20","n/e","n/e","n/e","n/e","537"
"Norway (NO)","06.11.2018 02:00 - 06.11.2018 03:00 (CET)","n/e","n/e","n/e","349","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1156","12351","n/e","n/e","19","n/e","n/e","n/e","n/e","586"
"Norway (NO)","06.11.2018 03:00 - 06.11.2018 04:00 (CET)","n/e","n/e","n/e","343","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1155","12157","n/e","n/e","17","n/e","n/e","n/e","n/e","555"
"Norway (NO)","06.11.2018 04:00 - 06.11.2018 05:00 (CET)","n/e","n/e","n/e","344","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1156","12753","n/e","n/e","18","n/e","n/e","n/e","n/e","559"
"Norway (NO)","06.11.2018 05:00 - 06.11.2018 06:00 (CET)","n/e","n/e","n/e","345","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1160","15442","n/e","n/e","19","n/e","n/e","n/e","n/e","565"
"Norway (NO)","06.11.2018 06:00 - 06.11.2018 07:00 (CET)","n/e","n/e","n/e","348","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1159","17937","n/e","n/e","35","n/e","n/e","n/e","n/e","597"
"Norway (NO)","06.11.2018 07:00 - 06.11.2018 08:00 (CET)","n/e","n/e","n/e","345","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1152","19048","n/e","n/e","36","n/e","n/e","n/e","n/e","599"
"Norway (NO)","06.11.2018 08:00 - 06.11.2018 09:00 (CET)","n/e","n/e","n/e","354","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1134","19203","n/e","n/e","41","n/e","n/e","n/e","n/e","616"
"Norway (NO)","06.11.2018 09:00 - 06.11.2018 10:00 (CET)","n/e","n/e","n/e","351","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1126","18826","n/e","n/e","54","n/e","n/e","n/e","n/e","600"
"Norway (NO)","06.11.2018 10:00 - 06.11.2018 11:00 (CET)","n/e","n/e","n/e","354","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1148","18939","n/e","n/e","34","n/e","n/e","n/e","n/e","573"
"Norway (NO)","06.11.2018 11:00 - 06.11.2018 12:00 (CET)","n/e","n/e","n/e","357","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1149","19143","n/e","n/e","28","n/e","n/e","n/e","n/e","549"
"Norway (NO)","06.11.2018 12:00 - 06.11.2018 13:00 (CET)","n/e","n/e","n/e","355","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1151","19077","n/e","n/e","42","n/e","n/e","n/e","n/e","576"
"Norway (NO)","06.11.2018 13:00 - 06.11.2018 14:00 (CET)","n/e","n/e","n/e","357","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1155","19284","n/e","n/e","59","n/e","n/e","n/e","n/e","534"
"Norway (NO)","06.11.2018 14:00 - 06.11.2018 15:00 (CET)","n/e","n/e","n/e","356","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1155","19762","n/e","n/e","73","n/e","n/e","n/e","n/e","551"
