"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"United Kingdom (UK)","07.11.2018 16:30 - 07.11.2018 17:00 (CET)","2345","n/e","n/e","14972","3133","0","n/e","n/e","n/e","666","","684","n/e","n/e","5830","41","n/e","192","n/e","3115","6273"
"United Kingdom (UK)","07.11.2018 17:00 - 07.11.2018 17:30 (CET)","2346","n/e","n/e","15593","3642","0","n/e","n/e","n/e","315","","700","n/e","n/e","5836","41","n/e","30","n/e","3080","5688"
"United Kingdom (UK)","07.11.2018 17:30 - 07.11.2018 18:00 (CET)","2312","n/e","n/e","17474","3868","5","n/e","n/e","n/e","299","","755","n/e","n/e","5831","41","n/e","1","n/e","3097","5603"
"United Kingdom (UK)","07.11.2018 18:00 - 07.11.2018 18:30 (CET)","2276","n/e","n/e","18615","4090","6","n/e","n/e","n/e","1053","","814","n/e","n/e","5825","43","n/e","1","n/e","3178","4988"
"United Kingdom (UK)","07.11.2018 18:30 - 07.11.2018 19:00 (CET)","2329","n/e","n/e","19018","4063","17","n/e","n/e","n/e","1256","","816","n/e","n/e","5819","63","n/e","1","n/e","3086","4876"
"United Kingdom (UK)","07.11.2018 19:00 - 07.11.2018 19:30 (CET)","2365","n/e","n/e","19185","4009","9","n/e","n/e","n/e","1310","","796","n/e","n/e","5820","39","n/e","1","n/e","2947","4432"
"United Kingdom (UK)","07.11.2018 19:30 - 07.11.2018 20:00 (CET)","2385","n/e","n/e","18924","3673","5","n/e","n/e","n/e","1090","","765","n/e","n/e","5822","42","n/e","1","n/e","3012","4519"
"United Kingdom (UK)","07.11.2018 20:00 - 07.11.2018 20:30 (CET)","2385","n/e","n/e","18416","3628","0","n/e","n/e","n/e","152","","771","n/e","n/e","5824","42","n/e","1","n/e","3218","4643"
"United Kingdom (UK)","07.11.2018 20:30 - 07.11.2018 21:00 (CET)","2380","n/e","n/e","17829","3547","0","n/e","n/e","n/e","307","","774","n/e","n/e","5821","41","n/e","0","n/e","3154","4311"
"United Kingdom (UK)","07.11.2018 21:00 - 07.11.2018 21:30 (CET)","2384","n/e","n/e","17557","3310","0","n/e","n/e","n/e","527","","784","n/e","n/e","5826","42","n/e","0","n/e","3060","3861"
"United Kingdom (UK)","07.11.2018 21:30 - 07.11.2018 22:00 (CET)","2378","n/e","n/e","16272","3250","0","n/e","n/e","n/e","161","","785","n/e","n/e","5830","43","n/e","0","n/e","3016","3809"
"United Kingdom (UK)","07.11.2018 22:00 - 07.11.2018 22:30 (CET)","2388","n/e","n/e","15630","2913","0","n/e","n/e","n/e","543","","646","n/e","n/e","5836","43","n/e","0","n/e","2602","3665"
"United Kingdom (UK)","07.11.2018 22:30 - 07.11.2018 23:00 (CET)","2388","n/e","n/e","14464","2449","0","n/e","n/e","n/e","450","","604","n/e","n/e","5867","43","n/e","0","n/e","2419","3534"
"United Kingdom (UK)","07.11.2018 23:00 - 07.11.2018 23:30 (CET)","2399","n/e","n/e","12737","2370","0","n/e","n/e","n/e","329","","575","n/e","n/e","5898","42","n/e","0","n/e","2401","3272"
"United Kingdom (UK)","07.11.2018 23:30 - 08.11.2018 00:00 (CET)","2397","n/e","n/e","11532","1494","0","n/e","n/e","n/e","380","","567","n/e","n/e","5897","40","n/e","0","n/e","2731","3089"
"United Kingdom (UK)","08.11.2018 00:00 - 08.11.2018 00:30 (CET)","2397","n/e","n/e","11650","575","0","n/e","n/e","n/e","5","","544","n/e","n/e","5901","39","n/e","0","n/e","2491","2959"
"United Kingdom (UK)","08.11.2018 00:30 - 08.11.2018 01:00 (CET)","2395","n/e","n/e","9844","690","0","n/e","n/e","n/e","0","","590","n/e","n/e","5911","40","n/e","0","n/e","100","1701"
"United Kingdom (UK)","08.11.2018 01:00 - 08.11.2018 01:30 (CET)","2399","n/e","n/e","9082","694","0","n/e","n/e","n/e","113","","581","n/e","n/e","5901","41","n/e","0","n/e","2353","2889"
"United Kingdom (UK)","08.11.2018 01:30 - 08.11.2018 02:00 (CET)","2395","n/e","n/e","9961","690","0","n/e","n/e","n/e","0","","570","n/e","n/e","5906","43","n/e","0","n/e","2193","2837"
"United Kingdom (UK)","08.11.2018 02:00 - 08.11.2018 02:30 (CET)","2388","n/e","n/e","10206","680","0","n/e","n/e","n/e","0","","544","n/e","n/e","5926","43","n/e","0","n/e","2116","2804"
"United Kingdom (UK)","08.11.2018 02:30 - 08.11.2018 03:00 (CET)","2387","n/e","n/e","9361","577","0","n/e","n/e","n/e","0","","545","n/e","n/e","5931","43","n/e","0","n/e","2346","2786"
"United Kingdom (UK)","08.11.2018 03:00 - 08.11.2018 03:30 (CET)","2397","n/e","n/e","8989","595","0","n/e","n/e","n/e","0","","545","n/e","n/e","5964","43","n/e","0","n/e","2461","2755"
"United Kingdom (UK)","08.11.2018 03:30 - 08.11.2018 04:00 (CET)","2399","n/e","n/e","8322","537","0","n/e","n/e","n/e","0","","540","n/e","n/e","5971","43","n/e","0","n/e","2533","2806"
"United Kingdom (UK)","08.11.2018 04:00 - 08.11.2018 04:30 (CET)","2397","n/e","n/e","8144","529","0","n/e","n/e","n/e","0","","539","n/e","n/e","5991","43","n/e","0","n/e","2517","2893"
"United Kingdom (UK)","08.11.2018 04:30 - 08.11.2018 05:00 (CET)","2344","n/e","n/e","7091","487","0","n/e","n/e","n/e","0","","537","n/e","n/e","6011","42","n/e","0","n/e","2735","3086"
"United Kingdom (UK)","08.11.2018 05:00 - 08.11.2018 05:30 (CET)","2020","n/e","n/e","7021","534","0","n/e","n/e","n/e","0","","538","n/e","n/e","6022","42","n/e","0","n/e","2539","3523"
"United Kingdom (UK)","08.11.2018 05:30 - 08.11.2018 06:00 (CET)","2113","n/e","n/e","6717","553","0","n/e","n/e","n/e","0","","555","n/e","n/e","6061","41","n/e","0","n/e","2509","3610"
"United Kingdom (UK)","08.11.2018 06:00 - 08.11.2018 06:30 (CET)","2170","n/e","n/e","7332","572","0","n/e","n/e","n/e","0","","551","n/e","n/e","6059","40","n/e","0","n/e","2555","3515"
"United Kingdom (UK)","08.11.2018 06:30 - 08.11.2018 07:00 (CET)","2307","n/e","n/e","8761","617","0","n/e","n/e","n/e","0","","606","n/e","n/e","6045","40","n/e","0","n/e","2191","3442"
"United Kingdom (UK)","08.11.2018 07:00 - 08.11.2018 07:30 (CET)","2448","n/e","n/e","10468","944","0","n/e","n/e","n/e","35","","639","n/e","n/e","6059","41","n/e","0","n/e","2128","3683"
"United Kingdom (UK)","08.11.2018 07:30 - 08.11.2018 08:00 (CET)","2671","n/e","n/e","12144","1504","0","n/e","n/e","n/e","0","","683","n/e","n/e","6062","42","n/e","0","n/e","2222","3841"
"United Kingdom (UK)","08.11.2018 08:00 - 08.11.2018 08:30 (CET)","2853","n/e","n/e","14083","2189","0","n/e","n/e","n/e","150","","791","n/e","n/e","6060","42","n/e","18","n/e","2354","4216"
"United Kingdom (UK)","08.11.2018 08:30 - 08.11.2018 09:00 (CET)","3000","n/e","n/e","15048","2595","0","n/e","n/e","n/e","155","","810","n/e","n/e","6076","42","n/e","215","n/e","2757","4331"
"United Kingdom (UK)","08.11.2018 09:00 - 08.11.2018 09:30 (CET)","3015","n/e","n/e","15570","2548","0","n/e","n/e","n/e","448","","826","n/e","n/e","6070","42","n/e","665","n/e","3050","4268"
"United Kingdom (UK)","08.11.2018 09:30 - 08.11.2018 10:00 (CET)","2953","n/e","n/e","15057","2731","0","n/e","n/e","n/e","446","","835","n/e","n/e","6078","42","n/e","1130","n/e","3333","4177"
"United Kingdom (UK)","08.11.2018 10:00 - 08.11.2018 10:30 (CET)","2960","n/e","n/e","15023","2883","0","n/e","n/e","n/e","408","","819","n/e","n/e","6076","43","n/e","1630","n/e","3307","4142"
"United Kingdom (UK)","08.11.2018 10:30 - 08.11.2018 11:00 (CET)","450","n/e","n/e","14913","2252","0","n/e","n/e","n/e","161","","756","n/e","n/e","6075","43","n/e","2130","n/e","3214","4182"
"United Kingdom (UK)","08.11.2018 11:00 - 08.11.2018 11:30 (CET)","3007","n/e","n/e","15029","2920","0","n/e","n/e","n/e","336","","646","n/e","n/e","6072","41","n/e","2460","n/e","3162","4647"
"United Kingdom (UK)","08.11.2018 11:30 - 08.11.2018 12:00 (CET)","3005","n/e","n/e","14619","2834","0","n/e","n/e","n/e","158","","676","n/e","n/e","6072","41","n/e","2650","n/e","3304","4715"
"United Kingdom (UK)","08.11.2018 12:00 - 08.11.2018 12:30 (CET)","2980","n/e","n/e","14634","2995","0","n/e","n/e","n/e","365","","628","n/e","n/e","6085","40","n/e","2710","n/e","3265","4842"
"United Kingdom (UK)","08.11.2018 12:30 - 08.11.2018 13:00 (CET)","2956","n/e","n/e","14585","3108","0","n/e","n/e","n/e","150","","643","n/e","n/e","6109","40","n/e","2780","n/e","3400","4932"
"United Kingdom (UK)","08.11.2018 13:00 - 08.11.2018 13:30 (CET)","2948","n/e","n/e","14509","3119","0","n/e","n/e","n/e","396","","638","n/e","n/e","6099","40","n/e","2660","n/e","3208","5113"
"United Kingdom (UK)","08.11.2018 13:30 - 08.11.2018 14:00 (CET)","2935","n/e","n/e","15050","3147","0","n/e","n/e","n/e","178","","612","n/e","n/e","6118","45","n/e","2500","n/e","3261","5103"
"United Kingdom (UK)","08.11.2018 14:00 - 08.11.2018 14:30 (CET)","2939","n/e","n/e","14541","3150","7","n/e","n/e","n/e","587","","584","n/e","n/e","6108","42","n/e","2160","n/e","3022","4937"
"United Kingdom (UK)","08.11.2018 14:30 - 08.11.2018 15:00 (CET)","2933","n/e","n/e","15381","3170","23","n/e","n/e","n/e","243","","591","n/e","n/e","6120","42","n/e","1800","n/e","2865","4786"
"United Kingdom (UK)","08.11.2018 15:00 - 08.11.2018 15:30 (CET)","2936","n/e","n/e","15736","3157","35","n/e","n/e","n/e","301","","597","n/e","n/e","6125","43","n/e","1450","n/e","2724","4630"
"United Kingdom (UK)","08.11.2018 15:30 - 08.11.2018 16:00 (CET)","2910","n/e","n/e","15746","3254","36","n/e","n/e","n/e","76","","589","n/e","n/e","6131","43","n/e","1040","n/e","2609","4746"
"United Kingdom (UK)","08.11.2018 16:00 - 08.11.2018 16:30 (CET)","2934","n/e","n/e","15758","3336","36","n/e","n/e","n/e","176","","700","n/e","n/e","6124","43","n/e","604","n/e","2511","4776"
"United Kingdom (UK)","08.11.2018 16:30 - 08.11.2018 17:00 (CET)","2916","n/e","n/e","16607","3328","33","n/e","n/e","n/e","298","","765","n/e","n/e","6140","42","n/e","215","n/e","2560","5035"
"United Kingdom (UK)","08.11.2018 17:00 - 08.11.2018 17:30 (CET)","2944","n/e","n/e","16879","3603","13","n/e","n/e","n/e","606","","894","n/e","n/e","6126","42","n/e","14","n/e","2592","4906"
"United Kingdom (UK)","08.11.2018 17:30 - 08.11.2018 18:00 (CET)","2965","n/e","n/e","18498","3697","0","n/e","n/e","n/e","689","","856","n/e","n/e","6126","41","n/e","1","n/e","2761","4781"
"United Kingdom (UK)","08.11.2018 18:00 - 08.11.2018 18:30 (CET)","2953","n/e","n/e","18850","3946","0","n/e","n/e","n/e","1111","","865","n/e","n/e","6125","41","n/e","2","n/e","2942","4723"
"United Kingdom (UK)","08.11.2018 18:30 - 08.11.2018 19:00 (CET)","2889","n/e","n/e","19175","3939","0","n/e","n/e","n/e","1036","","910","n/e","n/e","6128","56","n/e","3","n/e","3007","4752"
"United Kingdom (UK)","08.11.2018 19:00 - 08.11.2018 19:30 (CET)","2954","n/e","n/e","18878","3968","0","n/e","n/e","n/e","610","","919","n/e","n/e","6122","55","n/e","1","n/e","3198","5309"
"United Kingdom (UK)","08.11.2018 19:30 - 08.11.2018 20:00 (CET)","2951","n/e","n/e","17652","3829","0","n/e","n/e","n/e","470","","744","n/e","n/e","6132","54","n/e","1","n/e","3665","5632"
"United Kingdom (UK)","08.11.2018 20:00 - 08.11.2018 20:30 (CET)","2937","n/e","n/e","16781","3462","0","n/e","n/e","n/e","258","","742","n/e","n/e","6130","55","n/e","1","n/e","3689","6052"
"United Kingdom (UK)","08.11.2018 20:30 - 08.11.2018 21:00 (CET)","2953","n/e","n/e","15825","2879","0","n/e","n/e","n/e","288","","744","n/e","n/e","6126","55","n/e","0","n/e","3585","6293"
"United Kingdom (UK)","08.11.2018 21:00 - 08.11.2018 21:30 (CET)","2954","n/e","n/e","15222","2208","0","n/e","n/e","n/e","180","","709","n/e","n/e","6130","55","n/e","0","n/e","3513","6573"
"United Kingdom (UK)","08.11.2018 21:30 - 08.11.2018 22:00 (CET)","2957","n/e","n/e","14038","1768","0","n/e","n/e","n/e","187","","707","n/e","n/e","6128","55","n/e","0","n/e","3366","6739"
"United Kingdom (UK)","08.11.2018 22:00 - 08.11.2018 22:30 (CET)","2931","n/e","n/e","12605","887","0","n/e","n/e","n/e","251","","685","n/e","n/e","6121","56","n/e","0","n/e","3329","7170"
"United Kingdom (UK)","08.11.2018 22:30 - 08.11.2018 23:00 (CET)","2931","n/e","n/e","10267","879","0","n/e","n/e","n/e","149","","611","n/e","n/e","6141","55","n/e","0","n/e","3351","7044"
"United Kingdom (UK)","08.11.2018 23:00 - 08.11.2018 23:30 (CET)","2899","n/e","n/e","8690","540","0","n/e","n/e","n/e","150","","543","n/e","n/e","6143","56","n/e","0","n/e","3271","7091"
"United Kingdom (UK)","08.11.2018 23:30 - 09.11.2018 00:00 (CET)","2685","n/e","n/e","7145","506","0","n/e","n/e","n/e","180","","535","n/e","n/e","6135","55","n/e","0","n/e","3259","7029"
"United Kingdom (UK)","09.11.2018 00:00 - 09.11.2018 00:30 (CET)","2213","n/e","n/e","6133","450","0","n/e","n/e","n/e","229","","535","n/e","n/e","6139","55","n/e","0","n/e","3251","6839"
"United Kingdom (UK)","09.11.2018 00:30 - 09.11.2018 01:00 (CET)","2213","n/e","n/e","5072","396","0","n/e","n/e","n/e","0","","475","n/e","n/e","6150","55","n/e","0","n/e","3138","6509"
"United Kingdom (UK)","09.11.2018 01:00 - 09.11.2018 01:30 (CET)","2216","n/e","n/e","4604","363","0","n/e","n/e","n/e","41","","469","n/e","n/e","6141","55","n/e","0","n/e","2999","6537"
"United Kingdom (UK)","09.11.2018 01:30 - 09.11.2018 02:00 (CET)","2212","n/e","n/e","4789","394","0","n/e","n/e","n/e","0","","441","n/e","n/e","6145","55","n/e","0","n/e","2982","6306"
"United Kingdom (UK)","09.11.2018 02:00 - 09.11.2018 02:30 (CET)","2202","n/e","n/e","5054","417","0","n/e","n/e","n/e","0","","431","n/e","n/e","6143","55","n/e","0","n/e","3071","5986"
"United Kingdom (UK)","09.11.2018 02:30 - 09.11.2018 03:00 (CET)","2221","n/e","n/e","4789","398","0","n/e","n/e","n/e","0","","430","n/e","n/e","6137","56","n/e","0","n/e","3009","6116"
"United Kingdom (UK)","09.11.2018 03:00 - 09.11.2018 03:30 (CET)","2207","n/e","n/e","4501","361","0","n/e","n/e","n/e","0","","411","n/e","n/e","6141","56","n/e","0","n/e","2940","6183"
"United Kingdom (UK)","09.11.2018 03:30 - 09.11.2018 04:00 (CET)","2231","n/e","n/e","4425","369","0","n/e","n/e","n/e","0","","413","n/e","n/e","6141","56","n/e","0","n/e","3015","6317"
"United Kingdom (UK)","09.11.2018 04:00 - 09.11.2018 04:30 (CET)","2010","n/e","n/e","4450","355","0","n/e","n/e","n/e","0","","412","n/e","n/e","6142","55","n/e","0","n/e","2955","6265"
"United Kingdom (UK)","09.11.2018 04:30 - 09.11.2018 05:00 (CET)","1968","n/e","n/e","4446","370","0","n/e","n/e","n/e","0","","409","n/e","n/e","6147","56","n/e","0","n/e","2931","6337"
"United Kingdom (UK)","09.11.2018 05:00 - 09.11.2018 05:30 (CET)","1632","n/e","n/e","4185","370","0","n/e","n/e","n/e","0","","375","n/e","n/e","6146","55","n/e","0","n/e","2780","6534"
"United Kingdom (UK)","09.11.2018 05:30 - 09.11.2018 06:00 (CET)","1634","n/e","n/e","4215","381","0","n/e","n/e","n/e","0","","392","n/e","n/e","6151","56","n/e","0","n/e","128","2534"
"United Kingdom (UK)","09.11.2018 06:00 - 09.11.2018 06:30 (CET)","1712","n/e","n/e","4273","523","0","n/e","n/e","n/e","0","","428","n/e","n/e","6153","55","n/e","0","n/e","2927","6411"
"United Kingdom (UK)","09.11.2018 06:30 - 09.11.2018 07:00 (CET)","1880","n/e","n/e","4695","756","0","n/e","n/e","n/e","0","","427","n/e","n/e","6151","55","n/e","0","n/e","2939","6659"
"United Kingdom (UK)","09.11.2018 07:00 - 09.11.2018 07:30 (CET)","2210","n/e","n/e","5781","1061","0","n/e","n/e","n/e","0","","418","n/e","n/e","6164","55","n/e","0","n/e","2920","6781"
"United Kingdom (UK)","09.11.2018 07:30 - 09.11.2018 08:00 (CET)","2206","n/e","n/e","7734","1490","0","n/e","n/e","n/e","0","","411","n/e","n/e","6175","55","n/e","0","n/e","2816","6808"
"United Kingdom (UK)","09.11.2018 08:00 - 09.11.2018 08:30 (CET)","2224","n/e","n/e","10451","1879","0","n/e","n/e","n/e","165","","397","n/e","n/e","6177","55","n/e","1","n/e","2750","7374"
"United Kingdom (UK)","09.11.2018 08:30 - 09.11.2018 09:00 (CET)","2222","n/e","n/e","12474","2308","0","n/e","n/e","n/e","176","","457","n/e","n/e","6175","53","n/e","77","n/e","2658","7187"
"United Kingdom (UK)","09.11.2018 09:00 - 09.11.2018 09:30 (CET)","2227","n/e","n/e","12968","2558","0","n/e","n/e","n/e","247","","492","n/e","n/e","6181","54","n/e","274","n/e","2683","7225"
"United Kingdom (UK)","09.11.2018 09:30 - 09.11.2018 10:00 (CET)","2207","n/e","n/e","12674","2494","0","n/e","n/e","n/e","150","","498","n/e","n/e","6190","54","n/e","512","n/e","2502","7291"
"United Kingdom (UK)","09.11.2018 10:00 - 09.11.2018 10:30 (CET)","2192","n/e","n/e","12459","2501","0","n/e","n/e","n/e","150","","469","n/e","n/e","6199","55","n/e","765","n/e","2711","7430"
"United Kingdom (UK)","09.11.2018 10:30 - 09.11.2018 11:00 (CET)","2223","n/e","n/e","12401","2482","0","n/e","n/e","n/e","161","","499","n/e","n/e","6191","55","n/e","962","n/e","2775","7535"
"United Kingdom (UK)","09.11.2018 11:00 - 09.11.2018 11:30 (CET)","2220","n/e","n/e","12249","2449","0","n/e","n/e","n/e","173","","499","n/e","n/e","6209","55","n/e","1170","n/e","2797","7806"
"United Kingdom (UK)","09.11.2018 11:30 - 09.11.2018 12:00 (CET)","2206","n/e","n/e","12008","2464","0","n/e","n/e","n/e","150","","513","n/e","n/e","6210","55","n/e","1200","n/e","2968","7867"
"United Kingdom (UK)","09.11.2018 12:00 - 09.11.2018 12:30 (CET)","2210","n/e","n/e","11548","2510","0","n/e","n/e","n/e","149","","513","n/e","n/e","6217","55","n/e","1310","n/e","3270","7895"
"United Kingdom (UK)","09.11.2018 12:30 - 09.11.2018 13:00 (CET)","2205","n/e","n/e","11422","2387","0","n/e","n/e","n/e","149","","503","n/e","n/e","6216","55","n/e","1320","n/e","3356","7921"
"United Kingdom (UK)","09.11.2018 13:00 - 09.11.2018 13:30 (CET)","2195","n/e","n/e","11094","2319","0","n/e","n/e","n/e","150","","487","n/e","n/e","6222","55","n/e","1520","n/e","3564","8058"
"United Kingdom (UK)","09.11.2018 13:30 - 09.11.2018 14:00 (CET)","2197","n/e","n/e","10668","2348","0","n/e","n/e","n/e","149","","498","n/e","n/e","6231","55","n/e","1520","n/e","3708","8165"
"United Kingdom (UK)","09.11.2018 14:00 - 09.11.2018 14:30 (CET)","2202","n/e","n/e","10583","2482","0","n/e","n/e","n/e","149","","513","n/e","n/e","6245","55","n/e","1390","n/e","3680","8435"
"United Kingdom (UK)","09.11.2018 14:30 - 09.11.2018 15:00 (CET)","2257","n/e","n/e","10682","2467","0","n/e","n/e","n/e","149","","505","n/e","n/e","6239","42","n/e","1150","n/e","3629","8473"
"United Kingdom (UK)","09.11.2018 15:00 - 09.11.2018 15:30 (CET)","2263","n/e","n/e","10674","2163","0","n/e","n/e","n/e","159","","530","n/e","n/e","6259","15","n/e","769","n/e","3747","8432"
"United Kingdom (UK)","09.11.2018 15:30 - 09.11.2018 16:00 (CET)","2250","n/e","n/e","10770","2091","0","n/e","n/e","n/e","149","","521","n/e","n/e","6257","2","n/e","439","n/e","3764","8386"
"United Kingdom (UK)","09.11.2018 16:00 - 09.11.2018 16:30 (CET)","2228","n/e","n/e","10393","2231","0","n/e","n/e","n/e","149","","542","n/e","n/e","6265","3","n/e","187","n/e","3859","8457"
"United Kingdom (UK)","09.11.2018 16:30 - 09.11.2018 17:00 (CET)","2242","n/e","n/e","11003","1980","0","n/e","n/e","n/e","299","","539","n/e","n/e","6270","2","n/e","49","n/e","3860","8521"
"United Kingdom (UK)","09.11.2018 17:00 - 09.11.2018 17:30 (CET)","2273","n/e","n/e","11597","1964","0","n/e","n/e","n/e","328","","554","n/e","n/e","6268","2","n/e","1","n/e","3888","8478"
"United Kingdom (UK)","09.11.2018 17:30 - 09.11.2018 18:00 (CET)","2233","n/e","n/e","12945","2514","0","n/e","n/e","n/e","416","","677","n/e","n/e","6280","2","n/e","1","n/e","3789","8435"
"United Kingdom (UK)","09.11.2018 18:00 - 09.11.2018 18:30 (CET)","2234","n/e","n/e","13939","2559","0","n/e","n/e","n/e","696","","728","n/e","n/e","6280","1","n/e","0","n/e","3870","8285"
"United Kingdom (UK)","09.11.2018 18:30 - 09.11.2018 19:00 (CET)","2256","n/e","n/e","14073","2569","0","n/e","n/e","n/e","699","","731","n/e","n/e","6281","0","n/e","0","n/e","3848","8099"
"United Kingdom (UK)","09.11.2018 19:00 - 09.11.2018 19:30 (CET)","2246","n/e","n/e","13512","2559","0","n/e","n/e","n/e","831","","730","n/e","n/e","6275","0","n/e","0","n/e","3973","8098"
"United Kingdom (UK)","09.11.2018 19:30 - 09.11.2018 20:00 (CET)","2271","n/e","n/e","13340","1976","0","n/e","n/e","n/e","699","","704","n/e","n/e","6277","0","n/e","0","n/e","3987","8138"
"United Kingdom (UK)","09.11.2018 20:00 - 09.11.2018 20:30 (CET)","2262","n/e","n/e","13125","1878","0","n/e","n/e","n/e","298","","703","n/e","n/e","6285","0","n/e","0","n/e","4021","8224"
"United Kingdom (UK)","09.11.2018 20:30 - 09.11.2018 21:00 (CET)","2275","n/e","n/e","12380","1525","0","n/e","n/e","n/e","206","","722","n/e","n/e","6281","1","n/e","0","n/e","3968","8232"
"United Kingdom (UK)","09.11.2018 21:00 - 09.11.2018 21:30 (CET)","2274","n/e","n/e","11520","893","0","n/e","n/e","n/e","466","","720","n/e","n/e","6283","2","n/e","0","n/e","3963","8264"
"United Kingdom (UK)","09.11.2018 21:30 - 09.11.2018 22:00 (CET)","2274","n/e","n/e","10208","890","0","n/e","n/e","n/e","177","","612","n/e","n/e","6291","3","n/e","0","n/e","3926","8305"
"United Kingdom (UK)","09.11.2018 22:00 - 09.11.2018 22:30 (CET)","2155","n/e","n/e","8804","633","0","n/e","n/e","n/e","333","","625","n/e","n/e","6288","3","n/e","0","n/e","3976","8360"
"United Kingdom (UK)","09.11.2018 22:30 - 09.11.2018 23:00 (CET)","1840","n/e","n/e","7883","541","0","n/e","n/e","n/e","170","","543","n/e","n/e","6285","3","n/e","0","n/e","3973","8165"
"United Kingdom (UK)","09.11.2018 23:00 - 09.11.2018 23:30 (CET)","1620","n/e","n/e","6885","500","0","n/e","n/e","n/e","634","","524","n/e","n/e","6282","2","n/e","0","n/e","3991","7826"
"United Kingdom (UK)","09.11.2018 23:30 - 10.11.2018 00:00 (CET)","1625","n/e","n/e","6142","646","0","n/e","n/e","n/e","175","","593","n/e","n/e","6294","2","n/e","0","n/e","3970","7487"
"United Kingdom (UK)","10.11.2018 00:00 - 10.11.2018 00:30 (CET)","1625","n/e","n/e","4960","672","0","n/e","n/e","n/e","0","","593","n/e","n/e","6306","1","n/e","0","n/e","3952","7098"
"United Kingdom (UK)","10.11.2018 00:30 - 10.11.2018 01:00 (CET)","1536","n/e","n/e","4363","579","0","n/e","n/e","n/e","0","","537","n/e","n/e","6303","0","n/e","0","n/e","3931","6697"
"United Kingdom (UK)","10.11.2018 01:00 - 10.11.2018 01:30 (CET)","1439","n/e","n/e","3938","488","0","n/e","n/e","n/e","0","","535","n/e","n/e","6300","0","n/e","0","n/e","3839","6620"
"United Kingdom (UK)","10.11.2018 01:30 - 10.11.2018 02:00 (CET)","1587","n/e","n/e","3792","554","0","n/e","n/e","n/e","0","","534","n/e","n/e","6304","0","n/e","0","n/e","3726","6557"
"United Kingdom (UK)","10.11.2018 02:00 - 10.11.2018 02:30 (CET)","1626","n/e","n/e","4155","616","0","n/e","n/e","n/e","0","","480","n/e","n/e","6304","0","n/e","0","n/e","3583","6336"
"United Kingdom (UK)","10.11.2018 02:30 - 10.11.2018 03:00 (CET)","1598","n/e","n/e","3762","650","0","n/e","n/e","n/e","0","","478","n/e","n/e","6310","1","n/e","0","n/e","3744","6301"
"United Kingdom (UK)","10.11.2018 03:00 - 10.11.2018 03:30 (CET)","1428","n/e","n/e","3564","527","0","n/e","n/e","n/e","0","","457","n/e","n/e","6296","3","n/e","0","n/e","3711","5986"
"United Kingdom (UK)","10.11.2018 03:30 - 10.11.2018 04:00 (CET)","1449","n/e","n/e","3604","523","0","n/e","n/e","n/e","0","","434","n/e","n/e","6301","2","n/e","0","n/e","3690","6016"
"United Kingdom (UK)","10.11.2018 04:00 - 10.11.2018 04:30 (CET)","1543","n/e","n/e","3786","510","0","n/e","n/e","n/e","0","","427","n/e","n/e","6301","2","n/e","0","n/e","3626","5572"
"United Kingdom (UK)","10.11.2018 04:30 - 10.11.2018 05:00 (CET)","1595","n/e","n/e","3673","568","0","n/e","n/e","n/e","0","","434","n/e","n/e","6301","2","n/e","0","n/e","3513","5602"
"United Kingdom (UK)","10.11.2018 05:00 - 10.11.2018 05:30 (CET)","1408","n/e","n/e","3677","535","0","n/e","n/e","n/e","0","","438","n/e","n/e","6307","2","n/e","0","n/e","3502","5208"
"United Kingdom (UK)","10.11.2018 05:30 - 10.11.2018 06:00 (CET)","1454","n/e","n/e","3862","522","0","n/e","n/e","n/e","0","","487","n/e","n/e","6303","3","n/e","0","n/e","3435","5059"
"United Kingdom (UK)","10.11.2018 06:00 - 10.11.2018 06:30 (CET)","1611","n/e","n/e","3847","515","0","n/e","n/e","n/e","0","","449","n/e","n/e","6300","1","n/e","0","n/e","3548","4887"
"United Kingdom (UK)","10.11.2018 06:30 - 10.11.2018 07:00 (CET)","1629","n/e","n/e","4021","589","0","n/e","n/e","n/e","0","","470","n/e","n/e","6297","1","n/e","0","n/e","3393","4889"
"United Kingdom (UK)","10.11.2018 07:00 - 10.11.2018 07:30 (CET)","1624","n/e","n/e","4999","670","0","n/e","n/e","n/e","155","","525","n/e","n/e","6300","0","n/e","0","n/e","3399","4554"
