,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Other  - Actual Aggregated [MW]
4571,10.0,2463.0,2.0,0.0,1646.0,215.0,20.0
4572,10.0,2474.0,2.0,0.0,1570.0,214.0,20.0
4573,10.0,2483.0,2.0,0.0,1514.0,214.0,20.0
4574,10.0,2490.0,2.0,0.0,1446.0,224.0,20.0
4575,10.0,2514.0,2.0,0.0,1414.0,244.0,20.0
4576,10.0,2527.0,2.0,0.0,1518.0,245.0,20.0
4577,10.0,2552.0,2.0,0.0,1572.0,245.0,20.0
4578,10.0,2538.0,2.0,0.0,1619.0,245.0,20.0
4579,10.0,2548.0,2.0,0.0,1729.0,245.0,20.0
4580,10.0,2531.0,2.0,0.0,1770.0,245.0,20.0
4581,10.0,2488.0,2.0,0.0,1618.0,213.0,20.0
4582,10.0,1912.0,2.0,0.0,1001.0,214.0,20.0
4583,10.0,2440.0,2.0,0.0,601.0,194.0,20.0
4584,10.0,2439.0,2.0,0.0,496.0,187.0,20.0
4585,10.0,2451.0,2.0,0.0,493.0,100.0,20.0
4586,10.0,2450.0,2.0,0.0,514.0,100.0,20.0
4587,10.0,2469.0,2.0,0.0,487.0,101.0,20.0
4588,10.0,2462.0,2.0,0.0,455.0,101.0,20.0
4589,10.0,2436.0,2.0,0.0,598.0,191.0,20.0
4590,10.0,2393.0,2.0,0.0,1121.0,194.0,20.0
4591,10.0,2286.0,2.0,66.0,1547.0,243.0,20.0
4592,10.0,2260.0,2.0,205.0,1536.0,246.0,20.0
4593,10.0,2265.0,2.0,206.0,1547.0,246.0,20.0
4594,10.0,2316.0,2.0,205.0,1478.0,244.0,20.0
4595,10.0,2320.0,2.0,206.0,1572.0,244.0,20.0
4596,10.0,2350.0,2.0,206.0,1525.0,244.0,20.0
4597,10.0,2347.0,2.0,205.0,1509.0,247.0,20.0
4598,10.0,2366.0,2.0,49.0,1566.0,249.0,20.0
4599,10.0,2407.0,2.0,0.0,1650.0,247.0,20.0
4600,10.0,2455.0,2.0,0.0,1619.0,245.0,20.0
4601,10.0,2463.0,2.0,0.0,1653.0,244.0,20.0
4602,10.0,2439.0,2.0,172.0,1590.0,246.0,20.0
4603,10.0,2335.0,2.0,270.0,1632.0,318.0,20.0
4604,10.0,2363.0,2.0,209.0,1572.0,316.0,20.0
4605,10.0,2374.0,2.0,198.0,1385.0,246.0,20.0
4606,10.0,2412.0,2.0,160.0,892.0,229.0,20.0
4607,10.0,2440.0,2.0,0.0,597.0,214.0,20.0
4608,10.0,2307.0,2.0,0.0,426.0,194.0,20.0
4609,10.0,2262.0,2.0,0.0,422.0,191.0,20.0
4610,10.0,2245.0,2.0,0.0,423.0,194.0,20.0
4611,10.0,2232.0,2.0,0.0,435.0,197.0,20.0
4612,10.0,2187.0,2.0,0.0,462.0,197.0,20.0
4613,10.0,2136.0,2.0,0.0,561.0,214.0,20.0
4614,10.0,2120.0,2.0,0.0,956.0,214.0,20.0
4615,10.0,2120.0,2.0,0.0,1346.0,210.0,20.0
4616,10.0,2127.0,2.0,0.0,1337.0,240.0,20.0
4617,10.0,2125.0,2.0,0.0,1427.0,240.0,20.0
4618,10.0,2154.0,2.0,0.0,1446.0,240.0,20.0
4619,10.0,2139.0,2.0,0.0,1438.0,244.0,20.0
4620,10.0,2162.0,2.0,0.0,1272.0,241.0,20.0
4621,10.0,2139.0,2.0,0.0,1248.0,241.0,20.0
4622,10.0,2138.0,2.0,0.0,1182.0,244.0,20.0
4623,10.0,2138.0,2.0,0.0,1150.0,212.0,20.0
4624,10.0,2146.0,2.0,0.0,1091.0,213.0,20.0
4625,10.0,2136.0,2.0,0.0,1222.0,181.0,20.0
4626,10.0,2136.0,2.0,0.0,1378.0,145.0,20.0
4627,10.0,2117.0,2.0,0.0,1534.0,105.0,20.0
4628,10.0,2149.0,2.0,0.0,1583.0,98.0,20.0
4629,10.0,2142.0,2.0,0.0,1443.0,97.0,20.0
4630,10.0,2139.0,2.0,0.0,1231.0,100.0,20.0
4631,10.0,2133.0,2.0,0.0,1319.0,98.0,20.0
4632,10.0,2180.0,2.0,0.0,890.0,97.0,20.0
4633,10.0,2326.0,2.0,0.0,549.0,98.0,20.0
4634,10.0,2381.0,2.0,0.0,552.0,97.0,20.0
4635,10.0,2419.0,2.0,0.0,565.0,97.0,20.0
4636,10.0,2458.0,2.0,0.0,517.0,98.0,20.0
4637,10.0,2436.0,2.0,0.0,742.0,98.0,20.0
4638,10.0,2450.0,2.0,0.0,1245.0,207.0,20.0
4639,10.0,2456.0,2.0,0.0,1516.0,271.0,20.0
4640,10.0,2459.0,2.0,0.0,1612.0,289.0,20.0
4641,10.0,2447.0,2.0,0.0,1636.0,292.0,20.0
4642,10.0,2443.0,2.0,0.0,1600.0,324.0,20.0
4643,10.0,2441.0,2.0,0.0,1566.0,253.0,20.0
4644,10.0,2409.0,2.0,0.0,1569.0,243.0,20.0
4645,10.0,2317.0,2.0,0.0,1712.0,244.0,20.0
4646,10.0,2356.0,2.0,0.0,1611.0,244.0,20.0
4647,10.0,2357.0,2.0,0.0,1702.0,247.0,20.0
4648,10.0,2415.0,2.0,0.0,1720.0,247.0,20.0
4649,10.0,2439.0,2.0,0.0,1636.0,246.0,20.0
4650,10.0,2408.0,2.0,0.0,1693.0,247.0,20.0
4651,10.0,2393.0,2.0,56.0,1695.0,243.0,20.0
4652,10.0,2372.0,2.0,49.0,1637.0,243.0,20.0
4653,10.0,2127.0,2.0,125.0,1474.0,243.0,20.0
4654,10.0,2082.0,2.0,203.0,1041.0,243.0,20.0
4655,10.0,2091.0,2.0,201.0,742.0,213.0,20.0
4656,10.0,2078.0,2.0,50.0,556.0,212.0,20.0
4657,10.0,1975.0,2.0,0.0,520.0,212.0,20.0
4658,10.0,1911.0,2.0,0.0,481.0,212.0,20.0
4659,10.0,1885.0,2.0,0.0,616.0,151.0,20.0
4660,10.0,1879.0,2.0,0.0,590.0,151.0,20.0
4661,10.0,1904.0,2.0,0.0,719.0,148.0,20.0
4662,10.0,1936.0,2.0,4.0,1407.0,212.0,20.0
4663,10.0,2046.0,2.0,211.0,1507.0,204.0,20.0
4664,10.0,2110.0,2.0,285.0,1390.0,257.0,20.0
4665,10.0,2135.0,2.0,291.0,1309.0,277.0,20.0
4666,10.0,2147.0,2.0,292.0,1335.0,269.0,20.0
4667,10.0,2179.0,2.0,291.0,1262.0,269.0,20.0
4668,10.0,2202.0,2.0,291.0,1259.0,267.0,20.0
4669,10.0,2162.0,2.0,291.0,994.0,268.0,20.0
4670,10.0,2175.0,2.0,291.0,870.0,190.0,20.0
4671,10.0,2161.0,2.0,292.0,906.0,189.0,20.0
4672,10.0,2128.0,2.0,293.0,991.0,189.0,20.0
4673,10.0,2139.0,2.0,292.0,1057.0,189.0,20.0
4674,10.0,2207.0,2.0,292.0,1269.0,192.0,20.0
4675,10.0,2147.0,2.0,292.0,1358.0,281.0,20.0
4676,10.0,2115.0,2.0,292.0,1441.0,313.0,20.0
4677,10.0,2070.0,2.0,292.0,1244.0,310.0,20.0
4678,10.0,2098.0,2.0,291.0,980.0,233.0,20.0
4679,10.0,2066.0,2.0,0.0,799.0,203.0,20.0
4680,10.0,1961.0,2.0,0.0,606.0,203.0,20.0
4681,10.0,1894.0,2.0,0.0,473.0,193.0,20.0
4682,10.0,1849.0,2.0,0.0,435.0,183.0,20.0
4683,10.0,1846.0,2.0,0.0,465.0,99.0,20.0
4684,10.0,1872.0,2.0,0.0,445.0,100.0,20.0
4685,10.0,1785.0,2.0,0.0,651.0,99.0,20.0
4686,10.0,1777.0,2.0,0.0,1091.0,100.0,20.0
4687,10.0,1777.0,2.0,0.0,1134.0,100.0,20.0
4688,10.0,1774.0,2.0,0.0,1335.0,99.0,20.0
4689,10.0,1779.0,2.0,0.0,1483.0,100.0,20.0
4690,10.0,1775.0,2.0,0.0,1575.0,100.0,20.0
4691,10.0,1775.0,2.0,0.0,1594.0,100.0,20.0
4692,10.0,1774.0,2.0,0.0,1542.0,99.0,20.0
4693,10.0,1787.0,2.0,0.0,1469.0,100.0,20.0
4694,10.0,1818.0,2.0,0.0,1301.0,100.0,20.0
4695,10.0,1982.0,2.0,0.0,1109.0,100.0,20.0
4696,10.0,2054.0,2.0,0.0,969.0,99.0,20.0
4697,10.0,2046.0,2.0,0.0,946.0,100.0,20.0
4698,10.0,2055.0,2.0,0.0,1014.0,100.0,20.0
4699,10.0,2035.0,2.0,0.0,1267.0,99.0,20.0
4700,10.0,1820.0,2.0,0.0,1662.0,99.0,20.0
4701,10.0,1769.0,2.0,0.0,1554.0,142.0,20.0
4702,10.0,1765.0,2.0,0.0,1279.0,212.0,20.0
4703,10.0,1770.0,2.0,0.0,986.0,211.0,20.0
4704,10.0,1774.0,2.0,0.0,683.0,211.0,20.0
4705,10.0,1803.0,2.0,0.0,470.0,211.0,20.0
4706,10.0,1833.0,2.0,0.0,409.0,167.0,20.0
4707,10.0,1838.0,2.0,0.0,430.0,98.0,20.0
4708,10.0,1837.0,2.0,0.0,474.0,98.0,20.0
4709,10.0,1991.0,2.0,0.0,570.0,215.0,20.0
4710,10.0,2071.0,2.0,0.0,868.0,246.0,20.0
4711,10.0,2045.0,2.0,136.0,1023.0,246.0,20.0
4712,10.0,2033.0,2.0,200.0,1081.0,245.0,20.0
4713,10.0,2035.0,2.0,200.0,1168.0,243.0,20.0
4714,10.0,1982.0,2.0,240.0,1241.0,247.0,20.0
4715,10.0,1971.0,2.0,266.0,1279.0,245.0,20.0
4716,10.0,1962.0,2.0,297.0,1261.0,245.0,20.0
4717,10.0,1974.0,2.0,298.0,1189.0,247.0,20.0
4718,10.0,1964.0,2.0,297.0,1149.0,245.0,20.0
4719,10.0,2004.0,2.0,255.0,1099.0,246.0,20.0
4720,10.0,1955.0,2.0,202.0,1125.0,244.0,20.0
4721,10.0,1876.0,2.0,279.0,1100.0,263.0,20.0
4722,10.0,1867.0,2.0,292.0,1072.0,322.0,20.0
4723,10.0,1863.0,2.0,264.0,1283.0,324.0,20.0
4724,10.0,1850.0,2.0,486.0,1234.0,322.0,20.0
4725,10.0,1871.0,2.0,315.0,1196.0,326.0,20.0
4726,10.0,1952.0,2.0,225.0,1028.0,245.0,20.0
4727,10.0,1920.0,2.0,12.0,948.0,217.0,20.0
4728,10.0,1892.0,2.0,0.0,709.0,214.0,20.0
4729,10.0,1875.0,2.0,0.0,529.0,193.0,20.0
4730,10.0,1895.0,2.0,0.0,527.0,99.0,20.0
4731,10.0,1887.0,2.0,0.0,521.0,98.0,20.0
4732,10.0,2038.0,2.0,0.0,474.0,99.0,20.0
4733,10.0,2130.0,2.0,0.0,562.0,100.0,20.0
4734,10.0,2077.0,2.0,0.0,870.0,207.0,20.0
4735,10.0,2051.0,2.0,0.0,1150.0,214.0,20.0
4736,10.0,2052.0,2.0,0.0,1271.0,215.0,20.0
4737,10.0,2032.0,2.0,33.0,1295.0,239.0,20.0
4738,10.0,2023.0,2.0,208.0,1158.0,241.0,20.0
4739,10.0,2074.0,2.0,189.0,1142.0,237.0,20.0
4740,10.0,2273.0,2.0,0.0,1179.0,145.0,20.0
4741,10.0,2343.0,2.0,0.0,1089.0,98.0,20.0
4742,10.0,2378.0,2.0,0.0,994.0,99.0,20.0
4743,10.0,2384.0,2.0,0.0,962.0,99.0,20.0
4744,10.0,2374.0,2.0,0.0,897.0,99.0,20.0
4745,10.0,2377.0,2.0,0.0,923.0,99.0,20.0
4746,10.0,2373.0,2.0,0.0,963.0,99.0,20.0
4747,10.0,2368.0,2.0,0.0,1145.0,99.0,20.0
4748,10.0,2370.0,2.0,0.0,1255.0,98.0,20.0
4749,10.0,2363.0,2.0,0.0,1058.0,99.0,20.0
4750,10.0,2358.0,2.0,0.0,858.0,98.0,20.0
4751,10.0,2368.0,2.0,0.0,879.0,100.0,20.0
4752,10.0,2361.0,2.0,0.0,795.0,98.0,20.0
4753,10.0,2384.0,2.0,0.0,602.0,99.0,20.0
4754,10.0,2378.0,2.0,0.0,509.0,99.0,20.0
4755,10.0,2355.0,2.0,0.0,505.0,99.0,20.0
4756,10.0,2333.0,2.0,0.0,600.0,99.0,20.0
4757,10.0,2302.0,2.0,0.0,950.0,140.0,20.0
4758,10.0,2323.0,2.0,0.0,1133.0,214.0,20.0
4759,10.0,2330.0,2.0,0.0,1178.0,215.0,20.0
4760,10.0,2338.0,2.0,0.0,1263.0,140.0,20.0
4761,10.0,2343.0,2.0,0.0,1279.0,140.0,20.0
4762,10.0,2347.0,2.0,0.0,1271.0,140.0,20.0
4763,10.0,2362.0,2.0,0.0,1206.0,136.0,20.0
4764,10.0,2358.0,2.0,0.0,1277.0,103.0,20.0
4765,10.0,2359.0,2.0,0.0,1238.0,98.0,20.0
4766,10.0,2367.0,2.0,0.0,1190.0,98.0,20.0
4767,10.0,2367.0,2.0,0.0,1201.0,99.0,20.0
4768,10.0,2376.0,2.0,0.0,1207.0,98.0,20.0
4769,10.0,2353.0,2.0,0.0,1326.0,221.0,20.0
4770,10.0,2372.0,2.0,0.0,1210.0,290.0,20.0
4771,10.0,2360.0,2.0,0.0,1235.0,294.0,20.0
4772,10.0,2368.0,2.0,0.0,1166.0,280.0,20.0
4773,10.0,2363.0,2.0,0.0,1171.0,189.0,20.0
4774,10.0,2376.0,2.0,0.0,953.0,99.0,20.0
4775,10.0,2374.0,2.0,0.0,876.0,101.0,20.0
4776,10.0,2365.0,2.0,0.0,900.0,99.0,20.0
4777,10.0,2366.0,2.0,0.0,689.0,99.0,20.0
4778,10.0,2325.0,2.0,0.0,631.0,99.0,20.0
4779,10.0,2368.0,2.0,0.0,618.0,100.0,20.0
4780,10.0,2366.0,2.0,0.0,665.0,100.0,20.0
4781,10.0,2363.0,2.0,0.0,1012.0,101.0,20.0
4782,10.0,2376.0,2.0,0.0,1057.0,150.0,20.0
4783,10.0,2364.0,2.0,0.0,1189.0,214.0,20.0
4784,10.0,2344.0,2.0,0.0,1247.0,213.0,20.0
4785,10.0,2337.0,2.0,0.0,1300.0,212.0,20.0
4786,10.0,2333.0,2.0,0.0,1248.0,273.0,20.0
4787,10.0,2323.0,2.0,0.0,1236.0,283.0,20.0
4788,10.0,2344.0,2.0,0.0,1285.0,281.0,20.0
4789,10.0,2316.0,2.0,0.0,1285.0,313.0,20.0
4790,10.0,2338.0,2.0,0.0,1242.0,319.0,20.0
4791,10.0,2359.0,2.0,0.0,1255.0,319.0,20.0
4792,10.0,2339.0,2.0,4.0,1266.0,313.0,20.0
4793,10.0,2368.0,2.0,234.0,1174.0,206.0,20.0
4794,10.0,2337.0,2.0,291.0,1137.0,206.0,20.0
4795,10.0,2355.0,2.0,292.0,1135.0,205.0,20.0
4796,10.0,2351.0,2.0,234.0,1158.0,207.0,20.0
4797,10.0,2367.0,2.0,198.0,1056.0,200.0,20.0
4798,10.0,2355.0,2.0,157.0,918.0,199.0,20.0
4799,10.0,2361.0,2.0,0.0,603.0,92.0,20.0
4800,10.0,2363.0,2.0,0.0,624.0,86.0,20.0
4801,10.0,2344.0,2.0,0.0,572.0,86.0,20.0
4802,10.0,2340.0,2.0,0.0,677.0,87.0,20.0
4803,10.0,2338.0,2.0,0.0,677.0,87.0,20.0
4804,10.0,2354.0,2.0,0.0,591.0,87.0,20.0
4805,10.0,2358.0,2.0,0.0,709.0,124.0,20.0
4806,10.0,2362.0,2.0,0.0,1167.0,189.0,20.0
4807,10.0,2349.0,2.0,0.0,1312.0,238.0,20.0
4808,10.0,2364.0,2.0,0.0,1301.0,314.0,20.0
4809,10.0,2367.0,2.0,0.0,1292.0,318.0,20.0
4810,10.0,2446.0,2.0,0.0,1250.0,320.0,20.0
4811,10.0,2438.0,2.0,0.0,1236.0,320.0,20.0
4812,10.0,2445.0,2.0,0.0,1216.0,239.0,20.0
4813,10.0,2500.0,2.0,0.0,1089.0,241.0,20.0
4814,10.0,2447.0,2.0,0.0,1092.0,241.0,20.0
4815,10.0,2503.0,2.0,0.0,1032.0,239.0,20.0
4816,10.0,2553.0,2.0,0.0,1240.0,244.0,20.0
4817,10.0,2580.0,2.0,0.0,1352.0,252.0,20.0
4818,10.0,2588.0,2.0,0.0,1305.0,247.0,20.0
4819,10.0,2709.0,2.0,0.0,1208.0,247.0,20.0
4820,10.0,2683.0,2.0,190.0,1033.0,250.0,20.0
4821,10.0,2627.0,2.0,169.0,1118.0,246.0,20.0
4822,10.0,2644.0,2.0,0.0,862.0,246.0,20.0
4823,10.0,2578.0,2.0,0.0,555.0,106.0,20.0
4824,10.0,2490.0,2.0,0.0,567.0,100.0,20.0
4825,10.0,2494.0,2.0,0.0,429.0,100.0,20.0
4826,10.0,2476.0,2.0,0.0,567.0,100.0,20.0
4827,10.0,2478.0,2.0,0.0,513.0,100.0,20.0
4828,10.0,2480.0,2.0,0.0,474.0,101.0,20.0
4829,10.0,2490.0,2.0,0.0,558.0,101.0,20.0
4830,10.0,2466.0,2.0,0.0,530.0,134.0,20.0
4831,10.0,2459.0,2.0,0.0,767.0,195.0,20.0
4832,10.0,2486.0,2.0,0.0,979.0,196.0,20.0
4833,10.0,2431.0,2.0,0.0,1278.0,217.0,20.0
4834,10.0,2168.0,2.0,199.0,1418.0,218.0,20.0
4835,10.0,2156.0,2.0,290.0,1342.0,218.0,20.0
4836,10.0,2396.0,2.0,40.0,1202.0,217.0,20.0
4837,10.0,2440.0,2.0,0.0,888.0,216.0,20.0
4838,10.0,2445.0,2.0,0.0,819.0,216.0,20.0
4839,10.0,2367.0,2.0,0.0,829.0,217.0,20.0
4840,10.0,2304.0,2.0,0.0,864.0,216.0,20.0
4841,10.0,2323.0,2.0,0.0,865.0,218.0,20.0
4842,10.0,2309.0,2.0,0.0,1067.0,216.0,20.0
4843,10.0,2380.0,2.0,0.0,1294.0,217.0,20.0
4844,10.0,2465.0,2.0,0.0,1291.0,216.0,20.0
4845,10.0,2465.0,2.0,0.0,985.0,216.0,20.0
4846,10.0,2560.0,2.0,0.0,710.0,192.0,20.0
4847,10.0,2430.0,2.0,0.0,580.0,102.0,20.0
4848,10.0,2422.0,2.0,0.0,477.0,103.0,20.0
4849,10.0,2335.0,2.0,0.0,473.0,103.0,20.0
4850,10.0,2343.0,2.0,0.0,600.0,102.0,20.0
4851,10.0,2315.0,2.0,0.0,610.0,106.0,20.0
4852,10.0,2328.0,2.0,0.0,532.0,103.0,20.0
4853,10.0,2356.0,2.0,0.0,490.0,105.0,20.0
4854,10.0,2368.0,2.0,0.0,498.0,102.0,20.0
4855,10.0,2368.0,2.0,0.0,511.0,103.0,20.0
4856,10.0,2353.0,2.0,0.0,662.0,195.0,20.0
4857,10.0,2368.0,2.0,0.0,776.0,219.0,20.0
4858,10.0,2124.0,2.0,0.0,1106.0,219.0,20.0
4859,10.0,2061.0,2.0,0.0,1237.0,214.0,20.0
4860,10.0,2137.0,2.0,0.0,1115.0,215.0,20.0
4861,10.0,2304.0,2.0,0.0,840.0,218.0,20.0
4862,10.0,2338.0,2.0,0.0,712.0,222.0,20.0
4863,10.0,2334.0,2.0,0.0,646.0,218.0,20.0
4864,10.0,2337.0,2.0,0.0,638.0,215.0,20.0
4865,10.0,2350.0,2.0,0.0,778.0,219.0,20.0
4866,10.0,2351.0,2.0,0.0,916.0,219.0,20.0
4867,10.0,2360.0,2.0,0.0,1124.0,220.0,20.0
4868,10.0,2360.0,2.0,0.0,1211.0,216.0,20.0
4869,10.0,2356.0,2.0,0.0,1060.0,217.0,20.0
4870,10.0,2355.0,2.0,0.0,831.0,156.0,20.0
4871,10.0,2360.0,2.0,0.0,513.0,105.0,20.0
4872,10.0,2359.0,2.0,0.0,504.0,106.0,20.0
4873,10.0,2344.0,2.0,0.0,570.0,106.0,20.0
4874,10.0,2325.0,2.0,0.0,539.0,107.0,20.0
4875,10.0,2329.0,2.0,0.0,552.0,107.0,20.0
4876,10.0,2336.0,2.0,0.0,567.0,106.0,20.0
4877,10.0,2338.0,2.0,0.0,649.0,106.0,20.0
4878,10.0,2407.0,2.0,0.0,919.0,197.0,20.0
4879,10.0,2401.0,2.0,97.0,1256.0,230.0,20.0
4880,10.0,2362.0,2.0,204.0,1272.0,249.0,20.0
4881,10.0,2381.0,2.0,206.0,1246.0,248.0,20.0
4882,10.0,2355.0,2.0,222.0,1318.0,249.0,20.0
4883,10.0,2306.0,2.0,245.0,1356.0,250.0,20.0
4884,10.0,2358.0,2.0,215.0,1260.0,249.0,20.0
4885,10.0,2157.0,2.0,0.0,1504.0,297.0,20.0
4886,10.0,2160.0,2.0,0.0,1205.0,328.0,20.0
4887,10.0,2212.0,2.0,0.0,1093.0,328.0,20.0
4888,10.0,2394.0,2.0,0.0,873.0,329.0,20.0
4889,10.0,2457.0,2.0,3.0,884.0,329.0,20.0
4890,10.0,2436.0,2.0,212.0,1182.0,250.0,20.0
4891,10.0,2478.0,2.0,245.0,1269.0,247.0,20.0
4892,10.0,2517.0,2.0,246.0,1254.0,248.0,20.0
4893,10.0,2547.0,2.0,199.0,1022.0,248.0,20.0
4894,10.0,2537.0,2.0,0.0,693.0,238.0,20.0
4895,10.0,2425.0,2.0,0.0,505.0,105.0,20.0
4896,10.0,2310.0,2.0,0.0,392.0,105.0,20.0
4897,10.0,2280.0,2.0,0.0,440.0,104.0,20.0
4898,10.0,2259.0,2.0,0.0,363.0,104.0,20.0
4899,10.0,2304.0,2.0,0.0,349.0,105.0,20.0
4900,10.0,2275.0,2.0,0.0,373.0,105.0,20.0
4901,10.0,2282.0,2.0,0.0,424.0,106.0,20.0
4902,10.0,2257.0,2.0,0.0,690.0,190.0,20.0
4903,10.0,2245.0,2.0,0.0,911.0,201.0,20.0
4904,10.0,2209.0,2.0,0.0,1046.0,217.0,20.0
4905,10.0,2209.0,2.0,0.0,1082.0,251.0,20.0
4906,10.0,2378.0,2.0,0.0,989.0,252.0,20.0
4907,10.0,2391.0,2.0,33.0,953.0,250.0,20.0
4908,10.0,2405.0,2.0,0.0,963.0,251.0,20.0
4909,10.0,2402.0,2.0,0.0,884.0,250.0,20.0
4910,10.0,2396.0,2.0,0.0,871.0,219.0,20.0
4911,10.0,2398.0,2.0,0.0,837.0,218.0,20.0
4912,10.0,2393.0,2.0,0.0,821.0,215.0,20.0
4913,10.0,2406.0,2.0,0.0,852.0,216.0,20.0
4914,10.0,2406.0,2.0,0.0,932.0,216.0,20.0
4915,10.0,2404.0,2.0,0.0,1128.0,217.0,20.0
4916,10.0,2407.0,2.0,0.0,1123.0,200.0,20.0
4917,10.0,2397.0,2.0,0.0,1002.0,112.0,20.0
4918,10.0,2399.0,2.0,0.0,800.0,96.0,20.0
4919,10.0,2409.0,2.0,0.0,481.0,94.0,20.0
4920,10.0,2403.0,2.0,0.0,414.0,91.0,20.0
4921,10.0,2391.0,2.0,0.0,451.0,90.0,20.0
4922,10.0,2395.0,2.0,0.0,530.0,90.0,20.0
4923,10.0,2408.0,2.0,0.0,536.0,91.0,20.0
4924,10.0,2389.0,2.0,0.0,515.0,91.0,20.0
4925,10.0,2360.0,2.0,0.0,556.0,96.0,20.0
4926,10.0,2356.0,2.0,0.0,729.0,208.0,20.0
4927,10.0,2362.0,2.0,0.0,968.0,210.0,20.0
4928,10.0,2393.0,2.0,0.0,1033.0,210.0,20.0
4929,10.0,2401.0,2.0,0.0,1111.0,212.0,20.0
4930,10.0,2413.0,2.0,0.0,1199.0,209.0,20.0
4931,10.0,2394.0,2.0,0.0,1170.0,225.0,20.0
4932,10.0,2392.0,2.0,0.0,1161.0,241.0,20.0
4933,10.0,2377.0,2.0,0.0,1136.0,242.0,20.0
4934,10.0,2493.0,2.0,0.0,946.0,240.0,20.0
4935,10.0,2487.0,2.0,0.0,891.0,240.0,20.0
4936,10.0,2402.0,2.0,0.0,941.0,237.0,20.0
4937,10.0,2385.0,2.0,0.0,1042.0,231.0,20.0
4938,10.0,2374.0,2.0,0.0,1081.0,230.0,20.0
4939,10.0,2190.0,2.0,233.0,1194.0,304.0,20.0
4940,10.0,2000.0,2.0,294.0,1419.0,301.0,20.0
4941,10.0,1955.0,2.0,293.0,1229.0,210.0,20.0
4942,10.0,1964.0,2.0,203.0,1040.0,201.0,20.0
4943,10.0,1983.0,2.0,112.0,846.0,181.0,20.0
4944,10.0,1998.0,2.0,0.0,639.0,171.0,20.0
4945,10.0,1958.0,2.0,0.0,508.0,171.0,20.0
4946,10.0,1912.0,2.0,0.0,628.0,172.0,20.0
4947,10.0,1890.0,2.0,0.0,626.0,173.0,20.0
4948,10.0,1880.0,2.0,0.0,729.0,173.0,20.0
4949,10.0,1961.0,2.0,1.0,871.0,198.0,20.0
4950,10.0,1961.0,2.0,253.0,1021.0,225.0,20.0
4951,10.0,1999.0,2.0,202.0,1253.0,220.0,20.0
4952,10.0,2041.0,2.0,202.0,1317.0,234.0,20.0
4953,10.0,2047.0,2.0,202.0,1350.0,225.0,20.0
4954,10.0,2047.0,2.0,200.0,1388.0,231.0,20.0
4955,10.0,2083.0,2.0,202.0,1353.0,232.0,20.0
4956,10.0,2085.0,2.0,200.0,1370.0,228.0,20.0
4957,10.0,2126.0,2.0,204.0,1261.0,225.0,20.0
4958,10.0,2052.0,2.0,292.0,1099.0,229.0,20.0
4959,10.0,1907.0,2.0,370.0,1166.0,227.0,20.0
4960,10.0,1813.0,2.0,564.0,997.0,231.0,20.0
4961,10.0,1819.0,2.0,564.0,1032.0,276.0,20.0
4962,10.0,1800.0,2.0,565.0,1044.0,309.0,20.0
4963,10.0,1813.0,2.0,564.0,1275.0,309.0,20.0
4964,10.0,1834.0,2.0,562.0,1274.0,308.0,20.0
4965,10.0,1870.0,2.0,563.0,993.0,280.0,20.0
4966,10.0,1853.0,2.0,526.0,825.0,230.0,20.0
4967,10.0,1802.0,2.0,233.0,847.0,229.0,20.0
4968,10.0,1804.0,2.0,33.0,776.0,218.0,20.0
4969,10.0,1779.0,2.0,0.0,655.0,199.0,20.0
4970,10.0,1847.0,2.0,0.0,532.0,200.0,20.0
4971,10.0,1883.0,2.0,0.0,457.0,203.0,20.0
4972,10.0,1881.0,2.0,0.0,496.0,200.0,20.0
4973,10.0,1875.0,2.0,108.0,646.0,225.0,20.0
4974,10.0,1840.0,2.0,205.0,943.0,231.0,20.0
4975,10.0,1796.0,2.0,206.0,1274.0,231.0,20.0
4976,10.0,1825.0,2.0,205.0,1384.0,231.0,20.0
4977,10.0,1803.0,2.0,232.0,1506.0,231.0,20.0
4978,10.0,1765.0,2.0,295.0,1505.0,292.0,20.0
4979,10.0,1768.0,2.0,294.0,1471.0,311.0,20.0
4980,10.0,1773.0,2.0,294.0,1468.0,311.0,20.0
4981,10.0,1819.0,2.0,256.0,1354.0,310.0,20.0
4982,10.0,1806.0,2.0,203.0,1389.0,237.0,20.0
4983,10.0,1779.0,2.0,203.0,1360.0,235.0,20.0
4984,10.0,1791.0,2.0,215.0,1359.0,236.0,20.0
4985,10.0,1791.0,2.0,250.0,1374.0,237.0,20.0
4986,10.0,1826.0,2.0,502.0,1203.0,236.0,20.0
4987,10.0,1877.0,2.0,555.0,1236.0,308.0,20.0
4988,10.0,1849.0,2.0,475.0,1218.0,317.0,20.0
4989,10.0,1845.0,2.0,249.0,1151.0,316.0,20.0
4990,10.0,1807.0,2.0,148.0,1046.0,309.0,20.0
4991,10.0,2050.0,2.0,0.0,804.0,209.0,20.0
4992,10.0,2150.0,2.0,0.0,526.0,206.0,20.0
4993,10.0,2101.0,2.0,0.0,530.0,206.0,20.0
4994,10.0,2142.0,2.0,0.0,520.0,205.0,20.0
4995,10.0,2109.0,2.0,0.0,514.0,205.0,20.0
