,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
17229,4493.0,17271.0,0.0,3756.0,6866.0,161.0,15.0,582.0,2027.0,40.0,9136.0,231.0,148.0,24266.0,130.0,1004.0,5154.0
17230,4490.0,17284.0,0.0,3765.0,6631.0,160.0,15.0,432.0,2023.0,39.0,9117.0,231.0,148.0,24564.0,130.0,947.0,5318.0
17231,4492.0,17263.0,0.0,3659.0,6449.0,152.0,15.0,496.0,2025.0,31.0,9084.0,231.0,148.0,24764.0,130.0,922.0,5422.0
17232,4506.0,17226.0,0.0,3362.0,5700.0,158.0,15.0,652.0,2026.0,36.0,9115.0,227.0,148.0,25173.0,130.0,897.0,5599.0
17233,4510.0,17218.0,0.0,3381.0,5501.0,154.0,15.0,519.0,2023.0,34.0,9126.0,227.0,148.0,25266.0,130.0,830.0,5895.0
17234,4520.0,17188.0,0.0,3391.0,5202.0,156.0,15.0,441.0,2024.0,37.0,9132.0,227.0,148.0,25174.0,130.0,773.0,6200.0
17235,4514.0,17207.0,0.0,3348.0,4953.0,155.0,15.0,449.0,2024.0,36.0,9127.0,225.0,148.0,25021.0,130.0,787.0,6318.0
17236,4505.0,17172.0,0.0,3371.0,4516.0,163.0,15.0,495.0,2022.0,37.0,9127.0,216.0,148.0,24910.0,128.0,766.0,6475.0
17237,4479.0,17162.0,0.0,3338.0,4479.0,111.0,15.0,589.0,2020.0,33.0,9110.0,212.0,148.0,24654.0,128.0,760.0,6602.0
17238,4473.0,17109.0,0.0,3291.0,4378.0,107.0,14.0,529.0,2018.0,38.0,9116.0,212.0,148.0,24201.0,128.0,759.0,6703.0
17239,4459.0,17066.0,0.0,3247.0,4286.0,112.0,14.0,604.0,2014.0,42.0,9108.0,211.0,148.0,23473.0,128.0,737.0,6724.0
17240,4478.0,17046.0,0.0,3147.0,4338.0,108.0,14.0,653.0,2012.0,41.0,9111.0,201.0,148.0,22883.0,128.0,752.0,6788.0
17241,4488.0,16948.0,0.0,3036.0,4369.0,100.0,14.0,912.0,2011.0,41.0,9106.0,199.0,148.0,22211.0,128.0,782.0,6875.0
17242,4487.0,16802.0,0.0,2919.0,4369.0,106.0,14.0,896.0,2012.0,47.0,9107.0,199.0,148.0,21509.0,128.0,807.0,7064.0
17243,4490.0,16884.0,0.0,2915.0,4456.0,99.0,14.0,1133.0,2010.0,45.0,9101.0,199.0,148.0,20609.0,128.0,895.0,7075.0
17244,4511.0,16965.0,0.0,3059.0,4804.0,68.0,14.0,839.0,2008.0,34.0,9094.0,198.0,148.0,19725.0,128.0,961.0,7230.0
17245,4500.0,17071.0,0.0,3052.0,4932.0,76.0,14.0,584.0,2009.0,36.0,9099.0,198.0,148.0,18743.0,128.0,984.0,7305.0
17246,4489.0,17109.0,0.0,3058.0,5037.0,74.0,14.0,635.0,2009.0,39.0,9095.0,198.0,148.0,17831.0,128.0,1066.0,7314.0
17247,4502.0,17198.0,0.0,3053.0,5465.0,72.0,14.0,747.0,2011.0,38.0,9096.0,198.0,148.0,16613.0,128.0,1099.0,7384.0
17248,4505.0,17183.0,0.0,3207.0,6353.0,70.0,13.0,857.0,2011.0,65.0,9082.0,198.0,148.0,15786.0,128.0,1099.0,7510.0
17249,4493.0,17215.0,0.0,3204.0,6710.0,70.0,13.0,1047.0,2005.0,72.0,9081.0,198.0,148.0,14693.0,128.0,1139.0,7514.0
17250,4506.0,17267.0,0.0,3233.0,6948.0,74.0,13.0,1197.0,2003.0,70.0,9086.0,198.0,148.0,13422.0,128.0,1212.0,7696.0
17251,4527.0,17297.0,0.0,3222.0,7054.0,77.0,13.0,1346.0,2002.0,75.0,9090.0,198.0,148.0,12276.0,128.0,1306.0,7948.0
17252,4518.0,17259.0,0.0,3253.0,7071.0,65.0,13.0,574.0,1999.0,62.0,9053.0,198.0,148.0,11001.0,128.0,1419.0,7914.0
17253,4521.0,17305.0,0.0,3226.0,7191.0,52.0,13.0,552.0,1995.0,40.0,9070.0,198.0,148.0,9669.0,128.0,1543.0,8014.0
17254,4517.0,17325.0,0.0,3239.0,7227.0,39.0,13.0,981.0,1996.0,60.0,9085.0,198.0,148.0,8371.0,128.0,1678.0,8078.0
17255,4505.0,17314.0,0.0,3210.0,7247.0,41.0,13.0,1336.0,1996.0,65.0,9091.0,198.0,148.0,7063.0,128.0,1789.0,8276.0
17256,4523.0,17155.0,0.0,3199.0,7258.0,50.0,13.0,659.0,1999.0,64.0,9041.0,198.0,148.0,5867.0,130.0,1911.0,8431.0
17257,4515.0,17075.0,0.0,3193.0,7260.0,45.0,13.0,852.0,1997.0,76.0,9072.0,198.0,148.0,4757.0,130.0,2047.0,8584.0
17258,4507.0,16942.0,0.0,3210.0,7257.0,47.0,13.0,1298.0,1997.0,90.0,9084.0,198.0,148.0,3798.0,130.0,2185.0,8680.0
17259,4504.0,16845.0,0.0,3166.0,7279.0,47.0,13.0,1762.0,1996.0,89.0,9077.0,198.0,148.0,2909.0,130.0,2334.0,8544.0
17260,4506.0,16448.0,0.0,3103.0,7294.0,44.0,14.0,1596.0,1992.0,90.0,9083.0,198.0,148.0,2250.0,128.0,2459.0,8409.0
17261,4512.0,16336.0,0.0,3075.0,7288.0,43.0,14.0,1431.0,1987.0,90.0,9089.0,198.0,148.0,1604.0,128.0,2560.0,8255.0
17262,4512.0,16316.0,0.0,3095.0,7293.0,44.0,14.0,1459.0,1981.0,90.0,9084.0,198.0,148.0,1059.0,128.0,2641.0,8082.0
17263,4497.0,16258.0,0.0,3067.0,7327.0,44.0,14.0,1341.0,1977.0,90.0,9082.0,198.0,148.0,621.0,128.0,2722.0,7873.0
17264,4508.0,16256.0,0.0,3109.0,7316.0,41.0,14.0,2342.0,1976.0,91.0,9083.0,198.0,148.0,305.0,128.0,2848.0,7758.0
17265,4509.0,16126.0,0.0,3076.0,7298.0,42.0,14.0,1910.0,1974.0,87.0,9081.0,198.0,148.0,110.0,128.0,2990.0,8131.0
17266,4506.0,15886.0,0.0,3078.0,7277.0,47.0,14.0,1381.0,1969.0,83.0,9072.0,198.0,148.0,28.0,128.0,3085.0,8454.0
17267,4498.0,15731.0,0.0,3077.0,7259.0,43.0,14.0,1202.0,1956.0,69.0,9070.0,198.0,148.0,3.0,128.0,3142.0,8800.0
17268,4492.0,15646.0,0.0,3064.0,7301.0,49.0,14.0,1713.0,1953.0,80.0,9085.0,202.0,148.0,0.0,131.0,3137.0,9019.0
17269,4488.0,15547.0,0.0,3042.0,7243.0,46.0,14.0,1473.0,1950.0,87.0,9066.0,202.0,148.0,0.0,131.0,3046.0,9246.0
17270,4476.0,15553.0,0.0,3038.0,7067.0,49.0,14.0,1255.0,1946.0,73.0,9094.0,202.0,148.0,0.0,131.0,2993.0,9620.0
17271,4480.0,15323.0,0.0,3005.0,6830.0,44.0,14.0,1032.0,1947.0,68.0,9093.0,204.0,148.0,0.0,131.0,2929.0,9879.0
17272,4470.0,15169.0,0.0,2867.0,6534.0,45.0,14.0,1430.0,1945.0,68.0,9114.0,204.0,148.0,0.0,131.0,2732.0,10147.0
17273,4508.0,15098.0,0.0,2845.0,6216.0,47.0,14.0,1177.0,1944.0,48.0,9094.0,204.0,148.0,0.0,131.0,2541.0,10347.0
17274,4496.0,15329.0,0.0,2823.0,6073.0,42.0,14.0,647.0,1938.0,46.0,9097.0,204.0,148.0,0.0,131.0,2380.0,10326.0
17275,4485.0,15342.0,0.0,2813.0,5846.0,43.0,14.0,410.0,1945.0,48.0,9076.0,204.0,148.0,0.0,131.0,2308.0,10306.0
17276,4486.0,15184.0,0.0,2513.0,5274.0,48.0,14.0,560.0,1949.0,47.0,9101.0,200.0,148.0,0.0,133.0,2208.0,10431.0
17277,4485.0,15215.0,0.0,2493.0,5115.0,49.0,14.0,483.0,1946.0,45.0,9111.0,200.0,148.0,0.0,133.0,2014.0,10669.0
17278,4482.0,15240.0,0.0,2490.0,4914.0,45.0,14.0,408.0,1946.0,46.0,9114.0,200.0,148.0,0.0,133.0,1814.0,10594.0
17279,4512.0,15217.0,0.0,2483.0,4663.0,40.0,14.0,408.0,1951.0,42.0,9084.0,200.0,148.0,0.0,133.0,1634.0,10589.0
17280,4478.0,15256.0,0.0,2514.0,4210.0,49.0,15.0,407.0,1954.0,51.0,9124.0,246.0,148.0,0.0,131.0,1559.0,10466.0
17281,4457.0,15250.0,0.0,2534.0,4092.0,45.0,15.0,350.0,1954.0,49.0,9118.0,234.0,148.0,0.0,131.0,1440.0,10322.0
17282,4447.0,15269.0,0.0,2518.0,4002.0,47.0,15.0,350.0,1961.0,43.0,9117.0,234.0,148.0,0.0,131.0,1316.0,10347.0
17283,4460.0,15251.0,0.0,2502.0,3882.0,48.0,15.0,350.0,1964.0,39.0,9106.0,234.0,148.0,0.0,131.0,1255.0,10305.0
17284,4466.0,15297.0,0.0,2472.0,3288.0,47.0,15.0,350.0,1965.0,50.0,9125.0,233.0,148.0,0.0,132.0,1205.0,10339.0
17285,4480.0,15248.0,0.0,2460.0,3272.0,44.0,15.0,350.0,1963.0,42.0,9120.0,233.0,148.0,0.0,132.0,1078.0,10457.0
17286,4485.0,15276.0,0.0,2495.0,2982.0,45.0,15.0,419.0,1957.0,45.0,9131.0,233.0,148.0,0.0,132.0,993.0,10512.0
17287,4495.0,15272.0,0.0,2466.0,2978.0,49.0,15.0,396.0,1956.0,43.0,9126.0,233.0,148.0,0.0,132.0,947.0,10491.0
17288,4492.0,15283.0,0.0,2474.0,2801.0,51.0,15.0,380.0,1953.0,50.0,9147.0,233.0,148.0,0.0,132.0,941.0,10396.0
17289,4500.0,15254.0,0.0,2479.0,2754.0,39.0,15.0,350.0,1954.0,50.0,9147.0,233.0,148.0,0.0,132.0,942.0,10170.0
17290,4496.0,15249.0,0.0,2504.0,2656.0,41.0,15.0,350.0,1955.0,44.0,9142.0,233.0,148.0,0.0,132.0,914.0,10096.0
17291,4496.0,15292.0,0.0,2505.0,2575.0,49.0,15.0,355.0,1956.0,43.0,9150.0,233.0,148.0,0.0,132.0,907.0,10055.0
17292,4494.0,15333.0,0.0,2499.0,2292.0,50.0,15.0,444.0,1953.0,46.0,9158.0,234.0,148.0,0.0,132.0,878.0,9878.0
17293,4494.0,15339.0,0.0,2521.0,2216.0,40.0,15.0,441.0,1954.0,46.0,9165.0,234.0,148.0,0.0,132.0,837.0,9651.0
17294,4513.0,15335.0,0.0,2525.0,2208.0,44.0,15.0,439.0,1960.0,45.0,9168.0,234.0,148.0,0.0,132.0,794.0,9531.0
17295,4513.0,15350.0,0.0,2513.0,2208.0,44.0,15.0,441.0,1961.0,45.0,9174.0,238.0,148.0,7.0,132.0,745.0,9342.0
17296,4500.0,15361.0,0.0,2424.0,2140.0,45.0,15.0,396.0,1957.0,45.0,9174.0,237.0,148.0,44.0,134.0,756.0,9199.0
17297,4506.0,15340.0,0.0,2422.0,2027.0,48.0,15.0,395.0,1958.0,36.0,9167.0,237.0,148.0,121.0,134.0,792.0,9133.0
17298,4513.0,15361.0,0.0,2425.0,1992.0,41.0,15.0,395.0,1960.0,35.0,9176.0,237.0,148.0,301.0,134.0,855.0,8914.0
17299,4545.0,15362.0,0.0,2412.0,2112.0,48.0,15.0,398.0,1960.0,45.0,9177.0,237.0,148.0,595.0,134.0,910.0,8484.0
17300,4548.0,15352.0,0.0,2379.0,2373.0,51.0,15.0,396.0,1955.0,47.0,9182.0,237.0,148.0,998.0,132.0,917.0,8231.0
17301,4566.0,15354.0,0.0,2373.0,2430.0,43.0,15.0,428.0,1954.0,49.0,9187.0,237.0,148.0,1584.0,132.0,857.0,7851.0
17302,4579.0,15342.0,0.0,2364.0,2428.0,40.0,15.0,612.0,1954.0,32.0,9183.0,237.0,148.0,2224.0,132.0,841.0,7402.0
17303,4576.0,15329.0,0.0,2350.0,2505.0,40.0,15.0,967.0,1951.0,29.0,9183.0,237.0,148.0,3148.0,132.0,843.0,6816.0
17304,4592.0,15298.0,0.0,2293.0,2912.0,47.0,14.0,889.0,1949.0,27.0,9172.0,237.0,148.0,4348.0,132.0,861.0,6208.0
17305,4585.0,15333.0,0.0,2306.0,3053.0,49.0,14.0,996.0,1947.0,29.0,9182.0,237.0,148.0,5547.0,132.0,866.0,5699.0
17306,4558.0,15340.0,0.0,2303.0,3056.0,46.0,14.0,869.0,1945.0,30.0,9185.0,237.0,148.0,6853.0,132.0,830.0,5211.0
17307,4547.0,15347.0,0.0,2274.0,3069.0,40.0,14.0,838.0,1945.0,30.0,9183.0,237.0,148.0,8408.0,132.0,810.0,4962.0
17308,4580.0,15344.0,0.0,2428.0,3094.0,45.0,14.0,1276.0,1947.0,47.0,9181.0,236.0,148.0,9947.0,137.0,796.0,4821.0
17309,4571.0,15346.0,0.0,2445.0,3056.0,44.0,14.0,814.0,1948.0,29.0,9183.0,237.0,148.0,11466.0,137.0,808.0,4884.0
17310,4570.0,15269.0,0.0,2449.0,2986.0,44.0,14.0,635.0,1949.0,28.0,9181.0,236.0,148.0,13084.0,137.0,811.0,5028.0
17311,4556.0,15091.0,0.0,2478.0,2898.0,45.0,13.0,480.0,1947.0,28.0,9179.0,236.0,148.0,14672.0,137.0,791.0,5248.0
17312,4546.0,14735.0,0.0,2398.0,2936.0,40.0,13.0,1474.0,1946.0,51.0,9177.0,237.0,148.0,16269.0,139.0,751.0,5560.0
17313,4539.0,14485.0,0.0,2416.0,3015.0,48.0,13.0,860.0,1943.0,31.0,9180.0,236.0,148.0,17768.0,139.0,708.0,5966.0
17314,4552.0,14173.0,0.0,2422.0,2954.0,49.0,13.0,933.0,1942.0,29.0,9172.0,237.0,148.0,19122.0,139.0,650.0,6357.0
17315,4551.0,14006.0,0.0,2403.0,2735.0,50.0,13.0,684.0,1940.0,31.0,9172.0,236.0,148.0,20526.0,139.0,599.0,6606.0
17316,4546.0,13509.0,0.0,2377.0,2609.0,50.0,13.0,1150.0,1937.0,30.0,9171.0,237.0,148.0,21649.0,140.0,574.0,6808.0
17317,4550.0,13431.0,0.0,2375.0,2642.0,39.0,13.0,685.0,1936.0,30.0,9171.0,237.0,148.0,22795.0,140.0,519.0,7018.0
17318,4550.0,13405.0,0.0,2378.0,2588.0,44.0,13.0,418.0,1933.0,28.0,9162.0,237.0,148.0,23729.0,140.0,471.0,7083.0
17319,4537.0,13240.0,0.0,2372.0,2599.0,40.0,13.0,409.0,1931.0,28.0,9159.0,237.0,148.0,24611.0,140.0,437.0,7293.0
17320,4537.0,12823.0,0.0,2384.0,2599.0,40.0,13.0,424.0,1929.0,28.0,9159.0,237.0,148.0,25363.0,140.0,411.0,7446.0
17321,4527.0,12717.0,0.0,2398.0,2560.0,46.0,13.0,399.0,1928.0,33.0,9157.0,237.0,148.0,25741.0,140.0,364.0,7556.0
17322,4542.0,12697.0,0.0,2388.0,2564.0,42.0,12.0,378.0,1925.0,46.0,9155.0,237.0,148.0,26232.0,140.0,315.0,7607.0
17323,4533.0,12710.0,0.0,2392.0,2523.0,41.0,12.0,365.0,1926.0,47.0,9132.0,237.0,148.0,26467.0,140.0,302.0,7797.0
17324,4538.0,12916.0,0.0,2389.0,2451.0,39.0,12.0,468.0,1926.0,53.0,9144.0,237.0,148.0,26777.0,140.0,304.0,7847.0
17325,4522.0,12878.0,0.0,2389.0,2438.0,40.0,12.0,363.0,1925.0,49.0,9144.0,237.0,148.0,27035.0,140.0,288.0,7744.0
17326,4514.0,12852.0,0.0,2390.0,2433.0,45.0,12.0,376.0,1922.0,45.0,9136.0,237.0,148.0,27216.0,140.0,283.0,7916.0
17327,4512.0,12786.0,0.0,2388.0,2431.0,50.0,12.0,378.0,1919.0,32.0,9131.0,237.0,148.0,27253.0,140.0,300.0,7908.0
17328,4521.0,13023.0,0.0,2364.0,2352.0,41.0,12.0,660.0,1922.0,37.0,9139.0,237.0,148.0,27356.0,140.0,349.0,7925.0
17329,4526.0,13066.0,0.0,2354.0,2218.0,44.0,12.0,422.0,1926.0,32.0,9127.0,237.0,148.0,27113.0,140.0,356.0,7791.0
17330,4528.0,13093.0,0.0,2355.0,2058.0,49.0,12.0,362.0,1930.0,34.0,9131.0,237.0,148.0,27056.0,140.0,352.0,7741.0
17331,4516.0,13110.0,0.0,2337.0,2002.0,43.0,12.0,362.0,1930.0,33.0,9134.0,237.0,148.0,26755.0,140.0,390.0,7707.0
17332,4517.0,13153.0,0.0,2346.0,1983.0,49.0,12.0,362.0,1928.0,36.0,9141.0,237.0,148.0,26615.0,140.0,426.0,7699.0
17333,4507.0,13145.0,0.0,2343.0,1968.0,44.0,12.0,362.0,1928.0,32.0,9125.0,237.0,148.0,26257.0,140.0,489.0,7774.0
17334,4511.0,13165.0,0.0,2346.0,1954.0,53.0,12.0,361.0,1924.0,33.0,9129.0,237.0,148.0,25914.0,140.0,519.0,7681.0
17335,4500.0,13164.0,0.0,2347.0,1940.0,50.0,12.0,390.0,1923.0,32.0,9126.0,237.0,148.0,25474.0,140.0,550.0,7725.0
17336,4499.0,13191.0,0.0,2338.0,1952.0,50.0,12.0,361.0,1922.0,38.0,9132.0,237.0,148.0,25053.0,140.0,600.0,7763.0
17337,4511.0,13225.0,0.0,2334.0,1949.0,55.0,12.0,362.0,1924.0,37.0,9133.0,237.0,148.0,24370.0,140.0,619.0,7687.0
17338,4516.0,13384.0,0.0,2349.0,1929.0,46.0,12.0,350.0,1924.0,41.0,9124.0,237.0,148.0,23661.0,140.0,663.0,7728.0
17339,4517.0,13727.0,0.0,2348.0,1931.0,47.0,12.0,350.0,1927.0,41.0,9123.0,237.0,148.0,22876.0,140.0,694.0,7684.0
17340,4516.0,13886.0,0.0,2358.0,1931.0,48.0,12.0,430.0,1926.0,30.0,9090.0,237.0,148.0,22151.0,140.0,757.0,7728.0
17341,4520.0,14061.0,0.0,2335.0,1919.0,56.0,12.0,391.0,1926.0,31.0,9042.0,237.0,148.0,21023.0,140.0,835.0,7864.0
17342,4526.0,14226.0,0.0,2339.0,1931.0,56.0,12.0,422.0,1925.0,32.0,9087.0,237.0,148.0,20047.0,140.0,891.0,8094.0
17343,4512.0,14337.0,0.0,2341.0,1888.0,55.0,12.0,591.0,1921.0,34.0,9117.0,233.0,148.0,18881.0,140.0,947.0,8315.0
17344,4511.0,14301.0,0.0,2328.0,1910.0,59.0,12.0,464.0,1920.0,31.0,9086.0,234.0,148.0,17788.0,138.0,989.0,8464.0
17345,4529.0,14346.0,0.0,2356.0,2028.0,58.0,12.0,481.0,1918.0,31.0,9092.0,234.0,148.0,16471.0,138.0,1025.0,8515.0
17346,4545.0,14359.0,0.0,2349.0,2196.0,59.0,12.0,547.0,1918.0,34.0,9103.0,234.0,148.0,15043.0,138.0,1088.0,8597.0
17347,4542.0,14424.0,0.0,2329.0,2528.0,54.0,12.0,941.0,1918.0,37.0,9113.0,234.0,148.0,13618.0,138.0,1123.0,8700.0
17348,4548.0,14418.0,0.0,2370.0,2813.0,49.0,12.0,850.0,1919.0,36.0,9089.0,234.0,148.0,12091.0,140.0,1150.0,8769.0
17349,4546.0,14443.0,0.0,2357.0,2982.0,53.0,12.0,1126.0,1919.0,39.0,9116.0,234.0,148.0,10647.0,140.0,1236.0,8852.0
17350,4544.0,14457.0,0.0,2391.0,3004.0,57.0,12.0,1582.0,1918.0,41.0,9122.0,234.0,148.0,9024.0,140.0,1371.0,9076.0
17351,4533.0,14499.0,0.0,2379.0,3024.0,60.0,12.0,2349.0,1914.0,47.0,9126.0,234.0,148.0,7610.0,140.0,1449.0,9123.0
17352,4532.0,14392.0,0.0,2473.0,3214.0,60.0,12.0,2537.0,1908.0,34.0,9098.0,234.0,148.0,6275.0,141.0,1567.0,9217.0
17353,4533.0,14460.0,0.0,2463.0,3183.0,60.0,12.0,2807.0,1905.0,58.0,9123.0,234.0,148.0,4959.0,141.0,1641.0,9349.0
17354,4512.0,14471.0,0.0,2478.0,3088.0,51.0,12.0,3412.0,1901.0,103.0,9126.0,237.0,148.0,3935.0,141.0,1708.0,9475.0
17355,4508.0,14450.0,0.0,2467.0,2913.0,60.0,12.0,4348.0,1899.0,104.0,9128.0,237.0,148.0,2995.0,141.0,1774.0,9568.0
17356,4540.0,14443.0,0.0,2474.0,2908.0,60.0,13.0,5038.0,1896.0,104.0,9121.0,237.0,148.0,2311.0,141.0,1848.0,9591.0
17357,4543.0,14443.0,0.0,2461.0,3003.0,58.0,13.0,4886.0,1893.0,105.0,9124.0,237.0,148.0,1646.0,141.0,1928.0,9501.0
17358,4534.0,14433.0,0.0,2478.0,3000.0,58.0,13.0,4580.0,1889.0,105.0,9129.0,237.0,148.0,1071.0,141.0,2042.0,9371.0
17359,4520.0,14448.0,0.0,2448.0,3069.0,54.0,13.0,4087.0,1882.0,105.0,9139.0,237.0,148.0,604.0,141.0,2085.0,9442.0
17360,4525.0,14475.0,0.0,2405.0,3180.0,56.0,13.0,5319.0,1875.0,105.0,9146.0,237.0,148.0,295.0,137.0,2136.0,9629.0
17361,4518.0,14443.0,0.0,2398.0,3136.0,53.0,14.0,4067.0,1869.0,105.0,9146.0,237.0,148.0,102.0,137.0,2194.0,10308.0
17362,4527.0,14455.0,0.0,2413.0,3098.0,58.0,14.0,3308.0,1864.0,58.0,9146.0,237.0,148.0,28.0,137.0,2169.0,11185.0
17363,4521.0,14425.0,0.0,2369.0,3009.0,51.0,14.0,2772.0,1858.0,38.0,9138.0,237.0,148.0,3.0,137.0,2182.0,11990.0
17364,4513.0,14390.0,0.0,2379.0,2795.0,51.0,14.0,3366.0,1854.0,91.0,9137.0,237.0,148.0,0.0,139.0,2210.0,12411.0
17365,4498.0,14381.0,0.0,2398.0,2518.0,56.0,14.0,2629.0,1851.0,58.0,9121.0,237.0,148.0,0.0,139.0,2278.0,13023.0
17366,4474.0,14384.0,0.0,2412.0,2187.0,55.0,14.0,2459.0,1850.0,36.0,9148.0,237.0,148.0,0.0,139.0,2365.0,13604.0
17367,4485.0,14245.0,0.0,2386.0,2004.0,54.0,14.0,2052.0,1846.0,27.0,9077.0,237.0,148.0,0.0,139.0,2436.0,14054.0
17368,4476.0,14014.0,0.0,2378.0,1755.0,52.0,14.0,605.0,1838.0,45.0,9098.0,237.0,148.0,0.0,137.0,2397.0,14431.0
17369,4469.0,13454.0,0.0,2383.0,1670.0,59.0,15.0,495.0,1833.0,34.0,9099.0,236.0,148.0,0.0,137.0,2371.0,14592.0
17370,4496.0,13038.0,0.0,2379.0,1642.0,54.0,15.0,424.0,1830.0,27.0,9055.0,236.0,148.0,0.0,137.0,2383.0,14903.0
17371,4476.0,12740.0,0.0,2371.0,1498.0,60.0,15.0,420.0,1829.0,29.0,8903.0,235.0,148.0,0.0,137.0,2359.0,15218.0
17372,4466.0,12269.0,0.0,2363.0,1243.0,49.0,15.0,717.0,1828.0,42.0,8944.0,229.0,139.0,0.0,131.0,2339.0,15400.0
17373,4463.0,11877.0,0.0,2382.0,1239.0,60.0,15.0,571.0,1827.0,36.0,8941.0,230.0,139.0,0.0,131.0,2333.0,15378.0
17374,4461.0,11802.0,0.0,2380.0,1236.0,59.0,15.0,660.0,1825.0,37.0,8953.0,230.0,139.0,0.0,131.0,2321.0,15220.0
17375,4468.0,11767.0,0.0,2372.0,1236.0,59.0,15.0,598.0,1826.0,28.0,8921.0,230.0,139.0,0.0,131.0,2372.0,15112.0
17376,4445.0,11681.0,0.0,2380.0,1196.0,52.0,15.0,848.0,1826.0,42.0,8954.0,231.0,139.0,0.0,131.0,2352.0,14865.0
17377,4454.0,11598.0,0.0,2359.0,1199.0,57.0,15.0,902.0,1828.0,41.0,8949.0,232.0,139.0,0.0,131.0,2301.0,14613.0
17378,4468.0,11608.0,0.0,2372.0,1193.0,54.0,15.0,960.0,1827.0,39.0,8950.0,232.0,139.0,0.0,131.0,2244.0,14479.0
17379,4474.0,11553.0,0.0,2357.0,1186.0,54.0,15.0,835.0,1825.0,30.0,8948.0,232.0,139.0,0.0,131.0,2167.0,14476.0
17380,4474.0,11263.0,0.0,2332.0,1157.0,55.0,15.0,389.0,1821.0,34.0,8943.0,232.0,139.0,0.0,132.0,2094.0,14434.0
17381,4476.0,11168.0,0.0,2336.0,1183.0,59.0,15.0,390.0,1818.0,28.0,8914.0,232.0,139.0,0.0,132.0,2027.0,14208.0
17382,4481.0,11015.0,0.0,2360.0,1267.0,54.0,15.0,390.0,1813.0,32.0,8908.0,232.0,139.0,0.0,132.0,2024.0,14090.0
17383,4483.0,10847.0,0.0,2364.0,1264.0,50.0,15.0,386.0,1812.0,30.0,8909.0,232.0,139.0,0.0,132.0,1947.0,13973.0
17384,4469.0,10569.0,0.0,2357.0,1272.0,52.0,15.0,348.0,1803.0,38.0,8919.0,232.0,139.0,0.0,132.0,1854.0,13763.0
17385,4483.0,10497.0,0.0,2363.0,1281.0,59.0,16.0,350.0,1800.0,41.0,8946.0,232.0,139.0,0.0,132.0,1734.0,13524.0
17386,4489.0,10476.0,0.0,2369.0,1281.0,60.0,16.0,427.0,1799.0,36.0,8981.0,232.0,139.0,0.0,132.0,1701.0,13348.0
17387,4470.0,10451.0,0.0,2356.0,1293.0,58.0,16.0,464.0,1798.0,40.0,8977.0,232.0,139.0,0.0,132.0,1634.0,13038.0
17388,4480.0,10508.0,0.0,2378.0,1287.0,56.0,16.0,431.0,1799.0,40.0,8998.0,232.0,139.0,0.0,132.0,1549.0,12718.0
17389,4477.0,10516.0,0.0,2373.0,1282.0,60.0,16.0,428.0,1800.0,37.0,9001.0,232.0,139.0,0.0,132.0,1477.0,12460.0
17390,4494.0,10490.0,0.0,2375.0,1285.0,54.0,16.0,439.0,1800.0,38.0,9006.0,232.0,139.0,0.0,132.0,1472.0,12226.0
17391,4511.0,10470.0,0.0,2357.0,1284.0,52.0,16.0,411.0,1801.0,35.0,9007.0,227.0,139.0,6.0,132.0,1465.0,12000.0
17392,4501.0,10514.0,0.0,2351.0,1277.0,49.0,16.0,352.0,1797.0,33.0,9006.0,227.0,139.0,42.0,132.0,1525.0,11802.0
17393,4493.0,10536.0,0.0,2356.0,1275.0,55.0,16.0,350.0,1793.0,32.0,9016.0,225.0,139.0,116.0,132.0,1518.0,11690.0
17394,4511.0,10504.0,0.0,2355.0,1261.0,54.0,16.0,348.0,1794.0,30.0,8999.0,225.0,139.0,302.0,132.0,1481.0,11524.0
17395,4529.0,10438.0,0.0,2329.0,1253.0,58.0,16.0,348.0,1793.0,37.0,8916.0,225.0,139.0,597.0,132.0,1372.0,11191.0
17396,4544.0,10835.0,0.0,2335.0,1259.0,51.0,16.0,348.0,1794.0,32.0,8967.0,225.0,139.0,993.0,132.0,1252.0,11005.0
17397,4518.0,11028.0,0.0,2322.0,1258.0,50.0,16.0,349.0,1788.0,31.0,8980.0,225.0,139.0,1556.0,132.0,1188.0,10460.0
17398,4508.0,11070.0,0.0,2338.0,1258.0,56.0,16.0,350.0,1782.0,33.0,8965.0,225.0,139.0,2252.0,132.0,1116.0,9957.0
17399,4531.0,11006.0,0.0,2313.0,1261.0,55.0,16.0,356.0,1781.0,39.0,8989.0,225.0,139.0,3273.0,132.0,1097.0,9195.0
