,Hydro Water Reservoir  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
2201,7970.0,8565.0,1247.0,1224.0
2202,8039.0,8566.0,1252.0,1336.0
2203,8014.0,8567.0,1253.0,1283.0
2204,7684.0,8566.0,1242.0,1300.0
2205,7304.0,8569.0,1244.0,1367.0
2206,6151.0,8571.0,1225.0,1414.0
2207,4974.0,8617.0,1251.0,1306.0
2208,4827.0,8626.0,1248.0,1289.0
2209,4804.0,8632.0,1243.0,1263.0
2210,4882.0,8644.0,1244.0,1244.0
2211,5826.0,8646.0,1257.0,1275.0
2212,6851.0,8646.0,1288.0,1290.0
2213,9136.0,8645.0,1301.0,1365.0
2214,10368.0,8642.0,1288.0,1388.0
2215,11145.0,8518.0,1292.0,1327.0
2216,11229.0,7921.0,1282.0,1220.0
2217,11089.0,7926.0,1305.0,1141.0
2218,10771.0,8037.0,1308.0,1092.0
2219,10181.0,8074.0,1314.0,1089.0
2220,9797.0,8103.0,1303.0,1117.0
2221,9858.0,8117.0,1276.0,1101.0
2222,9813.0,8134.0,1271.0,1092.0
2223,9725.0,8078.0,1260.0,1101.0
2224,9851.0,8057.0,1250.0,1157.0
2225,9978.0,8048.0,1249.0,1263.0
2226,10164.0,8011.0,1227.0,1391.0
2227,9873.0,8007.0,1212.0,1502.0
2228,9308.0,8004.0,1200.0,1614.0
2229,7695.0,7926.0,1151.0,1794.0
2230,6364.0,7899.0,1131.0,1942.0
2231,4881.0,7913.0,1150.0,2024.0
2232,4681.0,7994.0,1116.0,2105.0
2233,4628.0,8012.0,1091.0,2197.0
2234,4692.0,8022.0,1081.0,2227.0
2235,5409.0,8029.0,1085.0,2288.0
2236,6888.0,8103.0,1120.0,2459.0
2237,9089.0,8134.0,1128.0,2515.0
2238,10127.0,8138.0,1158.0,2645.0
2239,10683.0,8144.0,1162.0,2720.0
2240,10529.0,8142.0,1162.0,2655.0
2241,10201.0,8141.0,1149.0,2712.0
2242,9995.0,8143.0,1147.0,2640.0
2243,9726.0,8143.0,1174.0,2542.0
2244,9511.0,8103.0,1182.0,2449.0
2245,9267.0,7991.0,1169.0,2262.0
2246,9301.0,7973.0,1154.0,2183.0
2247,9340.0,8007.0,1153.0,1964.0
2248,9399.0,8176.0,1139.0,1705.0
2249,9519.0,8208.0,1109.0,1527.0
2250,9522.0,8212.0,1108.0,1383.0
2251,9400.0,8212.0,1092.0,1332.0
2252,8862.0,8214.0,1067.0,1325.0
2253,7768.0,8120.0,1075.0,1300.0
2254,5966.0,8071.0,1075.0,1275.0
2255,4746.0,8067.0,1005.0,1059.0
2256,4598.0,8067.0,1008.0,1057.0
2257,4581.0,8067.0,1017.0,1063.0
2258,4638.0,8067.0,1033.0,1066.0
2259,5842.0,8066.0,1050.0,1007.0
2260,6785.0,8067.0,1066.0,996.0
2261,8663.0,8068.0,1081.0,998.0
2262,10105.0,8066.0,1089.0,993.0
2263,10401.0,8065.0,1103.0,861.0
2264,10403.0,8063.0,1093.0,811.0
2265,10333.0,8065.0,1084.0,744.0
2266,10029.0,8064.0,1114.0,812.0
2267,9750.0,8151.0,1119.0,925.0
2268,9615.0,8197.0,1124.0,1031.0
2269,9229.0,8198.0,1125.0,1148.0
2270,9069.0,8201.0,1131.0,1251.0
2271,9069.0,8205.0,1120.0,1355.0
2272,9125.0,8203.0,1110.0,1476.0
2273,9035.0,8175.0,1105.0,1678.0
2274,8886.0,8196.0,1112.0,1874.0
2275,8459.0,8200.0,1123.0,2094.0
2276,8011.0,8198.0,1127.0,2381.0
2277,6699.0,8197.0,1130.0,2676.0
2278,5291.0,8197.0,1123.0,2868.0
2279,4224.0,8195.0,1108.0,2938.0
2280,4020.0,8193.0,1100.0,3131.0
2281,4020.0,8098.0,1101.0,3269.0
2282,4077.0,7946.0,1116.0,3388.0
2283,4564.0,7977.0,1122.0,3518.0
2284,5623.0,7995.0,1124.0,3759.0
2285,7939.0,7974.0,1140.0,4061.0
2286,9628.0,7823.0,1148.0,4311.0
2287,9849.0,7747.0,1167.0,4468.0
2288,9688.0,7747.0,1185.0,4600.0
2289,9300.0,7760.0,1195.0,4760.0
2290,8971.0,7905.0,1196.0,4854.0
2291,8527.0,7996.0,1191.0,4831.0
2292,8435.0,7995.0,1187.0,4710.0
2293,8050.0,7981.0,1186.0,4606.0
2294,7838.0,7933.0,1180.0,4376.0
2295,8001.0,7852.0,1168.0,4081.0
2296,8118.0,7820.0,1155.0,3762.0
2297,8373.0,7912.0,1144.0,3253.0
2298,8354.0,8027.0,1126.0,2915.0
2299,8320.0,8063.0,1116.0,2687.0
2300,7195.0,8067.0,1109.0,2368.0
2301,6636.0,8067.0,1097.0,2263.0
2302,5541.0,8068.0,1090.0,2118.0
2303,4181.0,8071.0,1104.0,1823.0
2304,4020.0,8071.0,1100.0,1793.0
2305,3929.0,8073.0,1094.0,1856.0
2306,3886.0,8082.0,1094.0,1973.0
2307,4019.0,8092.0,1096.0,2227.0
2308,4259.0,8100.0,1097.0,2265.0
2309,4723.0,8108.0,1097.0,2367.0
2310,5443.0,8115.0,1104.0,2432.0
2311,6174.0,8123.0,1118.0,2321.0
2312,6467.0,8136.0,1135.0,2219.0
2313,6448.0,8255.0,1130.0,2150.0
2314,6269.0,8300.0,1138.0,2118.0
2315,5824.0,8308.0,1155.0,2180.0
2316,5428.0,8316.0,1108.0,2248.0
2317,5246.0,8321.0,1074.0,2195.0
2318,5226.0,8324.0,1063.0,2173.0
2319,5603.0,8330.0,1065.0,2094.0
2320,5904.0,8311.0,1035.0,2092.0
2321,6157.0,8315.0,1035.0,1992.0
2322,6344.0,8353.0,1019.0,1981.0
2323,6392.0,8366.0,1017.0,1962.0
2324,5789.0,8368.0,1027.0,2017.0
2325,5185.0,8371.0,1026.0,2005.0
2326,4295.0,8372.0,1019.0,1869.0
2327,3839.0,8373.0,1041.0,1637.0
2328,3806.0,8373.0,1039.0,1470.0
2329,3801.0,8374.0,1042.0,1291.0
2330,3801.0,8374.0,1038.0,1173.0
2331,3798.0,8376.0,1032.0,1040.0
2332,3925.0,8407.0,1018.0,957.0
2333,4761.0,8471.0,1011.0,850.0
2334,5424.0,8471.0,1015.0,749.0
2335,5690.0,8471.0,1007.0,634.0
2336,5994.0,8470.0,1011.0,502.0
2337,6115.0,8471.0,1023.0,427.0
2338,6084.0,8470.0,1021.0,395.0
2339,6036.0,8470.0,1029.0,403.0
2340,5884.0,8470.0,1051.0,483.0
2341,5703.0,8470.0,1053.0,543.0
2342,5707.0,8468.0,1048.0,573.0
2343,5933.0,8467.0,1019.0,704.0
2344,6363.0,8463.0,1022.0,842.0
2345,6618.0,8461.0,1025.0,960.0
2346,6988.0,8460.0,1034.0,1120.0
2347,7211.0,8461.0,1028.0,1247.0
2348,6980.0,8476.0,1034.0,1334.0
2349,6318.0,8502.0,1029.0,1365.0
2350,5319.0,8505.0,1024.0,1376.0
2351,4271.0,8505.0,1017.0,1329.0
2352,4191.0,8506.0,1010.0,1263.0
2353,4139.0,8506.0,1008.0,1239.0
2354,4294.0,8505.0,1007.0,1258.0
2355,4957.0,8499.0,984.0,1271.0
2356,6166.0,8495.0,986.0,1359.0
2357,8520.0,8520.0,1002.0,1367.0
2358,10058.0,8531.0,1011.0,1421.0
2359,10103.0,8537.0,1022.0,1383.0
2360,9921.0,8541.0,1052.0,1342.0
2361,9625.0,8541.0,1052.0,1329.0
2362,9561.0,8538.0,1051.0,1352.0
2363,9011.0,8539.0,1061.0,1359.0
2364,8598.0,8538.0,1061.0,1362.0
2365,8292.0,8534.0,1071.0,1317.0
2366,8236.0,8539.0,1059.0,1295.0
2367,8263.0,8546.0,1045.0,1315.0
2368,8716.0,8554.0,1016.0,1343.0
2369,9031.0,8562.0,1010.0,1355.0
2370,9052.0,8572.0,1019.0,1483.0
2371,8883.0,8585.0,1022.0,1545.0
2372,8098.0,8599.0,1034.0,1609.0
2373,6885.0,8610.0,1035.0,1814.0
2374,5371.0,8623.0,1051.0,1889.0
2375,4048.0,8621.0,982.0,1851.0
2376,3844.0,8624.0,993.0,1920.0
2377,3801.0,8628.0,991.0,1972.0
2378,3826.0,8636.0,987.0,1987.0
2379,4266.0,8636.0,989.0,2015.0
2380,5316.0,8635.0,981.0,1987.0
2381,7343.0,8633.0,1002.0,1955.0
2382,9200.0,8638.0,1069.0,1911.0
2383,9327.0,8637.0,1076.0,1901.0
2384,9269.0,8640.0,1081.0,1904.0
2385,8949.0,8635.0,1078.0,1890.0
2386,8679.0,8639.0,1074.0,1946.0
2387,8271.0,8640.0,1072.0,2024.0
2388,7844.0,8642.0,1072.0,2072.0
2389,7455.0,8642.0,1070.0,2116.0
2390,7247.0,8644.0,1062.0,2148.0
2391,7234.0,8645.0,1053.0,2198.0
2392,7423.0,8644.0,1041.0,2265.0
2393,7511.0,8641.0,1055.0,2331.0
2394,7556.0,8639.0,1068.0,2414.0
2395,7426.0,8635.0,1075.0,2470.0
2396,7063.0,8632.0,1063.0,2512.0
2397,5741.0,8633.0,1057.0,2657.0
2398,4971.0,8634.0,1061.0,2685.0
2399,3858.0,8635.0,1088.0,2650.0
2400,3742.0,8634.0,1091.0,2560.0
2401,3744.0,8631.0,1118.0,2600.0
2402,3781.0,8632.0,1143.0,2582.0
2403,4178.0,8633.0,1153.0,2592.0
2404,5268.0,8631.0,1167.0,2559.0
2405,7693.0,8632.0,1180.0,2512.0
2406,9476.0,8633.0,1191.0,2393.0
2407,9605.0,8631.0,1202.0,2268.0
2408,9563.0,8633.0,1210.0,2118.0
2409,9365.0,8632.0,1240.0,1925.0
2410,8918.0,8632.0,1232.0,1807.0
2411,8191.0,8630.0,1224.0,1847.0
2412,7619.0,8628.0,1215.0,1878.0
2413,7280.0,8628.0,1195.0,1863.0
2414,7238.0,8627.0,1188.0,1811.0
2415,7297.0,8626.0,1172.0,1783.0
2416,7374.0,8626.0,1172.0,1763.0
2417,7479.0,8625.0,1170.0,1807.0
2418,7639.0,8617.0,1185.0,1825.0
2419,7609.0,8386.0,1157.0,1848.0
2420,7308.0,8105.0,1133.0,1811.0
2421,6099.0,8108.0,1135.0,1846.0
2422,5303.0,8107.0,1123.0,1806.0
2423,4054.0,8109.0,1136.0,1780.0
2424,3994.0,8108.0,1124.0,1768.0
2425,3996.0,8109.0,1131.0,1752.0
2426,4059.0,8109.0,1135.0,1750.0
2427,4539.0,8108.0,1120.0,1776.0
2428,5808.0,8107.0,1135.0,1807.0
2429,8079.0,8104.0,1165.0,1809.0
2430,9400.0,8095.0,1177.0,1797.0
2431,9629.0,8085.0,1253.0,1741.0
2432,9555.0,8086.0,1232.0,1678.0
2433,9204.0,8089.0,1210.0,1765.0
2434,8727.0,8089.0,1199.0,1859.0
2435,8168.0,8090.0,1203.0,2003.0
2436,7786.0,8090.0,1173.0,2054.0
2437,7554.0,8091.0,1135.0,2119.0
2438,7478.0,8091.0,1145.0,2194.0
2439,7457.0,8091.0,1141.0,2232.0
2440,7448.0,8091.0,1128.0,2302.0
2441,7462.0,8102.0,1115.0,2378.0
2442,7499.0,8103.0,1117.0,2414.0
2443,7380.0,8101.0,1131.0,2463.0
2444,6586.0,8102.0,1108.0,2504.0
2445,5666.0,8103.0,1101.0,2595.0
2446,5081.0,8103.0,1104.0,2644.0
2447,3974.0,8104.0,1079.0,2639.0
2448,3895.0,8106.0,1078.0,2639.0
2449,3877.0,8101.0,1091.0,2615.0
2450,3939.0,7939.0,1090.0,2638.0
2451,4541.0,7768.0,1091.0,2623.0
2452,5363.0,7582.0,1103.0,2627.0
2453,7485.0,7433.0,1144.0,2658.0
2454,9326.0,7429.0,1167.0,2644.0
2455,9542.0,7428.0,1137.0,2583.0
2456,9520.0,7426.0,1088.0,2500.0
2457,9222.0,7426.0,1080.0,2500.0
2458,8789.0,7427.0,1058.0,2543.0
2459,8548.0,7434.0,1082.0,2646.0
2460,8328.0,7435.0,1049.0,2764.0
2461,7855.0,7434.0,1040.0,2817.0
2462,7671.0,7435.0,1039.0,2875.0
2463,7790.0,7434.0,1017.0,2938.0
2464,7571.0,7433.0,996.0,3072.0
2465,7522.0,7432.0,991.0,3331.0
2466,7330.0,7431.0,984.0,3565.0
2467,7050.0,7432.0,992.0,3678.0
2468,6705.0,7432.0,999.0,3706.0
2469,5882.0,7432.0,990.0,3814.0
2470,4853.0,7435.0,1006.0,3844.0
2471,3918.0,7436.0,995.0,3796.0
2472,3682.0,7437.0,988.0,3652.0
2473,3584.0,7437.0,989.0,3461.0
2474,3566.0,7435.0,991.0,3377.0
2475,3593.0,7437.0,978.0,3263.0
2476,3801.0,7435.0,966.0,3033.0
2477,4175.0,7436.0,965.0,2809.0
2478,4276.0,7437.0,972.0,2548.0
2479,4777.0,7438.0,1004.0,2190.0
2480,5267.0,7436.0,1029.0,1700.0
2481,5428.0,7429.0,1007.0,1210.0
2482,5327.0,7429.0,963.0,1087.0
2483,5103.0,7435.0,908.0,965.0
2484,4970.0,7435.0,899.0,919.0
2485,5045.0,7435.0,894.0,857.0
2486,4978.0,7436.0,887.0,779.0
2487,5057.0,7437.0,873.0,734.0
2488,5873.0,7436.0,834.0,675.0
2489,6496.0,7432.0,832.0,723.0
2490,7056.0,7429.0,823.0,829.0
2491,7094.0,7428.0,831.0,917.0
2492,6822.0,7428.0,833.0,1009.0
2493,5871.0,7430.0,833.0,1118.0
2494,4679.0,7429.0,842.0,1099.0
2495,4487.0,7430.0,836.0,1054.0
2496,4152.0,7433.0,859.0,1061.0
2497,4081.0,7434.0,860.0,1078.0
2498,4077.0,7434.0,864.0,1056.0
2499,4075.0,7435.0,867.0,1054.0
2500,4106.0,7436.0,871.0,972.0
2501,4222.0,7437.0,871.0,870.0
2502,4096.0,7437.0,881.0,814.0
2503,4346.0,7437.0,878.0,726.0
2504,4816.0,7436.0,852.0,573.0
2505,5089.0,7434.0,844.0,445.0
2506,5137.0,7434.0,849.0,386.0
2507,5139.0,7436.0,856.0,384.0
2508,5190.0,7437.0,865.0,365.0
2509,5178.0,7437.0,862.0,356.0
2510,5186.0,7436.0,852.0,356.0
2511,5567.0,7436.0,844.0,306.0
2512,5837.0,7434.0,835.0,307.0
2513,6499.0,7435.0,829.0,325.0
2514,7108.0,7433.0,819.0,367.0
2515,7371.0,7431.0,835.0,397.0
2516,7227.0,7432.0,830.0,407.0
2517,6290.0,3491.0,825.0,418.0
2518,5039.0,7434.0,816.0,443.0
2519,4453.0,7436.0,847.0,415.0
2520,4367.0,7436.0,859.0,374.0
2521,4351.0,7438.0,863.0,350.0
2522,4429.0,7437.0,873.0,339.0
2523,5226.0,7438.0,884.0,344.0
2524,6286.0,7437.0,911.0,336.0
2525,7767.0,7432.0,933.0,296.0
2526,8718.0,7428.0,987.0,268.0
2527,9526.0,7339.0,1032.0,237.0
2528,9357.0,7195.0,970.0,174.0
2529,9074.0,7196.0,968.0,152.0
2530,8937.0,7237.0,963.0,98.0
2531,8361.0,7350.0,962.0,94.0
2532,7895.0,7419.0,947.0,86.0
2533,7478.0,7419.0,939.0,86.0
2534,7356.0,7419.0,931.0,88.0
2535,7251.0,7419.0,932.0,101.0
2536,7592.0,7417.0,931.0,103.0
2537,7959.0,7418.0,936.0,106.0
2538,8130.0,7419.0,929.0,115.0
2539,8307.0,7420.0,933.0,142.0
2540,7968.0,7425.0,923.0,156.0
2541,6841.0,7427.0,897.0,194.0
2542,5587.0,7430.0,893.0,245.0
2543,4172.0,7432.0,866.0,231.0
2544,3721.0,7433.0,864.0,280.0
2545,3694.0,7435.0,865.0,330.0
2546,3778.0,7436.0,867.0,388.0
2547,4387.0,7436.0,867.0,485.0
2548,5735.0,7434.0,880.0,502.0
2549,7286.0,7430.0,930.0,476.0
2550,8447.0,7427.0,968.0,456.0
2551,8541.0,7425.0,970.0,406.0
2552,8397.0,7430.0,985.0,340.0
2553,8112.0,7433.0,968.0,292.0
2554,7956.0,7435.0,963.0,291.0
2555,7542.0,7433.0,913.0,354.0
2556,7293.0,7426.0,881.0,455.0
2557,7064.0,7427.0,848.0,516.0
2558,7072.0,7427.0,826.0,578.0
2559,7122.0,7427.0,811.0,611.0
2560,7328.0,7423.0,807.0,671.0
2561,7632.0,7420.0,823.0,694.0
2562,7803.0,7419.0,836.0,761.0
2563,7623.0,7415.0,831.0,818.0
2564,7361.0,7412.0,836.0,890.0
2565,6358.0,7414.0,819.0,997.0
2566,5622.0,7470.0,820.0,1084.0
2567,4018.0,7416.0,802.0,1182.0
2568,3718.0,7415.0,797.0,1275.0
2569,3702.0,7417.0,794.0,1420.0
2570,3769.0,7418.0,792.0,1561.0
2571,4351.0,7417.0,809.0,1675.0
2572,5679.0,7418.0,840.0,1736.0
2573,7492.0,7415.0,873.0,1714.0
2574,8538.0,7411.0,901.0,1738.0
2575,8704.0,7404.0,904.0,1642.0
2576,8581.0,7399.0,887.0,1445.0
2577,7997.0,7398.0,845.0,1462.0
2578,7714.0,7399.0,831.0,1451.0
2579,7508.0,7403.0,804.0,1541.0
2580,7152.0,7407.0,810.0,1678.0
2581,6964.0,7416.0,809.0,1793.0
2582,6942.0,7419.0,818.0,1893.0
2583,6968.0,7421.0,818.0,1938.0
2584,7074.0,7419.0,824.0,1981.0
2585,7469.0,7417.0,818.0,2157.0
2586,7525.0,7407.0,801.0,2392.0
2587,7393.0,7400.0,774.0,2488.0
2588,7325.0,7395.0,768.0,2597.0
2589,6300.0,7394.0,758.0,2652.0
2590,5385.0,7446.0,754.0,1906.2278941395236
2591,4200.0,7401.0,716.0,2642.0
2592,3909.0,7406.0,712.0,2624.0
2593,3887.0,7410.0,739.0,2595.0
2594,3921.0,7414.0,753.0,2551.0
2595,4548.0,7413.0,759.0,2446.0
2596,6059.0,7413.0,773.0,2237.0
2597,7376.0,7411.0,815.0,2019.0
2598,8560.0,7407.0,826.0,1786.0
2599,8872.0,7402.0,838.0,1340.0
2600,8691.0,7395.0,832.0,942.0
2601,8334.0,7395.0,785.0,608.0
2602,8091.0,7397.0,780.0,456.0
2603,7404.0,7403.0,788.0,383.0
2604,7182.0,7404.0,745.0,366.0
2605,6816.0,7402.0,736.0,369.0
2606,6789.0,7402.0,776.0,393.0
2607,6899.0,7402.0,742.0,413.0
2608,6998.0,7398.0,748.0,507.0
2609,7532.0,7396.0,738.0,669.0
2610,7585.0,7391.0,734.0,878.0
2611,7426.0,7387.0,719.0,1207.0
2612,7037.0,7386.0,714.0,1506.0
2613,6037.0,7390.0,698.0,1836.0
2614,5321.0,7395.0,675.0,2139.0
2615,4122.0,7399.0,634.0,2157.0
2616,3921.0,7403.0,625.0,2260.0
2617,3876.0,7411.0,631.0,2204.0
2618,3926.0,7414.0,631.0,2298.0
2619,4519.0,7416.0,646.0,2307.0
2620,6052.0,7415.0,666.0,2301.0
2621,7564.0,7409.0,690.0,2307.0
2622,8376.0,7409.0,712.0,2231.0
2623,8583.0,7407.0,718.0,2022.0
2624,8627.0,7406.0,722.0,1806.0
2625,8433.0,7404.0,717.0,1587.0
2626,8156.0,7402.0,714.0,1488.0
2627,7665.0,7398.0,738.0,1548.0
2628,7447.0,7394.0,716.0,1618.0
2629,7123.0,7392.0,719.0,1697.0
2630,7013.0,7391.0,700.0,1887.0
2631,7204.0,7394.0,687.0,2006.0
2632,7106.0,7392.0,682.0,2144.0
2633,7322.0,7394.0,669.0,2266.0
2634,7251.0,7395.0,656.0,2536.0
2635,7114.0,7396.0,649.0,2713.0
2636,6798.0,7396.0,637.0,2911.0
2637,6111.0,7401.0,633.0,3125.0
2638,5355.0,7402.0,634.0,3196.0
2639,4228.0,7400.0,601.0,3273.0
2640,3710.0,7398.0,601.0,3342.0
2641,3532.0,7396.0,577.0,3312.0
2642,3488.0,7396.0,570.0,3377.0
2643,3491.0,7401.0,551.0,3435.0
2644,3698.0,7401.0,559.0,3352.0
2645,4512.0,7401.0,602.0,3294.0
2646,4904.0,7401.0,614.0,3143.0
2647,5653.0,7398.0,628.0,3151.0
2648,5512.0,7395.0,638.0,3223.0
2649,5498.0,7395.0,638.0,3269.0
2650,5377.0,7392.0,625.0,3340.0
2651,5512.0,7392.0,623.0,3485.0
2652,5108.0,7390.0,619.0,3551.0
2653,4954.0,7391.0,629.0,3518.0
2654,4979.0,7392.0,617.0,3500.0
2655,5193.0,7392.0,607.0,3473.0
2656,5673.0,7394.0,603.0,3373.0
2657,6325.0,7395.0,584.0,3240.0
2658,6912.0,7393.0,574.0,3071.0
2659,7053.0,7391.0,557.0,2910.0
2660,6849.0,7388.0,561.0,2921.0
2661,6482.0,7388.0,566.0,2886.0
2662,5401.0,7388.0,587.0,2790.0
2663,3998.0,7394.0,588.0,2659.0
2664,3767.0,7399.0,600.0,2483.0
2665,3716.0,7402.0,598.0,2313.0
2666,3677.0,7405.0,580.0,2172.0
2667,3665.0,7405.0,589.0,2005.0
2668,3773.0,7407.0,593.0,1771.0
2669,4405.0,7409.0,610.0,1521.0
2670,5099.0,7409.0,619.0,1226.0
2671,6094.0,7404.0,625.0,948.0
2672,6532.0,7404.0,632.0,693.0
2673,6754.0,7404.0,640.0,479.0
2674,6792.0,7403.0,651.0,331.0
2675,6774.0,7401.0,663.0,223.0
2676,6642.0,7403.0,673.0,130.0
2677,6548.0,7401.0,669.0,108.0
2678,6617.0,7401.0,661.0,116.0
2679,6694.0,7397.0,647.0,146.0
2680,6917.0,7389.0,631.0,195.0
2681,7002.0,7386.0,635.0,278.0
2682,7311.0,7385.0,632.0,417.0
2683,7324.0,7385.0,630.0,617.0
2684,7127.0,7387.0,656.0,885.0
2685,6614.0,7389.0,667.0,1249.0
2686,5511.0,7390.0,665.0,1541.0
2687,4621.0,7392.0,669.0,1790.0
2688,4440.0,7361.0,660.0,1996.0
2689,4437.0,7357.0,662.0,2203.0
2690,4441.0,7360.0,669.0,2418.0
2691,5059.0,7361.0,679.0,2603.0
2692,5663.0,7359.0,699.0,2636.0
2693,7897.0,7360.0,725.0,2601.0
2694,8689.0,7359.0,743.0,2533.0
2695,8778.0,7358.0,760.0,2464.0
2696,8855.0,7357.0,778.0,2472.0
2697,8712.0,7358.0,768.0,2554.0
2698,8564.0,7359.0,774.0,2814.0
2699,8208.0,7354.0,773.0,2985.0
2700,8251.0,7346.0,771.0,3114.0
2701,8147.0,7344.0,770.0,3268.0
2702,7962.0,7344.0,761.0,3369.0
2703,7948.0,7344.0,737.0,3553.0
2704,7990.0,7346.0,713.0,3599.0
2705,8107.0,7349.0,703.0,3613.0
2706,8163.0,7358.0,694.0,3561.0
2707,7978.0,7364.0,696.0,3473.0
2708,7642.0,7372.0,690.0,3450.0
2709,6973.0,7377.0,682.0,3436.0
2710,6161.0,7377.0,681.0,3365.0
2711,4916.0,7376.0,654.0,3236.0
2712,4509.0,7381.0,649.0,3077.0
2713,4458.0,7384.0,648.0,2964.0
2714,4388.0,7388.0,646.0,2840.0
2715,5184.0,7390.0,651.0,2759.0
2716,6440.0,7390.0,652.0,2636.0
2717,7784.0,7390.0,680.0,2558.0
2718,8823.0,7389.0,726.0,2453.0
2719,8786.0,7390.0,724.0,2285.0
2720,8710.0,7397.0,766.0,2281.0
2721,8731.0,7397.0,747.0,2169.0
2722,8564.0,7393.0,737.0,2206.0
2723,8425.0,7397.0,726.0,2311.0
2724,8276.0,7392.0,714.0,2357.0
2725,8146.0,7391.0,714.0,2482.0
2726,8199.0,7387.0,710.0,2578.0
2727,8264.0,7382.0,702.0,2581.0
2728,8466.0,7282.0,692.0,2684.0
2729,8726.0,7047.0,698.0,2765.0
2730,8859.0,6807.0,689.0,2842.0
2731,8988.0,6564.0,674.0,2939.0
2732,9021.0,6349.0,673.0,3053.0
2733,8294.0,6282.0,649.0,3230.0
2734,7322.0,6298.0,653.0,3306.0
2735,5548.0,6302.0,626.0,3267.0
2736,5286.0,6302.0,625.0,3165.0
2737,5242.0,6304.0,605.0,2969.0
2738,5335.0,6304.0,609.0,2824.0
2739,5896.0,6304.0,612.0,2752.0
2740,7046.0,6304.0,613.0,2502.0
2741,8448.0,6289.0,636.0,2231.0
2742,9235.0,6280.0,667.0,1930.0
2743,9457.0,6280.0,674.0,1793.0
2744,9429.0,6281.0,676.0,1707.0
2745,9250.0,6283.0,676.0,1578.0
2746,9159.0,6279.0,678.0,1597.0
2747,9016.0,6282.0,672.0,1541.0
2748,9051.0,6283.0,664.0,1560.0
2749,8876.0,6287.0,657.0,1542.0
2750,8766.0,6371.0,653.0,1734.0
2751,8665.0,6401.0,634.0,1945.0
2752,8786.0,6475.0,623.0,2011.0
2753,8834.0,6544.0,629.0,2064.0
2754,8603.0,6633.0,637.0,1994.0
2755,8514.0,6652.0,630.0,1974.0
2756,8210.0,6719.0,634.0,2065.0
2757,7511.0,6741.0,650.0,2189.0
2758,6787.0,6745.0,663.0,2280.0
2759,5705.0,6748.0,660.0,2507.0
2760,5443.0,6749.0,655.0,2521.0
2761,5402.0,6750.0,655.0,2406.0
2762,5634.0,6751.0,659.0,2361.0
2763,6108.0,6752.0,675.0,2260.0
2764,7119.0,6757.0,691.0,2172.0
2765,8784.0,6761.0,721.0,2020.0
2766,9497.0,6761.0,740.0,1785.0
2767,9604.0,6762.0,742.0,1561.0
2768,9449.0,6766.0,763.0,1490.0
2769,9393.0,6767.0,763.0,1419.0
2770,9225.0,6773.0,757.0,1399.0
2771,9027.0,6771.0,755.0,1436.0
2772,8898.0,6767.0,747.0,1452.0
2773,8845.0,6766.0,758.0,1507.0
2774,8805.0,6766.0,756.0,1598.0
2775,8822.0,6765.0,758.0,1630.0
2776,8771.0,6764.0,754.0,1574.0
2777,8945.0,6756.0,748.0,1470.0
2778,9131.0,6757.0,734.0,1397.0
2779,9104.0,6868.0,700.0,1496.0
2780,8916.0,7022.0,683.0,1531.0
2781,8336.0,7183.0,675.0,1586.0
2782,7550.0,3480.0,711.0,1616.0
2783,6208.0,7389.0,678.0,1548.0
2784,5897.0,7397.0,696.0,1505.0
2785,5869.0,7393.0,706.0,1452.0
2786,5875.0,7392.0,714.0,1359.0
2787,6459.0,7387.0,718.0,1302.0
2788,7696.0,7390.0,730.0,1271.0
2789,8851.0,7392.0,757.0,1237.0
2790,9786.0,7391.0,775.0,1238.0
2791,9846.0,7393.0,781.0,1237.0
2792,9836.0,7394.0,785.0,1190.0
2793,9730.0,7394.0,783.0,1151.0
2794,9621.0,7396.0,786.0,1159.0
2795,9227.0,7396.0,772.0,1193.0
2796,9112.0,7395.0,770.0,1252.0
2797,9165.0,7381.0,732.0,1288.0
2798,9202.0,7343.0,735.0,1263.0
2799,9279.0,7337.0,734.0,1275.0
2800,9577.0,7336.0,717.0,1176.0
2801,9801.0,7336.0,707.0,1025.0
2802,9795.0,7340.0,713.0,923.0
2803,9781.0,7351.0,742.0,863.0
2804,9713.0,7362.0,694.0,807.0
2805,9141.0,7370.0,694.0,871.0
2806,8365.0,7377.0,708.0,839.0
2807,7210.0,7386.0,633.0,781.0
2808,6967.0,7392.0,630.0,713.0
2809,6893.0,7394.0,625.0,660.0
2810,6900.0,7394.0,627.0,626.0
2811,6916.0,7395.0,629.0,599.0
2812,7168.0,7397.0,632.0,508.0
2813,7718.0,7397.0,645.0,398.0
2814,8140.0,7396.0,648.0,297.0
2815,8435.0,7396.0,665.0,226.0
2816,8635.0,7397.0,659.0,193.0
2817,8865.0,7398.0,690.0,186.0
2818,8885.0,7401.0,708.0,191.0
2819,8873.0,7404.0,708.0,222.0
2820,8826.0,7405.0,708.0,254.0
2821,8766.0,7405.0,699.0,274.0
2822,8560.0,7403.0,690.0,298.0
2823,8601.0,7402.0,677.0,334.0
2824,8684.0,7398.0,667.0,348.0
2825,8677.0,7393.0,656.0,337.0
2826,9120.0,7392.0,644.0,313.0
2827,9122.0,7392.0,640.0,370.0
