,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Fossil Oil,Fossil Peat,Fossil Peat,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Other,Other,Wind Onshore,Wind Onshore
2020-12-10 10:30:00+00:00,1073.0,2.0,133.0,8.0,462.0,3.0,221.0,0.0,65.0,0.0,170.0,0.0,0.0,1.0,1244.0,
2020-12-10 11:00:00+00:00,1009.0,2.0,132.0,8.0,454.0,3.0,189.0,0.0,65.0,0.0,170.0,0.0,0.0,1.0,1486.0,
2020-12-10 11:30:00+00:00,1005.0,2.0,131.0,8.0,454.0,3.0,176.0,0.0,65.0,0.0,152.0,0.0,0.0,1.0,1693.0,
2020-12-10 12:00:00+00:00,991.0,2.0,113.0,9.0,448.0,3.0,176.0,0.0,65.0,0.0,150.0,0.0,0.0,1.0,1905.0,
2020-12-10 12:30:00+00:00,1001.0,2.0,71.0,9.0,451.0,3.0,176.0,0.0,65.0,0.0,151.0,0.0,0.0,1.0,2102.0,
2020-12-10 13:00:00+00:00,907.0,2.0,77.0,9.0,456.0,3.0,177.0,0.0,20.0,0.0,161.0,0.0,0.0,1.0,2277.0,
2020-12-10 13:30:00+00:00,847.0,2.0,76.0,8.0,458.0,3.0,175.0,0.0,20.0,0.0,144.0,0.0,0.0,1.0,2357.0,
2020-12-10 14:00:00+00:00,846.0,2.0,77.0,9.0,424.0,3.0,176.0,0.0,19.0,0.0,150.0,0.0,0.0,1.0,2451.0,
2020-12-10 14:30:00+00:00,871.0,2.0,76.0,8.0,391.0,3.0,176.0,0.0,23.0,0.0,138.0,0.0,0.0,1.0,2494.0,
2020-12-10 15:00:00+00:00,974.0,2.0,80.0,8.0,400.0,3.0,176.0,0.0,28.0,0.0,140.0,0.0,0.0,1.0,2328.0,
2020-12-10 15:30:00+00:00,931.0,2.0,83.0,8.0,369.0,3.0,175.0,0.0,19.0,0.0,134.0,0.0,0.0,1.0,2315.0,
2020-12-10 16:00:00+00:00,879.0,2.0,102.0,8.0,366.0,3.0,175.0,0.0,20.0,0.0,132.0,0.0,0.0,1.0,2583.0,
2020-12-10 16:30:00+00:00,921.0,2.0,137.0,8.0,342.0,3.0,194.0,0.0,58.0,0.0,178.0,0.0,0.0,1.0,2607.0,
2020-12-10 17:00:00+00:00,962.0,2.0,140.0,8.0,346.0,3.0,244.0,0.0,141.0,0.0,179.0,0.0,0.0,1.0,2587.0,
2020-12-10 17:30:00+00:00,998.0,2.0,134.0,8.0,335.0,3.0,240.0,0.0,148.0,0.0,176.0,0.0,0.0,1.0,2570.0,
2020-12-10 18:00:00+00:00,937.0,2.0,133.0,8.0,334.0,3.0,257.0,0.0,109.0,0.0,176.0,0.0,0.0,1.0,2495.0,
2020-12-10 18:30:00+00:00,953.0,2.0,115.0,8.0,340.0,3.0,237.0,0.0,19.0,0.0,177.0,0.0,0.0,1.0,2289.0,
2020-12-10 20:00:00+00:00,949.0,2.0,80.0,8.0,349.0,3.0,219.0,0.0,19.0,0.0,179.0,0.0,0.0,1.0,2037.0,
2020-12-10 20:30:00+00:00,950.0,2.0,80.0,8.0,351.0,3.0,220.0,0.0,20.0,0.0,134.0,0.0,0.0,1.0,1944.0,
2020-12-10 21:00:00+00:00,665.0,2.0,80.0,8.0,439.0,3.0,218.0,0.0,22.0,0.0,132.0,0.0,0.0,1.0,2023.0,
2020-12-10 21:30:00+00:00,574.0,2.0,80.0,8.0,346.0,3.0,213.0,0.0,22.0,0.0,128.0,0.0,0.0,1.0,2068.0,
2020-12-10 22:00:00+00:00,561.0,2.0,86.0,8.0,347.0,3.0,222.0,0.0,27.0,0.0,135.0,0.0,0.0,1.0,1895.0,
2020-12-10 22:30:00+00:00,397.0,6.0,85.0,8.0,324.0,3.0,252.0,0.0,28.0,0.0,134.0,0.0,0.0,1.0,1779.0,
2020-12-10 23:00:00+00:00,400.0,5.0,85.0,8.0,307.0,3.0,255.0,0.0,14.0,1.0,134.0,0.0,0.0,1.0,1586.0,
2020-12-10 23:30:00+00:00,392.0,5.0,82.0,8.0,436.0,3.0,252.0,0.0,0.0,151.0,133.0,0.0,0.0,1.0,1462.0,
2020-12-11 00:00:00+00:00,385.0,5.0,81.0,8.0,421.0,3.0,248.0,0.0,0.0,228.0,130.0,0.0,0.0,1.0,1298.0,
2020-12-11 00:30:00+00:00,385.0,5.0,98.0,8.0,322.0,3.0,248.0,0.0,0.0,227.0,131.0,0.0,0.0,1.0,1189.0,
2020-12-11 01:00:00+00:00,402.0,5.0,99.0,5.0,247.0,3.0,255.0,0.0,0.0,224.0,135.0,0.0,0.0,1.0,1215.0,
2020-12-11 01:30:00+00:00,394.0,5.0,98.0,5.0,240.0,3.0,252.0,0.0,0.0,223.0,133.0,0.0,0.0,1.0,1140.0,
2020-12-11 02:00:00+00:00,443.0,5.0,115.0,5.0,250.0,3.0,255.0,0.0,0.0,222.0,136.0,0.0,0.0,1.0,1057.0,
2020-12-11 02:30:00+00:00,405.0,5.0,123.0,5.0,255.0,3.0,201.0,0.0,0.0,220.0,136.0,0.0,0.0,1.0,1153.0,
2020-12-11 03:00:00+00:00,400.0,5.0,131.0,5.0,250.0,3.0,199.0,0.0,0.0,220.0,135.0,0.0,0.0,1.0,1057.0,
2020-12-11 03:30:00+00:00,448.0,5.0,137.0,5.0,235.0,3.0,195.0,0.0,0.0,219.0,133.0,0.0,0.0,1.0,922.0,
2020-12-11 04:00:00+00:00,447.0,5.0,143.0,5.0,246.0,3.0,197.0,0.0,0.0,218.0,134.0,0.0,0.0,1.0,938.0,
2020-12-11 04:30:00+00:00,444.0,5.0,137.0,5.0,363.0,3.0,197.0,0.0,0.0,216.0,134.0,0.0,0.0,1.0,899.0,
2020-12-11 05:00:00+00:00,408.0,6.0,141.0,5.0,454.0,3.0,200.0,0.0,0.0,215.0,136.0,0.0,0.0,1.0,828.0,
2020-12-11 05:30:00+00:00,387.0,6.0,184.0,5.0,465.0,3.0,194.0,0.0,0.0,215.0,133.0,0.0,0.0,1.0,663.0,
2020-12-11 06:00:00+00:00,599.0,7.0,191.0,5.0,471.0,3.0,196.0,0.0,0.0,213.0,133.0,0.0,0.0,1.0,649.0,
2020-12-11 06:30:00+00:00,606.0,2.0,190.0,5.0,453.0,3.0,192.0,0.0,0.0,0.0,130.0,0.0,0.0,1.0,681.0,
2020-12-11 07:00:00+00:00,678.0,2.0,196.0,5.0,464.0,3.0,195.0,0.0,5.0,0.0,143.0,0.0,0.0,1.0,646.0,
2020-12-11 07:30:00+00:00,1019.0,2.0,200.0,5.0,476.0,3.0,215.0,0.0,6.0,0.0,169.0,0.0,0.0,1.0,549.0,
2020-12-11 08:00:00+00:00,1217.0,2.0,225.0,5.0,479.0,3.0,217.0,0.0,13.0,0.0,175.0,0.0,0.0,1.0,425.0,
2020-12-11 08:30:00+00:00,1233.0,2.0,221.0,5.0,470.0,3.0,214.0,0.0,13.0,0.0,179.0,0.0,0.0,1.0,395.0,
2020-12-11 09:00:00+00:00,1143.0,2.0,217.0,6.0,462.0,3.0,231.0,0.0,20.0,0.0,179.0,0.0,0.0,1.0,412.0,
2020-12-11 09:30:00+00:00,1154.0,2.0,210.0,6.0,466.0,2.0,232.0,0.0,20.0,0.0,199.0,0.0,0.0,1.0,470.0,
2020-12-11 10:00:00+00:00,1118.0,2.0,198.0,6.0,465.0,3.0,233.0,0.0,9.0,0.0,199.0,0.0,0.0,1.0,522.0,
2020-12-11 10:30:00+00:00,1064.0,2.0,191.0,5.0,456.0,3.0,230.0,0.0,14.0,0.0,196.0,0.0,0.0,1.0,623.0,
2020-12-11 11:00:00+00:00,1071.0,2.0,195.0,5.0,460.0,3.0,231.0,0.0,15.0,0.0,198.0,0.0,0.0,1.0,743.0,
2020-12-11 11:30:00+00:00,1054.0,2.0,209.0,5.0,473.0,3.0,234.0,0.0,17.0,0.0,199.0,0.0,0.0,1.0,900.0,
2020-12-11 12:00:00+00:00,1085.0,2.0,224.0,5.0,475.0,3.0,235.0,0.0,19.0,0.0,199.0,0.0,0.0,1.0,1032.0,
2020-12-11 12:30:00+00:00,1153.0,2.0,229.0,5.0,478.0,3.0,218.0,0.0,21.0,0.0,201.0,0.0,0.0,1.0,1069.0,
2020-12-11 13:00:00+00:00,1168.0,4.0,220.0,5.0,457.0,3.0,216.0,0.0,15.0,0.0,195.0,0.0,0.0,1.0,1236.0,
2020-12-11 13:30:00+00:00,1057.0,2.0,220.0,5.0,460.0,3.0,188.0,0.0,10.0,0.0,178.0,0.0,0.0,1.0,1436.0,
2020-12-11 14:00:00+00:00,1055.0,2.0,196.0,5.0,462.0,3.0,175.0,0.0,11.0,0.0,179.0,0.0,0.0,1.0,1693.0,
2020-12-11 14:30:00+00:00,1030.0,2.0,196.0,5.0,462.0,3.0,175.0,0.0,10.0,0.0,179.0,0.0,0.0,1.0,1696.0,
2020-12-11 15:00:00+00:00,1043.0,2.0,201.0,5.0,476.0,3.0,157.0,0.0,19.0,0.0,182.0,0.0,0.0,1.0,1658.0,
2020-12-11 15:30:00+00:00,1079.0,2.0,220.0,5.0,526.0,3.0,129.0,10.0,63.0,0.0,182.0,0.0,0.0,1.0,1632.0,
2020-12-11 16:00:00+00:00,1117.0,2.0,227.0,5.0,564.0,3.0,130.0,11.0,69.0,0.0,177.0,0.0,0.0,1.0,1706.0,
2020-12-11 16:30:00+00:00,1138.0,2.0,228.0,5.0,582.0,3.0,178.0,10.0,147.0,0.0,169.0,0.0,0.0,1.0,1778.0,
2020-12-11 17:00:00+00:00,1181.0,2.0,226.0,4.0,603.0,3.0,179.0,11.0,186.0,0.0,169.0,0.0,0.0,1.0,1808.0,
2020-12-11 17:30:00+00:00,1127.0,2.0,215.0,5.0,596.0,3.0,173.0,10.0,205.0,0.0,164.0,0.0,98.0,1.0,1887.0,
2020-12-11 18:00:00+00:00,1149.0,2.0,217.0,5.0,545.0,3.0,176.0,10.0,210.0,0.0,159.0,0.0,51.0,1.0,1903.0,
2020-12-11 18:30:00+00:00,1134.0,2.0,216.0,5.0,530.0,3.0,174.0,11.0,207.0,0.0,159.0,0.0,0.0,1.0,1942.0,
2020-12-11 19:00:00+00:00,1101.0,2.0,216.0,5.0,505.0,3.0,177.0,10.0,20.0,0.0,152.0,0.0,0.0,1.0,1895.0,
2020-12-11 19:30:00+00:00,1110.0,2.0,211.0,5.0,452.0,3.0,130.0,10.0,28.0,0.0,153.0,0.0,0.0,1.0,1942.0,
2020-12-11 20:00:00+00:00,1097.0,2.0,197.0,5.0,386.0,5.0,128.0,10.0,26.0,0.0,133.0,0.0,0.0,1.0,1899.0,
2020-12-11 20:30:00+00:00,949.0,2.0,199.0,5.0,386.0,4.0,130.0,10.0,23.0,0.0,134.0,0.0,0.0,1.0,1974.0,
2020-12-11 21:00:00+00:00,879.0,2.0,203.0,5.0,398.0,4.0,132.0,10.0,31.0,0.0,136.0,0.0,0.0,1.0,1859.0,
2020-12-11 21:30:00+00:00,880.0,2.0,194.0,5.0,378.0,4.0,126.0,10.0,22.0,0.0,133.0,0.0,0.0,1.0,1784.0,
2020-12-11 22:00:00+00:00,898.0,2.0,196.0,5.0,346.0,3.0,128.0,10.0,25.0,0.0,133.0,0.0,0.0,1.0,1782.0,
2020-12-11 22:30:00+00:00,840.0,2.0,196.0,5.0,339.0,3.0,128.0,10.0,19.0,0.0,133.0,0.0,0.0,1.0,1768.0,
2020-12-11 23:00:00+00:00,828.0,2.0,201.0,5.0,357.0,3.0,131.0,10.0,31.0,0.0,136.0,0.0,0.0,1.0,1693.0,
2020-12-11 23:30:00+00:00,808.0,2.0,188.0,5.0,330.0,3.0,124.0,9.0,0.0,5.0,130.0,0.0,0.0,1.0,1778.0,
2020-12-12 00:00:00+00:00,867.0,2.0,196.0,5.0,342.0,3.0,128.0,9.0,0.0,149.0,133.0,0.0,0.0,1.0,1706.0,
2020-12-12 00:30:00+00:00,903.0,2.0,194.0,5.0,319.0,3.0,128.0,9.0,0.0,225.0,133.0,0.0,0.0,1.0,1676.0,
2020-12-12 01:00:00+00:00,810.0,2.0,201.0,5.0,363.0,3.0,131.0,9.0,0.0,223.0,134.0,0.0,0.0,1.0,1657.0,
2020-12-12 01:30:00+00:00,811.0,2.0,201.0,5.0,391.0,3.0,131.0,9.0,0.0,222.0,134.0,0.0,0.0,1.0,1667.0,
2020-12-12 02:00:00+00:00,665.0,7.0,197.0,5.0,345.0,3.0,129.0,9.0,0.0,221.0,133.0,0.0,0.0,1.0,1763.0,
2020-12-12 02:30:00+00:00,674.0,5.0,161.0,5.0,199.0,3.0,130.0,9.0,0.0,221.0,135.0,0.0,0.0,1.0,1819.0,
2020-12-12 03:00:00+00:00,655.0,5.0,106.0,5.0,178.0,3.0,131.0,9.0,0.0,219.0,136.0,0.0,0.0,1.0,1773.0,
2020-12-12 03:30:00+00:00,560.0,5.0,103.0,6.0,185.0,3.0,132.0,9.0,0.0,218.0,137.0,0.0,0.0,1.0,1715.0,
2020-12-12 04:00:00+00:00,574.0,5.0,76.0,6.0,172.0,3.0,129.0,9.0,0.0,218.0,133.0,0.0,0.0,1.0,1652.0,
2020-12-12 04:30:00+00:00,579.0,5.0,78.0,5.0,178.0,3.0,130.0,9.0,0.0,217.0,135.0,0.0,0.0,1.0,1737.0,
2020-12-12 05:00:00+00:00,605.0,5.0,85.0,5.0,188.0,3.0,134.0,9.0,0.0,214.0,139.0,0.0,0.0,1.0,1637.0,
2020-12-12 05:30:00+00:00,645.0,5.0,98.0,5.0,283.0,3.0,126.0,9.0,0.0,216.0,132.0,0.0,0.0,1.0,1487.0,
2020-12-12 06:00:00+00:00,684.0,5.0,105.0,5.0,306.0,3.0,131.0,9.0,0.0,213.0,135.0,0.0,0.0,1.0,1490.0,
2020-12-12 06:30:00+00:00,633.0,5.0,130.0,5.0,329.0,3.0,122.0,9.0,0.0,0.0,140.0,0.0,0.0,1.0,1472.0,
2020-12-12 07:00:00+00:00,646.0,7.0,148.0,5.0,394.0,3.0,126.0,9.0,10.0,0.0,150.0,0.0,0.0,1.0,1385.0,
2020-12-12 07:30:00+00:00,798.0,6.0,183.0,5.0,437.0,3.0,129.0,9.0,12.0,0.0,153.0,0.0,0.0,1.0,1320.0,
2020-12-12 08:00:00+00:00,875.0,10.0,217.0,5.0,439.0,3.0,130.0,9.0,12.0,0.0,153.0,0.0,0.0,1.0,1288.0,
2020-12-12 08:30:00+00:00,924.0,2.0,217.0,5.0,424.0,3.0,125.0,9.0,10.0,0.0,150.0,0.0,0.0,1.0,1373.0,
2020-12-12 09:00:00+00:00,955.0,1.0,225.0,5.0,436.0,3.0,128.0,9.0,12.0,0.0,169.0,0.0,0.0,1.0,1276.0,
2020-12-12 09:30:00+00:00,1039.0,2.0,227.0,5.0,445.0,2.0,130.0,9.0,22.0,0.0,173.0,0.0,0.0,1.0,1071.0,
2020-12-12 10:00:00+00:00,1094.0,2.0,228.0,5.0,449.0,2.0,152.0,9.0,24.0,0.0,174.0,0.0,0.0,1.0,973.0,
2020-12-12 10:30:00+00:00,1250.0,2.0,220.0,5.0,431.0,2.0,174.0,9.0,56.0,0.0,171.0,0.0,0.0,1.0,871.0,
2020-12-12 11:00:00+00:00,1149.0,2.0,211.0,6.0,410.0,2.0,169.0,9.0,15.0,0.0,165.0,0.0,0.0,1.0,821.0,
2020-12-12 11:30:00+00:00,1107.0,2.0,217.0,6.0,426.0,2.0,173.0,9.0,15.0,0.0,170.0,0.0,0.0,1.0,765.0,
2020-12-12 12:00:00+00:00,1065.0,2.0,203.0,9.0,419.0,2.0,160.0,9.0,15.0,0.0,168.0,0.0,0.0,1.0,763.0,
2020-12-12 12:30:00+00:00,1043.0,2.0,199.0,8.0,426.0,2.0,131.0,9.0,20.0,0.0,172.0,0.0,0.0,1.0,654.0,
2020-12-12 13:00:00+00:00,1031.0,2.0,218.0,8.0,425.0,2.0,130.0,9.0,20.0,0.0,171.0,0.0,0.0,1.0,606.0,
2020-12-12 13:30:00+00:00,1047.0,2.0,221.0,8.0,433.0,2.0,137.0,9.0,20.0,0.0,154.0,0.0,0.0,1.0,463.0,
2020-12-12 14:00:00+00:00,1013.0,2.0,196.0,9.0,429.0,2.0,135.0,9.0,20.0,0.0,153.0,0.0,0.0,1.0,460.0,
2020-12-12 14:30:00+00:00,1046.0,2.0,198.0,9.0,439.0,2.0,137.0,9.0,24.0,0.0,155.0,0.0,0.0,1.0,355.0,
2020-12-12 15:00:00+00:00,1075.0,2.0,205.0,9.0,450.0,2.0,140.0,9.0,32.0,0.0,158.0,0.0,0.0,1.0,288.0,
2020-12-12 15:30:00+00:00,1063.0,2.0,201.0,9.0,446.0,2.0,140.0,9.0,28.0,0.0,157.0,0.0,0.0,1.0,317.0,
2020-12-12 16:00:00+00:00,1066.0,2.0,227.0,8.0,443.0,2.0,139.0,9.0,66.0,0.0,155.0,0.0,0.0,1.0,355.0,
2020-12-12 16:30:00+00:00,1200.0,2.0,228.0,9.0,447.0,2.0,140.0,9.0,151.0,0.0,175.0,0.0,0.0,1.0,429.0,
2020-12-12 17:00:00+00:00,1291.0,2.0,226.0,8.0,444.0,2.0,139.0,9.0,188.0,0.0,179.0,0.0,0.0,1.0,527.0,
2020-12-12 17:30:00+00:00,1270.0,2.0,220.0,8.0,437.0,2.0,137.0,9.0,189.0,0.0,190.0,0.0,0.0,1.0,621.0,
2020-12-12 18:00:00+00:00,1161.0,2.0,210.0,8.0,418.0,2.0,132.0,9.0,180.0,0.0,189.0,0.0,0.0,1.0,858.0,
2020-12-12 18:30:00+00:00,1012.0,2.0,215.0,8.0,418.0,3.0,132.0,9.0,134.0,0.0,188.0,0.0,0.0,1.0,1095.0,
2020-12-12 19:00:00+00:00,1000.0,2.0,213.0,8.0,415.0,3.0,132.0,9.0,21.0,0.0,189.0,0.0,0.0,1.0,1364.0,
2020-12-12 19:30:00+00:00,1035.0,2.0,212.0,8.0,435.0,3.0,137.0,9.0,21.0,0.0,178.0,0.0,0.0,1.0,1555.0,
2020-12-12 20:00:00+00:00,907.0,6.0,150.0,9.0,431.0,4.0,128.0,9.0,20.0,0.0,183.0,0.0,0.0,1.0,1923.0,
2020-12-12 20:30:00+00:00,812.0,5.0,150.0,9.0,448.0,4.0,128.0,9.0,31.0,0.0,183.0,0.0,0.0,1.0,2129.0,
2020-12-12 21:00:00+00:00,706.0,4.0,143.0,8.0,418.0,4.0,128.0,9.0,20.0,0.0,176.0,0.0,0.0,1.0,2287.0,
2020-12-12 21:30:00+00:00,705.0,5.0,142.0,6.0,269.0,3.0,128.0,9.0,20.0,0.0,150.0,0.0,0.0,1.0,2434.0,
2020-12-12 22:00:00+00:00,638.0,5.0,143.0,6.0,270.0,4.0,128.0,9.0,19.0,0.0,152.0,0.0,0.0,1.0,2518.0,
2020-12-12 22:30:00+00:00,500.0,4.0,140.0,6.0,180.0,4.0,128.0,9.0,19.0,0.0,149.0,0.0,0.0,1.0,2634.0,
2020-12-12 23:00:00+00:00,443.0,4.0,100.0,6.0,169.0,4.0,128.0,9.0,20.0,0.0,154.0,0.0,0.0,1.0,2811.0,
2020-12-12 23:30:00+00:00,356.0,5.0,106.0,6.0,180.0,4.0,128.0,9.0,30.0,0.0,157.0,0.0,0.0,1.0,2858.0,
2020-12-13 00:00:00+00:00,487.0,5.0,74.0,6.0,165.0,4.0,128.0,9.0,21.0,0.0,153.0,0.0,0.0,1.0,2835.0,
2020-12-13 00:30:00+00:00,500.0,5.0,99.0,5.0,170.0,4.0,128.0,9.0,0.0,79.0,147.0,0.0,0.0,1.0,2753.0,
2020-12-13 01:00:00+00:00,504.0,5.0,102.0,5.0,172.0,4.0,128.0,9.0,0.0,230.0,136.0,0.0,0.0,1.0,2770.0,
2020-12-13 01:30:00+00:00,490.0,5.0,117.0,5.0,165.0,3.0,128.0,9.0,0.0,301.0,135.0,0.0,0.0,1.0,2587.0,
2020-12-13 02:00:00+00:00,405.0,5.0,139.0,5.0,177.0,3.0,128.0,9.0,0.0,297.0,137.0,0.0,0.0,1.0,2521.0,
2020-12-13 02:30:00+00:00,401.0,5.0,139.0,5.0,175.0,3.0,128.0,9.0,0.0,295.0,137.0,0.0,0.0,1.0,2385.0,
2020-12-13 03:00:00+00:00,404.0,5.0,140.0,5.0,176.0,3.0,128.0,9.0,0.0,293.0,137.0,0.0,0.0,1.0,2151.0,
2020-12-13 03:30:00+00:00,451.0,5.0,170.0,5.0,187.0,2.0,128.0,9.0,0.0,291.0,138.0,0.0,0.0,1.0,2130.0,
2020-12-13 04:00:00+00:00,558.0,5.0,164.0,5.0,180.0,2.0,128.0,9.0,0.0,290.0,137.0,0.0,0.0,1.0,2008.0,
2020-12-13 04:30:00+00:00,641.0,5.0,201.0,5.0,178.0,2.0,128.0,9.0,0.0,287.0,137.0,0.0,0.0,1.0,1820.0,
2020-12-13 05:00:00+00:00,603.0,5.0,199.0,5.0,176.0,2.0,128.0,9.0,0.0,285.0,137.0,0.0,0.0,1.0,1708.0,
2020-12-13 05:30:00+00:00,529.0,5.0,195.0,5.0,165.0,2.0,128.0,9.0,0.0,217.0,135.0,0.0,0.0,1.0,1665.0,
2020-12-13 06:00:00+00:00,534.0,5.0,204.0,5.0,183.0,2.0,128.0,9.0,0.0,144.0,139.0,0.0,0.0,1.0,1596.0,
2020-12-13 06:30:00+00:00,601.0,5.0,200.0,5.0,179.0,2.0,128.0,9.0,0.0,73.0,157.0,0.0,0.0,1.0,1480.0,
2020-12-13 07:00:00+00:00,521.0,5.0,189.0,5.0,164.0,2.0,128.0,9.0,10.0,0.0,148.0,0.0,0.0,1.0,1508.0,
2020-12-13 07:30:00+00:00,382.0,5.0,170.0,5.0,167.0,3.0,127.0,9.0,14.0,0.0,145.0,0.0,0.0,1.0,1797.0,
2020-12-13 08:00:00+00:00,398.0,5.0,141.0,5.0,173.0,3.0,128.0,9.0,19.0,0.0,151.0,0.0,0.0,1.0,1845.0,
2020-12-13 08:30:00+00:00,624.0,5.0,143.0,5.0,170.0,3.0,128.0,9.0,56.0,0.0,151.0,0.0,0.0,1.0,1893.0,
2020-12-13 09:00:00+00:00,597.0,5.0,172.0,5.0,243.0,3.0,128.0,9.0,14.0,0.0,168.0,0.0,0.0,1.0,1850.0,
2020-12-13 09:30:00+00:00,614.0,6.0,178.0,5.0,255.0,4.0,128.0,9.0,14.0,0.0,173.0,0.0,0.0,1.0,2187.0,
2020-12-13 10:00:00+00:00,763.0,5.0,183.0,5.0,272.0,3.0,128.0,9.0,21.0,0.0,176.0,0.0,0.0,1.0,2150.0,
2020-12-13 10:30:00+00:00,840.0,5.0,191.0,5.0,306.0,4.0,128.0,9.0,19.0,0.0,174.0,0.0,0.0,1.0,2308.0,
2020-12-13 11:00:00+00:00,794.0,5.0,193.0,6.0,354.0,3.0,128.0,9.0,53.0,0.0,177.0,0.0,0.0,1.0,2378.0,
2020-12-13 11:30:00+00:00,631.0,5.0,189.0,6.0,336.0,4.0,128.0,9.0,15.0,0.0,184.0,0.0,0.0,1.0,2585.0,
2020-12-13 12:00:00+00:00,833.0,5.0,199.0,6.0,211.0,4.0,129.0,9.0,20.0,0.0,199.0,0.0,0.0,1.0,2669.0,
2020-12-13 12:30:00+00:00,917.0,4.0,189.0,5.0,292.0,4.0,128.0,6.0,20.0,0.0,201.0,0.0,0.0,1.0,2551.0,
2020-12-13 14:00:00+00:00,771.0,4.0,186.0,6.0,239.0,3.0,124.0,4.0,15.0,0.0,177.0,0.0,0.0,1.0,2548.0,
2020-12-13 14:30:00+00:00,716.0,4.0,167.0,5.0,165.0,3.0,123.0,4.0,14.0,0.0,175.0,0.0,0.0,1.0,2541.0,
2020-12-13 15:00:00+00:00,634.0,4.0,181.0,5.0,179.0,3.0,123.0,4.0,19.0,0.0,183.0,0.0,0.0,1.0,2700.0,
2020-12-13 15:30:00+00:00,752.0,4.0,177.0,5.0,180.0,4.0,123.0,4.0,21.0,0.0,180.0,0.0,0.0,1.0,2650.0,
2020-12-13 16:00:00+00:00,833.0,4.0,195.0,5.0,197.0,4.0,123.0,4.0,14.0,0.0,187.0,0.0,0.0,1.0,2676.0,
2020-12-13 16:30:00+00:00,850.0,5.0,217.0,5.0,208.0,4.0,123.0,4.0,18.0,0.0,195.0,0.0,0.0,1.0,2728.0,
2020-12-13 17:00:00+00:00,973.0,4.0,217.0,5.0,242.0,4.0,122.0,4.0,58.0,0.0,191.0,0.0,0.0,1.0,2717.0,
2020-12-13 17:30:00+00:00,977.0,4.0,214.0,5.0,244.0,4.0,122.0,4.0,59.0,0.0,191.0,0.0,0.0,1.0,2833.0,
2020-12-13 18:00:00+00:00,966.0,4.0,212.0,5.0,236.0,4.0,122.0,4.0,58.0,0.0,190.0,0.0,0.0,1.0,2821.0,
2020-12-13 18:30:00+00:00,937.0,5.0,194.0,5.0,248.0,3.0,122.0,4.0,139.0,0.0,193.0,0.0,0.0,1.0,2795.0,
2020-12-13 19:00:00+00:00,945.0,4.0,195.0,5.0,173.0,4.0,123.0,4.0,143.0,0.0,194.0,0.0,0.0,1.0,2755.0,
2020-12-13 19:30:00+00:00,807.0,4.0,190.0,5.0,165.0,3.0,123.0,4.0,135.0,0.0,191.0,0.0,0.0,1.0,2714.0,
2020-12-13 20:00:00+00:00,753.0,4.0,189.0,5.0,165.0,3.0,123.0,4.0,100.0,0.0,192.0,0.0,0.0,1.0,2713.0,
2020-12-13 20:30:00+00:00,757.0,5.0,189.0,6.0,167.0,3.0,123.0,4.0,100.0,0.0,174.0,0.0,0.0,1.0,2733.0,
2020-12-13 21:00:00+00:00,713.0,5.0,190.0,5.0,165.0,3.0,123.0,4.0,98.0,0.0,173.0,0.0,0.0,1.0,2717.0,
2020-12-13 21:30:00+00:00,754.0,4.0,145.0,5.0,163.0,4.0,123.0,4.0,19.0,0.0,173.0,0.0,0.0,1.0,2683.0,
2020-12-13 22:00:00+00:00,630.0,4.0,102.0,5.0,171.0,4.0,123.0,4.0,104.0,0.0,175.0,0.0,0.0,1.0,2717.0,
2020-12-13 22:30:00+00:00,522.0,4.0,78.0,5.0,165.0,3.0,123.0,4.0,137.0,0.0,173.0,0.0,0.0,1.0,2701.0,
2020-12-13 23:00:00+00:00,397.0,5.0,79.0,6.0,175.0,3.0,118.0,4.0,68.0,0.0,176.0,0.0,0.0,1.0,2514.0,
2020-12-13 23:30:00+00:00,383.0,5.0,77.0,5.0,165.0,3.0,118.0,4.0,22.0,0.0,170.0,0.0,0.0,1.0,2384.0,
2020-12-14 00:00:00+00:00,307.0,5.0,76.0,5.0,165.0,3.0,117.0,4.0,0.0,79.0,172.0,0.0,0.0,1.0,2374.0,
2020-12-14 00:30:00+00:00,311.0,4.0,77.0,5.0,165.0,3.0,118.0,4.0,0.0,232.0,161.0,0.0,0.0,1.0,2373.0,
2020-12-14 01:00:00+00:00,328.0,5.0,80.0,5.0,176.0,3.0,118.0,4.0,0.0,299.0,164.0,0.0,0.0,1.0,2313.0,
2020-12-14 01:30:00+00:00,331.0,5.0,80.0,5.0,180.0,3.0,118.0,4.0,0.0,297.0,164.0,0.0,0.0,1.0,2250.0,
2020-12-14 02:00:00+00:00,325.0,5.0,78.0,5.0,171.0,3.0,117.0,4.0,0.0,295.0,163.0,0.0,0.0,1.0,2183.0,
2020-12-14 02:30:00+00:00,325.0,5.0,77.0,5.0,173.0,3.0,117.0,4.0,0.0,293.0,163.0,0.0,0.0,1.0,2068.0,
2020-12-14 03:00:00+00:00,324.0,5.0,76.0,5.0,174.0,3.0,118.0,4.0,0.0,291.0,163.0,0.0,0.0,1.0,1954.0,
2020-12-14 03:30:00+00:00,338.0,5.0,79.0,5.0,185.0,3.0,118.0,4.0,0.0,289.0,165.0,0.0,0.0,1.0,1956.0,
