,Biomass,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
2020-01-08 10:00:00+00:00,344.0,3723.0,2.0,574.0,28.0,1235.0,5.0,2228.0,1.0,900.0,0.0,35.0,380.0,,604.0
2020-01-08 11:00:00+00:00,345.0,3712.0,1.0,510.0,29.0,873.0,6.0,2243.0,1.0,855.0,1.0,36.0,435.0,,318.0
2020-01-08 12:00:00+00:00,348.0,3604.0,1.0,510.0,28.0,797.0,6.0,2149.0,1.0,713.0,1.0,35.0,430.0,,181.0
2020-01-08 13:00:00+00:00,348.0,3630.0,1.0,524.0,13.0,321.0,7.0,2087.0,1.0,539.0,0.0,35.0,424.0,,196.0
2020-01-08 14:00:00+00:00,340.0,3583.0,1.0,621.0,4.0,249.0,7.0,1753.0,1.0,544.0,0.0,35.0,409.0,,256.0
2020-01-08 15:00:00+00:00,327.0,3596.0,1.0,689.0,4.0,655.0,3.0,1699.0,1.0,556.0,0.0,36.0,303.0,,415.0
2020-01-08 16:00:00+00:00,325.0,3561.0,1.0,690.0,4.0,1322.0,1.0,1814.0,1.0,1139.0,1.0,36.0,124.0,,671.0
2020-01-08 17:00:00+00:00,332.0,3712.0,1.0,648.0,4.0,1771.0,1.0,1950.0,1.0,1207.0,1.0,35.0,5.0,,881.0
2020-01-08 18:00:00+00:00,334.0,3585.0,1.0,579.0,4.0,1760.0,1.0,1998.0,1.0,1104.0,1.0,36.0,0.0,,1181.0
2020-01-08 19:00:00+00:00,345.0,3610.0,1.0,522.0,5.0,1833.0,1.0,2048.0,1.0,1139.0,1.0,36.0,0.0,,1388.0
2020-01-08 20:00:00+00:00,342.0,3555.0,1.0,457.0,12.0,1554.0,1.0,2284.0,1.0,1059.0,1.0,35.0,0.0,,1540.0
2020-01-08 21:00:00+00:00,341.0,3423.0,1.0,292.0,20.0,946.0,2.0,2354.0,1.0,789.0,1.0,34.0,0.0,,1469.0
2020-01-08 22:00:00+00:00,334.0,2830.0,5.0,264.0,18.0,188.0,4.0,2249.0,1.0,650.0,1.0,34.0,0.0,,1185.0
2020-01-08 23:00:00+00:00,339.0,1755.0,13.0,212.0,16.0,139.0,4.0,1989.0,1.0,494.0,1.0,34.0,0.0,,807.0
2020-01-09 00:00:00+00:00,340.0,1360.0,12.0,122.0,21.0,0.0,75.0,1481.0,1.0,444.0,1.0,34.0,0.0,,638.0
2020-01-09 01:00:00+00:00,334.0,1339.0,11.0,36.0,25.0,0.0,460.0,1272.0,1.0,443.0,1.0,35.0,0.0,,726.0
2020-01-09 02:00:00+00:00,332.0,1393.0,11.0,0.0,20.0,0.0,954.0,1267.0,2.0,457.0,1.0,33.0,0.0,,760.0
2020-01-09 03:00:00+00:00,335.0,1386.0,11.0,0.0,17.0,0.0,871.0,1225.0,2.0,458.0,1.0,34.0,0.0,,783.0
2020-01-09 04:00:00+00:00,338.0,1401.0,13.0,0.0,17.0,0.0,939.0,1214.0,2.0,457.0,1.0,34.0,0.0,,896.0
2020-01-09 05:00:00+00:00,337.0,1571.0,12.0,0.0,16.0,7.0,458.0,1478.0,1.0,461.0,1.0,34.0,0.0,,973.0
2020-01-09 06:00:00+00:00,343.0,2484.0,4.0,0.0,15.0,110.0,23.0,2036.0,1.0,739.0,1.0,33.0,0.0,,1083.0
2020-01-09 07:00:00+00:00,350.0,3597.0,1.0,0.0,12.0,541.0,3.0,2121.0,1.0,1098.0,1.0,33.0,0.0,,1081.0
2020-01-09 08:00:00+00:00,355.0,3778.0,1.0,0.0,13.0,1240.0,2.0,2358.0,1.0,1182.0,1.0,35.0,24.0,,982.0
2020-01-09 09:00:00+00:00,356.0,3631.0,1.0,0.0,13.0,1583.0,1.0,2432.0,1.0,1249.0,1.0,34.0,89.0,,1052.0
2020-01-09 10:00:00+00:00,358.0,3656.0,1.0,0.0,14.0,801.0,3.0,2354.0,1.0,980.0,1.0,36.0,154.0,,1186.0
2020-01-09 11:00:00+00:00,364.0,3633.0,1.0,0.0,20.0,927.0,2.0,2353.0,1.0,1075.0,1.0,34.0,150.0,,1285.0
2020-01-09 12:00:00+00:00,367.0,3646.0,1.0,0.0,23.0,460.0,3.0,2229.0,1.0,706.0,1.0,37.0,145.0,,1706.0
2020-01-09 13:00:00+00:00,368.0,3568.0,1.0,58.0,9.0,57.0,7.0,1735.0,1.0,581.0,0.0,35.0,151.0,,1966.0
2020-01-09 14:00:00+00:00,371.0,3197.0,1.0,102.0,8.0,30.0,82.0,1657.0,1.0,499.0,1.0,36.0,167.0,,2438.0
2020-01-09 15:00:00+00:00,344.0,3347.0,1.0,101.0,10.0,36.0,8.0,1588.0,1.0,486.0,1.0,35.0,99.0,,2897.0
2020-01-09 16:00:00+00:00,351.0,3566.0,1.0,100.0,10.0,316.0,7.0,1745.0,1.0,631.0,1.0,36.0,37.0,,3025.0
2020-01-09 17:00:00+00:00,374.0,3627.0,1.0,100.0,10.0,927.0,3.0,2005.0,1.0,1164.0,1.0,37.0,2.0,,2848.0
2020-01-09 18:00:00+00:00,379.0,3700.0,1.0,100.0,11.0,1226.0,2.0,2269.0,1.0,1253.0,1.0,36.0,0.0,,2776.0
2020-01-09 19:00:00+00:00,382.0,3787.0,1.0,69.0,13.0,1340.0,2.0,2364.0,1.0,1227.0,1.0,36.0,0.0,,2752.0
2020-01-09 20:00:00+00:00,378.0,3707.0,1.0,0.0,16.0,1077.0,2.0,2350.0,1.0,1197.0,1.0,35.0,0.0,,2743.0
2020-01-09 21:00:00+00:00,373.0,3561.0,0.0,0.0,15.0,261.0,5.0,2343.0,1.0,683.0,1.0,36.0,0.0,,2729.0
2020-01-09 22:00:00+00:00,373.0,2547.0,5.0,0.0,14.0,102.0,68.0,1973.0,1.0,516.0,1.0,35.0,0.0,,2752.0
2020-01-09 23:00:00+00:00,373.0,1625.0,15.0,0.0,13.0,36.0,534.0,1347.0,2.0,477.0,1.0,36.0,0.0,,2757.0
2020-01-10 00:00:00+00:00,369.0,1456.0,11.0,0.0,12.0,30.0,1608.0,1085.0,2.0,460.0,1.0,35.0,0.0,,2740.0
2020-01-10 01:00:00+00:00,360.0,1403.0,9.0,0.0,14.0,30.0,1571.0,936.0,2.0,452.0,1.0,35.0,0.0,,2658.0
2020-01-10 02:00:00+00:00,362.0,1401.0,8.0,0.0,13.0,30.0,1720.0,934.0,2.0,448.0,1.0,35.0,0.0,,2487.0
2020-01-10 03:00:00+00:00,364.0,1379.0,9.0,0.0,12.0,29.0,1942.0,1089.0,2.0,453.0,1.0,36.0,0.0,,2341.0
2020-01-10 04:00:00+00:00,364.0,1387.0,10.0,0.0,15.0,29.0,1777.0,1358.0,2.0,457.0,1.0,35.0,0.0,,2297.0
2020-01-10 05:00:00+00:00,361.0,1669.0,9.0,0.0,21.0,241.0,7.0,1765.0,1.0,825.0,1.0,35.0,0.0,,2529.0
2020-01-10 06:00:00+00:00,363.0,2372.0,3.0,36.0,15.0,143.0,7.0,1919.0,1.0,564.0,1.0,33.0,0.0,,2793.0
2020-01-10 07:00:00+00:00,360.0,3057.0,2.0,101.0,9.0,80.0,51.0,1986.0,1.0,533.0,1.0,33.0,1.0,,2904.0
2020-01-10 08:00:00+00:00,364.0,3337.0,1.0,101.0,8.0,1110.0,3.0,2333.0,1.0,1082.0,1.0,34.0,70.0,,2566.0
2020-01-10 09:00:00+00:00,365.0,3313.0,1.0,102.0,8.0,1263.0,2.0,2503.0,1.0,1165.0,1.0,34.0,259.0,,2141.0
2020-01-10 10:00:00+00:00,364.0,3261.0,1.0,103.0,8.0,1327.0,1.0,2448.0,1.0,1218.0,1.0,34.0,400.0,,1652.0
2020-01-10 11:00:00+00:00,369.0,3342.0,1.0,107.0,7.0,687.0,4.0,2325.0,1.0,968.0,1.0,34.0,469.0,,1246.0
2020-01-10 12:00:00+00:00,370.0,3127.0,1.0,108.0,7.0,36.0,8.0,2147.0,1.0,514.0,0.0,35.0,488.0,,1019.0
2020-01-10 13:00:00+00:00,364.0,2926.0,1.0,106.0,7.0,29.0,120.0,1871.0,1.0,447.0,0.0,35.0,479.0,,1014.0
2020-01-10 14:00:00+00:00,370.0,3055.0,1.0,106.0,7.0,53.0,9.0,1881.0,1.0,515.0,0.0,35.0,433.0,,991.0
2020-01-10 15:00:00+00:00,370.0,3305.0,2.0,106.0,8.0,588.0,6.0,2042.0,1.0,966.0,1.0,36.0,325.0,,922.0
2020-01-10 16:00:00+00:00,366.0,3418.0,2.0,102.0,7.0,1120.0,5.0,2381.0,1.0,1127.0,1.0,36.0,134.0,,994.0
2020-01-10 17:00:00+00:00,370.0,3366.0,2.0,100.0,7.0,1695.0,2.0,2366.0,1.0,1199.0,1.0,36.0,6.0,,1338.0
2020-01-10 18:00:00+00:00,369.0,3327.0,2.0,100.0,7.0,1646.0,1.0,2377.0,1.0,1211.0,1.0,35.0,0.0,,1603.0
2020-01-10 19:00:00+00:00,372.0,3271.0,2.0,99.0,7.0,817.0,3.0,2504.0,1.0,1036.0,1.0,35.0,0.0,,1877.0
2020-01-10 20:00:00+00:00,367.0,3248.0,2.0,29.0,14.0,634.0,3.0,2408.0,1.0,913.0,1.0,34.0,0.0,,2200.0
2020-01-10 21:00:00+00:00,366.0,3155.0,2.0,0.0,12.0,311.0,7.0,2009.0,1.0,711.0,1.0,34.0,0.0,,2294.0
2020-01-10 22:00:00+00:00,369.0,2670.0,6.0,0.0,11.0,4.0,70.0,1841.0,1.0,494.0,1.0,33.0,0.0,,2257.0
2020-01-10 23:00:00+00:00,363.0,1900.0,10.0,0.0,10.0,28.0,6.0,1547.0,1.0,779.0,1.0,35.0,0.0,,2166.0
2020-01-11 00:00:00+00:00,362.0,1538.0,12.0,0.0,10.0,29.0,207.0,1413.0,1.0,417.0,1.0,34.0,0.0,,1918.0
2020-01-11 01:00:00+00:00,361.0,1445.0,12.0,0.0,12.0,29.0,772.0,1327.0,1.0,428.0,1.0,35.0,0.0,,1772.0
2020-01-11 02:00:00+00:00,363.0,1491.0,11.0,0.0,12.0,29.0,1020.0,1169.0,1.0,427.0,1.0,35.0,0.0,,1609.0
2020-01-11 03:00:00+00:00,358.0,1535.0,10.0,0.0,11.0,28.0,1015.0,850.0,2.0,429.0,1.0,35.0,0.0,,1424.0
2020-01-11 04:00:00+00:00,355.0,1495.0,10.0,0.0,11.0,28.0,617.0,691.0,2.0,476.0,1.0,35.0,0.0,,1367.0
2020-01-11 05:00:00+00:00,350.0,1586.0,14.0,0.0,10.0,28.0,466.0,459.0,2.0,489.0,1.0,33.0,0.0,,1387.0
2020-01-11 06:00:00+00:00,348.0,1876.0,6.0,0.0,10.0,28.0,134.0,458.0,2.0,504.0,1.0,35.0,0.0,,1386.0
2020-01-11 07:00:00+00:00,340.0,2554.0,3.0,0.0,11.0,27.0,6.0,682.0,2.0,827.0,1.0,34.0,1.0,,1249.0
2020-01-11 08:00:00+00:00,344.0,3021.0,2.0,0.0,11.0,115.0,5.0,1079.0,1.0,1012.0,1.0,35.0,81.0,,1034.0
2020-01-11 09:00:00+00:00,345.0,3198.0,2.0,0.0,10.0,339.0,5.0,1348.0,1.0,1169.0,1.0,35.0,287.0,,894.0
2020-01-11 10:00:00+00:00,355.0,3081.0,2.0,0.0,10.0,282.0,5.0,1087.0,1.0,942.0,1.0,34.0,426.0,,852.0
2020-01-11 11:00:00+00:00,358.0,3039.0,2.0,0.0,11.0,254.0,51.0,1002.0,1.0,692.0,1.0,35.0,484.0,,650.0
2020-01-11 12:00:00+00:00,357.0,3264.0,2.0,0.0,12.0,296.0,5.0,1167.0,1.0,820.0,0.0,35.0,500.0,,349.0
2020-01-11 13:00:00+00:00,356.0,3092.0,2.0,0.0,11.0,248.0,5.0,1106.0,1.0,823.0,0.0,35.0,491.0,,151.0
2020-01-11 14:00:00+00:00,354.0,2859.0,2.0,0.0,11.0,280.0,5.0,1120.0,1.0,573.0,0.0,35.0,447.0,,53.0
2020-01-11 15:00:00+00:00,347.0,2928.0,2.0,0.0,9.0,304.0,5.0,992.0,1.0,540.0,0.0,35.0,342.0,,31.0
2020-01-11 16:00:00+00:00,347.0,3090.0,2.0,0.0,11.0,680.0,3.0,988.0,1.0,885.0,1.0,35.0,149.0,,12.0
2020-01-11 17:00:00+00:00,358.0,3079.0,2.0,0.0,10.0,1885.0,1.0,1678.0,1.0,1288.0,1.0,35.0,8.0,,15.0
2020-01-11 18:00:00+00:00,359.0,3168.0,2.0,0.0,11.0,1996.0,1.0,1821.0,1.0,1314.0,1.0,35.0,0.0,,20.0
2020-01-11 19:00:00+00:00,364.0,3307.0,2.0,0.0,12.0,2038.0,1.0,1858.0,1.0,1324.0,1.0,34.0,0.0,,46.0
2020-01-11 20:00:00+00:00,365.0,3127.0,2.0,0.0,12.0,1865.0,1.0,1765.0,1.0,1252.0,1.0,35.0,0.0,,68.0
2020-01-11 21:00:00+00:00,366.0,3165.0,2.0,0.0,11.0,1601.0,1.0,1709.0,1.0,1176.0,1.0,35.0,0.0,,67.0
2020-01-11 22:00:00+00:00,364.0,3073.0,2.0,0.0,10.0,1094.0,2.0,1647.0,1.0,1085.0,1.0,33.0,0.0,,75.0
2020-01-11 23:00:00+00:00,367.0,2579.0,3.0,0.0,10.0,548.0,6.0,1490.0,1.0,1077.0,1.0,34.0,0.0,,72.0
2020-01-12 00:00:00+00:00,365.0,2021.0,6.0,0.0,10.0,40.0,96.0,1220.0,1.0,704.0,1.0,32.0,0.0,,66.0
2020-01-12 01:00:00+00:00,370.0,1793.0,8.0,0.0,12.0,28.0,377.0,967.0,1.0,515.0,1.0,34.0,0.0,,49.0
2020-01-12 02:00:00+00:00,362.0,1735.0,9.0,0.0,11.0,28.0,842.0,671.0,2.0,539.0,1.0,31.0,0.0,,30.0
2020-01-12 03:00:00+00:00,356.0,1598.0,8.0,0.0,11.0,27.0,998.0,598.0,2.0,479.0,1.0,30.0,0.0,,34.0
2020-01-12 04:00:00+00:00,360.0,1615.0,7.0,0.0,12.0,27.0,1027.0,512.0,2.0,482.0,1.0,30.0,0.0,,43.0
2020-01-12 05:00:00+00:00,348.0,1733.0,7.0,0.0,11.0,26.0,1065.0,420.0,2.0,482.0,1.0,29.0,0.0,,41.0
2020-01-12 06:00:00+00:00,343.0,1801.0,7.0,0.0,11.0,26.0,883.0,291.0,2.0,542.0,1.0,29.0,0.0,,50.0
2020-01-12 07:00:00+00:00,344.0,1954.0,7.0,0.0,10.0,25.0,866.0,362.0,2.0,579.0,1.0,30.0,1.0,,51.0
2020-01-12 08:00:00+00:00,354.0,2034.0,7.0,0.0,11.0,100.0,735.0,608.0,1.0,751.0,1.0,30.0,82.0,,90.0
2020-01-12 09:00:00+00:00,361.0,2105.0,8.0,0.0,11.0,100.0,86.0,630.0,1.0,799.0,1.0,29.0,286.0,,55.0
2020-01-12 10:00:00+00:00,358.0,2048.0,6.0,0.0,11.0,247.0,482.0,800.0,1.0,794.0,1.0,29.0,422.0,,37.0
2020-01-12 11:00:00+00:00,363.0,2141.0,6.0,0.0,10.0,96.0,554.0,656.0,1.0,788.0,1.0,30.0,479.0,,17.0
2020-01-12 12:00:00+00:00,367.0,2168.0,9.0,0.0,10.0,87.0,12.0,680.0,2.0,778.0,1.0,31.0,475.0,,10.0
2020-01-12 13:00:00+00:00,369.0,2067.0,10.0,0.0,11.0,97.0,8.0,706.0,2.0,695.0,1.0,30.0,481.0,,5.0
2020-01-12 14:00:00+00:00,370.0,2089.0,10.0,0.0,11.0,170.0,570.0,878.0,1.0,509.0,1.0,31.0,441.0,,12.0
2020-01-12 15:00:00+00:00,365.0,2226.0,12.0,0.0,10.0,151.0,629.0,893.0,1.0,507.0,1.0,31.0,339.0,,24.0
2020-01-12 16:00:00+00:00,369.0,2683.0,3.0,0.0,10.0,212.0,80.0,905.0,1.0,696.0,1.0,33.0,150.0,,31.0
2020-01-12 17:00:00+00:00,369.0,3177.0,2.0,0.0,10.0,1133.0,3.0,1555.0,1.0,1115.0,1.0,35.0,8.0,,57.0
2020-01-12 18:00:00+00:00,371.0,3329.0,2.0,0.0,10.0,1772.0,1.0,1812.0,1.0,1113.0,1.0,35.0,0.0,,67.0
2020-01-12 19:00:00+00:00,369.0,3325.0,2.0,0.0,12.0,1698.0,1.0,2042.0,1.0,1101.0,1.0,35.0,0.0,,84.0
2020-01-12 20:00:00+00:00,370.0,3269.0,2.0,0.0,12.0,1676.0,1.0,2004.0,1.0,1181.0,1.0,33.0,0.0,,75.0
2020-01-12 21:00:00+00:00,367.0,3283.0,2.0,0.0,12.0,1366.0,1.0,1901.0,0.0,1156.0,1.0,33.0,0.0,,52.0
2020-01-12 22:00:00+00:00,366.0,3300.0,2.0,0.0,11.0,615.0,4.0,1815.0,1.0,1114.0,1.0,33.0,0.0,,29.0
2020-01-12 23:00:00+00:00,365.0,2800.0,2.0,0.0,10.0,512.0,5.0,1600.0,1.0,903.0,1.0,35.0,0.0,,29.0
2020-01-13 00:00:00+00:00,364.0,2517.0,2.0,0.0,10.0,90.0,69.0,909.0,1.0,631.0,1.0,34.0,0.0,,50.0
2020-01-13 01:00:00+00:00,362.0,2163.0,2.0,0.0,12.0,27.0,427.0,808.0,2.0,419.0,1.0,34.0,0.0,,73.0
2020-01-13 02:00:00+00:00,361.0,2014.0,2.0,0.0,11.0,24.0,897.0,714.0,2.0,371.0,1.0,33.0,0.0,,222.0
2020-01-13 03:00:00+00:00,362.0,2031.0,2.0,0.0,13.0,24.0,1040.0,536.0,2.0,366.0,1.0,33.0,0.0,,427.0
2020-01-13 04:00:00+00:00,361.0,2029.0,2.0,0.0,10.0,12.0,811.0,554.0,2.0,420.0,1.0,34.0,0.0,,582.0
2020-01-13 05:00:00+00:00,362.0,2179.0,3.0,0.0,10.0,48.0,309.0,632.0,2.0,456.0,1.0,33.0,0.0,,813.0
2020-01-13 06:00:00+00:00,365.0,2781.0,3.0,0.0,10.0,657.0,4.0,1223.0,1.0,930.0,1.0,34.0,0.0,,930.0
2020-01-13 07:00:00+00:00,370.0,3241.0,1.0,0.0,11.0,1541.0,3.0,1617.0,1.0,1173.0,1.0,34.0,1.0,,1201.0
2020-01-13 08:00:00+00:00,369.0,3590.0,1.0,0.0,11.0,928.0,4.0,1750.0,1.0,1101.0,1.0,33.0,65.0,,1321.0
2020-01-13 09:00:00+00:00,366.0,3634.0,1.0,0.0,10.0,609.0,5.0,1729.0,1.0,923.0,1.0,34.0,221.0,,1375.0
2020-01-13 10:00:00+00:00,363.0,3650.0,1.0,0.0,10.0,317.0,5.0,1531.0,1.0,939.0,0.0,35.0,315.0,,1286.0
2020-01-13 11:00:00+00:00,368.0,3594.0,1.0,0.0,10.0,235.0,5.0,1536.0,1.0,804.0,1.0,34.0,376.0,,1449.0
2020-01-13 12:00:00+00:00,375.0,3448.0,1.0,0.0,10.0,0.0,6.0,1353.0,1.0,423.0,1.0,35.0,396.0,,1312.0
2020-01-13 13:00:00+00:00,375.0,3411.0,2.0,0.0,11.0,0.0,5.0,1232.0,1.0,419.0,1.0,34.0,359.0,,1284.0
2020-01-13 14:00:00+00:00,378.0,3363.0,2.0,0.0,11.0,0.0,5.0,1424.0,1.0,327.0,1.0,35.0,322.0,,1278.0
2020-01-13 15:00:00+00:00,372.0,3249.0,1.0,0.0,10.0,1.0,4.0,1748.0,1.0,177.0,1.0,35.0,255.0,,1337.0
2020-01-13 16:00:00+00:00,372.0,3181.0,1.0,0.0,10.0,209.0,3.0,1743.0,1.0,179.0,1.0,35.0,114.0,,1534.0
2020-01-13 17:00:00+00:00,368.0,3574.0,1.0,0.0,10.0,437.0,3.0,2162.0,0.0,417.0,1.0,35.0,8.0,,1692.0
2020-01-13 18:00:00+00:00,368.0,3554.0,1.0,0.0,11.0,137.0,4.0,2228.0,0.0,851.0,1.0,35.0,0.0,,2048.0
2020-01-13 19:00:00+00:00,362.0,3727.0,1.0,0.0,11.0,382.0,3.0,2278.0,1.0,984.0,1.0,35.0,0.0,,1875.0
2020-01-13 20:00:00+00:00,364.0,3234.0,1.0,0.0,10.0,174.0,3.0,2213.0,1.0,929.0,1.0,35.0,0.0,,1920.0
2020-01-13 21:00:00+00:00,362.0,2793.0,5.0,0.0,10.0,0.0,4.0,1410.0,1.0,704.0,1.0,35.0,0.0,,2056.0
2020-01-13 22:00:00+00:00,361.0,2307.0,9.0,0.0,10.0,0.0,269.0,995.0,1.0,337.0,1.0,35.0,0.0,,2210.0
2020-01-13 23:00:00+00:00,369.0,1822.0,9.0,0.0,10.0,0.0,123.0,1099.0,2.0,539.0,1.0,35.0,0.0,,2215.0
2020-01-14 00:00:00+00:00,374.0,1381.0,12.0,0.0,10.0,0.0,546.0,1176.0,1.0,401.0,1.0,34.0,0.0,,2113.0
2020-01-14 01:00:00+00:00,376.0,1424.0,10.0,0.0,10.0,0.0,818.0,850.0,2.0,398.0,1.0,33.0,0.0,,2178.0
2020-01-14 02:00:00+00:00,376.0,1470.0,9.0,0.0,10.0,0.0,1198.0,1120.0,1.0,398.0,1.0,32.0,0.0,,2125.0
2020-01-14 03:00:00+00:00,377.0,1438.0,10.0,0.0,10.0,0.0,1192.0,1206.0,1.0,398.0,1.0,33.0,0.0,,2104.0
2020-01-14 04:00:00+00:00,378.0,1448.0,13.0,0.0,10.0,0.0,758.0,1012.0,1.0,391.0,1.0,33.0,0.0,,2225.0
2020-01-14 05:00:00+00:00,372.0,1603.0,11.0,0.0,10.0,17.0,6.0,920.0,1.0,643.0,1.0,33.0,0.0,,2387.0
2020-01-14 06:00:00+00:00,371.0,2327.0,4.0,0.0,11.0,570.0,4.0,1220.0,1.0,1131.0,1.0,31.0,0.0,,2480.0
2020-01-14 07:00:00+00:00,369.0,3193.0,2.0,0.0,11.0,781.0,2.0,1464.0,1.0,1048.0,1.0,31.0,0.0,,2493.0
2020-01-14 08:00:00+00:00,373.0,3398.0,2.0,0.0,10.0,1466.0,1.0,1939.0,1.0,1150.0,1.0,32.0,15.0,,2579.0
2020-01-14 09:00:00+00:00,373.0,3468.0,2.0,0.0,10.0,1724.0,1.0,2095.0,1.0,1181.0,1.0,33.0,55.0,,2523.0
2020-01-14 10:00:00+00:00,377.0,3327.0,2.0,0.0,11.0,1477.0,1.0,2213.0,0.0,1055.0,1.0,34.0,76.0,,2541.0
2020-01-14 11:00:00+00:00,374.0,3275.0,2.0,0.0,11.0,1395.0,1.0,2217.0,1.0,927.0,1.0,33.0,114.0,,2637.0
2020-01-14 12:00:00+00:00,376.0,3134.0,2.0,0.0,11.0,973.0,2.0,2223.0,1.0,591.0,1.0,35.0,108.0,,2769.0
2020-01-14 13:00:00+00:00,377.0,2789.0,3.0,0.0,10.0,635.0,2.0,2227.0,0.0,459.0,1.0,35.0,109.0,,2792.0
2020-01-14 14:00:00+00:00,379.0,2672.0,3.0,0.0,10.0,521.0,3.0,2182.0,0.0,462.0,1.0,35.0,139.0,,2756.0
2020-01-14 15:00:00+00:00,377.0,2744.0,3.0,0.0,10.0,445.0,3.0,2195.0,0.0,497.0,1.0,35.0,91.0,,2848.0
2020-01-14 16:00:00+00:00,378.0,3345.0,3.0,0.0,10.0,607.0,3.0,2188.0,0.0,753.0,1.0,35.0,34.0,,2891.0
2020-01-14 17:00:00+00:00,370.0,3263.0,2.0,0.0,10.0,730.0,3.0,2181.0,0.0,954.0,1.0,34.0,3.0,,3028.0
2020-01-14 18:00:00+00:00,375.0,3404.0,2.0,0.0,11.0,1072.0,2.0,2200.0,1.0,1093.0,1.0,35.0,0.0,,3234.0
2020-01-14 19:00:00+00:00,375.0,3343.0,2.0,0.0,11.0,1241.0,2.0,2209.0,1.0,1102.0,1.0,35.0,0.0,,3480.0
2020-01-14 20:00:00+00:00,368.0,3200.0,2.0,0.0,10.0,616.0,3.0,2054.0,1.0,601.0,1.0,34.0,0.0,,3791.0
2020-01-14 21:00:00+00:00,370.0,2701.0,3.0,0.0,10.0,129.0,19.0,1467.0,1.0,486.0,1.0,35.0,0.0,,4062.0
2020-01-14 22:00:00+00:00,365.0,1762.0,13.0,0.0,10.0,1.0,358.0,1258.0,1.0,385.0,1.0,35.0,0.0,,4261.0
2020-01-14 23:00:00+00:00,368.0,986.0,21.0,0.0,10.0,0.0,772.0,1099.0,2.0,270.0,1.0,34.0,0.0,,4251.0
2020-01-15 00:00:00+00:00,372.0,724.0,19.0,0.0,10.0,0.0,1373.0,905.0,2.0,158.0,1.0,36.0,0.0,,4302.0
2020-01-15 01:00:00+00:00,373.0,537.0,21.0,0.0,11.0,0.0,1933.0,861.0,2.0,164.0,1.0,34.0,0.0,,4287.0
2020-01-15 02:00:00+00:00,369.0,463.0,22.0,0.0,10.0,0.0,2164.0,804.0,2.0,165.0,1.0,35.0,0.0,,4175.0
2020-01-15 03:00:00+00:00,365.0,462.0,22.0,0.0,10.0,0.0,2074.0,877.0,2.0,172.0,1.0,33.0,0.0,,4049.0
2020-01-15 04:00:00+00:00,376.0,585.0,21.0,0.0,10.0,0.0,2048.0,863.0,1.0,398.0,1.0,33.0,0.0,,3990.0
2020-01-15 05:00:00+00:00,375.0,895.0,19.0,0.0,10.0,0.0,1073.0,868.0,1.0,349.0,1.0,34.0,0.0,,4040.0
2020-01-15 06:00:00+00:00,372.0,1470.0,9.0,0.0,10.0,14.0,237.0,1313.0,1.0,495.0,1.0,33.0,0.0,,3785.0
2020-01-15 07:00:00+00:00,366.0,2390.0,6.0,0.0,10.0,479.0,3.0,1727.0,1.0,1053.0,1.0,32.0,0.0,,3269.0
2020-01-15 08:00:00+00:00,371.0,3033.0,4.0,0.0,10.0,515.0,3.0,1744.0,1.0,898.0,1.0,34.0,14.0,,2858.0
2020-01-15 09:00:00+00:00,375.0,3488.0,2.0,0.0,10.0,736.0,3.0,1909.0,1.0,1098.0,1.0,34.0,60.0,,2048.0
2020-01-15 10:00:00+00:00,375.0,3466.0,2.0,0.0,12.0,707.0,3.0,2039.0,1.0,1079.0,1.0,34.0,124.0,,1538.0
2020-01-15 11:00:00+00:00,378.0,3338.0,2.0,0.0,11.0,485.0,5.0,2137.0,1.0,523.0,1.0,35.0,159.0,,1554.0
2020-01-15 12:00:00+00:00,380.0,3145.0,2.0,0.0,10.0,153.0,5.0,2099.0,1.0,528.0,1.0,35.0,180.0,,1888.0
2020-01-15 13:00:00+00:00,382.0,2876.0,2.0,0.0,10.0,0.0,299.0,1741.0,1.0,537.0,0.0,35.0,207.0,,2189.0
2020-01-15 14:00:00+00:00,384.0,3074.0,2.0,0.0,10.0,0.0,14.0,1524.0,1.0,555.0,0.0,35.0,200.0,,2218.0
2020-01-15 15:00:00+00:00,380.0,3295.0,3.0,0.0,10.0,9.0,5.0,1892.0,1.0,727.0,1.0,34.0,151.0,,2358.0
2020-01-15 16:00:00+00:00,383.0,3276.0,3.0,0.0,10.0,669.0,4.0,2091.0,1.0,956.0,1.0,35.0,56.0,,2512.0
2020-01-15 17:00:00+00:00,379.0,3339.0,2.0,0.0,11.0,1412.0,1.0,2190.0,0.0,1066.0,1.0,34.0,5.0,,2744.0
2020-01-15 18:00:00+00:00,380.0,3360.0,2.0,0.0,11.0,1187.0,1.0,2238.0,1.0,1268.0,1.0,34.0,0.0,,3057.0
2020-01-15 19:00:00+00:00,382.0,3266.0,2.0,0.0,10.0,1138.0,1.0,2137.0,1.0,1234.0,1.0,35.0,0.0,,3219.0
