,Biomass,Fossil Gas,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Onshore
2018-01-11 20:00:00+02:00,53.0,46.0,1.0,0.0,105.0,19.0,0.0,19.0,99.0
2018-01-11 21:00:00+02:00,53.0,46.0,0.0,0.0,105.0,19.0,0.0,19.0,113.0
2018-01-11 22:00:00+02:00,52.0,46.0,0.0,0.0,105.0,19.0,0.0,19.0,120.0
2018-01-11 23:00:00+02:00,52.0,46.0,0.0,91.0,105.0,20.0,0.0,19.0,119.0
2018-01-12 00:00:00+02:00,52.0,46.0,0.0,259.0,103.0,20.0,0.0,18.0,124.0
2018-01-12 01:00:00+02:00,52.0,46.0,0.0,621.0,105.0,20.0,0.0,19.0,129.0
2018-01-12 02:00:00+02:00,52.0,46.0,0.0,672.0,97.0,19.0,0.0,19.0,121.0
2018-01-12 03:00:00+02:00,52.0,46.0,0.0,669.0,94.0,20.0,0.0,19.0,124.0
2018-01-12 04:00:00+02:00,52.0,46.0,0.0,452.0,97.0,20.0,0.0,19.0,130.0
2018-01-12 05:00:00+02:00,52.0,46.0,0.0,370.0,97.0,20.0,0.0,19.0,123.0
2018-01-12 06:00:00+02:00,53.0,46.0,0.0,0.0,97.0,20.0,0.0,19.0,116.0
2018-01-12 07:00:00+02:00,53.0,46.0,0.0,0.0,105.0,19.0,0.0,19.0,122.0
2018-01-12 08:00:00+02:00,53.0,46.0,271.0,0.0,105.0,19.0,0.0,19.0,122.0
2018-01-12 09:00:00+02:00,53.0,46.0,409.0,0.0,105.0,19.0,1.0,18.0,108.0
2018-01-12 10:00:00+02:00,53.0,46.0,409.0,0.0,105.0,20.0,2.0,18.0,84.0
2018-01-12 11:00:00+02:00,52.0,46.0,401.0,0.0,105.0,20.0,4.0,18.0,84.0
2018-01-12 12:00:00+02:00,52.0,46.0,209.0,0.0,106.0,19.0,4.0,19.0,79.0
2018-01-12 13:00:00+02:00,52.0,46.0,11.0,0.0,105.0,19.0,3.0,18.0,80.0
2018-01-12 14:00:00+02:00,52.0,46.0,0.0,0.0,105.0,19.0,1.0,18.0,98.0
2018-01-12 15:00:00+02:00,52.0,46.0,0.0,0.0,105.0,19.0,0.0,18.0,116.0
2018-01-12 16:00:00+02:00,52.0,46.0,32.0,0.0,105.0,19.0,0.0,18.0,124.0
2018-01-12 17:00:00+02:00,52.0,46.0,191.0,0.0,106.0,20.0,0.0,18.0,126.0
2018-01-12 18:00:00+02:00,53.0,46.0,174.0,0.0,105.0,20.0,0.0,19.0,113.0
2018-01-12 19:00:00+02:00,53.0,46.0,47.0,0.0,106.0,19.0,0.0,19.0,105.0
2018-01-12 20:00:00+02:00,53.0,46.0,0.0,0.0,105.0,20.0,0.0,19.0,105.0
2018-01-12 21:00:00+02:00,53.0,46.0,0.0,0.0,105.0,21.0,0.0,19.0,106.0
2018-01-12 22:00:00+02:00,52.0,46.0,0.0,0.0,105.0,21.0,0.0,19.0,105.0
2018-01-12 23:00:00+02:00,51.0,46.0,0.0,0.0,103.0,21.0,0.0,19.0,104.0
2018-01-13 00:00:00+02:00,52.0,46.0,0.0,0.0,97.0,21.0,0.0,19.0,86.0
2018-01-13 01:00:00+02:00,52.0,46.0,0.0,0.0,49.0,20.0,0.0,19.0,77.0
2018-01-13 02:00:00+02:00,52.0,46.0,0.0,0.0,74.0,19.0,0.0,19.0,68.0
2018-01-13 03:00:00+02:00,52.0,46.0,0.0,0.0,54.0,19.0,0.0,19.0,59.0
2018-01-13 04:00:00+02:00,53.0,46.0,0.0,0.0,58.0,19.0,0.0,19.0,70.0
2018-01-13 05:00:00+02:00,53.0,46.0,0.0,0.0,58.0,19.0,0.0,19.0,72.0
2018-01-13 06:00:00+02:00,53.0,46.0,0.0,0.0,58.0,18.0,0.0,19.0,77.0
2018-01-13 07:00:00+02:00,53.0,46.0,0.0,0.0,58.0,18.0,0.0,19.0,73.0
2018-01-13 08:00:00+02:00,53.0,46.0,0.0,0.0,105.0,18.0,0.0,19.0,66.0
2018-01-13 09:00:00+02:00,53.0,46.0,0.0,0.0,106.0,18.0,4.0,19.0,62.0
2018-01-13 10:00:00+02:00,53.0,46.0,0.0,0.0,106.0,18.0,13.0,19.0,63.0
2018-01-13 11:00:00+02:00,52.0,46.0,0.0,0.0,105.0,19.0,20.0,19.0,51.0
2018-01-13 12:00:00+02:00,52.0,46.0,0.0,0.0,105.0,19.0,21.0,19.0,40.0
2018-01-13 13:00:00+02:00,52.0,46.0,0.0,0.0,105.0,19.0,7.0,19.0,43.0
2018-01-13 14:00:00+02:00,52.0,46.0,0.0,0.0,105.0,19.0,8.0,19.0,46.0
2018-01-13 15:00:00+02:00,52.0,46.0,0.0,0.0,105.0,19.0,6.0,19.0,45.0
2018-01-13 16:00:00+02:00,52.0,46.0,0.0,0.0,105.0,19.0,0.0,19.0,70.0
2018-01-13 17:00:00+02:00,52.0,46.0,0.0,0.0,105.0,19.0,0.0,19.0,104.0
2018-01-13 18:00:00+02:00,52.0,46.0,0.0,0.0,105.0,18.0,0.0,19.0,125.0
2018-01-13 19:00:00+02:00,52.0,46.0,0.0,50.0,105.0,18.0,0.0,19.0,127.0
2018-01-13 20:00:00+02:00,52.0,46.0,0.0,76.0,105.0,19.0,0.0,19.0,111.0
2018-01-13 21:00:00+02:00,52.0,46.0,0.0,0.0,97.0,19.0,0.0,19.0,86.0
2018-01-13 22:00:00+02:00,52.0,46.0,0.0,0.0,33.0,19.0,0.0,19.0,74.0
2018-01-13 23:00:00+02:00,52.0,46.0,0.0,67.0,33.0,19.0,0.0,19.0,75.0
2018-01-14 00:00:00+02:00,52.0,46.0,0.0,76.0,33.0,19.0,0.0,18.0,73.0
2018-01-14 01:00:00+02:00,52.0,46.0,0.0,0.0,51.0,19.0,0.0,19.0,67.0
2018-01-14 02:00:00+02:00,52.0,46.0,0.0,0.0,33.0,19.0,0.0,19.0,64.0
2018-01-14 03:00:00+02:00,52.0,46.0,0.0,81.0,33.0,19.0,0.0,19.0,58.0
2018-01-14 04:00:00+02:00,52.0,46.0,0.0,226.0,33.0,19.0,0.0,19.0,53.0
2018-01-14 05:00:00+02:00,52.0,46.0,0.0,226.0,33.0,19.0,0.0,19.0,49.0
2018-01-14 06:00:00+02:00,52.0,46.0,0.0,201.0,33.0,19.0,0.0,19.0,51.0
2018-01-14 07:00:00+02:00,52.0,46.0,0.0,52.0,33.0,19.0,0.0,19.0,53.0
2018-01-14 08:00:00+02:00,52.0,46.0,0.0,0.0,76.0,18.0,0.0,19.0,67.0
2018-01-14 09:00:00+02:00,53.0,46.0,0.0,0.0,76.0,18.0,1.0,19.0,68.0
2018-01-14 10:00:00+02:00,53.0,46.0,0.0,191.0,76.0,18.0,6.0,19.0,65.0
2018-01-14 11:00:00+02:00,53.0,46.0,0.0,155.0,76.0,18.0,8.0,19.0,67.0
2018-01-14 12:00:00+02:00,53.0,46.0,0.0,0.0,76.0,18.0,7.0,19.0,62.0
2018-01-14 13:00:00+02:00,53.0,46.0,0.0,0.0,90.0,18.0,6.0,19.0,57.0
2018-01-14 14:00:00+02:00,52.0,46.0,0.0,0.0,76.0,17.0,3.0,19.0,63.0
2018-01-14 15:00:00+02:00,53.0,46.0,0.0,0.0,80.0,17.0,1.0,19.0,67.0
2018-01-14 16:00:00+02:00,53.0,46.0,0.0,0.0,85.0,17.0,0.0,19.0,80.0
2018-01-14 17:00:00+02:00,53.0,46.0,0.0,0.0,105.0,18.0,0.0,19.0,86.0
2018-01-14 18:00:00+02:00,53.0,46.0,0.0,0.0,105.0,17.0,0.0,19.0,81.0
2018-01-14 19:00:00+02:00,52.0,46.0,0.0,0.0,100.0,17.0,0.0,19.0,91.0
2018-01-14 20:00:00+02:00,53.0,46.0,0.0,0.0,76.0,18.0,0.0,19.0,115.0
2018-01-14 21:00:00+02:00,53.0,46.0,0.0,0.0,76.0,18.0,0.0,19.0,132.0
2018-01-14 22:00:00+02:00,52.0,46.0,0.0,0.0,33.0,17.0,0.0,19.0,138.0
2018-01-14 23:00:00+02:00,52.0,46.0,0.0,0.0,33.0,17.0,0.0,19.0,161.0
2018-01-15 00:00:00+02:00,52.0,46.0,0.0,0.0,58.0,17.0,0.0,18.0,192.0
2018-01-15 01:00:00+02:00,51.0,46.0,0.0,319.0,33.0,18.0,0.0,19.0,199.0
2018-01-15 02:00:00+02:00,52.0,46.0,0.0,668.0,33.0,18.0,0.0,19.0,202.0
2018-01-15 03:00:00+02:00,52.0,46.0,0.0,666.0,71.0,18.0,0.0,19.0,168.0
2018-01-15 04:00:00+02:00,52.0,46.0,0.0,402.0,33.0,18.0,0.0,19.0,170.0
2018-01-15 05:00:00+02:00,52.0,46.0,0.0,219.0,41.0,18.0,0.0,19.0,186.0
2018-01-15 06:00:00+02:00,53.0,46.0,0.0,0.0,64.0,19.0,0.0,19.0,229.0
2018-01-15 07:00:00+02:00,53.0,46.0,0.0,0.0,103.0,18.0,0.0,19.0,228.0
2018-01-15 08:00:00+02:00,53.0,46.0,401.0,0.0,105.0,19.0,0.0,19.0,241.0
2018-01-15 09:00:00+02:00,52.0,46.0,383.0,0.0,105.0,20.0,1.0,19.0,237.0
2018-01-15 10:00:00+02:00,52.0,46.0,218.0,0.0,105.0,19.0,7.0,19.0,282.0
2018-01-15 11:00:00+02:00,52.0,46.0,352.0,0.0,105.0,20.0,9.0,19.0,281.0
2018-01-15 12:00:00+02:00,52.0,46.0,191.0,0.0,105.0,18.0,8.0,19.0,272.0
2018-01-15 13:00:00+02:00,53.0,46.0,191.0,0.0,105.0,18.0,8.0,19.0,277.0
2018-01-15 14:00:00+02:00,53.0,46.0,191.0,0.0,105.0,17.0,6.0,19.0,309.0
2018-01-15 15:00:00+02:00,52.0,48.0,191.0,0.0,105.0,17.0,3.0,18.0,329.0
2018-01-15 16:00:00+02:00,53.0,50.0,196.0,0.0,105.0,17.0,0.0,18.0,357.0
2018-01-15 17:00:00+02:00,53.0,56.0,196.0,0.0,105.0,18.0,0.0,18.0,346.0
2018-01-15 18:00:00+02:00,53.0,56.0,191.0,0.0,105.0,17.0,0.0,18.0,365.0
2018-01-15 19:00:00+02:00,53.0,56.0,191.0,0.0,106.0,17.0,0.0,19.0,385.0
2018-01-15 20:00:00+02:00,53.0,57.0,101.0,0.0,105.0,17.0,0.0,19.0,376.0
2018-01-15 21:00:00+02:00,53.0,58.0,37.0,0.0,105.0,17.0,0.0,19.0,362.0
2018-01-15 22:00:00+02:00,53.0,58.0,0.0,132.0,97.0,18.0,0.0,19.0,377.0
2018-01-15 23:00:00+02:00,53.0,62.0,0.0,201.0,58.0,19.0,0.0,19.0,403.0
2018-01-16 00:00:00+02:00,52.0,69.0,0.0,48.0,58.0,19.0,0.0,19.0,423.0
2018-01-16 01:00:00+02:00,53.0,70.0,0.0,47.0,58.0,19.0,0.0,19.0,422.0
2018-01-16 02:00:00+02:00,53.0,76.0,0.0,44.0,58.0,18.0,0.0,19.0,419.0
2018-01-16 03:00:00+02:00,53.0,76.0,0.0,44.0,58.0,18.0,0.0,19.0,448.0
2018-01-16 04:00:00+02:00,53.0,76.0,0.0,43.0,58.0,18.0,0.0,19.0,458.0
2018-01-16 05:00:00+02:00,53.0,76.0,91.0,0.0,58.0,18.0,0.0,19.0,448.0
2018-01-16 06:00:00+02:00,53.0,76.0,187.0,0.0,58.0,18.0,0.0,19.0,456.0
2018-01-16 07:00:00+02:00,53.0,76.0,397.0,0.0,104.0,20.0,0.0,19.0,455.0
2018-01-16 08:00:00+02:00,53.0,77.0,369.0,0.0,83.0,19.0,0.0,18.0,470.0
2018-01-16 09:00:00+02:00,53.0,77.0,197.0,0.0,83.0,20.0,5.0,18.0,469.0
2018-01-16 10:00:00+02:00,53.0,77.0,192.0,0.0,83.0,19.0,15.0,18.0,467.0
2018-01-16 11:00:00+02:00,53.0,77.0,106.0,0.0,83.0,19.0,22.0,18.0,466.0
2018-01-16 12:00:00+02:00,53.0,77.0,0.0,0.0,83.0,19.0,25.0,18.0,467.0
2018-01-16 13:00:00+02:00,52.0,77.0,0.0,54.0,83.0,19.0,24.0,18.0,464.0
2018-01-16 14:00:00+02:00,52.0,77.0,0.0,40.0,83.0,19.0,8.0,18.0,459.0
2018-01-16 15:00:00+02:00,52.0,77.0,0.0,59.0,83.0,19.0,7.0,18.0,464.0
2018-01-16 16:00:00+02:00,53.0,77.0,0.0,59.0,83.0,19.0,0.0,18.0,461.0
2018-01-16 17:00:00+02:00,53.0,76.0,0.0,0.0,83.0,20.0,0.0,18.0,451.0
2018-01-16 18:00:00+02:00,53.0,53.0,141.0,0.0,83.0,19.0,0.0,18.0,460.0
2018-01-16 19:00:00+02:00,53.0,46.0,0.0,0.0,83.0,19.0,0.0,19.0,462.0
2018-01-16 20:00:00+02:00,53.0,46.0,0.0,0.0,83.0,19.0,0.0,19.0,461.0
2018-01-16 21:00:00+02:00,53.0,46.0,0.0,0.0,83.0,20.0,0.0,19.0,455.0
2018-01-16 22:00:00+02:00,53.0,46.0,0.0,223.0,34.0,20.0,0.0,19.0,439.0
2018-01-16 23:00:00+02:00,53.0,46.0,0.0,228.0,33.0,20.0,0.0,19.0,436.0
2018-01-17 00:00:00+02:00,52.0,46.0,0.0,228.0,33.0,20.0,0.0,19.0,443.0
2018-01-17 01:00:00+02:00,52.0,46.0,0.0,609.0,33.0,20.0,0.0,19.0,440.0
2018-01-17 02:00:00+02:00,52.0,46.0,0.0,680.0,33.0,19.0,0.0,19.0,427.0
2018-01-17 03:00:00+02:00,52.0,46.0,0.0,674.0,33.0,20.0,0.0,19.0,396.0
2018-01-17 04:00:00+02:00,52.0,46.0,0.0,673.0,33.0,20.0,0.0,19.0,365.0
2018-01-17 05:00:00+02:00,53.0,46.0,0.0,470.0,33.0,20.0,0.0,19.0,338.0
2018-01-17 06:00:00+02:00,53.0,46.0,0.0,85.0,33.0,21.0,0.0,18.0,290.0
2018-01-17 07:00:00+02:00,53.0,46.0,0.0,0.0,83.0,21.0,0.0,18.0,246.0
2018-01-17 08:00:00+02:00,53.0,47.0,28.0,0.0,33.0,21.0,0.0,18.0,210.0
2018-01-17 09:00:00+02:00,53.0,47.0,401.0,0.0,33.0,21.0,1.0,18.0,169.0
2018-01-17 10:00:00+02:00,53.0,47.0,75.0,0.0,33.0,21.0,4.0,18.0,142.0
2018-01-17 11:00:00+02:00,53.0,47.0,89.0,0.0,33.0,20.0,5.0,18.0,120.0
2018-01-17 12:00:00+02:00,53.0,46.0,98.0,0.0,33.0,19.0,4.0,18.0,101.0
2018-01-17 13:00:00+02:00,52.0,46.0,104.0,0.0,33.0,19.0,5.0,18.0,71.0
2018-01-17 14:00:00+02:00,53.0,46.0,121.0,0.0,33.0,19.0,3.0,18.0,55.0
2018-01-17 15:00:00+02:00,53.0,46.0,119.0,0.0,33.0,19.0,0.0,18.0,44.0
2018-01-17 16:00:00+02:00,53.0,46.0,50.0,0.0,33.0,20.0,0.0,18.0,31.0
2018-01-17 17:00:00+02:00,53.0,46.0,200.0,0.0,60.0,20.0,0.0,18.0,38.0
2018-01-17 18:00:00+02:00,53.0,46.0,169.0,0.0,33.0,20.0,0.0,18.0,33.0
2018-01-17 19:00:00+02:00,53.0,47.0,57.0,0.0,33.0,20.0,0.0,19.0,22.0
2018-01-17 20:00:00+02:00,53.0,47.0,0.0,0.0,83.0,19.0,0.0,19.0,15.0
2018-01-17 21:00:00+02:00,53.0,46.0,0.0,0.0,83.0,19.0,0.0,19.0,13.0
2018-01-17 22:00:00+02:00,53.0,46.0,121.0,0.0,33.0,19.0,0.0,19.0,12.0
2018-01-17 23:00:00+02:00,52.0,46.0,122.0,0.0,33.0,19.0,0.0,19.0,10.0
2018-01-18 00:00:00+02:00,52.0,46.0,0.0,409.0,33.0,20.0,0.0,19.0,8.0
2018-01-18 01:00:00+02:00,52.0,46.0,0.0,0.0,33.0,20.0,0.0,19.0,7.0
2018-01-18 02:00:00+02:00,52.0,46.0,0.0,0.0,33.0,20.0,0.0,19.0,8.0
2018-01-18 03:00:00+02:00,52.0,46.0,0.0,0.0,33.0,20.0,0.0,19.0,9.0
2018-01-18 04:00:00+02:00,52.0,46.0,0.0,0.0,33.0,20.0,0.0,19.0,8.0
2018-01-18 05:00:00+02:00,53.0,46.0,0.0,0.0,33.0,21.0,0.0,19.0,15.0
2018-01-18 06:00:00+02:00,53.0,46.0,0.0,0.0,33.0,21.0,0.0,19.0,25.0
2018-01-18 07:00:00+02:00,53.0,46.0,0.0,0.0,33.0,21.0,0.0,19.0,36.0
2018-01-18 08:00:00+02:00,53.0,46.0,191.0,0.0,33.0,21.0,0.0,19.0,56.0
2018-01-18 09:00:00+02:00,53.0,46.0,203.0,0.0,33.0,22.0,1.0,19.0,71.0
2018-01-18 10:00:00+02:00,53.0,46.0,191.0,0.0,33.0,22.0,2.0,19.0,74.0
2018-01-18 11:00:00+02:00,52.0,46.0,192.0,0.0,33.0,22.0,3.0,19.0,83.0
2018-01-18 12:00:00+02:00,52.0,46.0,100.0,0.0,33.0,22.0,3.0,19.0,81.0
2018-01-18 13:00:00+02:00,52.0,46.0,96.0,0.0,33.0,22.0,2.0,19.0,86.0
2018-01-18 14:00:00+02:00,52.0,46.0,0.0,0.0,33.0,22.0,2.0,19.0,100.0
2018-01-18 15:00:00+02:00,52.0,46.0,0.0,0.0,33.0,21.0,0.0,18.0,114.0
2018-01-18 16:00:00+02:00,52.0,46.0,191.0,0.0,33.0,21.0,0.0,18.0,149.0
2018-01-18 17:00:00+02:00,52.0,46.0,191.0,0.0,33.0,21.0,0.0,18.0,174.0
2018-01-18 18:00:00+02:00,52.0,46.0,191.0,0.0,33.0,20.0,0.0,18.0,190.0
2018-01-18 19:00:00+02:00,52.0,47.0,189.0,0.0,33.0,20.0,0.0,19.0,204.0
2018-01-18 20:00:00+02:00,52.0,47.0,0.0,0.0,33.0,20.0,0.0,19.0,213.0
2018-01-18 21:00:00+02:00,52.0,46.0,0.0,0.0,33.0,21.0,0.0,19.0,206.0
2018-01-18 22:00:00+02:00,52.0,46.0,0.0,0.0,33.0,21.0,0.0,19.0,234.0
2018-01-18 23:00:00+02:00,52.0,46.0,0.0,61.0,33.0,20.0,0.0,19.0,252.0
2018-01-19 00:00:00+02:00,52.0,46.0,0.0,329.0,33.0,20.0,0.0,19.0,270.0
2018-01-19 01:00:00+02:00,52.0,46.0,0.0,672.0,33.0,20.0,0.0,19.0,257.0
2018-01-19 02:00:00+02:00,52.0,46.0,0.0,676.0,33.0,20.0,0.0,19.0,268.0
2018-01-19 03:00:00+02:00,52.0,46.0,0.0,675.0,33.0,21.0,0.0,19.0,276.0
2018-01-19 04:00:00+02:00,52.0,46.0,0.0,674.0,33.0,21.0,0.0,19.0,270.0
2018-01-19 05:00:00+02:00,52.0,46.0,0.0,513.0,33.0,21.0,0.0,19.0,250.0
2018-01-19 06:00:00+02:00,53.0,46.0,0.0,280.0,33.0,21.0,0.0,19.0,220.0
2018-01-19 07:00:00+02:00,53.0,46.0,0.0,0.0,33.0,21.0,0.0,19.0,202.0
2018-01-19 08:00:00+02:00,53.0,46.0,181.0,0.0,33.0,21.0,0.0,18.0,173.0
2018-01-19 09:00:00+02:00,53.0,46.0,201.0,0.0,33.0,21.0,1.0,18.0,156.0
2018-01-19 10:00:00+02:00,53.0,46.0,201.0,0.0,33.0,21.0,2.0,18.0,138.0
2018-01-19 11:00:00+02:00,53.0,46.0,201.0,0.0,33.0,20.0,3.0,18.0,93.0
2018-01-19 12:00:00+02:00,53.0,46.0,197.0,0.0,33.0,21.0,2.0,18.0,70.0
2018-01-19 13:00:00+02:00,53.0,46.0,182.0,0.0,33.0,21.0,2.0,18.0,59.0
2018-01-19 14:00:00+02:00,53.0,46.0,0.0,0.0,34.0,21.0,1.0,18.0,53.0
2018-01-19 15:00:00+02:00,53.0,46.0,7.0,0.0,33.0,21.0,0.0,18.0,51.0
2018-01-19 16:00:00+02:00,53.0,46.0,171.0,0.0,33.0,21.0,0.0,18.0,51.0
2018-01-19 17:00:00+02:00,53.0,46.0,389.0,0.0,60.0,21.0,0.0,18.0,56.0
2018-01-19 18:00:00+02:00,53.0,46.0,357.0,0.0,33.0,21.0,0.0,18.0,62.0
2018-01-19 19:00:00+02:00,53.0,46.0,214.0,0.0,33.0,21.0,0.0,19.0,58.0
2018-01-19 20:00:00+02:00,53.0,46.0,0.0,0.0,33.0,22.0,0.0,19.0,52.0
2018-01-19 21:00:00+02:00,53.0,46.0,0.0,0.0,33.0,22.0,0.0,19.0,43.0
2018-01-19 22:00:00+02:00,53.0,46.0,0.0,0.0,33.0,22.0,0.0,19.0,42.0
2018-01-19 23:00:00+02:00,52.0,46.0,0.0,0.0,33.0,21.0,0.0,19.0,39.0
2018-01-20 00:00:00+02:00,52.0,47.0,0.0,106.0,33.0,21.0,0.0,19.0,34.0
2018-01-20 01:00:00+02:00,52.0,47.0,0.0,228.0,33.0,20.0,0.0,19.0,26.0
2018-01-20 02:00:00+02:00,52.0,47.0,0.0,227.0,33.0,20.0,0.0,19.0,22.0
2018-01-20 03:00:00+02:00,52.0,47.0,0.0,447.0,33.0,20.0,0.0,19.0,18.0
2018-01-20 04:00:00+02:00,52.0,46.0,0.0,267.0,33.0,21.0,0.0,19.0,17.0
2018-01-20 05:00:00+02:00,52.0,47.0,0.0,286.0,33.0,21.0,0.0,19.0,16.0
2018-01-20 06:00:00+02:00,53.0,47.0,0.0,172.0,33.0,20.0,0.0,19.0,12.0
2018-01-20 07:00:00+02:00,53.0,47.0,0.0,0.0,33.0,20.0,0.0,18.0,11.0
2018-01-20 08:00:00+02:00,53.0,47.0,0.0,0.0,33.0,20.0,0.0,19.0,9.0
2018-01-20 09:00:00+02:00,53.0,46.0,0.0,0.0,33.0,21.0,1.0,18.0,5.0
2018-01-20 10:00:00+02:00,53.0,46.0,0.0,0.0,33.0,21.0,3.0,18.0,3.0
2018-01-20 11:00:00+02:00,53.0,47.0,0.0,0.0,33.0,20.0,3.0,19.0,2.0
2018-01-20 12:00:00+02:00,53.0,46.0,0.0,0.0,33.0,20.0,3.0,19.0,2.0
2018-01-20 13:00:00+02:00,53.0,46.0,0.0,0.0,33.0,21.0,3.0,19.0,2.0
2018-01-20 14:00:00+02:00,53.0,46.0,0.0,0.0,33.0,21.0,1.0,19.0,2.0
2018-01-20 15:00:00+02:00,53.0,46.0,0.0,0.0,33.0,21.0,0.0,19.0,3.0
2018-01-20 16:00:00+02:00,53.0,46.0,0.0,0.0,35.0,21.0,0.0,19.0,6.0
2018-01-20 17:00:00+02:00,53.0,47.0,167.0,0.0,51.0,22.0,0.0,18.0,12.0
2018-01-20 18:00:00+02:00,53.0,47.0,187.0,0.0,33.0,21.0,0.0,18.0,21.0
2018-01-20 19:00:00+02:00,53.0,46.0,192.0,0.0,33.0,21.0,0.0,19.0,27.0
2018-01-20 20:00:00+02:00,53.0,46.0,12.0,0.0,33.0,21.0,0.0,19.0,28.0
2018-01-20 21:00:00+02:00,53.0,46.0,0.0,0.0,45.0,21.0,0.0,19.0,26.0
2018-01-20 22:00:00+02:00,52.0,46.0,0.0,0.0,46.0,21.0,0.0,19.0,25.0
2018-01-20 23:00:00+02:00,52.0,46.0,0.0,0.0,46.0,21.0,0.0,19.0,34.0
2018-01-21 00:00:00+02:00,52.0,46.0,0.0,0.0,46.0,21.0,0.0,19.0,35.0
2018-01-21 01:00:00+02:00,52.0,46.0,0.0,215.0,33.0,22.0,0.0,19.0,38.0
2018-01-21 02:00:00+02:00,51.0,46.0,0.0,673.0,33.0,21.0,0.0,19.0,45.0
2018-01-21 03:00:00+02:00,51.0,46.0,0.0,675.0,33.0,21.0,0.0,19.0,41.0
2018-01-21 04:00:00+02:00,52.0,46.0,0.0,674.0,33.0,21.0,0.0,19.0,32.0
2018-01-21 05:00:00+02:00,52.0,46.0,0.0,590.0,33.0,22.0,0.0,19.0,27.0
2018-01-21 06:00:00+02:00,52.0,46.0,0.0,539.0,33.0,21.0,0.0,19.0,24.0
2018-01-21 07:00:00+02:00,52.0,46.0,0.0,276.0,33.0,22.0,0.0,19.0,23.0
2018-01-21 08:00:00+02:00,52.0,46.0,0.0,55.0,33.0,21.0,0.0,19.0,21.0
2018-01-21 09:00:00+02:00,53.0,46.0,0.0,35.0,33.0,21.0,1.0,19.0,17.0
2018-01-21 10:00:00+02:00,52.0,46.0,0.0,0.0,33.0,21.0,3.0,19.0,11.0
2018-01-21 11:00:00+02:00,52.0,46.0,0.0,0.0,47.0,21.0,5.0,19.0,5.0
2018-01-21 12:00:00+02:00,52.0,46.0,0.0,0.0,33.0,20.0,3.0,19.0,3.0
2018-01-21 13:00:00+02:00,52.0,46.0,0.0,0.0,33.0,20.0,3.0,19.0,2.0
2018-01-21 14:00:00+02:00,52.0,46.0,0.0,0.0,33.0,20.0,2.0,19.0,2.0
2018-01-21 15:00:00+02:00,52.0,46.0,0.0,0.0,33.0,20.0,0.0,19.0,2.0
2018-01-21 16:00:00+02:00,52.0,46.0,0.0,51.0,33.0,20.0,0.0,19.0,2.0
2018-01-21 17:00:00+02:00,52.0,46.0,0.0,0.0,43.0,20.0,0.0,19.0,2.0
2018-01-21 18:00:00+02:00,53.0,46.0,0.0,0.0,33.0,20.0,0.0,19.0,2.0
2018-01-21 19:00:00+02:00,53.0,46.0,0.0,0.0,33.0,20.0,0.0,19.0,2.0
2018-01-21 20:00:00+02:00,53.0,46.0,0.0,0.0,43.0,20.0,0.0,19.0,2.0
2018-01-21 21:00:00+02:00,53.0,46.0,97.0,0.0,33.0,19.0,0.0,19.0,3.0
2018-01-21 22:00:00+02:00,52.0,46.0,97.0,0.0,33.0,20.0,0.0,19.0,8.0
2018-01-21 23:00:00+02:00,52.0,46.0,1.0,0.0,33.0,19.0,0.0,19.0,14.0
2018-01-22 00:00:00+02:00,52.0,46.0,0.0,285.0,33.0,18.0,0.0,19.0,19.0
2018-01-22 01:00:00+02:00,52.0,46.0,0.0,665.0,45.0,18.0,0.0,19.0,30.0
2018-01-22 02:00:00+02:00,52.0,46.0,0.0,667.0,52.0,17.0,0.0,19.0,46.0
2018-01-22 03:00:00+02:00,52.0,46.0,0.0,665.0,33.0,17.0,0.0,19.0,40.0
2018-01-22 04:00:00+02:00,52.0,46.0,0.0,663.0,33.0,17.0,0.0,19.0,34.0
2018-01-22 05:00:00+02:00,52.0,46.0,0.0,250.0,56.0,18.0,0.0,19.0,41.0
2018-01-22 06:00:00+02:00,52.0,46.0,0.0,154.0,58.0,17.0,0.0,19.0,51.0
2018-01-22 07:00:00+02:00,52.0,47.0,322.0,0.0,100.0,18.0,0.0,19.0,57.0
2018-01-22 08:00:00+02:00,52.0,47.0,371.0,0.0,105.0,18.0,0.0,19.0,51.0
2018-01-22 09:00:00+02:00,52.0,46.0,418.0,0.0,105.0,18.0,2.0,18.0,45.0
2018-01-22 10:00:00+02:00,52.0,46.0,384.0,0.0,106.0,19.0,3.0,18.0,42.0
2018-01-22 11:00:00+02:00,52.0,46.0,363.0,0.0,106.0,19.0,6.0,18.0,44.0
2018-01-22 12:00:00+02:00,52.0,46.0,352.0,0.0,105.0,20.0,6.0,18.0,59.0
2018-01-22 13:00:00+02:00,52.0,46.0,371.0,0.0,105.0,20.0,3.0,18.0,58.0
2018-01-22 14:00:00+02:00,52.0,46.0,180.0,0.0,105.0,20.0,2.0,18.0,64.0
2018-01-22 15:00:00+02:00,52.0,47.0,340.0,0.0,105.0,19.0,0.0,18.0,59.0
2018-01-22 16:00:00+02:00,52.0,46.0,381.0,0.0,105.0,19.0,0.0,18.0,53.0
2018-01-22 17:00:00+02:00,53.0,46.0,401.0,0.0,105.0,19.0,0.0,18.0,45.0
