"Time (CET)","Belgium (BE) > Netherlands (NL) [MW]","Netherlands (NL) > Belgium (BE) [MW]"
"20.10.2018 06:00 - 20.10.2018 07:00","0","2316"
"20.10.2018 07:00 - 20.10.2018 08:00","0","1915"
"20.10.2018 08:00 - 20.10.2018 09:00","0","1537"
"20.10.2018 09:00 - 20.10.2018 10:00","0","1721"
"20.10.2018 10:00 - 20.10.2018 11:00","0","2046"
"20.10.2018 11:00 - 20.10.2018 12:00","0","2174"
"20.10.2018 12:00 - 20.10.2018 13:00","0","2438"
"20.10.2018 13:00 - 20.10.2018 14:00","0","2489"
"20.10.2018 14:00 - 20.10.2018 15:00","0","2417"
"20.10.2018 15:00 - 20.10.2018 16:00","0","2180"
"20.10.2018 16:00 - 20.10.2018 17:00","0","1686"
"20.10.2018 17:00 - 20.10.2018 18:00","0","1143"
"20.10.2018 18:00 - 20.10.2018 19:00","0","983"
"20.10.2018 19:00 - 20.10.2018 20:00","0","1294"
"20.10.2018 20:00 - 20.10.2018 21:00","0","1818"
"20.10.2018 21:00 - 20.10.2018 22:00","0","2130"
"20.10.2018 22:00 - 20.10.2018 23:00","0","2383"
"20.10.2018 23:00 - 21.10.2018 00:00","0","2698"
"21.10.2018 00:00 - 21.10.2018 01:00","0","2565"
"21.10.2018 01:00 - 21.10.2018 02:00","0","2387"
"21.10.2018 02:00 - 21.10.2018 03:00","0","2061"
"21.10.2018 03:00 - 21.10.2018 04:00","0","1900"
"21.10.2018 04:00 - 21.10.2018 05:00","0","1600"
"21.10.2018 05:00 - 21.10.2018 06:00","0","1576"
"21.10.2018 06:00 - 21.10.2018 07:00","0","1665"
"21.10.2018 07:00 - 21.10.2018 08:00","0","971"
"21.10.2018 08:00 - 21.10.2018 09:00","0","801"
"21.10.2018 09:00 - 21.10.2018 10:00","0","1132"
"21.10.2018 10:00 - 21.10.2018 11:00","0","1569"
"21.10.2018 11:00 - 21.10.2018 12:00","0","1665"
"21.10.2018 12:00 - 21.10.2018 13:00","0","2190"
"21.10.2018 13:00 - 21.10.2018 14:00","0","2026"
"21.10.2018 14:00 - 21.10.2018 15:00","0","2119"
"21.10.2018 15:00 - 21.10.2018 16:00","0","1800"
"21.10.2018 16:00 - 21.10.2018 17:00","0","1242"
"21.10.2018 17:00 - 21.10.2018 18:00","0","1153"
"21.10.2018 18:00 - 21.10.2018 19:00","0","1396"
"21.10.2018 19:00 - 21.10.2018 20:00","0","1522"
"21.10.2018 20:00 - 21.10.2018 21:00","0","2112"
"21.10.2018 21:00 - 21.10.2018 22:00","0","2021"
"21.10.2018 22:00 - 21.10.2018 23:00","0","2107"
"21.10.2018 23:00 - 22.10.2018 00:00","0","2136"
"22.10.2018 00:00 - 22.10.2018 01:00","0","1831"
"22.10.2018 01:00 - 22.10.2018 02:00","0","1771"
"22.10.2018 02:00 - 22.10.2018 03:00","0","1813"
"22.10.2018 03:00 - 22.10.2018 04:00","0","1536"
"22.10.2018 04:00 - 22.10.2018 05:00","0","1426"
"22.10.2018 05:00 - 22.10.2018 06:00","0","1564"
"22.10.2018 06:00 - 22.10.2018 07:00","0","1807"
"22.10.2018 07:00 - 22.10.2018 08:00","0","1987"
"22.10.2018 08:00 - 22.10.2018 09:00","0","2078"
"22.10.2018 09:00 - 22.10.2018 10:00","0","2000"
"22.10.2018 10:00 - 22.10.2018 11:00","0","2374"
"22.10.2018 11:00 - 22.10.2018 12:00","0","2353"
"22.10.2018 12:00 - 22.10.2018 13:00","0","2051"
"22.10.2018 13:00 - 22.10.2018 14:00","0","1832"
"22.10.2018 14:00 - 22.10.2018 15:00","0","1640"
"22.10.2018 15:00 - 22.10.2018 16:00","0","1851"
"22.10.2018 16:00 - 22.10.2018 17:00","0","1583"
"22.10.2018 17:00 - 22.10.2018 18:00","0","1179"
"22.10.2018 18:00 - 22.10.2018 19:00","0","1500"
"22.10.2018 19:00 - 22.10.2018 20:00","0","1615"
"22.10.2018 20:00 - 22.10.2018 21:00","0","1790"
"22.10.2018 21:00 - 22.10.2018 22:00","0","2160"
"22.10.2018 22:00 - 22.10.2018 23:00","0","1979"
"22.10.2018 23:00 - 23.10.2018 00:00","0","1797"
"23.10.2018 00:00 - 23.10.2018 01:00","0","1811"
"23.10.2018 01:00 - 23.10.2018 02:00","0","2004"
"23.10.2018 02:00 - 23.10.2018 03:00","0","2045"
"23.10.2018 03:00 - 23.10.2018 04:00","0","2195"
"23.10.2018 04:00 - 23.10.2018 05:00","0","2227"
"23.10.2018 05:00 - 23.10.2018 06:00","0","2116"
"23.10.2018 06:00 - 23.10.2018 07:00","0","2134"
"23.10.2018 07:00 - 23.10.2018 08:00","0","1964"
"23.10.2018 08:00 - 23.10.2018 09:00","0","1701"
"23.10.2018 09:00 - 23.10.2018 10:00","0","1744"
"23.10.2018 10:00 - 23.10.2018 11:00","0","1714"
"23.10.2018 11:00 - 23.10.2018 12:00","0","1556"
"23.10.2018 12:00 - 23.10.2018 13:00","0","1147"
"23.10.2018 13:00 - 23.10.2018 14:00","0","1094"
"23.10.2018 14:00 - 23.10.2018 15:00","0","1197"
"23.10.2018 15:00 - 23.10.2018 16:00","0","1209"
"23.10.2018 16:00 - 23.10.2018 17:00","0","1311"
"23.10.2018 17:00 - 23.10.2018 18:00","0","1678"
"23.10.2018 18:00 - 23.10.2018 19:00","0","1697"
"23.10.2018 19:00 - 23.10.2018 20:00","0","1644"
"23.10.2018 20:00 - 23.10.2018 21:00","0","1679"
"23.10.2018 21:00 - 23.10.2018 22:00","0","1574"
"23.10.2018 22:00 - 23.10.2018 23:00","0","1607"
"23.10.2018 23:00 - 24.10.2018 00:00","0","1852"
"24.10.2018 00:00 - 24.10.2018 01:00","0","1484"
"24.10.2018 01:00 - 24.10.2018 02:00","0","1602"
"24.10.2018 02:00 - 24.10.2018 03:00","0","1726"
"24.10.2018 03:00 - 24.10.2018 04:00","0","1701"
"24.10.2018 04:00 - 24.10.2018 05:00","0","1609"
"24.10.2018 05:00 - 24.10.2018 06:00","0","1802"
"24.10.2018 06:00 - 24.10.2018 07:00","0","1923"
"24.10.2018 07:00 - 24.10.2018 08:00","0","1928"
"24.10.2018 08:00 - 24.10.2018 09:00","0","1880"
"24.10.2018 09:00 - 24.10.2018 10:00","0","1881"
"24.10.2018 10:00 - 24.10.2018 11:00","0","1990"
"24.10.2018 11:00 - 24.10.2018 12:00","0","1848"
"24.10.2018 12:00 - 24.10.2018 13:00","0","1991"
"24.10.2018 13:00 - 24.10.2018 14:00","0","1921"
"24.10.2018 14:00 - 24.10.2018 15:00","0","1790"
"24.10.2018 15:00 - 24.10.2018 16:00","0","1777"
"24.10.2018 16:00 - 24.10.2018 17:00","0","1788"
"24.10.2018 17:00 - 24.10.2018 18:00","0","1413"
"24.10.2018 18:00 - 24.10.2018 19:00","0","1816"
"24.10.2018 19:00 - 24.10.2018 20:00","0","2180"
"24.10.2018 20:00 - 24.10.2018 21:00","0","2069"
"24.10.2018 21:00 - 24.10.2018 22:00","0","2080"
"24.10.2018 22:00 - 24.10.2018 23:00","0","1982"
"24.10.2018 23:00 - 25.10.2018 00:00","0","2413"
"25.10.2018 00:00 - 25.10.2018 01:00","0","1954"
"25.10.2018 01:00 - 25.10.2018 02:00","0","2110"
"25.10.2018 02:00 - 25.10.2018 03:00","0","2006"
"25.10.2018 03:00 - 25.10.2018 04:00","0","1815"
"25.10.2018 04:00 - 25.10.2018 05:00","0","1984"
"25.10.2018 05:00 - 25.10.2018 06:00","0","1986"
"25.10.2018 06:00 - 25.10.2018 07:00","0","1952"
"25.10.2018 07:00 - 25.10.2018 08:00","0","2103"
"25.10.2018 08:00 - 25.10.2018 09:00","0","1948"
"25.10.2018 09:00 - 25.10.2018 10:00","0","2143"
"25.10.2018 10:00 - 25.10.2018 11:00","0","1994"
"25.10.2018 11:00 - 25.10.2018 12:00","0","1852"
"25.10.2018 12:00 - 25.10.2018 13:00","0","1739"
"25.10.2018 13:00 - 25.10.2018 14:00","0","1677"
"25.10.2018 14:00 - 25.10.2018 15:00","0","1541"
"25.10.2018 15:00 - 25.10.2018 16:00","0","1498"
"25.10.2018 16:00 - 25.10.2018 17:00","0","1459"
"25.10.2018 17:00 - 25.10.2018 18:00","0","1852"
"25.10.2018 18:00 - 25.10.2018 19:00","0","2121"
"25.10.2018 19:00 - 25.10.2018 20:00","0","2411"
"25.10.2018 20:00 - 25.10.2018 21:00","0","2168"
"25.10.2018 21:00 - 25.10.2018 22:00","0","1947"
"25.10.2018 22:00 - 25.10.2018 23:00","0","1998"
"25.10.2018 23:00 - 26.10.2018 00:00","0","1910"
"26.10.2018 00:00 - 26.10.2018 01:00","0","2291"
"26.10.2018 01:00 - 26.10.2018 02:00","0","2289"
"26.10.2018 02:00 - 26.10.2018 03:00","0","2095"
"26.10.2018 03:00 - 26.10.2018 04:00","0","2202"
"26.10.2018 04:00 - 26.10.2018 05:00","0","2217"
"26.10.2018 05:00 - 26.10.2018 06:00","0","2219"
"26.10.2018 06:00 - 26.10.2018 07:00","0","2122"
"26.10.2018 07:00 - 26.10.2018 08:00","0","2253"
"26.10.2018 08:00 - 26.10.2018 09:00","0","2398"
"26.10.2018 09:00 - 26.10.2018 10:00","0","2167"
"26.10.2018 10:00 - 26.10.2018 11:00","0","2155"
"26.10.2018 11:00 - 26.10.2018 12:00","0","1912"
"26.10.2018 12:00 - 26.10.2018 13:00","0","1714"
"26.10.2018 13:00 - 26.10.2018 14:00","0","1490"
"26.10.2018 14:00 - 26.10.2018 15:00","0","1475"
"26.10.2018 15:00 - 26.10.2018 16:00","0","1664"
"26.10.2018 16:00 - 26.10.2018 17:00","0","1591"
"26.10.2018 17:00 - 26.10.2018 18:00","0","1778"
"26.10.2018 18:00 - 26.10.2018 19:00","0","2042"
"26.10.2018 19:00 - 26.10.2018 20:00","0","2268"
"26.10.2018 20:00 - 26.10.2018 21:00","0","2006"
"26.10.2018 21:00 - 26.10.2018 22:00","0","1832"
"26.10.2018 22:00 - 26.10.2018 23:00","0","1794"
"26.10.2018 23:00 - 27.10.2018 00:00","0","1736"
"27.10.2018 00:00 - 27.10.2018 01:00","0","2316"
"27.10.2018 01:00 - 27.10.2018 02:00","0","2012"
"27.10.2018 02:00 - 27.10.2018 03:00","0","1795"
"27.10.2018 03:00 - 27.10.2018 04:00","0","1653"
"27.10.2018 04:00 - 27.10.2018 05:00","0","1720"
"27.10.2018 05:00 - 27.10.2018 06:00","0","1744"
"27.10.2018 06:00 - 27.10.2018 07:00","0","1816"
"27.10.2018 07:00 - 27.10.2018 08:00","0","1949"
"27.10.2018 08:00 - 27.10.2018 09:00","0","1959"
"27.10.2018 09:00 - 27.10.2018 10:00","0","1978"
"27.10.2018 10:00 - 27.10.2018 11:00","0","2159"
"27.10.2018 11:00 - 27.10.2018 12:00","0","2174"
"27.10.2018 12:00 - 27.10.2018 13:00","0","2316"
"27.10.2018 13:00 - 27.10.2018 14:00","0","1948"
"27.10.2018 14:00 - 27.10.2018 15:00","0","1850"
"27.10.2018 15:00 - 27.10.2018 16:00","0","1780"
"27.10.2018 16:00 - 27.10.2018 17:00","0","1738"
"27.10.2018 17:00 - 27.10.2018 18:00","0","2155"
"27.10.2018 18:00 - 27.10.2018 19:00","0","2265"
"27.10.2018 19:00 - 27.10.2018 20:00","0","2781"
"27.10.2018 20:00 - 27.10.2018 21:00","0","2698"
"27.10.2018 21:00 - 27.10.2018 22:00","0","2487"
"27.10.2018 22:00 - 27.10.2018 23:00","0","2558"
"27.10.2018 23:00 - 28.10.2018 00:00","0","2480"
"28.10.2018 00:00 - 28.10.2018 01:00","0","2452"
"28.10.2018 01:00 - 28.10.2018 02:00","0","2194"
"28.10.2018 02:00 - 28.10.2018 03:00","0","1923"
"28.10.2018 02:00 - 28.10.2018 03:00","0","2019"
"28.10.2018 03:00 - 28.10.2018 04:00","0","1939"
"28.10.2018 04:00 - 28.10.2018 05:00","0","1899"
"28.10.2018 05:00 - 28.10.2018 06:00","0","1529"
"28.10.2018 06:00 - 28.10.2018 07:00","0","1687"
"28.10.2018 07:00 - 28.10.2018 08:00","0","1804"
"28.10.2018 08:00 - 28.10.2018 09:00","0","1753"
"28.10.2018 09:00 - 28.10.2018 10:00","0","1709"
"28.10.2018 10:00 - 28.10.2018 11:00","0","1758"
"28.10.2018 11:00 - 28.10.2018 12:00","0","1579"
"28.10.2018 12:00 - 28.10.2018 13:00","0","1559"
"28.10.2018 13:00 - 28.10.2018 14:00","0","1608"
"28.10.2018 14:00 - 28.10.2018 15:00","0","1623"
"28.10.2018 15:00 - 28.10.2018 16:00","0","1434"
"28.10.2018 16:00 - 28.10.2018 17:00","0","1171"
"28.10.2018 17:00 - 28.10.2018 18:00","0","1027"
"28.10.2018 18:00 - 28.10.2018 19:00","0","1842"
"28.10.2018 19:00 - 28.10.2018 20:00","0","2176"
"28.10.2018 20:00 - 28.10.2018 21:00","0","2135"
"28.10.2018 21:00 - 28.10.2018 22:00","0","1898"
"28.10.2018 22:00 - 28.10.2018 23:00","0","2194"
"28.10.2018 23:00 - 29.10.2018 00:00","0","2217"
"29.10.2018 00:00 - 29.10.2018 01:00","0","1914"
"29.10.2018 01:00 - 29.10.2018 02:00","0","1599"
"29.10.2018 02:00 - 29.10.2018 03:00","0","1600"
"29.10.2018 03:00 - 29.10.2018 04:00","0","1670"
"29.10.2018 04:00 - 29.10.2018 05:00","0","1751"
"29.10.2018 05:00 - 29.10.2018 06:00","0","1836"
"29.10.2018 06:00 - 29.10.2018 07:00","0","1818"
"29.10.2018 07:00 - 29.10.2018 08:00","0","1705"
"29.10.2018 08:00 - 29.10.2018 09:00","0","1538"
"29.10.2018 09:00 - 29.10.2018 10:00","0","1683"
"29.10.2018 10:00 - 29.10.2018 11:00","0","1979"
"29.10.2018 11:00 - 29.10.2018 12:00","0","2158"
"29.10.2018 12:00 - 29.10.2018 13:00","0","2125"
"29.10.2018 13:00 - 29.10.2018 14:00","0","1700"
"29.10.2018 14:00 - 29.10.2018 15:00","0","1442"
"29.10.2018 15:00 - 29.10.2018 16:00","0","1424"
"29.10.2018 16:00 - 29.10.2018 17:00","0","1519"
"29.10.2018 17:00 - 29.10.2018 18:00","0","2071"
"29.10.2018 18:00 - 29.10.2018 19:00","0","2521"
"29.10.2018 19:00 - 29.10.2018 20:00","0","2208"
"29.10.2018 20:00 - 29.10.2018 21:00","0","1883"
"29.10.2018 21:00 - 29.10.2018 22:00","0","1774"
"29.10.2018 22:00 - 29.10.2018 23:00","0","1782"
"29.10.2018 23:00 - 30.10.2018 00:00","0","1837"
"30.10.2018 00:00 - 30.10.2018 01:00","0","1592"
"30.10.2018 01:00 - 30.10.2018 02:00","0","1674"
"30.10.2018 02:00 - 30.10.2018 03:00","0","1578"
"30.10.2018 03:00 - 30.10.2018 04:00","0","1589"
"30.10.2018 04:00 - 30.10.2018 05:00","0","1781"
"30.10.2018 05:00 - 30.10.2018 06:00","0","1945"
"30.10.2018 06:00 - 30.10.2018 07:00","0","1831"
"30.10.2018 07:00 - 30.10.2018 08:00","0","1673"
"30.10.2018 08:00 - 30.10.2018 09:00","0","1905"
"30.10.2018 09:00 - 30.10.2018 10:00","0","1782"
"30.10.2018 10:00 - 30.10.2018 11:00","0","1700"
"30.10.2018 11:00 - 30.10.2018 12:00","0","1606"
"30.10.2018 12:00 - 30.10.2018 13:00","0","1707"
"30.10.2018 13:00 - 30.10.2018 14:00","0","1681"
"30.10.2018 14:00 - 30.10.2018 15:00","0","1887"
"30.10.2018 15:00 - 30.10.2018 16:00","0","2133"
"30.10.2018 16:00 - 30.10.2018 17:00","0","2259"
"30.10.2018 17:00 - 30.10.2018 18:00","0","2511"
"30.10.2018 18:00 - 30.10.2018 19:00","0","2635"
"30.10.2018 19:00 - 30.10.2018 20:00","0","2658"
"30.10.2018 20:00 - 30.10.2018 21:00","0","2207"
"30.10.2018 21:00 - 30.10.2018 22:00","0","1836"
"30.10.2018 22:00 - 30.10.2018 23:00","0","1821"
"30.10.2018 23:00 - 31.10.2018 00:00","0","1849"
"31.10.2018 00:00 - 31.10.2018 01:00","0","1856"
"31.10.2018 01:00 - 31.10.2018 02:00","0","1693"
"31.10.2018 02:00 - 31.10.2018 03:00","0","1730"
"31.10.2018 03:00 - 31.10.2018 04:00","0","1688"
"31.10.2018 04:00 - 31.10.2018 05:00","0","1631"
"31.10.2018 05:00 - 31.10.2018 06:00","0","1741"
"31.10.2018 06:00 - 31.10.2018 07:00","0","1733"
"31.10.2018 07:00 - 31.10.2018 08:00","0","1671"
"31.10.2018 08:00 - 31.10.2018 09:00","0","1936"
"31.10.2018 09:00 - 31.10.2018 10:00","0","2136"
"31.10.2018 10:00 - 31.10.2018 11:00","0","2074"
"31.10.2018 11:00 - 31.10.2018 12:00","0","2016"
"31.10.2018 12:00 - 31.10.2018 13:00","0","2058"
"31.10.2018 13:00 - 31.10.2018 14:00","0","1824"
"31.10.2018 14:00 - 31.10.2018 15:00","0","1625"
"31.10.2018 15:00 - 31.10.2018 16:00","0","1343"
"31.10.2018 16:00 - 31.10.2018 17:00","0","1309"
"31.10.2018 17:00 - 31.10.2018 18:00","0","1717"
"31.10.2018 18:00 - 31.10.2018 19:00","0","2183"
"31.10.2018 19:00 - 31.10.2018 20:00","0","2475"
"31.10.2018 20:00 - 31.10.2018 21:00","0","2260"
"31.10.2018 21:00 - 31.10.2018 22:00","0","2046"
"31.10.2018 22:00 - 31.10.2018 23:00","0","1946"
"31.10.2018 23:00 - 01.11.2018 00:00","0","2080"
"01.11.2018 00:00 - 01.11.2018 01:00","0","1740"
"01.11.2018 01:00 - 01.11.2018 02:00","0","1979"
"01.11.2018 02:00 - 01.11.2018 03:00","0","1850"
"01.11.2018 03:00 - 01.11.2018 04:00","0","1836"
"01.11.2018 04:00 - 01.11.2018 05:00","0","1830"
"01.11.2018 05:00 - 01.11.2018 06:00","0","1697"
"01.11.2018 06:00 - 01.11.2018 07:00","0","1452"
"01.11.2018 07:00 - 01.11.2018 08:00","0","1523"
"01.11.2018 08:00 - 01.11.2018 09:00","0","1443"
"01.11.2018 09:00 - 01.11.2018 10:00","0","1436"
"01.11.2018 10:00 - 01.11.2018 11:00","0","1239"
"01.11.2018 11:00 - 01.11.2018 12:00","0","1298"
"01.11.2018 12:00 - 01.11.2018 13:00","0","1244"
"01.11.2018 13:00 - 01.11.2018 14:00","0","887"
"01.11.2018 14:00 - 01.11.2018 15:00","0","852"
"01.11.2018 15:00 - 01.11.2018 16:00","0","1118"
"01.11.2018 16:00 - 01.11.2018 17:00","0","965"
"01.11.2018 17:00 - 01.11.2018 18:00","0","773"
"01.11.2018 18:00 - 01.11.2018 19:00","0","1840"
"01.11.2018 19:00 - 01.11.2018 20:00","0","2194"
"01.11.2018 20:00 - 01.11.2018 21:00","0","1885"
"01.11.2018 21:00 - 01.11.2018 22:00","0","1730"
"01.11.2018 22:00 - 01.11.2018 23:00","0","2164"
"01.11.2018 23:00 - 02.11.2018 00:00","0","2462"
"02.11.2018 00:00 - 02.11.2018 01:00","0","2090"
"02.11.2018 01:00 - 02.11.2018 02:00","0","2122"
"02.11.2018 02:00 - 02.11.2018 03:00","0","2183"
"02.11.2018 03:00 - 02.11.2018 04:00","0","2049"
"02.11.2018 04:00 - 02.11.2018 05:00","0","2400"
"02.11.2018 05:00 - 02.11.2018 06:00","0","2395"
"02.11.2018 06:00 - 02.11.2018 07:00","0","2274"
"02.11.2018 07:00 - 02.11.2018 08:00","0","2360"
"02.11.2018 08:00 - 02.11.2018 09:00","0","2458"
"02.11.2018 09:00 - 02.11.2018 10:00","0","2459"
"02.11.2018 10:00 - 02.11.2018 11:00","0","2419"
"02.11.2018 11:00 - 02.11.2018 12:00","0","1991"
"02.11.2018 12:00 - 02.11.2018 13:00","0","1870"
"02.11.2018 13:00 - 02.11.2018 14:00","0","1715"
"02.11.2018 14:00 - 02.11.2018 15:00","0","1421"
"02.11.2018 15:00 - 02.11.2018 16:00","0","1474"
"02.11.2018 16:00 - 02.11.2018 17:00","0","1343"
"02.11.2018 17:00 - 02.11.2018 18:00","0","1501"
"02.11.2018 18:00 - 02.11.2018 19:00","0","1892"
"02.11.2018 19:00 - 02.11.2018 20:00","0","1941"
"02.11.2018 20:00 - 02.11.2018 21:00","0","1927"
"02.11.2018 21:00 - 02.11.2018 22:00","0","2044"
"02.11.2018 22:00 - 02.11.2018 23:00","0","2118"
"02.11.2018 23:00 - 03.11.2018 00:00","0","2060"
"03.11.2018 00:00 - 03.11.2018 01:00","0","2228"
"03.11.2018 01:00 - 03.11.2018 02:00","0","2194"
"03.11.2018 02:00 - 03.11.2018 03:00","0","2119"
"03.11.2018 03:00 - 03.11.2018 04:00","0","2040"
"03.11.2018 04:00 - 03.11.2018 05:00","0","1896"
"03.11.2018 05:00 - 03.11.2018 06:00","0","1768"
"03.11.2018 06:00 - 03.11.2018 07:00","0","2239"
"03.11.2018 07:00 - 03.11.2018 08:00","0","2272"
"03.11.2018 08:00 - 03.11.2018 09:00","0","2163"
"03.11.2018 09:00 - 03.11.2018 10:00","0","2630"
"03.11.2018 10:00 - 03.11.2018 11:00","0","2748"
"03.11.2018 11:00 - 03.11.2018 12:00","0","2772"
"03.11.2018 12:00 - 03.11.2018 13:00","0","2595"
"03.11.2018 13:00 - 03.11.2018 14:00","0","2554"
"03.11.2018 14:00 - 03.11.2018 15:00","0","2365"
"03.11.2018 15:00 - 03.11.2018 16:00","0","2320"
"03.11.2018 16:00 - 03.11.2018 17:00","0","2294"
"03.11.2018 17:00 - 03.11.2018 18:00","0","2190"
"03.11.2018 18:00 - 03.11.2018 19:00","0","2711"
"03.11.2018 19:00 - 03.11.2018 20:00","0","2970"
"03.11.2018 20:00 - 03.11.2018 21:00","0","2512"
"03.11.2018 21:00 - 03.11.2018 22:00","0","2304"
"03.11.2018 22:00 - 03.11.2018 23:00","0","2063"
"03.11.2018 23:00 - 04.11.2018 00:00","0","2019"
"04.11.2018 00:00 - 04.11.2018 01:00","0","1833"
"04.11.2018 01:00 - 04.11.2018 02:00","0","1919"
"04.11.2018 02:00 - 04.11.2018 03:00","0","1950"
"04.11.2018 03:00 - 04.11.2018 04:00","0","1924"
"04.11.2018 04:00 - 04.11.2018 05:00","0","1985"
"04.11.2018 05:00 - 04.11.2018 06:00","0","2167"
"04.11.2018 06:00 - 04.11.2018 07:00","0","2333"
"04.11.2018 07:00 - 04.11.2018 08:00","0","2275"
"04.11.2018 08:00 - 04.11.2018 09:00","0","2235"
"04.11.2018 09:00 - 04.11.2018 10:00","0","1985"
"04.11.2018 10:00 - 04.11.2018 11:00","0","1827"
"04.11.2018 11:00 - 04.11.2018 12:00","0","1673"
"04.11.2018 12:00 - 04.11.2018 13:00","0","1586"
"04.11.2018 13:00 - 04.11.2018 14:00","0","1372"
"04.11.2018 14:00 - 04.11.2018 15:00","0","1283"
"04.11.2018 15:00 - 04.11.2018 16:00","0","1491"
"04.11.2018 16:00 - 04.11.2018 17:00","0","810"
"04.11.2018 17:00 - 04.11.2018 18:00","0","748"
"04.11.2018 18:00 - 04.11.2018 19:00","0","1523"
"04.11.2018 19:00 - 04.11.2018 20:00","0","1659"
"04.11.2018 20:00 - 04.11.2018 21:00","0","1900"
"04.11.2018 21:00 - 04.11.2018 22:00","0","1739"
"04.11.2018 22:00 - 04.11.2018 23:00","0","1874"
"04.11.2018 23:00 - 05.11.2018 00:00","0","2149"
"05.11.2018 00:00 - 05.11.2018 01:00","0","2211"
"05.11.2018 01:00 - 05.11.2018 02:00","0","2482"
"05.11.2018 02:00 - 05.11.2018 03:00","0","2349"
"05.11.2018 03:00 - 05.11.2018 04:00","0","1849"
"05.11.2018 04:00 - 05.11.2018 05:00","0","1793"
"05.11.2018 05:00 - 05.11.2018 06:00","0","2123"
"05.11.2018 06:00 - 05.11.2018 07:00","0","1898"
"05.11.2018 07:00 - 05.11.2018 08:00","0","2156"
"05.11.2018 08:00 - 05.11.2018 09:00","0","1800"
"05.11.2018 09:00 - 05.11.2018 10:00","0","1648"
"05.11.2018 10:00 - 05.11.2018 11:00","0","1922"
"05.11.2018 11:00 - 05.11.2018 12:00","0","1869"
"05.11.2018 12:00 - 05.11.2018 13:00","0","1763"
"05.11.2018 13:00 - 05.11.2018 14:00","0","1897"
"05.11.2018 14:00 - 05.11.2018 15:00","0","1822"
"05.11.2018 15:00 - 05.11.2018 16:00","0","1639"
"05.11.2018 16:00 - 05.11.2018 17:00","0","1514"
"05.11.2018 17:00 - 05.11.2018 18:00","0","1857"
"05.11.2018 18:00 - 05.11.2018 19:00","0","1917"
"05.11.2018 19:00 - 05.11.2018 20:00","0","2133"
"05.11.2018 20:00 - 05.11.2018 21:00","0","2079"
"05.11.2018 21:00 - 05.11.2018 22:00","0","1637"
"05.11.2018 22:00 - 05.11.2018 23:00","0","1884"
"05.11.2018 23:00 - 06.11.2018 00:00","0","2046"
"06.11.2018 00:00 - 06.11.2018 01:00","0","1440"
"06.11.2018 01:00 - 06.11.2018 02:00","0","1694"
"06.11.2018 02:00 - 06.11.2018 03:00","0","1765"
"06.11.2018 03:00 - 06.11.2018 04:00","0","1067"
"06.11.2018 04:00 - 06.11.2018 05:00","0","1140"
"06.11.2018 05:00 - 06.11.2018 06:00","0","1374"
"06.11.2018 06:00 - 06.11.2018 07:00","0","1490"
"06.11.2018 07:00 - 06.11.2018 08:00","0","1927"
"06.11.2018 08:00 - 06.11.2018 09:00","0","1775"
"06.11.2018 09:00 - 06.11.2018 10:00","0","1907"
"06.11.2018 10:00 - 06.11.2018 11:00","0","2030"
"06.11.2018 11:00 - 06.11.2018 12:00","0","2036"
"06.11.2018 12:00 - 06.11.2018 13:00","0","1975"
"06.11.2018 13:00 - 06.11.2018 14:00","0","1316"
"06.11.2018 14:00 - 06.11.2018 15:00","0","944"
"06.11.2018 15:00 - 06.11.2018 16:00","0","468"
"06.11.2018 16:00 - 06.11.2018 17:00","0","471"
"06.11.2018 17:00 - 06.11.2018 18:00","0","1121"
"06.11.2018 18:00 - 06.11.2018 19:00","0","2218"
"06.11.2018 19:00 - 06.11.2018 20:00","0","2310"
"06.11.2018 20:00 - 06.11.2018 21:00","0","2415"
"06.11.2018 21:00 - 06.11.2018 22:00","0","2112"
"06.11.2018 22:00 - 06.11.2018 23:00","0","2187"
"06.11.2018 23:00 - 07.11.2018 00:00","0","1931"
"07.11.2018 00:00 - 07.11.2018 01:00","0","1396"
"07.11.2018 01:00 - 07.11.2018 02:00","0","811"
"07.11.2018 02:00 - 07.11.2018 03:00","0","304"
"07.11.2018 03:00 - 07.11.2018 04:00","69","0"
"07.11.2018 04:00 - 07.11.2018 05:00","304","0"
"07.11.2018 05:00 - 07.11.2018 06:00","0","327"
"07.11.2018 06:00 - 07.11.2018 07:00","0","609"
"07.11.2018 07:00 - 07.11.2018 08:00","0","865"
"07.11.2018 08:00 - 07.11.2018 09:00","0","1219"
"07.11.2018 09:00 - 07.11.2018 10:00","0","1700"
"07.11.2018 10:00 - 07.11.2018 11:00","0","2110"
"07.11.2018 11:00 - 07.11.2018 12:00","0","2109"
"07.11.2018 12:00 - 07.11.2018 13:00","0","2220"
"07.11.2018 13:00 - 07.11.2018 14:00","0","2281"
"07.11.2018 14:00 - 07.11.2018 15:00","0","2046"
"07.11.2018 15:00 - 07.11.2018 16:00","0","1518"
"07.11.2018 16:00 - 07.11.2018 17:00","0","749"
"07.11.2018 17:00 - 07.11.2018 18:00","0","1001"
"07.11.2018 18:00 - 07.11.2018 19:00","0","2135"
"07.11.2018 19:00 - 07.11.2018 20:00","0","2559"
"07.11.2018 20:00 - 07.11.2018 21:00","0","2598"
"07.11.2018 21:00 - 07.11.2018 22:00","0","2150"
"07.11.2018 22:00 - 07.11.2018 23:00","0","2224"
