"Time (CET)","United Kingdom (UK) > France (FR) [MW]","France (FR) > United Kingdom (UK) [MW]"
"18.07.2018 18:00 - 18.07.2018 19:00","0","2020"
"18.07.2018 19:00 - 18.07.2018 20:00","0","2020"
"18.07.2018 20:00 - 18.07.2018 21:00","0","2020"
"18.07.2018 21:00 - 18.07.2018 22:00","0","2020"
"18.07.2018 22:00 - 18.07.2018 23:00","0","2019"
"18.07.2018 23:00 - 19.07.2018 00:00","0","2019"
"19.07.2018 00:00 - 19.07.2018 01:00","0","2019"
"19.07.2018 01:00 - 19.07.2018 02:00","0","1917"
"19.07.2018 02:00 - 19.07.2018 03:00","0","1915"
"19.07.2018 03:00 - 19.07.2018 04:00","0","1915"
"19.07.2018 04:00 - 19.07.2018 05:00","0","1914"
"19.07.2018 05:00 - 19.07.2018 06:00","0","1914"
"19.07.2018 06:00 - 19.07.2018 07:00","0","1913"
"19.07.2018 07:00 - 19.07.2018 08:00","0","2018"
"19.07.2018 08:00 - 19.07.2018 09:00","0","2018"
"19.07.2018 09:00 - 19.07.2018 10:00","0","2017"
"19.07.2018 10:00 - 19.07.2018 11:00","0","2018"
"19.07.2018 11:00 - 19.07.2018 12:00","0","2018"
"19.07.2018 12:00 - 19.07.2018 13:00","0","2019"
"19.07.2018 13:00 - 19.07.2018 14:00","0","2019"
"19.07.2018 14:00 - 19.07.2018 15:00","0","2019"
"19.07.2018 15:00 - 19.07.2018 16:00","0","2019"
"19.07.2018 16:00 - 19.07.2018 17:00","0","2019"
"19.07.2018 17:00 - 19.07.2018 18:00","0","2019"
"19.07.2018 18:00 - 19.07.2018 19:00","0","2021"
"19.07.2018 19:00 - 19.07.2018 20:00","0","2020"
"19.07.2018 20:00 - 19.07.2018 21:00","0","2021"
"19.07.2018 21:00 - 19.07.2018 22:00","0","2020"
"19.07.2018 22:00 - 19.07.2018 23:00","0","2020"
"19.07.2018 23:00 - 20.07.2018 00:00","0","2020"
"20.07.2018 00:00 - 20.07.2018 01:00","0","1970"
"20.07.2018 01:00 - 20.07.2018 02:00","0","1887"
"20.07.2018 02:00 - 20.07.2018 03:00","0","1886"
"20.07.2018 03:00 - 20.07.2018 04:00","0","1886"
"20.07.2018 04:00 - 20.07.2018 05:00","0","1886"
"20.07.2018 05:00 - 20.07.2018 06:00","0","1886"
"20.07.2018 06:00 - 20.07.2018 07:00","0","1836"
"20.07.2018 07:00 - 20.07.2018 08:00","0","1967"
"20.07.2018 08:00 - 20.07.2018 09:00","0","2018"
"20.07.2018 09:00 - 20.07.2018 10:00","0","2018"
"20.07.2018 10:00 - 20.07.2018 11:00","0","2017"
"20.07.2018 11:00 - 20.07.2018 12:00","0","2018"
"20.07.2018 12:00 - 20.07.2018 13:00","0","2018"
"20.07.2018 13:00 - 20.07.2018 14:00","0","2018"
"20.07.2018 14:00 - 20.07.2018 15:00","0","2018"
"20.07.2018 15:00 - 20.07.2018 16:00","0","2019"
"20.07.2018 16:00 - 20.07.2018 17:00","0","2019"
"20.07.2018 17:00 - 20.07.2018 18:00","0","2019"
"20.07.2018 18:00 - 20.07.2018 19:00","0","2019"
"20.07.2018 19:00 - 20.07.2018 20:00","0","2018"
"20.07.2018 20:00 - 20.07.2018 21:00","0","2019"
"20.07.2018 21:00 - 20.07.2018 22:00","0","2019"
"20.07.2018 22:00 - 20.07.2018 23:00","0","2018"
"20.07.2018 23:00 - 21.07.2018 00:00","0","2018"
"21.07.2018 00:00 - 21.07.2018 01:00","0","2018"
"21.07.2018 01:00 - 21.07.2018 02:00","0","1888"
"21.07.2018 02:00 - 21.07.2018 03:00","0","1786"
"21.07.2018 03:00 - 21.07.2018 04:00","0","1785"
"21.07.2018 04:00 - 21.07.2018 05:00","0","1785"
"21.07.2018 05:00 - 21.07.2018 06:00","0","1785"
"21.07.2018 06:00 - 21.07.2018 07:00","0","1786"
"21.07.2018 07:00 - 21.07.2018 08:00","0","1787"
"21.07.2018 08:00 - 21.07.2018 09:00","0","1914"
"21.07.2018 09:00 - 21.07.2018 10:00","0","1717"
"21.07.2018 10:00 - 21.07.2018 11:00","0","1717"
"21.07.2018 11:00 - 21.07.2018 12:00","0","1717"
"21.07.2018 12:00 - 21.07.2018 13:00","0","1717"
"21.07.2018 13:00 - 21.07.2018 14:00","0","1717"
"21.07.2018 14:00 - 21.07.2018 15:00","0","1717"
"21.07.2018 15:00 - 21.07.2018 16:00","0","1717"
"21.07.2018 16:00 - 21.07.2018 17:00","0","1718"
"21.07.2018 17:00 - 21.07.2018 18:00","0","1970"
"21.07.2018 18:00 - 21.07.2018 19:00","0","2019"
"21.07.2018 19:00 - 21.07.2018 20:00","0","2020"
"21.07.2018 20:00 - 21.07.2018 21:00","0","2022"
"21.07.2018 21:00 - 21.07.2018 22:00","0","2023"
"21.07.2018 22:00 - 21.07.2018 23:00","0","2023"
"21.07.2018 23:00 - 22.07.2018 00:00","0","2022"
"22.07.2018 00:00 - 22.07.2018 01:00","0","1918"
"22.07.2018 01:00 - 22.07.2018 02:00","0","1718"
"22.07.2018 02:00 - 22.07.2018 03:00","0","1717"
"22.07.2018 03:00 - 22.07.2018 04:00","0","1615"
"22.07.2018 04:00 - 22.07.2018 05:00","0","1614"
"22.07.2018 05:00 - 22.07.2018 06:00","0","1614"
"22.07.2018 06:00 - 22.07.2018 07:00","0","1614"
"22.07.2018 07:00 - 22.07.2018 08:00","0","1614"
"22.07.2018 08:00 - 22.07.2018 09:00","0","1817"
"22.07.2018 09:00 - 22.07.2018 10:00","0","1818"
"22.07.2018 10:00 - 22.07.2018 11:00","0","1915"
"22.07.2018 11:00 - 22.07.2018 12:00","0","2021"
"22.07.2018 12:00 - 22.07.2018 13:00","0","2022"
"22.07.2018 13:00 - 22.07.2018 14:00","0","2023"
"22.07.2018 14:00 - 22.07.2018 15:00","0","2023"
"22.07.2018 15:00 - 22.07.2018 16:00","0","2024"
"22.07.2018 16:00 - 22.07.2018 17:00","0","2024"
"22.07.2018 17:00 - 22.07.2018 18:00","0","2024"
"22.07.2018 18:00 - 22.07.2018 19:00","0","2024"
"22.07.2018 19:00 - 22.07.2018 20:00","0","2024"
"22.07.2018 20:00 - 22.07.2018 21:00","0","2024"
"22.07.2018 21:00 - 22.07.2018 22:00","0","2024"
"22.07.2018 22:00 - 22.07.2018 23:00","0","2024"
"22.07.2018 23:00 - 23.07.2018 00:00","0","2023"
"23.07.2018 00:00 - 23.07.2018 01:00","0","1819"
"23.07.2018 01:00 - 23.07.2018 02:00","0","1616"
"23.07.2018 02:00 - 23.07.2018 03:00","0","1614"
"23.07.2018 03:00 - 23.07.2018 04:00","0","1713"
"23.07.2018 04:00 - 23.07.2018 05:00","0","1714"
"23.07.2018 05:00 - 23.07.2018 06:00","0","1614"
"23.07.2018 06:00 - 23.07.2018 07:00","0","1373"
"23.07.2018 07:00 - 23.07.2018 08:00","0","1813"
"23.07.2018 08:00 - 23.07.2018 09:00","0","2018"
"23.07.2018 09:00 - 23.07.2018 10:00","0","2017"
"23.07.2018 10:00 - 23.07.2018 11:00","0","2018"
"23.07.2018 11:00 - 23.07.2018 12:00","0","2019"
"23.07.2018 12:00 - 23.07.2018 13:00","0","2019"
"23.07.2018 13:00 - 23.07.2018 14:00","0","2018"
"23.07.2018 14:00 - 23.07.2018 15:00","0","2018"
"23.07.2018 15:00 - 23.07.2018 16:00","0","2020"
"23.07.2018 16:00 - 23.07.2018 17:00","0","2020"
"23.07.2018 17:00 - 23.07.2018 18:00","0","2020"
"23.07.2018 18:00 - 23.07.2018 19:00","0","2021"
"23.07.2018 19:00 - 23.07.2018 20:00","0","2022"
"23.07.2018 20:00 - 23.07.2018 21:00","0","2020"
"23.07.2018 21:00 - 23.07.2018 22:00","0","2021"
"23.07.2018 22:00 - 23.07.2018 23:00","0","1528"
"23.07.2018 23:00 - 24.07.2018 00:00","0","2020"
"24.07.2018 00:00 - 24.07.2018 01:00","0","2019"
"24.07.2018 01:00 - 24.07.2018 02:00","0","2017"
"24.07.2018 02:00 - 24.07.2018 03:00","0","2018"
"24.07.2018 03:00 - 24.07.2018 04:00","0","2018"
"24.07.2018 04:00 - 24.07.2018 05:00","0","2018"
"24.07.2018 05:00 - 24.07.2018 06:00","0","2017"
"24.07.2018 06:00 - 24.07.2018 07:00","0","1784"
"24.07.2018 07:00 - 24.07.2018 08:00","0","2017"
"24.07.2018 08:00 - 24.07.2018 09:00","0","2019"
"24.07.2018 09:00 - 24.07.2018 10:00","0","2017"
"24.07.2018 10:00 - 24.07.2018 11:00","0","2018"
"24.07.2018 11:00 - 24.07.2018 12:00","0","2018"
"24.07.2018 12:00 - 24.07.2018 13:00","0","2019"
"24.07.2018 13:00 - 24.07.2018 14:00","0","2019"
"24.07.2018 14:00 - 24.07.2018 15:00","0","1862"
"24.07.2018 15:00 - 24.07.2018 16:00","0","1711"
"24.07.2018 16:00 - 24.07.2018 17:00","0","1763"
"24.07.2018 17:00 - 24.07.2018 18:00","0","2020"
"24.07.2018 18:00 - 24.07.2018 19:00","0","2020"
"24.07.2018 19:00 - 24.07.2018 20:00","0","2019"
"24.07.2018 20:00 - 24.07.2018 21:00","0","2020"
"24.07.2018 21:00 - 24.07.2018 22:00","0","1793"
"24.07.2018 22:00 - 24.07.2018 23:00","0","1792"
"24.07.2018 23:00 - 25.07.2018 00:00","0","1815"
"25.07.2018 00:00 - 25.07.2018 01:00","0","2019"
"25.07.2018 01:00 - 25.07.2018 02:00","0","1919"
"25.07.2018 02:00 - 25.07.2018 03:00","0","1892"
"25.07.2018 03:00 - 25.07.2018 04:00","0","1891"
"25.07.2018 04:00 - 25.07.2018 05:00","0","1890"
"25.07.2018 05:00 - 25.07.2018 06:00","0","1919"
"25.07.2018 06:00 - 25.07.2018 07:00","0","1296"
"25.07.2018 07:00 - 25.07.2018 08:00","0","1463"
"25.07.2018 08:00 - 25.07.2018 09:00","0","1112"
"25.07.2018 09:00 - 25.07.2018 10:00","0","2017"
"25.07.2018 10:00 - 25.07.2018 11:00","0","2019"
"25.07.2018 11:00 - 25.07.2018 12:00","0","2018"
"25.07.2018 12:00 - 25.07.2018 13:00","0","2018"
"25.07.2018 13:00 - 25.07.2018 14:00","0","2019"
"25.07.2018 14:00 - 25.07.2018 15:00","0","2019"
"25.07.2018 15:00 - 25.07.2018 16:00","0","2020"
"25.07.2018 16:00 - 25.07.2018 17:00","0","2020"
"25.07.2018 17:00 - 25.07.2018 18:00","0","2021"
"25.07.2018 18:00 - 25.07.2018 19:00","0","2021"
"25.07.2018 19:00 - 25.07.2018 20:00","0","2021"
"25.07.2018 20:00 - 25.07.2018 21:00","0","2022"
"25.07.2018 21:00 - 25.07.2018 22:00","0","2021"
"25.07.2018 22:00 - 25.07.2018 23:00","0","2020"
"25.07.2018 23:00 - 26.07.2018 00:00","0","2019"
"26.07.2018 00:00 - 26.07.2018 01:00","0","2020"
"26.07.2018 01:00 - 26.07.2018 02:00","0","1920"
"26.07.2018 02:00 - 26.07.2018 03:00","0","1819"
"26.07.2018 03:00 - 26.07.2018 04:00","0","1818"
"26.07.2018 04:00 - 26.07.2018 05:00","0","1818"
"26.07.2018 05:00 - 26.07.2018 06:00","0","1818"
"26.07.2018 06:00 - 26.07.2018 07:00","0","1676"
"26.07.2018 07:00 - 26.07.2018 08:00","0","1153"
"26.07.2018 08:00 - 26.07.2018 09:00","N/A","N/A"
"26.07.2018 09:00 - 26.07.2018 10:00","0","2017"
"26.07.2018 10:00 - 26.07.2018 11:00","0","2018"
"26.07.2018 11:00 - 26.07.2018 12:00","0","2019"
"26.07.2018 12:00 - 26.07.2018 13:00","0","2019"
"26.07.2018 13:00 - 26.07.2018 14:00","0","2020"
"26.07.2018 14:00 - 26.07.2018 15:00","0","1920"
"26.07.2018 15:00 - 26.07.2018 16:00","0","1645"
"26.07.2018 16:00 - 26.07.2018 17:00","0","1918"
"26.07.2018 17:00 - 26.07.2018 18:00","0","2023"
"26.07.2018 18:00 - 26.07.2018 19:00","0","2022"
"26.07.2018 19:00 - 26.07.2018 20:00","0","2022"
"26.07.2018 20:00 - 26.07.2018 21:00","0","2022"
"26.07.2018 21:00 - 26.07.2018 22:00","0","2022"
"26.07.2018 22:00 - 26.07.2018 23:00","0","2021"
"26.07.2018 23:00 - 27.07.2018 00:00","0","2021"
"27.07.2018 00:00 - 27.07.2018 01:00","0","1922"
"27.07.2018 01:00 - 27.07.2018 02:00","0","1819"
"27.07.2018 02:00 - 27.07.2018 03:00","0","1818"
"27.07.2018 03:00 - 27.07.2018 04:00","0","1818"
"27.07.2018 04:00 - 27.07.2018 05:00","0","1818"
"27.07.2018 05:00 - 27.07.2018 06:00","0","1818"
"27.07.2018 06:00 - 27.07.2018 07:00","0","1919"
"27.07.2018 07:00 - 27.07.2018 08:00","0","1947"
"27.07.2018 08:00 - 27.07.2018 09:00","0","2018"
"27.07.2018 09:00 - 27.07.2018 10:00","0","2019"
"27.07.2018 10:00 - 27.07.2018 11:00","0","2019"
"27.07.2018 11:00 - 27.07.2018 12:00","0","2020"
"27.07.2018 12:00 - 27.07.2018 13:00","0","2020"
"27.07.2018 13:00 - 27.07.2018 14:00","0","2020"
"27.07.2018 14:00 - 27.07.2018 15:00","0","2020"
"27.07.2018 15:00 - 27.07.2018 16:00","0","2021"
"27.07.2018 16:00 - 27.07.2018 17:00","0","2022"
"27.07.2018 17:00 - 27.07.2018 18:00","0","2023"
"27.07.2018 18:00 - 27.07.2018 19:00","0","2023"
"27.07.2018 19:00 - 27.07.2018 20:00","0","2023"
"27.07.2018 20:00 - 27.07.2018 21:00","0","2022"
"27.07.2018 21:00 - 27.07.2018 22:00","0","2023"
"27.07.2018 22:00 - 27.07.2018 23:00","0","2022"
"27.07.2018 23:00 - 28.07.2018 00:00","0","2021"
"28.07.2018 00:00 - 28.07.2018 01:00","0","1921"
"28.07.2018 01:00 - 28.07.2018 02:00","0","1618"
"28.07.2018 02:00 - 28.07.2018 03:00","0","1616"
"28.07.2018 03:00 - 28.07.2018 04:00","0","1522"
"28.07.2018 04:00 - 28.07.2018 05:00","0","1520"
"28.07.2018 05:00 - 28.07.2018 06:00","0","1520"
"28.07.2018 06:00 - 28.07.2018 07:00","0","960"
"28.07.2018 07:00 - 28.07.2018 08:00","0","956"
"28.07.2018 08:00 - 28.07.2018 09:00","0","1313"
"28.07.2018 09:00 - 28.07.2018 10:00","0","1615"
"28.07.2018 10:00 - 28.07.2018 11:00","0","1614"
"28.07.2018 11:00 - 28.07.2018 12:00","0","1614"
"28.07.2018 12:00 - 28.07.2018 13:00","0","1614"
"28.07.2018 13:00 - 28.07.2018 14:00","0","1604"
"28.07.2018 14:00 - 28.07.2018 15:00","188","0"
"28.07.2018 15:00 - 28.07.2018 16:00","860","0"
"28.07.2018 16:00 - 28.07.2018 17:00","0","312"
"28.07.2018 17:00 - 28.07.2018 18:00","247","0"
"28.07.2018 18:00 - 28.07.2018 19:00","0","201"
"28.07.2018 19:00 - 28.07.2018 20:00","0","246"
"28.07.2018 20:00 - 28.07.2018 21:00","0","1039"
"28.07.2018 21:00 - 28.07.2018 22:00","0","1064"
"28.07.2018 22:00 - 28.07.2018 23:00","0","1157"
"28.07.2018 23:00 - 29.07.2018 00:00","0","1051"
"29.07.2018 00:00 - 29.07.2018 01:00","0","987"
"29.07.2018 01:00 - 29.07.2018 02:00","0","735"
"29.07.2018 02:00 - 29.07.2018 03:00","0","155"
"29.07.2018 03:00 - 29.07.2018 04:00","271","0"
"29.07.2018 04:00 - 29.07.2018 05:00","107","0"
"29.07.2018 05:00 - 29.07.2018 06:00","260","0"
"29.07.2018 06:00 - 29.07.2018 07:00","802","0"
"29.07.2018 07:00 - 29.07.2018 08:00","695","0"
"29.07.2018 08:00 - 29.07.2018 09:00","1182","0"
"29.07.2018 09:00 - 29.07.2018 10:00","222","0"
"29.07.2018 10:00 - 29.07.2018 11:00","0","1591"
"29.07.2018 11:00 - 29.07.2018 12:00","0","1614"
"29.07.2018 12:00 - 29.07.2018 13:00","0","1614"
"29.07.2018 13:00 - 29.07.2018 14:00","0","1614"
"29.07.2018 14:00 - 29.07.2018 15:00","0","1574"
"29.07.2018 15:00 - 29.07.2018 16:00","0","1573"
"29.07.2018 16:00 - 29.07.2018 17:00","0","1573"
"29.07.2018 17:00 - 29.07.2018 18:00","0","1816"
"29.07.2018 18:00 - 29.07.2018 19:00","0","1818"
"29.07.2018 19:00 - 29.07.2018 20:00","0","1818"
"29.07.2018 20:00 - 29.07.2018 21:00","0","1616"
"29.07.2018 21:00 - 29.07.2018 22:00","0","1614"
"29.07.2018 22:00 - 29.07.2018 23:00","0","1614"
"29.07.2018 23:00 - 30.07.2018 00:00","0","1615"
"30.07.2018 00:00 - 30.07.2018 01:00","0","1416"
"30.07.2018 01:00 - 30.07.2018 02:00","0","1342"
"30.07.2018 02:00 - 30.07.2018 03:00","0","1342"
"30.07.2018 03:00 - 30.07.2018 04:00","0","1342"
"30.07.2018 04:00 - 30.07.2018 05:00","0","1342"
"30.07.2018 05:00 - 30.07.2018 06:00","0","1342"
"30.07.2018 06:00 - 30.07.2018 07:00","0","1414"
"30.07.2018 07:00 - 30.07.2018 08:00","0","1573"
"30.07.2018 08:00 - 30.07.2018 09:00","0","1468"
"30.07.2018 09:00 - 30.07.2018 10:00","0","2018"
"30.07.2018 10:00 - 30.07.2018 11:00","0","2018"
"30.07.2018 11:00 - 30.07.2018 12:00","0","2018"
"30.07.2018 12:00 - 30.07.2018 13:00","0","2019"
"30.07.2018 13:00 - 30.07.2018 14:00","0","2019"
"30.07.2018 14:00 - 30.07.2018 15:00","0","1745"
"30.07.2018 15:00 - 30.07.2018 16:00","0","1744"
"30.07.2018 16:00 - 30.07.2018 17:00","0","1969"
"30.07.2018 17:00 - 30.07.2018 18:00","0","2019"
"30.07.2018 18:00 - 30.07.2018 19:00","0","2020"
"30.07.2018 19:00 - 30.07.2018 20:00","0","2020"
"30.07.2018 20:00 - 30.07.2018 21:00","0","2019"
"30.07.2018 21:00 - 30.07.2018 22:00","0","2019"
"30.07.2018 22:00 - 30.07.2018 23:00","0","2019"
"30.07.2018 23:00 - 31.07.2018 00:00","0","2019"
"31.07.2018 00:00 - 31.07.2018 01:00","0","1818"
"31.07.2018 01:00 - 31.07.2018 02:00","0","1718"
"31.07.2018 02:00 - 31.07.2018 03:00","0","1615"
"31.07.2018 03:00 - 31.07.2018 04:00","0","1614"
"31.07.2018 04:00 - 31.07.2018 05:00","0","1615"
"31.07.2018 05:00 - 31.07.2018 06:00","0","1614"
"31.07.2018 06:00 - 31.07.2018 07:00","0","1615"
"31.07.2018 07:00 - 31.07.2018 08:00","0","1968"
"31.07.2018 08:00 - 31.07.2018 09:00","0","2018"
"31.07.2018 09:00 - 31.07.2018 10:00","0","2019"
"31.07.2018 10:00 - 31.07.2018 11:00","0","2018"
"31.07.2018 11:00 - 31.07.2018 12:00","0","2018"
"31.07.2018 12:00 - 31.07.2018 13:00","0","2019"
"31.07.2018 13:00 - 31.07.2018 14:00","0","2018"
"31.07.2018 14:00 - 31.07.2018 15:00","0","1745"
"31.07.2018 15:00 - 31.07.2018 16:00","0","1742"
"31.07.2018 16:00 - 31.07.2018 17:00","0","1917"
"31.07.2018 17:00 - 31.07.2018 18:00","0","2019"
"31.07.2018 18:00 - 31.07.2018 19:00","0","2018"
"31.07.2018 19:00 - 31.07.2018 20:00","0","2020"
"31.07.2018 20:00 - 31.07.2018 21:00","0","2019"
"31.07.2018 21:00 - 31.07.2018 22:00","0","2018"
"31.07.2018 22:00 - 31.07.2018 23:00","0","2019"
"31.07.2018 23:00 - 01.08.2018 00:00","0","2018"
"01.08.2018 00:00 - 01.08.2018 01:00","0","1621"
"01.08.2018 01:00 - 01.08.2018 02:00","0","1520"
"01.08.2018 02:00 - 01.08.2018 03:00","0","1415"
"01.08.2018 03:00 - 01.08.2018 04:00","0","1415"
"01.08.2018 04:00 - 01.08.2018 05:00","0","1376"
"01.08.2018 05:00 - 01.08.2018 06:00","0","1376"
"01.08.2018 06:00 - 01.08.2018 07:00","0","1413"
"01.08.2018 07:00 - 01.08.2018 08:00","0","1638"
"01.08.2018 08:00 - 01.08.2018 09:00","0","1363"
"01.08.2018 09:00 - 01.08.2018 10:00","0","2018"
"01.08.2018 10:00 - 01.08.2018 11:00","0","2017"
"01.08.2018 11:00 - 01.08.2018 12:00","0","2018"
"01.08.2018 12:00 - 01.08.2018 13:00","0","2018"
"01.08.2018 13:00 - 01.08.2018 14:00","0","2018"
"01.08.2018 14:00 - 01.08.2018 15:00","0","1917"
"01.08.2018 15:00 - 01.08.2018 16:00","0","1895"
"01.08.2018 16:00 - 01.08.2018 17:00","0","2019"
"01.08.2018 17:00 - 01.08.2018 18:00","0","2020"
"01.08.2018 18:00 - 01.08.2018 19:00","0","2019"
"01.08.2018 19:00 - 01.08.2018 20:00","0","2019"
"01.08.2018 20:00 - 01.08.2018 21:00","0","2018"
"01.08.2018 21:00 - 01.08.2018 22:00","0","2019"
"01.08.2018 22:00 - 01.08.2018 23:00","0","2019"
"01.08.2018 23:00 - 02.08.2018 00:00","0","1968"
"02.08.2018 00:00 - 02.08.2018 01:00","0","1718"
"02.08.2018 01:00 - 02.08.2018 02:00","0","1615"
"02.08.2018 02:00 - 02.08.2018 03:00","0","1614"
"02.08.2018 03:00 - 02.08.2018 04:00","0","1614"
"02.08.2018 04:00 - 02.08.2018 05:00","0","1614"
"02.08.2018 05:00 - 02.08.2018 06:00","0","1614"
"02.08.2018 06:00 - 02.08.2018 07:00","0","1565"
"02.08.2018 07:00 - 02.08.2018 08:00","0","1406"
"02.08.2018 08:00 - 02.08.2018 09:00","0","1036"
"02.08.2018 09:00 - 02.08.2018 10:00","0","1914"
"02.08.2018 10:00 - 02.08.2018 11:00","0","2017"
"02.08.2018 11:00 - 02.08.2018 12:00","0","1891"
"02.08.2018 12:00 - 02.08.2018 13:00","0","1689"
"02.08.2018 13:00 - 02.08.2018 14:00","0","1852"
"02.08.2018 14:00 - 02.08.2018 15:00","0","1689"
"02.08.2018 15:00 - 02.08.2018 16:00","0","1587"
"02.08.2018 16:00 - 02.08.2018 17:00","0","1918"
"02.08.2018 17:00 - 02.08.2018 18:00","0","1918"
"02.08.2018 18:00 - 02.08.2018 19:00","0","2021"
"02.08.2018 19:00 - 02.08.2018 20:00","0","2020"
"02.08.2018 20:00 - 02.08.2018 21:00","0","2020"
"02.08.2018 21:00 - 02.08.2018 22:00","0","1869"
"02.08.2018 22:00 - 02.08.2018 23:00","0","1868"
"02.08.2018 23:00 - 03.08.2018 00:00","0","1867"
"03.08.2018 00:00 - 03.08.2018 01:00","0","1920"
"03.08.2018 01:00 - 03.08.2018 02:00","0","1769"
"03.08.2018 02:00 - 03.08.2018 03:00","0","1770"
"03.08.2018 03:00 - 03.08.2018 04:00","0","1664"
"03.08.2018 04:00 - 03.08.2018 05:00","0","1663"
"03.08.2018 05:00 - 03.08.2018 06:00","0","1665"
"03.08.2018 06:00 - 03.08.2018 07:00","0","1070"
"03.08.2018 07:00 - 03.08.2018 08:00","0","107"
"03.08.2018 08:00 - 03.08.2018 09:00","0","55"
"03.08.2018 09:00 - 03.08.2018 10:00","0","1611"
"03.08.2018 10:00 - 03.08.2018 11:00","0","1741"
"03.08.2018 11:00 - 03.08.2018 12:00","0","1767"
"03.08.2018 12:00 - 03.08.2018 13:00","0","1767"
"03.08.2018 13:00 - 03.08.2018 14:00","0","1433"
"03.08.2018 14:00 - 03.08.2018 15:00","0","974"
"03.08.2018 15:00 - 03.08.2018 16:00","0","1599"
"03.08.2018 16:00 - 03.08.2018 17:00","0","1931"
"03.08.2018 17:00 - 03.08.2018 18:00","0","1837"
"03.08.2018 18:00 - 03.08.2018 19:00","0","1911"
"03.08.2018 19:00 - 03.08.2018 20:00","0","1838"
"03.08.2018 20:00 - 03.08.2018 21:00","0","1414"
"03.08.2018 21:00 - 03.08.2018 22:00","0","833"
"03.08.2018 22:00 - 03.08.2018 23:00","0","1715"
"03.08.2018 23:00 - 04.08.2018 00:00","0","1717"
"04.08.2018 00:00 - 04.08.2018 01:00","0","1919"
"04.08.2018 01:00 - 04.08.2018 02:00","0","1719"
"04.08.2018 02:00 - 04.08.2018 03:00","0","1717"
"04.08.2018 03:00 - 04.08.2018 04:00","0","1717"
"04.08.2018 04:00 - 04.08.2018 05:00","0","1717"
"04.08.2018 05:00 - 04.08.2018 06:00","0","1717"
"04.08.2018 06:00 - 04.08.2018 07:00","0","1670"
"04.08.2018 07:00 - 04.08.2018 08:00","0","1462"
"04.08.2018 08:00 - 04.08.2018 09:00","0","1814"
"04.08.2018 09:00 - 04.08.2018 10:00","0","1918"
"04.08.2018 10:00 - 04.08.2018 11:00","0","1918"
"04.08.2018 11:00 - 04.08.2018 12:00","0","1919"
"04.08.2018 12:00 - 04.08.2018 13:00","0","1617"
"04.08.2018 13:00 - 04.08.2018 14:00","0","1459"
"04.08.2018 14:00 - 04.08.2018 15:00","0","1717"
"04.08.2018 15:00 - 04.08.2018 16:00","0","1717"
"04.08.2018 16:00 - 04.08.2018 17:00","0","1717"
"04.08.2018 17:00 - 04.08.2018 18:00","0","1613"
"04.08.2018 18:00 - 04.08.2018 19:00","0","2019"
"04.08.2018 19:00 - 04.08.2018 20:00","0","2020"
"04.08.2018 20:00 - 04.08.2018 21:00","0","2019"
"04.08.2018 21:00 - 04.08.2018 22:00","0","2019"
"04.08.2018 22:00 - 04.08.2018 23:00","0","2018"
"04.08.2018 23:00 - 05.08.2018 00:00","0","2018"
"05.08.2018 00:00 - 05.08.2018 01:00","0","1920"
"05.08.2018 01:00 - 05.08.2018 02:00","0","1770"
"05.08.2018 02:00 - 05.08.2018 03:00","0","1616"
"05.08.2018 03:00 - 05.08.2018 04:00","0","1614"
"05.08.2018 04:00 - 05.08.2018 05:00","0","1614"
"05.08.2018 05:00 - 05.08.2018 06:00","0","1614"
"05.08.2018 06:00 - 05.08.2018 07:00","0","1614"
"05.08.2018 07:00 - 05.08.2018 08:00","0","1614"
"05.08.2018 08:00 - 05.08.2018 09:00","0","1614"
"05.08.2018 09:00 - 05.08.2018 10:00","0","1716"
"05.08.2018 10:00 - 05.08.2018 11:00","0","1817"
"05.08.2018 11:00 - 05.08.2018 12:00","0","1818"
"05.08.2018 12:00 - 05.08.2018 13:00","0","1818"
"05.08.2018 13:00 - 05.08.2018 14:00","0","1817"
"05.08.2018 14:00 - 05.08.2018 15:00","0","1595"
"05.08.2018 15:00 - 05.08.2018 16:00","0","1595"
"05.08.2018 16:00 - 05.08.2018 17:00","0","1594"
"05.08.2018 17:00 - 05.08.2018 18:00","0","1797"
"05.08.2018 18:00 - 05.08.2018 19:00","0","2019"
"05.08.2018 19:00 - 05.08.2018 20:00","0","2019"
"05.08.2018 20:00 - 05.08.2018 21:00","0","2019"
"05.08.2018 21:00 - 05.08.2018 22:00","0","2019"
"05.08.2018 22:00 - 05.08.2018 23:00","0","2019"
"05.08.2018 23:00 - 06.08.2018 00:00","0","2019"
"06.08.2018 00:00 - 06.08.2018 01:00","0","1920"
"06.08.2018 01:00 - 06.08.2018 02:00","0","1720"
"06.08.2018 02:00 - 06.08.2018 03:00","0","867"
"06.08.2018 03:00 - 06.08.2018 04:00","0","864"
"06.08.2018 04:00 - 06.08.2018 05:00","0","864"
"06.08.2018 05:00 - 06.08.2018 06:00","0","864"
"06.08.2018 06:00 - 06.08.2018 07:00","0","1002"
"06.08.2018 07:00 - 06.08.2018 08:00","0","316"
"06.08.2018 08:00 - 06.08.2018 09:00","172","0"
"06.08.2018 09:00 - 06.08.2018 10:00","0","971"
"06.08.2018 10:00 - 06.08.2018 11:00","0","1660"
"06.08.2018 11:00 - 06.08.2018 12:00","0","1285"
