"Time (CET)","Latvia (LV) > Lithuania (LT) [MW]","Lithuania (LT) > Latvia (LV) [MW]"
"20.10.2018 13:00 - 20.10.2018 14:00","432","0"
"20.10.2018 14:00 - 20.10.2018 15:00","436","0"
"20.10.2018 15:00 - 20.10.2018 16:00","465","0"
"20.10.2018 16:00 - 20.10.2018 17:00","488","0"
"20.10.2018 17:00 - 20.10.2018 18:00","439","0"
"20.10.2018 18:00 - 20.10.2018 19:00","409","0"
"20.10.2018 19:00 - 20.10.2018 20:00","421","0"
"20.10.2018 20:00 - 20.10.2018 21:00","423","0"
"20.10.2018 21:00 - 20.10.2018 22:00","462","0"
"20.10.2018 22:00 - 20.10.2018 23:00","502","0"
"20.10.2018 23:00 - 21.10.2018 00:00","356","0"
"21.10.2018 00:00 - 21.10.2018 01:00","533","0"
"21.10.2018 01:00 - 21.10.2018 02:00","467","0"
"21.10.2018 02:00 - 21.10.2018 03:00","287","0"
"21.10.2018 03:00 - 21.10.2018 04:00","297","0"
"21.10.2018 04:00 - 21.10.2018 05:00","241","0"
"21.10.2018 05:00 - 21.10.2018 06:00","382","0"
"21.10.2018 06:00 - 21.10.2018 07:00","307","0"
"21.10.2018 07:00 - 21.10.2018 08:00","413","0"
"21.10.2018 08:00 - 21.10.2018 09:00","383","0"
"21.10.2018 09:00 - 21.10.2018 10:00","385","0"
"21.10.2018 10:00 - 21.10.2018 11:00","332","0"
"21.10.2018 11:00 - 21.10.2018 12:00","333","0"
"21.10.2018 12:00 - 21.10.2018 13:00","353","0"
"21.10.2018 13:00 - 21.10.2018 14:00","353","0"
"21.10.2018 14:00 - 21.10.2018 15:00","293","0"
"21.10.2018 15:00 - 21.10.2018 16:00","275","0"
"21.10.2018 16:00 - 21.10.2018 17:00","283","0"
"21.10.2018 17:00 - 21.10.2018 18:00","293","0"
"21.10.2018 18:00 - 21.10.2018 19:00","326","0"
"21.10.2018 19:00 - 21.10.2018 20:00","366","0"
"21.10.2018 20:00 - 21.10.2018 21:00","342","0"
"21.10.2018 21:00 - 21.10.2018 22:00","209","0"
"21.10.2018 22:00 - 21.10.2018 23:00","86","0"
"21.10.2018 23:00 - 22.10.2018 00:00","53","0"
"22.10.2018 00:00 - 22.10.2018 01:00","112","0"
"22.10.2018 01:00 - 22.10.2018 02:00","104","0"
"22.10.2018 02:00 - 22.10.2018 03:00","99","0"
"22.10.2018 03:00 - 22.10.2018 04:00","169","0"
"22.10.2018 04:00 - 22.10.2018 05:00","198","0"
"22.10.2018 05:00 - 22.10.2018 06:00","232","0"
"22.10.2018 06:00 - 22.10.2018 07:00","234","0"
"22.10.2018 07:00 - 22.10.2018 08:00","461","0"
"22.10.2018 08:00 - 22.10.2018 09:00","457","0"
"22.10.2018 09:00 - 22.10.2018 10:00","372","0"
"22.10.2018 10:00 - 22.10.2018 11:00","266","0"
"22.10.2018 11:00 - 22.10.2018 12:00","288","0"
"22.10.2018 12:00 - 22.10.2018 13:00","310","0"
"22.10.2018 13:00 - 22.10.2018 14:00","297","0"
"22.10.2018 14:00 - 22.10.2018 15:00","452","0"
"22.10.2018 15:00 - 22.10.2018 16:00","456","0"
"22.10.2018 16:00 - 22.10.2018 17:00","356","0"
"22.10.2018 17:00 - 22.10.2018 18:00","348","0"
"22.10.2018 18:00 - 22.10.2018 19:00","450","0"
"22.10.2018 19:00 - 22.10.2018 20:00","380","0"
"22.10.2018 20:00 - 22.10.2018 21:00","401","0"
"22.10.2018 21:00 - 22.10.2018 22:00","256","0"
"22.10.2018 22:00 - 22.10.2018 23:00","66","0"
"22.10.2018 23:00 - 23.10.2018 00:00","137","0"
"23.10.2018 00:00 - 23.10.2018 01:00","138","0"
"23.10.2018 01:00 - 23.10.2018 02:00","124","0"
"23.10.2018 02:00 - 23.10.2018 03:00","105","0"
"23.10.2018 03:00 - 23.10.2018 04:00","36","0"
"23.10.2018 04:00 - 23.10.2018 05:00","0","98"
"23.10.2018 05:00 - 23.10.2018 06:00","0","134"
"23.10.2018 06:00 - 23.10.2018 07:00","0","32"
"23.10.2018 07:00 - 23.10.2018 08:00","238","0"
"23.10.2018 08:00 - 23.10.2018 09:00","196","0"
"23.10.2018 09:00 - 23.10.2018 10:00","206","0"
"23.10.2018 10:00 - 23.10.2018 11:00","188","0"
"23.10.2018 11:00 - 23.10.2018 12:00","164","0"
"23.10.2018 12:00 - 23.10.2018 13:00","211","0"
"23.10.2018 13:00 - 23.10.2018 14:00","199","0"
"23.10.2018 14:00 - 23.10.2018 15:00","209","0"
"23.10.2018 15:00 - 23.10.2018 16:00","188","0"
"23.10.2018 16:00 - 23.10.2018 17:00","172","0"
"23.10.2018 17:00 - 23.10.2018 18:00","92","0"
"23.10.2018 18:00 - 23.10.2018 19:00","0","34"
"23.10.2018 19:00 - 23.10.2018 20:00","0","14"
"23.10.2018 20:00 - 23.10.2018 21:00","130","0"
"23.10.2018 21:00 - 23.10.2018 22:00","0","199"
"23.10.2018 22:00 - 23.10.2018 23:00","0","108"
"23.10.2018 23:00 - 24.10.2018 00:00","0","110"
"24.10.2018 00:00 - 24.10.2018 01:00","0","139"
"24.10.2018 01:00 - 24.10.2018 02:00","0","92"
"24.10.2018 02:00 - 24.10.2018 03:00","0","70"
"24.10.2018 03:00 - 24.10.2018 04:00","0","97"
"24.10.2018 04:00 - 24.10.2018 05:00","0","100"
"24.10.2018 05:00 - 24.10.2018 06:00","0","111"
"24.10.2018 06:00 - 24.10.2018 07:00","0","248"
"24.10.2018 07:00 - 24.10.2018 08:00","0","1"
"24.10.2018 08:00 - 24.10.2018 09:00","173","0"
"24.10.2018 09:00 - 24.10.2018 10:00","162","0"
"24.10.2018 10:00 - 24.10.2018 11:00","164","0"
"24.10.2018 11:00 - 24.10.2018 12:00","185","0"
"24.10.2018 12:00 - 24.10.2018 13:00","205","0"
"24.10.2018 13:00 - 24.10.2018 14:00","225","0"
"24.10.2018 14:00 - 24.10.2018 15:00","263","0"
"24.10.2018 15:00 - 24.10.2018 16:00","241","0"
"24.10.2018 16:00 - 24.10.2018 17:00","228","0"
"24.10.2018 17:00 - 24.10.2018 18:00","143","0"
"24.10.2018 18:00 - 24.10.2018 19:00","119","0"
"24.10.2018 19:00 - 24.10.2018 20:00","160","0"
"24.10.2018 20:00 - 24.10.2018 21:00","223","0"
"24.10.2018 21:00 - 24.10.2018 22:00","224","0"
"24.10.2018 22:00 - 24.10.2018 23:00","164","0"
"24.10.2018 23:00 - 25.10.2018 00:00","86","0"
"25.10.2018 00:00 - 25.10.2018 01:00","232","0"
"25.10.2018 01:00 - 25.10.2018 02:00","210","0"
"25.10.2018 02:00 - 25.10.2018 03:00","212","0"
"25.10.2018 03:00 - 25.10.2018 04:00","232","0"
"25.10.2018 04:00 - 25.10.2018 05:00","151","0"
"25.10.2018 05:00 - 25.10.2018 06:00","50","0"
"25.10.2018 06:00 - 25.10.2018 07:00","0","251"
"25.10.2018 07:00 - 25.10.2018 08:00","0","141"
"25.10.2018 08:00 - 25.10.2018 09:00","0","145"
"25.10.2018 09:00 - 25.10.2018 10:00","0","139"
"25.10.2018 10:00 - 25.10.2018 11:00","0","142"
"25.10.2018 11:00 - 25.10.2018 12:00","0","39"
"25.10.2018 12:00 - 25.10.2018 13:00","0","4"
"25.10.2018 13:00 - 25.10.2018 14:00","14","0"
"25.10.2018 14:00 - 25.10.2018 15:00","0","24"
"25.10.2018 15:00 - 25.10.2018 16:00","57","0"
"25.10.2018 16:00 - 25.10.2018 17:00","119","0"
"25.10.2018 17:00 - 25.10.2018 18:00","55","0"
"25.10.2018 18:00 - 25.10.2018 19:00","0","78"
"25.10.2018 19:00 - 25.10.2018 20:00","2","0"
"25.10.2018 20:00 - 25.10.2018 21:00","157","0"
"25.10.2018 21:00 - 25.10.2018 22:00","274","0"
"25.10.2018 22:00 - 25.10.2018 23:00","145","0"
"25.10.2018 23:00 - 26.10.2018 00:00","107","0"
"26.10.2018 00:00 - 26.10.2018 01:00","276","0"
"26.10.2018 01:00 - 26.10.2018 02:00","278","0"
"26.10.2018 02:00 - 26.10.2018 03:00","257","0"
"26.10.2018 03:00 - 26.10.2018 04:00","366","0"
"26.10.2018 04:00 - 26.10.2018 05:00","304","0"
"26.10.2018 05:00 - 26.10.2018 06:00","320","0"
"26.10.2018 06:00 - 26.10.2018 07:00","110","0"
"26.10.2018 07:00 - 26.10.2018 08:00","743","0"
"26.10.2018 08:00 - 26.10.2018 09:00","774","0"
"26.10.2018 09:00 - 26.10.2018 10:00","725","0"
"26.10.2018 10:00 - 26.10.2018 11:00","777","0"
"26.10.2018 11:00 - 26.10.2018 12:00","510","0"
"26.10.2018 12:00 - 26.10.2018 13:00","254","0"
"26.10.2018 13:00 - 26.10.2018 14:00","282","0"
"26.10.2018 14:00 - 26.10.2018 15:00","315","0"
"26.10.2018 15:00 - 26.10.2018 16:00","279","0"
"26.10.2018 16:00 - 26.10.2018 17:00","309","0"
"26.10.2018 17:00 - 26.10.2018 18:00","143","0"
"26.10.2018 18:00 - 26.10.2018 19:00","475","0"
"26.10.2018 19:00 - 26.10.2018 20:00","335","0"
"26.10.2018 20:00 - 26.10.2018 21:00","252","0"
"26.10.2018 21:00 - 26.10.2018 22:00","305","0"
"26.10.2018 22:00 - 26.10.2018 23:00","239","0"
"26.10.2018 23:00 - 27.10.2018 00:00","234","0"
"27.10.2018 00:00 - 27.10.2018 01:00","0","119"
"27.10.2018 01:00 - 27.10.2018 02:00","0","89"
"27.10.2018 02:00 - 27.10.2018 03:00","59","0"
"27.10.2018 03:00 - 27.10.2018 04:00","83","0"
"27.10.2018 04:00 - 27.10.2018 05:00","42","0"
"27.10.2018 05:00 - 27.10.2018 06:00","0","175"
"27.10.2018 06:00 - 27.10.2018 07:00","0","6"
"27.10.2018 07:00 - 27.10.2018 08:00","0","144"
"27.10.2018 08:00 - 27.10.2018 09:00","84","0"
"27.10.2018 09:00 - 27.10.2018 10:00","74","0"
"27.10.2018 10:00 - 27.10.2018 11:00","N/A","N/A"
"27.10.2018 11:00 - 27.10.2018 12:00","12","0"
"27.10.2018 12:00 - 27.10.2018 13:00","35","0"
"27.10.2018 13:00 - 27.10.2018 14:00","0","8"
"27.10.2018 14:00 - 27.10.2018 15:00","0","23"
"27.10.2018 15:00 - 27.10.2018 16:00","64","0"
"27.10.2018 16:00 - 27.10.2018 17:00","131","0"
"27.10.2018 17:00 - 27.10.2018 18:00","109","0"
"27.10.2018 18:00 - 27.10.2018 19:00","496","0"
"27.10.2018 19:00 - 27.10.2018 20:00","350","0"
"27.10.2018 20:00 - 27.10.2018 21:00","165","0"
"27.10.2018 21:00 - 27.10.2018 22:00","222","0"
"27.10.2018 22:00 - 27.10.2018 23:00","106","0"
"27.10.2018 23:00 - 28.10.2018 00:00","86","0"
"28.10.2018 00:00 - 28.10.2018 01:00","186","0"
"28.10.2018 01:00 - 28.10.2018 02:00","N/A","N/A"
"28.10.2018 02:00 - 28.10.2018 03:00","N/A","N/A"
"28.10.2018 02:00 - 28.10.2018 03:00","239","0"
"28.10.2018 03:00 - 28.10.2018 04:00","238","0"
"28.10.2018 04:00 - 28.10.2018 05:00","196","0"
"28.10.2018 05:00 - 28.10.2018 06:00","111","0"
"28.10.2018 06:00 - 28.10.2018 07:00","94","0"
"28.10.2018 07:00 - 28.10.2018 08:00","80","0"
"28.10.2018 08:00 - 28.10.2018 09:00","72","0"
"28.10.2018 09:00 - 28.10.2018 10:00","115","0"
"28.10.2018 10:00 - 28.10.2018 11:00","275","0"
"28.10.2018 11:00 - 28.10.2018 12:00","340","0"
"28.10.2018 12:00 - 28.10.2018 13:00","306","0"
"28.10.2018 13:00 - 28.10.2018 14:00","177","0"
"28.10.2018 14:00 - 28.10.2018 15:00","129","0"
"28.10.2018 15:00 - 28.10.2018 16:00","88","0"
"28.10.2018 16:00 - 28.10.2018 17:00","118","0"
"28.10.2018 17:00 - 28.10.2018 18:00","0","56"
"28.10.2018 18:00 - 28.10.2018 19:00","73","0"
"28.10.2018 19:00 - 28.10.2018 20:00","12","0"
"28.10.2018 20:00 - 28.10.2018 21:00","0","97"
"28.10.2018 21:00 - 28.10.2018 22:00","0","224"
"28.10.2018 22:00 - 28.10.2018 23:00","46","0"
"28.10.2018 23:00 - 29.10.2018 00:00","50","0"
"29.10.2018 00:00 - 29.10.2018 01:00","0","28"
"29.10.2018 01:00 - 29.10.2018 02:00","47","0"
"29.10.2018 02:00 - 29.10.2018 03:00","0","20"
"29.10.2018 03:00 - 29.10.2018 04:00","18","0"
"29.10.2018 04:00 - 29.10.2018 05:00","0","0"
"29.10.2018 05:00 - 29.10.2018 06:00","0","232"
"29.10.2018 06:00 - 29.10.2018 07:00","0","267"
"29.10.2018 07:00 - 29.10.2018 08:00","0","125"
"29.10.2018 08:00 - 29.10.2018 09:00","0","137"
"29.10.2018 09:00 - 29.10.2018 10:00","0","42"
"29.10.2018 10:00 - 29.10.2018 11:00","0","5"
"29.10.2018 11:00 - 29.10.2018 12:00","35","0"
"29.10.2018 12:00 - 29.10.2018 13:00","3","0"
"29.10.2018 13:00 - 29.10.2018 14:00","43","0"
"29.10.2018 14:00 - 29.10.2018 15:00","98","0"
"29.10.2018 15:00 - 29.10.2018 16:00","9","0"
"29.10.2018 16:00 - 29.10.2018 17:00","105","0"
"29.10.2018 17:00 - 29.10.2018 18:00","256","0"
"29.10.2018 18:00 - 29.10.2018 19:00","215","0"
"29.10.2018 19:00 - 29.10.2018 20:00","0","19"
"29.10.2018 20:00 - 29.10.2018 21:00","7","0"
"29.10.2018 21:00 - 29.10.2018 22:00","0","19"
"29.10.2018 22:00 - 29.10.2018 23:00","85","0"
"29.10.2018 23:00 - 30.10.2018 00:00","0","83"
"30.10.2018 00:00 - 30.10.2018 01:00","0","26"
"30.10.2018 01:00 - 30.10.2018 02:00","0","21"
"30.10.2018 02:00 - 30.10.2018 03:00","0","4"
"30.10.2018 03:00 - 30.10.2018 04:00","0","21"
"30.10.2018 04:00 - 30.10.2018 05:00","0","44"
"30.10.2018 05:00 - 30.10.2018 06:00","0","363"
"30.10.2018 06:00 - 30.10.2018 07:00","0","200"
"30.10.2018 07:00 - 30.10.2018 08:00","0","146"
"30.10.2018 08:00 - 30.10.2018 09:00","0","197"
"30.10.2018 09:00 - 30.10.2018 10:00","0","212"
"30.10.2018 10:00 - 30.10.2018 11:00","0","170"
"30.10.2018 11:00 - 30.10.2018 12:00","0","174"
"30.10.2018 12:00 - 30.10.2018 13:00","0","177"
"30.10.2018 13:00 - 30.10.2018 14:00","0","174"
"30.10.2018 14:00 - 30.10.2018 15:00","0","189"
"30.10.2018 15:00 - 30.10.2018 16:00","0","188"
"30.10.2018 16:00 - 30.10.2018 17:00","0","221"
"30.10.2018 17:00 - 30.10.2018 18:00","0","21"
"30.10.2018 18:00 - 30.10.2018 19:00","0","124"
"30.10.2018 19:00 - 30.10.2018 20:00","0","85"
"30.10.2018 20:00 - 30.10.2018 21:00","0","30"
"30.10.2018 21:00 - 30.10.2018 22:00","94","0"
"30.10.2018 22:00 - 30.10.2018 23:00","0","4"
"30.10.2018 23:00 - 31.10.2018 00:00","0","130"
"31.10.2018 00:00 - 31.10.2018 01:00","77","0"
"31.10.2018 01:00 - 31.10.2018 02:00","100","0"
"31.10.2018 02:00 - 31.10.2018 03:00","144","0"
"31.10.2018 03:00 - 31.10.2018 04:00","197","0"
"31.10.2018 04:00 - 31.10.2018 05:00","199","0"
"31.10.2018 05:00 - 31.10.2018 06:00","0","307"
"31.10.2018 06:00 - 31.10.2018 07:00","0","280"
"31.10.2018 07:00 - 31.10.2018 08:00","0","115"
"31.10.2018 08:00 - 31.10.2018 09:00","0","50"
"31.10.2018 09:00 - 31.10.2018 10:00","38","0"
"31.10.2018 10:00 - 31.10.2018 11:00","68","0"
"31.10.2018 11:00 - 31.10.2018 12:00","71","0"
"31.10.2018 12:00 - 31.10.2018 13:00","32","0"
"31.10.2018 13:00 - 31.10.2018 14:00","160","0"
"31.10.2018 14:00 - 31.10.2018 15:00","6","0"
"31.10.2018 15:00 - 31.10.2018 16:00","309","0"
"31.10.2018 16:00 - 31.10.2018 17:00","486","0"
"31.10.2018 17:00 - 31.10.2018 18:00","726","0"
"31.10.2018 18:00 - 31.10.2018 19:00","767","0"
"31.10.2018 19:00 - 31.10.2018 20:00","497","0"
"31.10.2018 20:00 - 31.10.2018 21:00","548","0"
"31.10.2018 21:00 - 31.10.2018 22:00","378","0"
"31.10.2018 22:00 - 31.10.2018 23:00","521","0"
"31.10.2018 23:00 - 01.11.2018 00:00","522","0"
"01.11.2018 00:00 - 01.11.2018 01:00","430","0"
"01.11.2018 01:00 - 01.11.2018 02:00","325","0"
"01.11.2018 02:00 - 01.11.2018 03:00","218","0"
"01.11.2018 03:00 - 01.11.2018 04:00","254","0"
"01.11.2018 04:00 - 01.11.2018 05:00","177","0"
"01.11.2018 05:00 - 01.11.2018 06:00","0","185"
"01.11.2018 06:00 - 01.11.2018 07:00","0","291"
"01.11.2018 07:00 - 01.11.2018 08:00","0","325"
"01.11.2018 08:00 - 01.11.2018 09:00","0","399"
"01.11.2018 09:00 - 01.11.2018 10:00","0","87"
"01.11.2018 10:00 - 01.11.2018 11:00","0","55"
"01.11.2018 11:00 - 01.11.2018 12:00","0","118"
"01.11.2018 12:00 - 01.11.2018 13:00","0","224"
"01.11.2018 13:00 - 01.11.2018 14:00","0","138"
"01.11.2018 14:00 - 01.11.2018 15:00","0","111"
"01.11.2018 15:00 - 01.11.2018 16:00","36","0"
"01.11.2018 16:00 - 01.11.2018 17:00","30","0"
"01.11.2018 17:00 - 01.11.2018 18:00","165","0"
"01.11.2018 18:00 - 01.11.2018 19:00","67","0"
"01.11.2018 19:00 - 01.11.2018 20:00","9","0"
"01.11.2018 20:00 - 01.11.2018 21:00","0","25"
"01.11.2018 21:00 - 01.11.2018 22:00","39","0"
"01.11.2018 22:00 - 01.11.2018 23:00","0","113"
"01.11.2018 23:00 - 02.11.2018 00:00","0","137"
"02.11.2018 00:00 - 02.11.2018 01:00","0","39"
"02.11.2018 01:00 - 02.11.2018 02:00","0","49"
"02.11.2018 02:00 - 02.11.2018 03:00","0","85"
"02.11.2018 03:00 - 02.11.2018 04:00","0","41"
"02.11.2018 04:00 - 02.11.2018 05:00","5","0"
"02.11.2018 05:00 - 02.11.2018 06:00","0","166"
"02.11.2018 06:00 - 02.11.2018 07:00","0","226"
"02.11.2018 07:00 - 02.11.2018 08:00","0","94"
"02.11.2018 08:00 - 02.11.2018 09:00","0","24"
"02.11.2018 09:00 - 02.11.2018 10:00","113","0"
"02.11.2018 10:00 - 02.11.2018 11:00","80","0"
"02.11.2018 11:00 - 02.11.2018 12:00","80","0"
"02.11.2018 12:00 - 02.11.2018 13:00","94","0"
"02.11.2018 13:00 - 02.11.2018 14:00","24","0"
"02.11.2018 14:00 - 02.11.2018 15:00","105","0"
"02.11.2018 15:00 - 02.11.2018 16:00","129","0"
"02.11.2018 16:00 - 02.11.2018 17:00","112","0"
"02.11.2018 17:00 - 02.11.2018 18:00","198","0"
"02.11.2018 18:00 - 02.11.2018 19:00","278","0"
"02.11.2018 19:00 - 02.11.2018 20:00","199","0"
"02.11.2018 20:00 - 02.11.2018 21:00","240","0"
"02.11.2018 21:00 - 02.11.2018 22:00","325","0"
"02.11.2018 22:00 - 02.11.2018 23:00","370","0"
"02.11.2018 23:00 - 03.11.2018 00:00","503","0"
"03.11.2018 00:00 - 03.11.2018 01:00","342","0"
"03.11.2018 01:00 - 03.11.2018 02:00","313","0"
"03.11.2018 02:00 - 03.11.2018 03:00","358","0"
"03.11.2018 03:00 - 03.11.2018 04:00","379","0"
"03.11.2018 04:00 - 03.11.2018 05:00","342","0"
"03.11.2018 05:00 - 03.11.2018 06:00","233","0"
"03.11.2018 06:00 - 03.11.2018 07:00","270","0"
"03.11.2018 07:00 - 03.11.2018 08:00","222","0"
"03.11.2018 08:00 - 03.11.2018 09:00","216","0"
"03.11.2018 09:00 - 03.11.2018 10:00","327","0"
"03.11.2018 10:00 - 03.11.2018 11:00","349","0"
"03.11.2018 11:00 - 03.11.2018 12:00","350","0"
"03.11.2018 12:00 - 03.11.2018 13:00","354","0"
"03.11.2018 13:00 - 03.11.2018 14:00","370","0"
"03.11.2018 14:00 - 03.11.2018 15:00","396","0"
"03.11.2018 15:00 - 03.11.2018 16:00","361","0"
"03.11.2018 16:00 - 03.11.2018 17:00","452","0"
"03.11.2018 17:00 - 03.11.2018 18:00","639","0"
"03.11.2018 18:00 - 03.11.2018 19:00","390","0"
"03.11.2018 19:00 - 03.11.2018 20:00","264","0"
"03.11.2018 20:00 - 03.11.2018 21:00","240","0"
"03.11.2018 21:00 - 03.11.2018 22:00","80","0"
"03.11.2018 22:00 - 03.11.2018 23:00","295","0"
"03.11.2018 23:00 - 04.11.2018 00:00","358","0"
"04.11.2018 00:00 - 04.11.2018 01:00","329","0"
"04.11.2018 01:00 - 04.11.2018 02:00","297","0"
"04.11.2018 02:00 - 04.11.2018 03:00","275","0"
"04.11.2018 03:00 - 04.11.2018 04:00","319","0"
"04.11.2018 04:00 - 04.11.2018 05:00","357","0"
"04.11.2018 05:00 - 04.11.2018 06:00","319","0"
"04.11.2018 06:00 - 04.11.2018 07:00","263","0"
"04.11.2018 07:00 - 04.11.2018 08:00","213","0"
"04.11.2018 08:00 - 04.11.2018 09:00","172","0"
"04.11.2018 09:00 - 04.11.2018 10:00","238","0"
"04.11.2018 10:00 - 04.11.2018 11:00","232","0"
"04.11.2018 11:00 - 04.11.2018 12:00","251","0"
"04.11.2018 12:00 - 04.11.2018 13:00","255","0"
"04.11.2018 13:00 - 04.11.2018 14:00","237","0"
"04.11.2018 14:00 - 04.11.2018 15:00","228","0"
"04.11.2018 15:00 - 04.11.2018 16:00","174","0"
"04.11.2018 16:00 - 04.11.2018 17:00","196","0"
"04.11.2018 17:00 - 04.11.2018 18:00","199","0"
"04.11.2018 18:00 - 04.11.2018 19:00","177","0"
"04.11.2018 19:00 - 04.11.2018 20:00","109","0"
"04.11.2018 20:00 - 04.11.2018 21:00","132","0"
"04.11.2018 21:00 - 04.11.2018 22:00","251","0"
"04.11.2018 22:00 - 04.11.2018 23:00","294","0"
"04.11.2018 23:00 - 05.11.2018 00:00","265","0"
"05.11.2018 00:00 - 05.11.2018 01:00","107","0"
"05.11.2018 01:00 - 05.11.2018 02:00","24","0"
"05.11.2018 02:00 - 05.11.2018 03:00","33","0"
"05.11.2018 03:00 - 05.11.2018 04:00","96","0"
"05.11.2018 04:00 - 05.11.2018 05:00","312","0"
"05.11.2018 05:00 - 05.11.2018 06:00","278","0"
"05.11.2018 06:00 - 05.11.2018 07:00","401","0"
"05.11.2018 07:00 - 05.11.2018 08:00","521","0"
"05.11.2018 08:00 - 05.11.2018 09:00","674","0"
"05.11.2018 09:00 - 05.11.2018 10:00","643","0"
"05.11.2018 10:00 - 05.11.2018 11:00","682","0"
"05.11.2018 11:00 - 05.11.2018 12:00","797","0"
"05.11.2018 12:00 - 05.11.2018 13:00","663","0"
"05.11.2018 13:00 - 05.11.2018 14:00","562","0"
"05.11.2018 14:00 - 05.11.2018 15:00","627","0"
"05.11.2018 15:00 - 05.11.2018 16:00","736","0"
"05.11.2018 16:00 - 05.11.2018 17:00","766","0"
"05.11.2018 17:00 - 05.11.2018 18:00","680","0"
"05.11.2018 18:00 - 05.11.2018 19:00","334","0"
"05.11.2018 19:00 - 05.11.2018 20:00","498","0"
"05.11.2018 20:00 - 05.11.2018 21:00","510","0"
"05.11.2018 21:00 - 05.11.2018 22:00","453","0"
"05.11.2018 22:00 - 05.11.2018 23:00","379","0"
"05.11.2018 23:00 - 06.11.2018 00:00","333","0"
"06.11.2018 00:00 - 06.11.2018 01:00","434","0"
"06.11.2018 01:00 - 06.11.2018 02:00","370","0"
"06.11.2018 02:00 - 06.11.2018 03:00","378","0"
"06.11.2018 03:00 - 06.11.2018 04:00","379","0"
"06.11.2018 04:00 - 06.11.2018 05:00","307","0"
"06.11.2018 05:00 - 06.11.2018 06:00","111","0"
"06.11.2018 06:00 - 06.11.2018 07:00","290","0"
"06.11.2018 07:00 - 06.11.2018 08:00","555","0"
"06.11.2018 08:00 - 06.11.2018 09:00","592","0"
"06.11.2018 09:00 - 06.11.2018 10:00","623","0"
"06.11.2018 10:00 - 06.11.2018 11:00","553","0"
"06.11.2018 11:00 - 06.11.2018 12:00","429","0"
"06.11.2018 12:00 - 06.11.2018 13:00","388","0"
"06.11.2018 13:00 - 06.11.2018 14:00","370","0"
"06.11.2018 14:00 - 06.11.2018 15:00","443","0"
"06.11.2018 15:00 - 06.11.2018 16:00","571","0"
"06.11.2018 16:00 - 06.11.2018 17:00","740","0"
"06.11.2018 17:00 - 06.11.2018 18:00","860","0"
"06.11.2018 18:00 - 06.11.2018 19:00","826","0"
"06.11.2018 19:00 - 06.11.2018 20:00","666","0"
"06.11.2018 20:00 - 06.11.2018 21:00","555","0"
"06.11.2018 21:00 - 06.11.2018 22:00","537","0"
"06.11.2018 22:00 - 06.11.2018 23:00","539","0"
"06.11.2018 23:00 - 07.11.2018 00:00","618","0"
"07.11.2018 00:00 - 07.11.2018 01:00","535","0"
"07.11.2018 01:00 - 07.11.2018 02:00","511","0"
"07.11.2018 02:00 - 07.11.2018 03:00","526","0"
"07.11.2018 03:00 - 07.11.2018 04:00","482","0"
"07.11.2018 04:00 - 07.11.2018 05:00","402","0"
"07.11.2018 05:00 - 07.11.2018 06:00","99","0"
"07.11.2018 06:00 - 07.11.2018 07:00","170","0"
"07.11.2018 07:00 - 07.11.2018 08:00","503","0"
"07.11.2018 08:00 - 07.11.2018 09:00","638","0"
"07.11.2018 09:00 - 07.11.2018 10:00","805","0"
"07.11.2018 10:00 - 07.11.2018 11:00","638","0"
"07.11.2018 11:00 - 07.11.2018 12:00","620","0"
"07.11.2018 12:00 - 07.11.2018 13:00","632","0"
"07.11.2018 13:00 - 07.11.2018 14:00","599","0"
"07.11.2018 14:00 - 07.11.2018 15:00","732","0"
"07.11.2018 15:00 - 07.11.2018 16:00","670","0"
"07.11.2018 16:00 - 07.11.2018 17:00","698","0"
"07.11.2018 17:00 - 07.11.2018 18:00","808","0"
"07.11.2018 18:00 - 07.11.2018 19:00","726","0"
"07.11.2018 19:00 - 07.11.2018 20:00","741","0"
"07.11.2018 20:00 - 07.11.2018 21:00","631","0"
"07.11.2018 21:00 - 07.11.2018 22:00","547","0"
"07.11.2018 22:00 - 07.11.2018 23:00","358","0"
"07.11.2018 23:00 - 08.11.2018 00:00","410","0"
"08.11.2018 00:00 - 08.11.2018 01:00","556","0"
"08.11.2018 01:00 - 08.11.2018 02:00","506","0"
"08.11.2018 02:00 - 08.11.2018 03:00","471","0"
"08.11.2018 03:00 - 08.11.2018 04:00","508","0"
"08.11.2018 04:00 - 08.11.2018 05:00","610","0"
"08.11.2018 05:00 - 08.11.2018 06:00","318","0"
"08.11.2018 06:00 - 08.11.2018 07:00","335","0"
"08.11.2018 07:00 - 08.11.2018 08:00","677","0"
"08.11.2018 08:00 - 08.11.2018 09:00","712","0"
"08.11.2018 09:00 - 08.11.2018 10:00","641","0"
"08.11.2018 10:00 - 08.11.2018 11:00","679","0"
"08.11.2018 11:00 - 08.11.2018 12:00","672","0"
"08.11.2018 12:00 - 08.11.2018 13:00","638","0"
"08.11.2018 13:00 - 08.11.2018 14:00","639","0"
"08.11.2018 14:00 - 08.11.2018 15:00","614","0"
"08.11.2018 15:00 - 08.11.2018 16:00","655","0"
"08.11.2018 16:00 - 08.11.2018 17:00","748","0"
"08.11.2018 17:00 - 08.11.2018 18:00","820","0"
"08.11.2018 18:00 - 08.11.2018 19:00","792","0"
"08.11.2018 19:00 - 08.11.2018 20:00","755","0"
