"Time (CET)","Poland (PL) > Czech Republic (CZ) [MW]","Czech Republic (CZ) > Poland (PL) [MW]"
"13.08.2018 01:00 - 13.08.2018 02:00","629","0"
"13.08.2018 02:00 - 13.08.2018 03:00","588","0"
"13.08.2018 03:00 - 13.08.2018 04:00","533","0"
"13.08.2018 04:00 - 13.08.2018 05:00","555","0"
"13.08.2018 05:00 - 13.08.2018 06:00","652","0"
"13.08.2018 06:00 - 13.08.2018 07:00","695","0"
"13.08.2018 07:00 - 13.08.2018 08:00","580","0"
"13.08.2018 08:00 - 13.08.2018 09:00","140","0"
"13.08.2018 09:00 - 13.08.2018 10:00","40","0"
"13.08.2018 10:00 - 13.08.2018 11:00","0","43"
"13.08.2018 11:00 - 13.08.2018 12:00","33","0"
"13.08.2018 12:00 - 13.08.2018 13:00","83","0"
"13.08.2018 13:00 - 13.08.2018 14:00","74","0"
"13.08.2018 14:00 - 13.08.2018 15:00","59","0"
"13.08.2018 15:00 - 13.08.2018 16:00","58","0"
"13.08.2018 16:00 - 13.08.2018 17:00","99","0"
"13.08.2018 17:00 - 13.08.2018 18:00","115","0"
"13.08.2018 18:00 - 13.08.2018 19:00","224","0"
"13.08.2018 19:00 - 13.08.2018 20:00","322","0"
"13.08.2018 20:00 - 13.08.2018 21:00","288","0"
"13.08.2018 21:00 - 13.08.2018 22:00","351","0"
"13.08.2018 22:00 - 13.08.2018 23:00","642","0"
"13.08.2018 23:00 - 14.08.2018 00:00","677","0"
"14.08.2018 00:00 - 14.08.2018 01:00","621","0"
"14.08.2018 01:00 - 14.08.2018 02:00","597","0"
"14.08.2018 02:00 - 14.08.2018 03:00","534","0"
"14.08.2018 03:00 - 14.08.2018 04:00","446","0"
"14.08.2018 04:00 - 14.08.2018 05:00","419","0"
"14.08.2018 05:00 - 14.08.2018 06:00","505","0"
"14.08.2018 06:00 - 14.08.2018 07:00","706","0"
"14.08.2018 07:00 - 14.08.2018 08:00","692","0"
"14.08.2018 08:00 - 14.08.2018 09:00","352","0"
"14.08.2018 09:00 - 14.08.2018 10:00","391","0"
"14.08.2018 10:00 - 14.08.2018 11:00","342","0"
"14.08.2018 11:00 - 14.08.2018 12:00","323","0"
"14.08.2018 12:00 - 14.08.2018 13:00","301","0"
"14.08.2018 13:00 - 14.08.2018 14:00","291","0"
"14.08.2018 14:00 - 14.08.2018 15:00","291","0"
"14.08.2018 15:00 - 14.08.2018 16:00","419","0"
"14.08.2018 16:00 - 14.08.2018 17:00","405","0"
"14.08.2018 17:00 - 14.08.2018 18:00","455","0"
"14.08.2018 18:00 - 14.08.2018 19:00","397","0"
"14.08.2018 19:00 - 14.08.2018 20:00","498","0"
"14.08.2018 20:00 - 14.08.2018 21:00","461","0"
"14.08.2018 21:00 - 14.08.2018 22:00","693","0"
"14.08.2018 22:00 - 14.08.2018 23:00","735","0"
"14.08.2018 23:00 - 15.08.2018 00:00","713","0"
"15.08.2018 00:00 - 15.08.2018 01:00","678","0"
"15.08.2018 01:00 - 15.08.2018 02:00","668","0"
"15.08.2018 02:00 - 15.08.2018 03:00","581","0"
"15.08.2018 03:00 - 15.08.2018 04:00","523","0"
"15.08.2018 04:00 - 15.08.2018 05:00","489","0"
"15.08.2018 05:00 - 15.08.2018 06:00","539","0"
"15.08.2018 06:00 - 15.08.2018 07:00","530","0"
"15.08.2018 07:00 - 15.08.2018 08:00","576","0"
"15.08.2018 08:00 - 15.08.2018 09:00","481","0"
"15.08.2018 09:00 - 15.08.2018 10:00","520","0"
"15.08.2018 10:00 - 15.08.2018 11:00","554","0"
"15.08.2018 11:00 - 15.08.2018 12:00","625","0"
"15.08.2018 12:00 - 15.08.2018 13:00","552","0"
"15.08.2018 13:00 - 15.08.2018 14:00","532","0"
"15.08.2018 14:00 - 15.08.2018 15:00","495","0"
"15.08.2018 15:00 - 15.08.2018 16:00","533","0"
"15.08.2018 16:00 - 15.08.2018 17:00","551","0"
"15.08.2018 17:00 - 15.08.2018 18:00","584","0"
"15.08.2018 18:00 - 15.08.2018 19:00","669","0"
"15.08.2018 19:00 - 15.08.2018 20:00","542","0"
"15.08.2018 20:00 - 15.08.2018 21:00","520","0"
"15.08.2018 21:00 - 15.08.2018 22:00","495","0"
"15.08.2018 22:00 - 15.08.2018 23:00","511","0"
"15.08.2018 23:00 - 16.08.2018 00:00","614","0"
"16.08.2018 00:00 - 16.08.2018 01:00","704","0"
"16.08.2018 01:00 - 16.08.2018 02:00","655","0"
"16.08.2018 02:00 - 16.08.2018 03:00","657","0"
"16.08.2018 03:00 - 16.08.2018 04:00","640","0"
"16.08.2018 04:00 - 16.08.2018 05:00","656","0"
"16.08.2018 05:00 - 16.08.2018 06:00","731","0"
"16.08.2018 06:00 - 16.08.2018 07:00","902","0"
"16.08.2018 07:00 - 16.08.2018 08:00","911","0"
"16.08.2018 08:00 - 16.08.2018 09:00","376","0"
"16.08.2018 09:00 - 16.08.2018 10:00","362","0"
"16.08.2018 10:00 - 16.08.2018 11:00","359","0"
"16.08.2018 11:00 - 16.08.2018 12:00","422","0"
"16.08.2018 12:00 - 16.08.2018 13:00","437","0"
"16.08.2018 13:00 - 16.08.2018 14:00","443","0"
"16.08.2018 14:00 - 16.08.2018 15:00","414","0"
"16.08.2018 15:00 - 16.08.2018 16:00","430","0"
"16.08.2018 16:00 - 16.08.2018 17:00","343","0"
"16.08.2018 17:00 - 16.08.2018 18:00","276","0"
"16.08.2018 18:00 - 16.08.2018 19:00","396","0"
"16.08.2018 19:00 - 16.08.2018 20:00","455","0"
"16.08.2018 20:00 - 16.08.2018 21:00","475","0"
"16.08.2018 21:00 - 16.08.2018 22:00","649","0"
"16.08.2018 22:00 - 16.08.2018 23:00","933","0"
"16.08.2018 23:00 - 17.08.2018 00:00","915","0"
"17.08.2018 00:00 - 17.08.2018 01:00","915","0"
"17.08.2018 01:00 - 17.08.2018 02:00","902","0"
"17.08.2018 02:00 - 17.08.2018 03:00","814","0"
"17.08.2018 03:00 - 17.08.2018 04:00","734","0"
"17.08.2018 04:00 - 17.08.2018 05:00","755","0"
"17.08.2018 05:00 - 17.08.2018 06:00","826","0"
"17.08.2018 06:00 - 17.08.2018 07:00","910","0"
"17.08.2018 07:00 - 17.08.2018 08:00","755","0"
"17.08.2018 08:00 - 17.08.2018 09:00","385","0"
"17.08.2018 09:00 - 17.08.2018 10:00","256","0"
"17.08.2018 10:00 - 17.08.2018 11:00","117","0"
"17.08.2018 11:00 - 17.08.2018 12:00","40","0"
"17.08.2018 12:00 - 17.08.2018 13:00","42","0"
"17.08.2018 13:00 - 17.08.2018 14:00","101","0"
"17.08.2018 14:00 - 17.08.2018 15:00","34","0"
"17.08.2018 15:00 - 17.08.2018 16:00","90","0"
"17.08.2018 16:00 - 17.08.2018 17:00","150","0"
"17.08.2018 17:00 - 17.08.2018 18:00","200","0"
"17.08.2018 18:00 - 17.08.2018 19:00","437","0"
"17.08.2018 19:00 - 17.08.2018 20:00","460","0"
"17.08.2018 20:00 - 17.08.2018 21:00","369","0"
"17.08.2018 21:00 - 17.08.2018 22:00","601","0"
"17.08.2018 22:00 - 17.08.2018 23:00","585","0"
"17.08.2018 23:00 - 18.08.2018 00:00","680","0"
"18.08.2018 00:00 - 18.08.2018 01:00","644","0"
"18.08.2018 01:00 - 18.08.2018 02:00","614","0"
"18.08.2018 02:00 - 18.08.2018 03:00","607","0"
"18.08.2018 03:00 - 18.08.2018 04:00","633","0"
"18.08.2018 04:00 - 18.08.2018 05:00","628","0"
"18.08.2018 05:00 - 18.08.2018 06:00","689","0"
"18.08.2018 06:00 - 18.08.2018 07:00","614","0"
"18.08.2018 07:00 - 18.08.2018 08:00","612","0"
"18.08.2018 08:00 - 18.08.2018 09:00","669","0"
"18.08.2018 09:00 - 18.08.2018 10:00","703","0"
"18.08.2018 10:00 - 18.08.2018 11:00","718","0"
"18.08.2018 11:00 - 18.08.2018 12:00","711","0"
"18.08.2018 12:00 - 18.08.2018 13:00","591","0"
"18.08.2018 13:00 - 18.08.2018 14:00","570","0"
"18.08.2018 14:00 - 18.08.2018 15:00","520","0"
"18.08.2018 15:00 - 18.08.2018 16:00","507","0"
"18.08.2018 16:00 - 18.08.2018 17:00","497","0"
"18.08.2018 17:00 - 18.08.2018 18:00","427","0"
"18.08.2018 18:00 - 18.08.2018 19:00","635","0"
"18.08.2018 19:00 - 18.08.2018 20:00","580","0"
"18.08.2018 20:00 - 18.08.2018 21:00","594","0"
"18.08.2018 21:00 - 18.08.2018 22:00","618","0"
"18.08.2018 22:00 - 18.08.2018 23:00","590","0"
"18.08.2018 23:00 - 19.08.2018 00:00","575","0"
"19.08.2018 00:00 - 19.08.2018 01:00","599","0"
"19.08.2018 01:00 - 19.08.2018 02:00","510","0"
"19.08.2018 02:00 - 19.08.2018 03:00","517","0"
"19.08.2018 03:00 - 19.08.2018 04:00","540","0"
"19.08.2018 04:00 - 19.08.2018 05:00","513","0"
"19.08.2018 05:00 - 19.08.2018 06:00","483","0"
"19.08.2018 06:00 - 19.08.2018 07:00","510","0"
"19.08.2018 07:00 - 19.08.2018 08:00","563","0"
"19.08.2018 08:00 - 19.08.2018 09:00","545","0"
"19.08.2018 09:00 - 19.08.2018 10:00","376","0"
"19.08.2018 10:00 - 19.08.2018 11:00","243","0"
"19.08.2018 11:00 - 19.08.2018 12:00","259","0"
"19.08.2018 12:00 - 19.08.2018 13:00","239","0"
"19.08.2018 13:00 - 19.08.2018 14:00","234","0"
"19.08.2018 14:00 - 19.08.2018 15:00","206","0"
"19.08.2018 15:00 - 19.08.2018 16:00","249","0"
"19.08.2018 16:00 - 19.08.2018 17:00","315","0"
"19.08.2018 17:00 - 19.08.2018 18:00","479","0"
"19.08.2018 18:00 - 19.08.2018 19:00","677","0"
"19.08.2018 19:00 - 19.08.2018 20:00","643","0"
"19.08.2018 20:00 - 19.08.2018 21:00","659","0"
"19.08.2018 21:00 - 19.08.2018 22:00","652","0"
"19.08.2018 22:00 - 19.08.2018 23:00","738","0"
"19.08.2018 23:00 - 20.08.2018 00:00","764","0"
"20.08.2018 00:00 - 20.08.2018 01:00","707","0"
"20.08.2018 01:00 - 20.08.2018 02:00","748","0"
"20.08.2018 02:00 - 20.08.2018 03:00","733","0"
"20.08.2018 03:00 - 20.08.2018 04:00","705","0"
"20.08.2018 04:00 - 20.08.2018 05:00","698","0"
"20.08.2018 05:00 - 20.08.2018 06:00","741","0"
"20.08.2018 06:00 - 20.08.2018 07:00","760","0"
"20.08.2018 07:00 - 20.08.2018 08:00","589","0"
"20.08.2018 08:00 - 20.08.2018 09:00","420","0"
"20.08.2018 09:00 - 20.08.2018 10:00","453","0"
"20.08.2018 10:00 - 20.08.2018 11:00","421","0"
"20.08.2018 11:00 - 20.08.2018 12:00","234","0"
"20.08.2018 12:00 - 20.08.2018 13:00","198","0"
"20.08.2018 13:00 - 20.08.2018 14:00","211","0"
"20.08.2018 14:00 - 20.08.2018 15:00","209","0"
"20.08.2018 15:00 - 20.08.2018 16:00","258","0"
"20.08.2018 16:00 - 20.08.2018 17:00","505","0"
"20.08.2018 17:00 - 20.08.2018 18:00","564","0"
"20.08.2018 18:00 - 20.08.2018 19:00","593","0"
"20.08.2018 19:00 - 20.08.2018 20:00","618","0"
"20.08.2018 20:00 - 20.08.2018 21:00","763","0"
"20.08.2018 21:00 - 20.08.2018 22:00","717","0"
"20.08.2018 22:00 - 20.08.2018 23:00","761","0"
"20.08.2018 23:00 - 21.08.2018 00:00","732","0"
"21.08.2018 00:00 - 21.08.2018 01:00","796","0"
"21.08.2018 01:00 - 21.08.2018 02:00","748","0"
"21.08.2018 02:00 - 21.08.2018 03:00","668","0"
"21.08.2018 03:00 - 21.08.2018 04:00","633","0"
"21.08.2018 04:00 - 21.08.2018 05:00","692","0"
"21.08.2018 05:00 - 21.08.2018 06:00","756","0"
"21.08.2018 06:00 - 21.08.2018 07:00","799","0"
"21.08.2018 07:00 - 21.08.2018 08:00","681","0"
"21.08.2018 08:00 - 21.08.2018 09:00","306","0"
"21.08.2018 09:00 - 21.08.2018 10:00","168","0"
"21.08.2018 10:00 - 21.08.2018 11:00","0","3"
"21.08.2018 11:00 - 21.08.2018 12:00","101","0"
"21.08.2018 12:00 - 21.08.2018 13:00","47","0"
"21.08.2018 13:00 - 21.08.2018 14:00","0","3"
"21.08.2018 14:00 - 21.08.2018 15:00","0","11"
"21.08.2018 15:00 - 21.08.2018 16:00","55","0"
"21.08.2018 16:00 - 21.08.2018 17:00","401","0"
"21.08.2018 17:00 - 21.08.2018 18:00","562","0"
"21.08.2018 18:00 - 21.08.2018 19:00","637","0"
"21.08.2018 19:00 - 21.08.2018 20:00","585","0"
"21.08.2018 20:00 - 21.08.2018 21:00","559","0"
"21.08.2018 21:00 - 21.08.2018 22:00","634","0"
"21.08.2018 22:00 - 21.08.2018 23:00","655","0"
"21.08.2018 23:00 - 22.08.2018 00:00","743","0"
"22.08.2018 00:00 - 22.08.2018 01:00","897","0"
"22.08.2018 01:00 - 22.08.2018 02:00","870","0"
"22.08.2018 02:00 - 22.08.2018 03:00","819","0"
"22.08.2018 03:00 - 22.08.2018 04:00","795","0"
"22.08.2018 04:00 - 22.08.2018 05:00","735","0"
"22.08.2018 05:00 - 22.08.2018 06:00","848","0"
"22.08.2018 06:00 - 22.08.2018 07:00","902","0"
"22.08.2018 07:00 - 22.08.2018 08:00","887","0"
"22.08.2018 08:00 - 22.08.2018 09:00","614","0"
"22.08.2018 09:00 - 22.08.2018 10:00","380","0"
"22.08.2018 10:00 - 22.08.2018 11:00","385","0"
"22.08.2018 11:00 - 22.08.2018 12:00","251","0"
"22.08.2018 12:00 - 22.08.2018 13:00","159","0"
"22.08.2018 13:00 - 22.08.2018 14:00","180","0"
"22.08.2018 14:00 - 22.08.2018 15:00","191","0"
"22.08.2018 15:00 - 22.08.2018 16:00","268","0"
"22.08.2018 16:00 - 22.08.2018 17:00","499","0"
"22.08.2018 17:00 - 22.08.2018 18:00","667","0"
"22.08.2018 18:00 - 22.08.2018 19:00","642","0"
"22.08.2018 19:00 - 22.08.2018 20:00","611","0"
"22.08.2018 20:00 - 22.08.2018 21:00","740","0"
"22.08.2018 21:00 - 22.08.2018 22:00","727","0"
"22.08.2018 22:00 - 22.08.2018 23:00","757","0"
"22.08.2018 23:00 - 23.08.2018 00:00","797","0"
"23.08.2018 00:00 - 23.08.2018 01:00","904","0"
"23.08.2018 01:00 - 23.08.2018 02:00","839","0"
"23.08.2018 02:00 - 23.08.2018 03:00","817","0"
"23.08.2018 03:00 - 23.08.2018 04:00","789","0"
"23.08.2018 04:00 - 23.08.2018 05:00","822","0"
"23.08.2018 05:00 - 23.08.2018 06:00","860","0"
"23.08.2018 06:00 - 23.08.2018 07:00","946","0"
"23.08.2018 07:00 - 23.08.2018 08:00","758","0"
"23.08.2018 08:00 - 23.08.2018 09:00","605","0"
"23.08.2018 09:00 - 23.08.2018 10:00","561","0"
"23.08.2018 10:00 - 23.08.2018 11:00","221","0"
"23.08.2018 11:00 - 23.08.2018 12:00","222","0"
"23.08.2018 12:00 - 23.08.2018 13:00","217","0"
"23.08.2018 13:00 - 23.08.2018 14:00","243","0"
"23.08.2018 14:00 - 23.08.2018 15:00","284","0"
"23.08.2018 15:00 - 23.08.2018 16:00","316","0"
"23.08.2018 16:00 - 23.08.2018 17:00","398","0"
"23.08.2018 17:00 - 23.08.2018 18:00","645","0"
"23.08.2018 18:00 - 23.08.2018 19:00","822","0"
"23.08.2018 19:00 - 23.08.2018 20:00","796","0"
"23.08.2018 20:00 - 23.08.2018 21:00","693","0"
"23.08.2018 21:00 - 23.08.2018 22:00","681","0"
"23.08.2018 22:00 - 23.08.2018 23:00","685","0"
"23.08.2018 23:00 - 24.08.2018 00:00","651","0"
"24.08.2018 00:00 - 24.08.2018 01:00","783","0"
"24.08.2018 01:00 - 24.08.2018 02:00","798","0"
"24.08.2018 02:00 - 24.08.2018 03:00","733","0"
"24.08.2018 03:00 - 24.08.2018 04:00","815","0"
"24.08.2018 04:00 - 24.08.2018 05:00","833","0"
"24.08.2018 05:00 - 24.08.2018 06:00","914","0"
"24.08.2018 06:00 - 24.08.2018 07:00","983","0"
"24.08.2018 07:00 - 24.08.2018 08:00","671","0"
"24.08.2018 08:00 - 24.08.2018 09:00","349","0"
"24.08.2018 09:00 - 24.08.2018 10:00","411","0"
"24.08.2018 10:00 - 24.08.2018 11:00","496","0"
"24.08.2018 11:00 - 24.08.2018 12:00","546","0"
"24.08.2018 12:00 - 24.08.2018 13:00","497","0"
"24.08.2018 13:00 - 24.08.2018 14:00","492","0"
"24.08.2018 14:00 - 24.08.2018 15:00","512","0"
"24.08.2018 15:00 - 24.08.2018 16:00","509","0"
"24.08.2018 16:00 - 24.08.2018 17:00","429","0"
"24.08.2018 17:00 - 24.08.2018 18:00","346","0"
"24.08.2018 18:00 - 24.08.2018 19:00","306","0"
"24.08.2018 19:00 - 24.08.2018 20:00","210","0"
"24.08.2018 20:00 - 24.08.2018 21:00","241","0"
"24.08.2018 21:00 - 24.08.2018 22:00","344","0"
"24.08.2018 22:00 - 24.08.2018 23:00","458","0"
"24.08.2018 23:00 - 25.08.2018 00:00","432","0"
"25.08.2018 00:00 - 25.08.2018 01:00","626","0"
"25.08.2018 01:00 - 25.08.2018 02:00","656","0"
"25.08.2018 02:00 - 25.08.2018 03:00","606","0"
"25.08.2018 03:00 - 25.08.2018 04:00","535","0"
"25.08.2018 04:00 - 25.08.2018 05:00","537","0"
"25.08.2018 05:00 - 25.08.2018 06:00","579","0"
"25.08.2018 06:00 - 25.08.2018 07:00","562","0"
"25.08.2018 07:00 - 25.08.2018 08:00","537","0"
"25.08.2018 08:00 - 25.08.2018 09:00","404","0"
"25.08.2018 09:00 - 25.08.2018 10:00","366","0"
"25.08.2018 10:00 - 25.08.2018 11:00","408","0"
"25.08.2018 11:00 - 25.08.2018 12:00","479","0"
"25.08.2018 12:00 - 25.08.2018 13:00","430","0"
"25.08.2018 13:00 - 25.08.2018 14:00","460","0"
"25.08.2018 14:00 - 25.08.2018 15:00","477","0"
"25.08.2018 15:00 - 25.08.2018 16:00","588","0"
"25.08.2018 16:00 - 25.08.2018 17:00","582","0"
"25.08.2018 17:00 - 25.08.2018 18:00","540","0"
"25.08.2018 18:00 - 25.08.2018 19:00","773","0"
"25.08.2018 19:00 - 25.08.2018 20:00","787","0"
"25.08.2018 20:00 - 25.08.2018 21:00","754","0"
"25.08.2018 21:00 - 25.08.2018 22:00","708","0"
"25.08.2018 22:00 - 25.08.2018 23:00","669","0"
"25.08.2018 23:00 - 26.08.2018 00:00","534","0"
"26.08.2018 00:00 - 26.08.2018 01:00","641","0"
"26.08.2018 01:00 - 26.08.2018 02:00","581","0"
"26.08.2018 02:00 - 26.08.2018 03:00","507","0"
"26.08.2018 03:00 - 26.08.2018 04:00","551","0"
"26.08.2018 04:00 - 26.08.2018 05:00","495","0"
"26.08.2018 05:00 - 26.08.2018 06:00","461","0"
"26.08.2018 06:00 - 26.08.2018 07:00","407","0"
"26.08.2018 07:00 - 26.08.2018 08:00","450","0"
"26.08.2018 08:00 - 26.08.2018 09:00","406","0"
"26.08.2018 09:00 - 26.08.2018 10:00","401","0"
"26.08.2018 10:00 - 26.08.2018 11:00","496","0"
"26.08.2018 11:00 - 26.08.2018 12:00","441","0"
"26.08.2018 12:00 - 26.08.2018 13:00","365","0"
"26.08.2018 13:00 - 26.08.2018 14:00","365","0"
"26.08.2018 14:00 - 26.08.2018 15:00","330","0"
"26.08.2018 15:00 - 26.08.2018 16:00","292","0"
"26.08.2018 16:00 - 26.08.2018 17:00","285","0"
"26.08.2018 17:00 - 26.08.2018 18:00","261","0"
"26.08.2018 18:00 - 26.08.2018 19:00","453","0"
"26.08.2018 19:00 - 26.08.2018 20:00","480","0"
"26.08.2018 20:00 - 26.08.2018 21:00","523","0"
"26.08.2018 21:00 - 26.08.2018 22:00","500","0"
"26.08.2018 22:00 - 26.08.2018 23:00","709","0"
"26.08.2018 23:00 - 27.08.2018 00:00","707","0"
"27.08.2018 00:00 - 27.08.2018 01:00","559","0"
"27.08.2018 01:00 - 27.08.2018 02:00","611","0"
"27.08.2018 02:00 - 27.08.2018 03:00","672","0"
"27.08.2018 03:00 - 27.08.2018 04:00","641","0"
"27.08.2018 04:00 - 27.08.2018 05:00","658","0"
"27.08.2018 05:00 - 27.08.2018 06:00","688","0"
"27.08.2018 06:00 - 27.08.2018 07:00","750","0"
"27.08.2018 07:00 - 27.08.2018 08:00","814","0"
"27.08.2018 08:00 - 27.08.2018 09:00","620","0"
"27.08.2018 09:00 - 27.08.2018 10:00","560","0"
"27.08.2018 10:00 - 27.08.2018 11:00","638","0"
"27.08.2018 11:00 - 27.08.2018 12:00","556","0"
"27.08.2018 12:00 - 27.08.2018 13:00","628","0"
"27.08.2018 13:00 - 27.08.2018 14:00","641","0"
"27.08.2018 14:00 - 27.08.2018 15:00","595","0"
"27.08.2018 15:00 - 27.08.2018 16:00","601","0"
"27.08.2018 16:00 - 27.08.2018 17:00","659","0"
"27.08.2018 17:00 - 27.08.2018 18:00","576","0"
"27.08.2018 18:00 - 27.08.2018 19:00","768","0"
"27.08.2018 19:00 - 27.08.2018 20:00","743","0"
"27.08.2018 20:00 - 27.08.2018 21:00","744","0"
"27.08.2018 21:00 - 27.08.2018 22:00","779","0"
"27.08.2018 22:00 - 27.08.2018 23:00","775","0"
"27.08.2018 23:00 - 28.08.2018 00:00","733","0"
"28.08.2018 00:00 - 28.08.2018 01:00","770","0"
"28.08.2018 01:00 - 28.08.2018 02:00","722","0"
"28.08.2018 02:00 - 28.08.2018 03:00","718","0"
"28.08.2018 03:00 - 28.08.2018 04:00","662","0"
"28.08.2018 04:00 - 28.08.2018 05:00","705","0"
"28.08.2018 05:00 - 28.08.2018 06:00","775","0"
"28.08.2018 06:00 - 28.08.2018 07:00","831","0"
"28.08.2018 07:00 - 28.08.2018 08:00","827","0"
"28.08.2018 08:00 - 28.08.2018 09:00","581","0"
"28.08.2018 09:00 - 28.08.2018 10:00","504","0"
"28.08.2018 10:00 - 28.08.2018 11:00","336","0"
"28.08.2018 11:00 - 28.08.2018 12:00","378","0"
"28.08.2018 12:00 - 28.08.2018 13:00","470","0"
"28.08.2018 13:00 - 28.08.2018 14:00","472","0"
"28.08.2018 14:00 - 28.08.2018 15:00","393","0"
"28.08.2018 15:00 - 28.08.2018 16:00","405","0"
"28.08.2018 16:00 - 28.08.2018 17:00","422","0"
"28.08.2018 17:00 - 28.08.2018 18:00","566","0"
"28.08.2018 18:00 - 28.08.2018 19:00","514","0"
"28.08.2018 19:00 - 28.08.2018 20:00","432","0"
"28.08.2018 20:00 - 28.08.2018 21:00","341","0"
"28.08.2018 21:00 - 28.08.2018 22:00","389","0"
"28.08.2018 22:00 - 28.08.2018 23:00","562","0"
"28.08.2018 23:00 - 29.08.2018 00:00","583","0"
"29.08.2018 00:00 - 29.08.2018 01:00","649","0"
"29.08.2018 01:00 - 29.08.2018 02:00","669","0"
"29.08.2018 02:00 - 29.08.2018 03:00","618","0"
"29.08.2018 03:00 - 29.08.2018 04:00","587","0"
"29.08.2018 04:00 - 29.08.2018 05:00","614","0"
"29.08.2018 05:00 - 29.08.2018 06:00","669","0"
"29.08.2018 06:00 - 29.08.2018 07:00","868","0"
"29.08.2018 07:00 - 29.08.2018 08:00","685","0"
"29.08.2018 08:00 - 29.08.2018 09:00","499","0"
"29.08.2018 09:00 - 29.08.2018 10:00","375","0"
"29.08.2018 10:00 - 29.08.2018 11:00","399","0"
"29.08.2018 11:00 - 29.08.2018 12:00","455","0"
"29.08.2018 12:00 - 29.08.2018 13:00","277","0"
"29.08.2018 13:00 - 29.08.2018 14:00","272","0"
"29.08.2018 14:00 - 29.08.2018 15:00","231","0"
"29.08.2018 15:00 - 29.08.2018 16:00","227","0"
"29.08.2018 16:00 - 29.08.2018 17:00","253","0"
"29.08.2018 17:00 - 29.08.2018 18:00","408","0"
"29.08.2018 18:00 - 29.08.2018 19:00","537","0"
"29.08.2018 19:00 - 29.08.2018 20:00","519","0"
"29.08.2018 20:00 - 29.08.2018 21:00","662","0"
"29.08.2018 21:00 - 29.08.2018 22:00","867","0"
"29.08.2018 22:00 - 29.08.2018 23:00","827","0"
"29.08.2018 23:00 - 30.08.2018 00:00","759","0"
"30.08.2018 00:00 - 30.08.2018 01:00","714","0"
"30.08.2018 01:00 - 30.08.2018 02:00","736","0"
"30.08.2018 02:00 - 30.08.2018 03:00","705","0"
"30.08.2018 03:00 - 30.08.2018 04:00","616","0"
"30.08.2018 04:00 - 30.08.2018 05:00","613","0"
"30.08.2018 05:00 - 30.08.2018 06:00","688","0"
"30.08.2018 06:00 - 30.08.2018 07:00","711","0"
"30.08.2018 07:00 - 30.08.2018 08:00","629","0"
"30.08.2018 08:00 - 30.08.2018 09:00","430","0"
"30.08.2018 09:00 - 30.08.2018 10:00","284","0"
"30.08.2018 10:00 - 30.08.2018 11:00","230","0"
"30.08.2018 11:00 - 30.08.2018 12:00","217","0"
"30.08.2018 12:00 - 30.08.2018 13:00","374","0"
"30.08.2018 13:00 - 30.08.2018 14:00","402","0"
"30.08.2018 14:00 - 30.08.2018 15:00","441","0"
"30.08.2018 15:00 - 30.08.2018 16:00","503","0"
"30.08.2018 16:00 - 30.08.2018 17:00","379","0"
"30.08.2018 17:00 - 30.08.2018 18:00","427","0"
"30.08.2018 18:00 - 30.08.2018 19:00","436","0"
"30.08.2018 19:00 - 30.08.2018 20:00","443","0"
"30.08.2018 20:00 - 30.08.2018 21:00","392","0"
"30.08.2018 21:00 - 30.08.2018 22:00","526","0"
"30.08.2018 22:00 - 30.08.2018 23:00","326","0"
"30.08.2018 23:00 - 31.08.2018 00:00","294","0"
"31.08.2018 00:00 - 31.08.2018 01:00","317","0"
"31.08.2018 01:00 - 31.08.2018 02:00","328","0"
"31.08.2018 02:00 - 31.08.2018 03:00","306","0"
"31.08.2018 03:00 - 31.08.2018 04:00","266","0"
"31.08.2018 04:00 - 31.08.2018 05:00","232","0"
"31.08.2018 05:00 - 31.08.2018 06:00","254","0"
"31.08.2018 06:00 - 31.08.2018 07:00","431","0"
"31.08.2018 07:00 - 31.08.2018 08:00","349","0"
"31.08.2018 08:00 - 31.08.2018 09:00","527","0"
"31.08.2018 09:00 - 31.08.2018 10:00","563","0"
"31.08.2018 10:00 - 31.08.2018 11:00","590","0"
"31.08.2018 11:00 - 31.08.2018 12:00","530","0"
"31.08.2018 12:00 - 31.08.2018 13:00","479","0"
"31.08.2018 13:00 - 31.08.2018 14:00","518","0"
"31.08.2018 14:00 - 31.08.2018 15:00","502","0"
"31.08.2018 15:00 - 31.08.2018 16:00","386","0"
"31.08.2018 16:00 - 31.08.2018 17:00","381","0"
"31.08.2018 17:00 - 31.08.2018 18:00","279","0"
"31.08.2018 18:00 - 31.08.2018 19:00","437","0"
"31.08.2018 19:00 - 31.08.2018 20:00","410","0"
"31.08.2018 20:00 - 31.08.2018 21:00","289","0"
"31.08.2018 21:00 - 31.08.2018 22:00","424","0"
"31.08.2018 22:00 - 31.08.2018 23:00","514","0"
"31.08.2018 23:00 - 01.09.2018 00:00","430","0"
"01.09.2018 00:00 - 01.09.2018 01:00","546","0"
"01.09.2018 01:00 - 01.09.2018 02:00","493","0"
"01.09.2018 02:00 - 01.09.2018 03:00","470","0"
"01.09.2018 03:00 - 01.09.2018 04:00","419","0"
"01.09.2018 04:00 - 01.09.2018 05:00","417","0"
"01.09.2018 05:00 - 01.09.2018 06:00","407","0"
"01.09.2018 06:00 - 01.09.2018 07:00","199","0"
"01.09.2018 07:00 - 01.09.2018 08:00","308","0"
"01.09.2018 08:00 - 01.09.2018 09:00","172","0"
