"Time (CET)","Czech Republic (CZ) > Slovakia (SK) [MW]","Slovakia (SK) > Czech Republic (CZ) [MW]"
"11.08.2018 12:00 - 11.08.2018 13:00","1179","0"
"11.08.2018 13:00 - 11.08.2018 14:00","1118","0"
"11.08.2018 14:00 - 11.08.2018 15:00","1114","0"
"11.08.2018 15:00 - 11.08.2018 16:00","1113","0"
"11.08.2018 16:00 - 11.08.2018 17:00","1174","0"
"11.08.2018 17:00 - 11.08.2018 18:00","1179","0"
"11.08.2018 18:00 - 11.08.2018 19:00","1071","0"
"11.08.2018 19:00 - 11.08.2018 20:00","1001","0"
"11.08.2018 20:00 - 11.08.2018 21:00","1012","0"
"11.08.2018 21:00 - 11.08.2018 22:00","927","0"
"11.08.2018 22:00 - 11.08.2018 23:00","864","0"
"11.08.2018 23:00 - 12.08.2018 00:00","688","0"
"12.08.2018 00:00 - 12.08.2018 01:00","610","0"
"12.08.2018 01:00 - 12.08.2018 02:00","542","0"
"12.08.2018 02:00 - 12.08.2018 03:00","505","0"
"12.08.2018 03:00 - 12.08.2018 04:00","484","0"
"12.08.2018 04:00 - 12.08.2018 05:00","512","0"
"12.08.2018 05:00 - 12.08.2018 06:00","456","0"
"12.08.2018 06:00 - 12.08.2018 07:00","520","0"
"12.08.2018 07:00 - 12.08.2018 08:00","727","0"
"12.08.2018 08:00 - 12.08.2018 09:00","826","0"
"12.08.2018 09:00 - 12.08.2018 10:00","947","0"
"12.08.2018 10:00 - 12.08.2018 11:00","1022","0"
"12.08.2018 11:00 - 12.08.2018 12:00","1021","0"
"12.08.2018 12:00 - 12.08.2018 13:00","990","0"
"12.08.2018 13:00 - 12.08.2018 14:00","910","0"
"12.08.2018 14:00 - 12.08.2018 15:00","913","0"
"12.08.2018 15:00 - 12.08.2018 16:00","868","0"
"12.08.2018 16:00 - 12.08.2018 17:00","895","0"
"12.08.2018 17:00 - 12.08.2018 18:00","903","0"
"12.08.2018 18:00 - 12.08.2018 19:00","786","0"
"12.08.2018 19:00 - 12.08.2018 20:00","733","0"
"12.08.2018 20:00 - 12.08.2018 21:00","791","0"
"12.08.2018 21:00 - 12.08.2018 22:00","633","0"
"12.08.2018 22:00 - 12.08.2018 23:00","485","0"
"12.08.2018 23:00 - 13.08.2018 00:00","462","0"
"13.08.2018 00:00 - 13.08.2018 01:00","602","0"
"13.08.2018 01:00 - 13.08.2018 02:00","476","0"
"13.08.2018 02:00 - 13.08.2018 03:00","390","0"
"13.08.2018 03:00 - 13.08.2018 04:00","335","0"
"13.08.2018 04:00 - 13.08.2018 05:00","474","0"
"13.08.2018 05:00 - 13.08.2018 06:00","627","0"
"13.08.2018 06:00 - 13.08.2018 07:00","813","0"
"13.08.2018 07:00 - 13.08.2018 08:00","952","0"
"13.08.2018 08:00 - 13.08.2018 09:00","961","0"
"13.08.2018 09:00 - 13.08.2018 10:00","965","0"
"13.08.2018 10:00 - 13.08.2018 11:00","969","0"
"13.08.2018 11:00 - 13.08.2018 12:00","974","0"
"13.08.2018 12:00 - 13.08.2018 13:00","920","0"
"13.08.2018 13:00 - 13.08.2018 14:00","948","0"
"13.08.2018 14:00 - 13.08.2018 15:00","1048","0"
"13.08.2018 15:00 - 13.08.2018 16:00","1064","0"
"13.08.2018 16:00 - 13.08.2018 17:00","1027","0"
"13.08.2018 17:00 - 13.08.2018 18:00","1015","0"
"13.08.2018 18:00 - 13.08.2018 19:00","919","0"
"13.08.2018 19:00 - 13.08.2018 20:00","838","0"
"13.08.2018 20:00 - 13.08.2018 21:00","943","0"
"13.08.2018 21:00 - 13.08.2018 22:00","982","0"
"13.08.2018 22:00 - 13.08.2018 23:00","1191","0"
"13.08.2018 23:00 - 14.08.2018 00:00","1100","0"
"14.08.2018 00:00 - 14.08.2018 01:00","989","0"
"14.08.2018 01:00 - 14.08.2018 02:00","856","0"
"14.08.2018 02:00 - 14.08.2018 03:00","738","0"
"14.08.2018 03:00 - 14.08.2018 04:00","626","0"
"14.08.2018 04:00 - 14.08.2018 05:00","691","0"
"14.08.2018 05:00 - 14.08.2018 06:00","784","0"
"14.08.2018 06:00 - 14.08.2018 07:00","872","0"
"14.08.2018 07:00 - 14.08.2018 08:00","984","0"
"14.08.2018 08:00 - 14.08.2018 09:00","921","0"
"14.08.2018 09:00 - 14.08.2018 10:00","1000","0"
"14.08.2018 10:00 - 14.08.2018 11:00","1148","0"
"14.08.2018 11:00 - 14.08.2018 12:00","1187","0"
"14.08.2018 12:00 - 14.08.2018 13:00","1214","0"
"14.08.2018 13:00 - 14.08.2018 14:00","1208","0"
"14.08.2018 14:00 - 14.08.2018 15:00","1203","0"
"14.08.2018 15:00 - 14.08.2018 16:00","1135","0"
"14.08.2018 16:00 - 14.08.2018 17:00","1210","0"
"14.08.2018 17:00 - 14.08.2018 18:00","1204","0"
"14.08.2018 18:00 - 14.08.2018 19:00","1145","0"
"14.08.2018 19:00 - 14.08.2018 20:00","1058","0"
"14.08.2018 20:00 - 14.08.2018 21:00","1070","0"
"14.08.2018 21:00 - 14.08.2018 22:00","1079","0"
"14.08.2018 22:00 - 14.08.2018 23:00","1224","0"
"14.08.2018 23:00 - 15.08.2018 00:00","1136","0"
"15.08.2018 00:00 - 15.08.2018 01:00","916","0"
"15.08.2018 01:00 - 15.08.2018 02:00","721","0"
"15.08.2018 02:00 - 15.08.2018 03:00","669","0"
"15.08.2018 03:00 - 15.08.2018 04:00","568","0"
"15.08.2018 04:00 - 15.08.2018 05:00","567","0"
"15.08.2018 05:00 - 15.08.2018 06:00","550","0"
"15.08.2018 06:00 - 15.08.2018 07:00","594","0"
"15.08.2018 07:00 - 15.08.2018 08:00","577","0"
"15.08.2018 08:00 - 15.08.2018 09:00","695","0"
"15.08.2018 09:00 - 15.08.2018 10:00","769","0"
"15.08.2018 10:00 - 15.08.2018 11:00","871","0"
"15.08.2018 11:00 - 15.08.2018 12:00","923","0"
"15.08.2018 12:00 - 15.08.2018 13:00","951","0"
"15.08.2018 13:00 - 15.08.2018 14:00","940","0"
"15.08.2018 14:00 - 15.08.2018 15:00","951","0"
"15.08.2018 15:00 - 15.08.2018 16:00","942","0"
"15.08.2018 16:00 - 15.08.2018 17:00","931","0"
"15.08.2018 17:00 - 15.08.2018 18:00","865","0"
"15.08.2018 18:00 - 15.08.2018 19:00","731","0"
"15.08.2018 19:00 - 15.08.2018 20:00","728","0"
"15.08.2018 20:00 - 15.08.2018 21:00","814","0"
"15.08.2018 21:00 - 15.08.2018 22:00","756","0"
"15.08.2018 22:00 - 15.08.2018 23:00","892","0"
"15.08.2018 23:00 - 16.08.2018 00:00","962","0"
"16.08.2018 00:00 - 16.08.2018 01:00","759","0"
"16.08.2018 01:00 - 16.08.2018 02:00","610","0"
"16.08.2018 02:00 - 16.08.2018 03:00","546","0"
"16.08.2018 03:00 - 16.08.2018 04:00","517","0"
"16.08.2018 04:00 - 16.08.2018 05:00","585","0"
"16.08.2018 05:00 - 16.08.2018 06:00","632","0"
"16.08.2018 06:00 - 16.08.2018 07:00","724","0"
"16.08.2018 07:00 - 16.08.2018 08:00","700","0"
"16.08.2018 08:00 - 16.08.2018 09:00","670","0"
"16.08.2018 09:00 - 16.08.2018 10:00","834","0"
"16.08.2018 10:00 - 16.08.2018 11:00","951","0"
"16.08.2018 11:00 - 16.08.2018 12:00","1013","0"
"16.08.2018 12:00 - 16.08.2018 13:00","1055","0"
"16.08.2018 13:00 - 16.08.2018 14:00","1060","0"
"16.08.2018 14:00 - 16.08.2018 15:00","1025","0"
"16.08.2018 15:00 - 16.08.2018 16:00","1022","0"
"16.08.2018 16:00 - 16.08.2018 17:00","1003","0"
"16.08.2018 17:00 - 16.08.2018 18:00","980","0"
"16.08.2018 18:00 - 16.08.2018 19:00","854","0"
"16.08.2018 19:00 - 16.08.2018 20:00","713","0"
"16.08.2018 20:00 - 16.08.2018 21:00","863","0"
"16.08.2018 21:00 - 16.08.2018 22:00","782","0"
"16.08.2018 22:00 - 16.08.2018 23:00","845","0"
"16.08.2018 23:00 - 17.08.2018 00:00","865","0"
"17.08.2018 00:00 - 17.08.2018 01:00","749","0"
"17.08.2018 01:00 - 17.08.2018 02:00","595","0"
"17.08.2018 02:00 - 17.08.2018 03:00","550","0"
"17.08.2018 03:00 - 17.08.2018 04:00","531","0"
"17.08.2018 04:00 - 17.08.2018 05:00","582","0"
"17.08.2018 05:00 - 17.08.2018 06:00","610","0"
"17.08.2018 06:00 - 17.08.2018 07:00","781","0"
"17.08.2018 07:00 - 17.08.2018 08:00","772","0"
"17.08.2018 08:00 - 17.08.2018 09:00","763","0"
"17.08.2018 09:00 - 17.08.2018 10:00","858","0"
"17.08.2018 10:00 - 17.08.2018 11:00","846","0"
"17.08.2018 11:00 - 17.08.2018 12:00","854","0"
"17.08.2018 12:00 - 17.08.2018 13:00","929","0"
"17.08.2018 13:00 - 17.08.2018 14:00","1041","0"
"17.08.2018 14:00 - 17.08.2018 15:00","1008","0"
"17.08.2018 15:00 - 17.08.2018 16:00","996","0"
"17.08.2018 16:00 - 17.08.2018 17:00","963","0"
"17.08.2018 17:00 - 17.08.2018 18:00","941","0"
"17.08.2018 18:00 - 17.08.2018 19:00","866","0"
"17.08.2018 19:00 - 17.08.2018 20:00","876","0"
"17.08.2018 20:00 - 17.08.2018 21:00","1063","0"
"17.08.2018 21:00 - 17.08.2018 22:00","861","0"
"17.08.2018 22:00 - 17.08.2018 23:00","915","0"
"17.08.2018 23:00 - 18.08.2018 00:00","960","0"
"18.08.2018 00:00 - 18.08.2018 01:00","968","0"
"18.08.2018 01:00 - 18.08.2018 02:00","874","0"
"18.08.2018 02:00 - 18.08.2018 03:00","778","0"
"18.08.2018 03:00 - 18.08.2018 04:00","739","0"
"18.08.2018 04:00 - 18.08.2018 05:00","783","0"
"18.08.2018 05:00 - 18.08.2018 06:00","753","0"
"18.08.2018 06:00 - 18.08.2018 07:00","762","0"
"18.08.2018 07:00 - 18.08.2018 08:00","926","0"
"18.08.2018 08:00 - 18.08.2018 09:00","1070","0"
"18.08.2018 09:00 - 18.08.2018 10:00","1201","0"
"18.08.2018 10:00 - 18.08.2018 11:00","1211","0"
"18.08.2018 11:00 - 18.08.2018 12:00","1251","0"
"18.08.2018 12:00 - 18.08.2018 13:00","1297","0"
"18.08.2018 13:00 - 18.08.2018 14:00","1307","0"
"18.08.2018 14:00 - 18.08.2018 15:00","1304","0"
"18.08.2018 15:00 - 18.08.2018 16:00","1288","0"
"18.08.2018 16:00 - 18.08.2018 17:00","1270","0"
"18.08.2018 17:00 - 18.08.2018 18:00","1227","0"
"18.08.2018 18:00 - 18.08.2018 19:00","1197","0"
"18.08.2018 19:00 - 18.08.2018 20:00","1182","0"
"18.08.2018 20:00 - 18.08.2018 21:00","1235","0"
"18.08.2018 21:00 - 18.08.2018 22:00","1054","0"
"18.08.2018 22:00 - 18.08.2018 23:00","959","0"
"18.08.2018 23:00 - 19.08.2018 00:00","896","0"
"19.08.2018 00:00 - 19.08.2018 01:00","809","0"
"19.08.2018 01:00 - 19.08.2018 02:00","734","0"
"19.08.2018 02:00 - 19.08.2018 03:00","772","0"
"19.08.2018 03:00 - 19.08.2018 04:00","805","0"
"19.08.2018 04:00 - 19.08.2018 05:00","823","0"
"19.08.2018 05:00 - 19.08.2018 06:00","729","0"
"19.08.2018 06:00 - 19.08.2018 07:00","799","0"
"19.08.2018 07:00 - 19.08.2018 08:00","925","0"
"19.08.2018 08:00 - 19.08.2018 09:00","1083","0"
"19.08.2018 09:00 - 19.08.2018 10:00","1226","0"
"19.08.2018 10:00 - 19.08.2018 11:00","1238","0"
"19.08.2018 11:00 - 19.08.2018 12:00","1228","0"
"19.08.2018 12:00 - 19.08.2018 13:00","1201","0"
"19.08.2018 13:00 - 19.08.2018 14:00","1090","0"
"19.08.2018 14:00 - 19.08.2018 15:00","1053","0"
"19.08.2018 15:00 - 19.08.2018 16:00","1069","0"
"19.08.2018 16:00 - 19.08.2018 17:00","1126","0"
"19.08.2018 17:00 - 19.08.2018 18:00","1194","0"
"19.08.2018 18:00 - 19.08.2018 19:00","1239","0"
"19.08.2018 19:00 - 19.08.2018 20:00","1161","0"
"19.08.2018 20:00 - 19.08.2018 21:00","1249","0"
"19.08.2018 21:00 - 19.08.2018 22:00","1152","0"
"19.08.2018 22:00 - 19.08.2018 23:00","1000","0"
"19.08.2018 23:00 - 20.08.2018 00:00","1076","0"
"20.08.2018 00:00 - 20.08.2018 01:00","1110","0"
"20.08.2018 01:00 - 20.08.2018 02:00","953","0"
"20.08.2018 02:00 - 20.08.2018 03:00","885","0"
"20.08.2018 03:00 - 20.08.2018 04:00","775","0"
"20.08.2018 04:00 - 20.08.2018 05:00","769","0"
"20.08.2018 05:00 - 20.08.2018 06:00","843","0"
"20.08.2018 06:00 - 20.08.2018 07:00","944","0"
"20.08.2018 07:00 - 20.08.2018 08:00","897","0"
"20.08.2018 08:00 - 20.08.2018 09:00","948","0"
"20.08.2018 09:00 - 20.08.2018 10:00","929","0"
"20.08.2018 10:00 - 20.08.2018 11:00","1062","0"
"20.08.2018 11:00 - 20.08.2018 12:00","1041","0"
"20.08.2018 12:00 - 20.08.2018 13:00","1171","0"
"20.08.2018 13:00 - 20.08.2018 14:00","1145","0"
"20.08.2018 14:00 - 20.08.2018 15:00","1099","0"
"20.08.2018 15:00 - 20.08.2018 16:00","1029","0"
"20.08.2018 16:00 - 20.08.2018 17:00","897","0"
"20.08.2018 17:00 - 20.08.2018 18:00","791","0"
"20.08.2018 18:00 - 20.08.2018 19:00","715","0"
"20.08.2018 19:00 - 20.08.2018 20:00","749","0"
"20.08.2018 20:00 - 20.08.2018 21:00","993","0"
"20.08.2018 21:00 - 20.08.2018 22:00","864","0"
"20.08.2018 22:00 - 20.08.2018 23:00","958","0"
"20.08.2018 23:00 - 21.08.2018 00:00","1019","0"
"21.08.2018 00:00 - 21.08.2018 01:00","767","0"
"21.08.2018 01:00 - 21.08.2018 02:00","644","0"
"21.08.2018 02:00 - 21.08.2018 03:00","553","0"
"21.08.2018 03:00 - 21.08.2018 04:00","500","0"
"21.08.2018 04:00 - 21.08.2018 05:00","542","0"
"21.08.2018 05:00 - 21.08.2018 06:00","595","0"
"21.08.2018 06:00 - 21.08.2018 07:00","776","0"
"21.08.2018 07:00 - 21.08.2018 08:00","660","0"
"21.08.2018 08:00 - 21.08.2018 09:00","684","0"
"21.08.2018 09:00 - 21.08.2018 10:00","812","0"
"21.08.2018 10:00 - 21.08.2018 11:00","848","0"
"21.08.2018 11:00 - 21.08.2018 12:00","938","0"
"21.08.2018 12:00 - 21.08.2018 13:00","971","0"
"21.08.2018 13:00 - 21.08.2018 14:00","1022","0"
"21.08.2018 14:00 - 21.08.2018 15:00","1077","0"
"21.08.2018 15:00 - 21.08.2018 16:00","1070","0"
"21.08.2018 16:00 - 21.08.2018 17:00","1042","0"
"21.08.2018 17:00 - 21.08.2018 18:00","956","0"
"21.08.2018 18:00 - 21.08.2018 19:00","753","0"
"21.08.2018 19:00 - 21.08.2018 20:00","699","0"
"21.08.2018 20:00 - 21.08.2018 21:00","926","0"
"21.08.2018 21:00 - 21.08.2018 22:00","810","0"
"21.08.2018 22:00 - 21.08.2018 23:00","1113","0"
"21.08.2018 23:00 - 22.08.2018 00:00","1207","0"
"22.08.2018 00:00 - 22.08.2018 01:00","993","0"
"22.08.2018 01:00 - 22.08.2018 02:00","830","0"
"22.08.2018 02:00 - 22.08.2018 03:00","749","0"
"22.08.2018 03:00 - 22.08.2018 04:00","708","0"
"22.08.2018 04:00 - 22.08.2018 05:00","806","0"
"22.08.2018 05:00 - 22.08.2018 06:00","849","0"
"22.08.2018 06:00 - 22.08.2018 07:00","999","0"
"22.08.2018 07:00 - 22.08.2018 08:00","836","0"
"22.08.2018 08:00 - 22.08.2018 09:00","926","0"
"22.08.2018 09:00 - 22.08.2018 10:00","1052","0"
"22.08.2018 10:00 - 22.08.2018 11:00","1088","0"
"22.08.2018 11:00 - 22.08.2018 12:00","1096","0"
"22.08.2018 12:00 - 22.08.2018 13:00","1057","0"
"22.08.2018 13:00 - 22.08.2018 14:00","1101","0"
"22.08.2018 14:00 - 22.08.2018 15:00","1103","0"
"22.08.2018 15:00 - 22.08.2018 16:00","1087","0"
"22.08.2018 16:00 - 22.08.2018 17:00","1056","0"
"22.08.2018 17:00 - 22.08.2018 18:00","1043","0"
"22.08.2018 18:00 - 22.08.2018 19:00","888","0"
"22.08.2018 19:00 - 22.08.2018 20:00","880","0"
"22.08.2018 20:00 - 22.08.2018 21:00","1040","0"
"22.08.2018 21:00 - 22.08.2018 22:00","921","0"
"22.08.2018 22:00 - 22.08.2018 23:00","1118","0"
"22.08.2018 23:00 - 23.08.2018 00:00","1188","0"
"23.08.2018 00:00 - 23.08.2018 01:00","1080","0"
"23.08.2018 01:00 - 23.08.2018 02:00","843","0"
"23.08.2018 02:00 - 23.08.2018 03:00","733","0"
"23.08.2018 03:00 - 23.08.2018 04:00","727","0"
"23.08.2018 04:00 - 23.08.2018 05:00","758","0"
"23.08.2018 05:00 - 23.08.2018 06:00","818","0"
"23.08.2018 06:00 - 23.08.2018 07:00","836","0"
"23.08.2018 07:00 - 23.08.2018 08:00","788","0"
"23.08.2018 08:00 - 23.08.2018 09:00","792","0"
"23.08.2018 09:00 - 23.08.2018 10:00","1020","0"
"23.08.2018 10:00 - 23.08.2018 11:00","1054","0"
"23.08.2018 11:00 - 23.08.2018 12:00","1078","0"
"23.08.2018 12:00 - 23.08.2018 13:00","1089","0"
"23.08.2018 13:00 - 23.08.2018 14:00","1167","0"
"23.08.2018 14:00 - 23.08.2018 15:00","1170","0"
"23.08.2018 15:00 - 23.08.2018 16:00","1145","0"
"23.08.2018 16:00 - 23.08.2018 17:00","1099","0"
"23.08.2018 17:00 - 23.08.2018 18:00","955","0"
"23.08.2018 18:00 - 23.08.2018 19:00","881","0"
"23.08.2018 19:00 - 23.08.2018 20:00","822","0"
"23.08.2018 20:00 - 23.08.2018 21:00","951","0"
"23.08.2018 21:00 - 23.08.2018 22:00","875","0"
"23.08.2018 22:00 - 23.08.2018 23:00","1068","0"
"23.08.2018 23:00 - 24.08.2018 00:00","1118","0"
"24.08.2018 00:00 - 24.08.2018 01:00","1059","0"
"24.08.2018 01:00 - 24.08.2018 02:00","952","0"
"24.08.2018 02:00 - 24.08.2018 03:00","984","0"
"24.08.2018 03:00 - 24.08.2018 04:00","1030","0"
"24.08.2018 04:00 - 24.08.2018 05:00","1143","0"
"24.08.2018 05:00 - 24.08.2018 06:00","1108","0"
"24.08.2018 06:00 - 24.08.2018 07:00","1116","0"
"24.08.2018 07:00 - 24.08.2018 08:00","960","0"
"24.08.2018 08:00 - 24.08.2018 09:00","1008","0"
"24.08.2018 09:00 - 24.08.2018 10:00","1070","0"
"24.08.2018 10:00 - 24.08.2018 11:00","1111","0"
"24.08.2018 11:00 - 24.08.2018 12:00","1097","0"
"24.08.2018 12:00 - 24.08.2018 13:00","1137","0"
"24.08.2018 13:00 - 24.08.2018 14:00","1135","0"
"24.08.2018 14:00 - 24.08.2018 15:00","1186","0"
"24.08.2018 15:00 - 24.08.2018 16:00","1203","0"
"24.08.2018 16:00 - 24.08.2018 17:00","1151","0"
"24.08.2018 17:00 - 24.08.2018 18:00","1143","0"
"24.08.2018 18:00 - 24.08.2018 19:00","1126","0"
"24.08.2018 19:00 - 24.08.2018 20:00","1088","0"
"24.08.2018 20:00 - 24.08.2018 21:00","1196","0"
"24.08.2018 21:00 - 24.08.2018 22:00","1164","0"
"24.08.2018 22:00 - 24.08.2018 23:00","1270","0"
"24.08.2018 23:00 - 25.08.2018 00:00","1231","0"
"25.08.2018 00:00 - 25.08.2018 01:00","1138","0"
"25.08.2018 01:00 - 25.08.2018 02:00","928","0"
"25.08.2018 02:00 - 25.08.2018 03:00","865","0"
"25.08.2018 03:00 - 25.08.2018 04:00","887","0"
"25.08.2018 04:00 - 25.08.2018 05:00","869","0"
"25.08.2018 05:00 - 25.08.2018 06:00","956","0"
"25.08.2018 06:00 - 25.08.2018 07:00","1035","0"
"25.08.2018 07:00 - 25.08.2018 08:00","1202","0"
"25.08.2018 08:00 - 25.08.2018 09:00","1169","0"
"25.08.2018 09:00 - 25.08.2018 10:00","1256","0"
"25.08.2018 10:00 - 25.08.2018 11:00","1276","0"
"25.08.2018 11:00 - 25.08.2018 12:00","1247","0"
"25.08.2018 12:00 - 25.08.2018 13:00","1296","0"
"25.08.2018 13:00 - 25.08.2018 14:00","1266","0"
"25.08.2018 14:00 - 25.08.2018 15:00","1243","0"
"25.08.2018 15:00 - 25.08.2018 16:00","1270","0"
"25.08.2018 16:00 - 25.08.2018 17:00","1316","0"
"25.08.2018 17:00 - 25.08.2018 18:00","1288","0"
"25.08.2018 18:00 - 25.08.2018 19:00","1169","0"
"25.08.2018 19:00 - 25.08.2018 20:00","1130","0"
"25.08.2018 20:00 - 25.08.2018 21:00","1162","0"
"25.08.2018 21:00 - 25.08.2018 22:00","990","0"
"25.08.2018 22:00 - 25.08.2018 23:00","945","0"
"25.08.2018 23:00 - 26.08.2018 00:00","946","0"
"26.08.2018 00:00 - 26.08.2018 01:00","907","0"
"26.08.2018 01:00 - 26.08.2018 02:00","864","0"
"26.08.2018 02:00 - 26.08.2018 03:00","724","0"
"26.08.2018 03:00 - 26.08.2018 04:00","754","0"
"26.08.2018 04:00 - 26.08.2018 05:00","639","0"
"26.08.2018 05:00 - 26.08.2018 06:00","420","0"
"26.08.2018 06:00 - 26.08.2018 07:00","460","0"
"26.08.2018 07:00 - 26.08.2018 08:00","580","0"
"26.08.2018 08:00 - 26.08.2018 09:00","744","0"
"26.08.2018 09:00 - 26.08.2018 10:00","946","0"
"26.08.2018 10:00 - 26.08.2018 11:00","1019","0"
"26.08.2018 11:00 - 26.08.2018 12:00","1009","0"
"26.08.2018 12:00 - 26.08.2018 13:00","1015","0"
"26.08.2018 13:00 - 26.08.2018 14:00","937","0"
"26.08.2018 14:00 - 26.08.2018 15:00","891","0"
"26.08.2018 15:00 - 26.08.2018 16:00","882","0"
"26.08.2018 16:00 - 26.08.2018 17:00","876","0"
"26.08.2018 17:00 - 26.08.2018 18:00","871","0"
"26.08.2018 18:00 - 26.08.2018 19:00","746","0"
"26.08.2018 19:00 - 26.08.2018 20:00","659","0"
"26.08.2018 20:00 - 26.08.2018 21:00","575","0"
"26.08.2018 21:00 - 26.08.2018 22:00","441","0"
"26.08.2018 22:00 - 26.08.2018 23:00","567","0"
"26.08.2018 23:00 - 27.08.2018 00:00","695","0"
"27.08.2018 00:00 - 27.08.2018 01:00","643","0"
"27.08.2018 01:00 - 27.08.2018 02:00","481","0"
"27.08.2018 02:00 - 27.08.2018 03:00","416","0"
"27.08.2018 03:00 - 27.08.2018 04:00","440","0"
"27.08.2018 04:00 - 27.08.2018 05:00","505","0"
"27.08.2018 05:00 - 27.08.2018 06:00","522","0"
"27.08.2018 06:00 - 27.08.2018 07:00","872","0"
"27.08.2018 07:00 - 27.08.2018 08:00","1047","0"
"27.08.2018 08:00 - 27.08.2018 09:00","1203","0"
"27.08.2018 09:00 - 27.08.2018 10:00","1156","0"
"27.08.2018 10:00 - 27.08.2018 11:00","1187","0"
"27.08.2018 11:00 - 27.08.2018 12:00","1206","0"
"27.08.2018 12:00 - 27.08.2018 13:00","1154","0"
"27.08.2018 13:00 - 27.08.2018 14:00","1174","0"
"27.08.2018 14:00 - 27.08.2018 15:00","1142","0"
"27.08.2018 15:00 - 27.08.2018 16:00","1116","0"
"27.08.2018 16:00 - 27.08.2018 17:00","1054","0"
"27.08.2018 17:00 - 27.08.2018 18:00","960","0"
"27.08.2018 18:00 - 27.08.2018 19:00","861","0"
"27.08.2018 19:00 - 27.08.2018 20:00","797","0"
"27.08.2018 20:00 - 27.08.2018 21:00","891","0"
"27.08.2018 21:00 - 27.08.2018 22:00","675","0"
"27.08.2018 22:00 - 27.08.2018 23:00","832","0"
"27.08.2018 23:00 - 28.08.2018 00:00","854","0"
"28.08.2018 00:00 - 28.08.2018 01:00","916","0"
"28.08.2018 01:00 - 28.08.2018 02:00","736","0"
"28.08.2018 02:00 - 28.08.2018 03:00","615","0"
"28.08.2018 03:00 - 28.08.2018 04:00","631","0"
"28.08.2018 04:00 - 28.08.2018 05:00","633","0"
"28.08.2018 05:00 - 28.08.2018 06:00","691","0"
"28.08.2018 06:00 - 28.08.2018 07:00","667","0"
"28.08.2018 07:00 - 28.08.2018 08:00","555","0"
"28.08.2018 08:00 - 28.08.2018 09:00","615","0"
"28.08.2018 09:00 - 28.08.2018 10:00","660","0"
"28.08.2018 10:00 - 28.08.2018 11:00","718","0"
"28.08.2018 11:00 - 28.08.2018 12:00","702","0"
"28.08.2018 12:00 - 28.08.2018 13:00","824","0"
"28.08.2018 13:00 - 28.08.2018 14:00","883","0"
"28.08.2018 14:00 - 28.08.2018 15:00","847","0"
"28.08.2018 15:00 - 28.08.2018 16:00","802","0"
"28.08.2018 16:00 - 28.08.2018 17:00","807","0"
"28.08.2018 17:00 - 28.08.2018 18:00","620","0"
"28.08.2018 18:00 - 28.08.2018 19:00","414","0"
"28.08.2018 19:00 - 28.08.2018 20:00","287","0"
"28.08.2018 20:00 - 28.08.2018 21:00","528","0"
"28.08.2018 21:00 - 28.08.2018 22:00","470","0"
"28.08.2018 22:00 - 28.08.2018 23:00","765","0"
"28.08.2018 23:00 - 29.08.2018 00:00","994","0"
"29.08.2018 00:00 - 29.08.2018 01:00","1060","0"
"29.08.2018 01:00 - 29.08.2018 02:00","947","0"
"29.08.2018 02:00 - 29.08.2018 03:00","886","0"
"29.08.2018 03:00 - 29.08.2018 04:00","797","0"
"29.08.2018 04:00 - 29.08.2018 05:00","867","0"
"29.08.2018 05:00 - 29.08.2018 06:00","770","0"
"29.08.2018 06:00 - 29.08.2018 07:00","794","0"
"29.08.2018 07:00 - 29.08.2018 08:00","620","0"
"29.08.2018 08:00 - 29.08.2018 09:00","626","0"
"29.08.2018 09:00 - 29.08.2018 10:00","783","0"
"29.08.2018 10:00 - 29.08.2018 11:00","1075","0"
"29.08.2018 11:00 - 29.08.2018 12:00","1198","0"
"29.08.2018 12:00 - 29.08.2018 13:00","1269","0"
"29.08.2018 13:00 - 29.08.2018 14:00","1293","0"
"29.08.2018 14:00 - 29.08.2018 15:00","1275","0"
"29.08.2018 15:00 - 29.08.2018 16:00","1216","0"
"29.08.2018 16:00 - 29.08.2018 17:00","1143","0"
"29.08.2018 17:00 - 29.08.2018 18:00","737","0"
"29.08.2018 18:00 - 29.08.2018 19:00","519","0"
"29.08.2018 19:00 - 29.08.2018 20:00","666","0"
"29.08.2018 20:00 - 29.08.2018 21:00","803","0"
"29.08.2018 21:00 - 29.08.2018 22:00","628","0"
"29.08.2018 22:00 - 29.08.2018 23:00","670","0"
"29.08.2018 23:00 - 30.08.2018 00:00","850","0"
"30.08.2018 00:00 - 30.08.2018 01:00","970","0"
"30.08.2018 01:00 - 30.08.2018 02:00","837","0"
"30.08.2018 02:00 - 30.08.2018 03:00","760","0"
"30.08.2018 03:00 - 30.08.2018 04:00","722","0"
"30.08.2018 04:00 - 30.08.2018 05:00","786","0"
"30.08.2018 05:00 - 30.08.2018 06:00","880","0"
"30.08.2018 06:00 - 30.08.2018 07:00","976","0"
"30.08.2018 07:00 - 30.08.2018 08:00","1055","0"
"30.08.2018 08:00 - 30.08.2018 09:00","1030","0"
"30.08.2018 09:00 - 30.08.2018 10:00","1059","0"
"30.08.2018 10:00 - 30.08.2018 11:00","1152","0"
"30.08.2018 11:00 - 30.08.2018 12:00","1167","0"
"30.08.2018 12:00 - 30.08.2018 13:00","1320","0"
"30.08.2018 13:00 - 30.08.2018 14:00","1361","0"
