"Time (CET)","France (FR) > Italy (IT) [MW]","Italy (IT) > France (FR) [MW]"
"13.03.2018 00:00 - 13.03.2018 01:00","1606","0"
"13.03.2018 01:00 - 13.03.2018 02:00","1443","0"
"13.03.2018 02:00 - 13.03.2018 03:00","1460","0"
"13.03.2018 03:00 - 13.03.2018 04:00","1456","0"
"13.03.2018 04:00 - 13.03.2018 05:00","1579","0"
"13.03.2018 05:00 - 13.03.2018 06:00","1370","0"
"13.03.2018 06:00 - 13.03.2018 07:00","1343","0"
"13.03.2018 07:00 - 13.03.2018 08:00","1810","0"
"13.03.2018 08:00 - 13.03.2018 09:00","1984","0"
"13.03.2018 09:00 - 13.03.2018 10:00","2018","0"
"13.03.2018 10:00 - 13.03.2018 11:00","2003","0"
"13.03.2018 11:00 - 13.03.2018 12:00","1909","0"
"13.03.2018 12:00 - 13.03.2018 13:00","2183","0"
"13.03.2018 13:00 - 13.03.2018 14:00","2499","0"
"13.03.2018 14:00 - 13.03.2018 15:00","2359","0"
"13.03.2018 15:00 - 13.03.2018 16:00","2221","0"
"13.03.2018 16:00 - 13.03.2018 17:00","2524","0"
"13.03.2018 17:00 - 13.03.2018 18:00","2278","0"
"13.03.2018 18:00 - 13.03.2018 19:00","1991","0"
"13.03.2018 19:00 - 13.03.2018 20:00","1551","0"
"13.03.2018 20:00 - 13.03.2018 21:00","1877","0"
"13.03.2018 21:00 - 13.03.2018 22:00","1713","0"
"13.03.2018 22:00 - 13.03.2018 23:00","1511","0"
"13.03.2018 23:00 - 14.03.2018 00:00","1419","0"
"14.03.2018 00:00 - 14.03.2018 01:00","1491","0"
"14.03.2018 01:00 - 14.03.2018 02:00","1657","0"
"14.03.2018 02:00 - 14.03.2018 03:00","1656","0"
"14.03.2018 03:00 - 14.03.2018 04:00","1795","0"
"14.03.2018 04:00 - 14.03.2018 05:00","1887","0"
"14.03.2018 05:00 - 14.03.2018 06:00","1986","0"
"14.03.2018 06:00 - 14.03.2018 07:00","1986","0"
"14.03.2018 07:00 - 14.03.2018 08:00","1786","0"
"14.03.2018 08:00 - 14.03.2018 09:00","1672","0"
"14.03.2018 09:00 - 14.03.2018 10:00","1860","0"
"14.03.2018 10:00 - 14.03.2018 11:00","2306","0"
"14.03.2018 11:00 - 14.03.2018 12:00","2353","0"
"14.03.2018 12:00 - 14.03.2018 13:00","2124","0"
"14.03.2018 13:00 - 14.03.2018 14:00","2087","0"
"14.03.2018 14:00 - 14.03.2018 15:00","2415","0"
"14.03.2018 15:00 - 14.03.2018 16:00","2350","0"
"14.03.2018 16:00 - 14.03.2018 17:00","2264","0"
"14.03.2018 17:00 - 14.03.2018 18:00","2233","0"
"14.03.2018 18:00 - 14.03.2018 19:00","2510","0"
"14.03.2018 19:00 - 14.03.2018 20:00","2528","0"
"14.03.2018 20:00 - 14.03.2018 21:00","2331","0"
"14.03.2018 21:00 - 14.03.2018 22:00","2189","0"
"14.03.2018 22:00 - 14.03.2018 23:00","1998","0"
"14.03.2018 23:00 - 15.03.2018 00:00","1807","0"
"15.03.2018 00:00 - 15.03.2018 01:00","1700","0"
"15.03.2018 01:00 - 15.03.2018 02:00","1756","0"
"15.03.2018 02:00 - 15.03.2018 03:00","1773","0"
"15.03.2018 03:00 - 15.03.2018 04:00","1797","0"
"15.03.2018 04:00 - 15.03.2018 05:00","1799","0"
"15.03.2018 05:00 - 15.03.2018 06:00","1618","0"
"15.03.2018 06:00 - 15.03.2018 07:00","1650","0"
"15.03.2018 07:00 - 15.03.2018 08:00","1807","0"
"15.03.2018 08:00 - 15.03.2018 09:00","1993","0"
"15.03.2018 09:00 - 15.03.2018 10:00","2327","0"
"15.03.2018 10:00 - 15.03.2018 11:00","2382","0"
"15.03.2018 11:00 - 15.03.2018 12:00","2258","0"
"15.03.2018 12:00 - 15.03.2018 13:00","2164","0"
"15.03.2018 13:00 - 15.03.2018 14:00","2182","0"
"15.03.2018 14:00 - 15.03.2018 15:00","2103","0"
"15.03.2018 15:00 - 15.03.2018 16:00","1960","0"
"15.03.2018 16:00 - 15.03.2018 17:00","1855","0"
"15.03.2018 17:00 - 15.03.2018 18:00","1891","0"
"15.03.2018 18:00 - 15.03.2018 19:00","2097","0"
"15.03.2018 19:00 - 15.03.2018 20:00","1616","0"
"15.03.2018 20:00 - 15.03.2018 21:00","1781","0"
"15.03.2018 21:00 - 15.03.2018 22:00","1312","0"
"15.03.2018 22:00 - 15.03.2018 23:00","1604","0"
"15.03.2018 23:00 - 16.03.2018 00:00","1590","0"
"16.03.2018 00:00 - 16.03.2018 01:00","1722","0"
"16.03.2018 01:00 - 16.03.2018 02:00","1763","0"
"16.03.2018 02:00 - 16.03.2018 03:00","1805","0"
"16.03.2018 03:00 - 16.03.2018 04:00","1812","0"
"16.03.2018 04:00 - 16.03.2018 05:00","1697","0"
"16.03.2018 05:00 - 16.03.2018 06:00","1692","0"
"16.03.2018 06:00 - 16.03.2018 07:00","1587","0"
"16.03.2018 07:00 - 16.03.2018 08:00","1535","0"
"16.03.2018 08:00 - 16.03.2018 09:00","1484","0"
"16.03.2018 09:00 - 16.03.2018 10:00","1312","0"
"16.03.2018 10:00 - 16.03.2018 11:00","1311","0"
"16.03.2018 11:00 - 16.03.2018 12:00","1455","0"
"16.03.2018 12:00 - 16.03.2018 13:00","1548","0"
"16.03.2018 13:00 - 16.03.2018 14:00","1785","0"
"16.03.2018 14:00 - 16.03.2018 15:00","2067","0"
"16.03.2018 15:00 - 16.03.2018 16:00","2060","0"
"16.03.2018 16:00 - 16.03.2018 17:00","2075","0"
"16.03.2018 17:00 - 16.03.2018 18:00","2217","0"
"16.03.2018 18:00 - 16.03.2018 19:00","2261","0"
"16.03.2018 19:00 - 16.03.2018 20:00","2095","0"
"16.03.2018 20:00 - 16.03.2018 21:00","2160","0"
"16.03.2018 21:00 - 16.03.2018 22:00","2172","0"
"16.03.2018 22:00 - 16.03.2018 23:00","2143","0"
"16.03.2018 23:00 - 17.03.2018 00:00","2068","0"
"17.03.2018 00:00 - 17.03.2018 01:00","1860","0"
"17.03.2018 01:00 - 17.03.2018 02:00","1618","0"
"17.03.2018 02:00 - 17.03.2018 03:00","1416","0"
"17.03.2018 03:00 - 17.03.2018 04:00","1564","0"
"17.03.2018 04:00 - 17.03.2018 05:00","1679","0"
"17.03.2018 05:00 - 17.03.2018 06:00","1694","0"
"17.03.2018 06:00 - 17.03.2018 07:00","1754","0"
"17.03.2018 07:00 - 17.03.2018 08:00","1914","0"
"17.03.2018 08:00 - 17.03.2018 09:00","1959","0"
"17.03.2018 09:00 - 17.03.2018 10:00","1998","0"
"17.03.2018 10:00 - 17.03.2018 11:00","1749","0"
"17.03.2018 11:00 - 17.03.2018 12:00","1630","0"
"17.03.2018 12:00 - 17.03.2018 13:00","1401","0"
"17.03.2018 13:00 - 17.03.2018 14:00","1472","0"
"17.03.2018 14:00 - 17.03.2018 15:00","1406","0"
"17.03.2018 15:00 - 17.03.2018 16:00","1381","0"
"17.03.2018 16:00 - 17.03.2018 17:00","1414","0"
"17.03.2018 17:00 - 17.03.2018 18:00","1705","0"
"17.03.2018 18:00 - 17.03.2018 19:00","1781","0"
"17.03.2018 19:00 - 17.03.2018 20:00","1975","0"
"17.03.2018 20:00 - 17.03.2018 21:00","1847","0"
"17.03.2018 21:00 - 17.03.2018 22:00","1463","0"
"17.03.2018 22:00 - 17.03.2018 23:00","1015","0"
"17.03.2018 23:00 - 18.03.2018 00:00","1009","0"
"18.03.2018 00:00 - 18.03.2018 01:00","1389","0"
"18.03.2018 01:00 - 18.03.2018 02:00","989","0"
"18.03.2018 02:00 - 18.03.2018 03:00","873","0"
"18.03.2018 03:00 - 18.03.2018 04:00","1012","0"
"18.03.2018 04:00 - 18.03.2018 05:00","940","0"
"18.03.2018 05:00 - 18.03.2018 06:00","1191","0"
"18.03.2018 06:00 - 18.03.2018 07:00","1253","0"
"18.03.2018 07:00 - 18.03.2018 08:00","1647","0"
"18.03.2018 08:00 - 18.03.2018 09:00","1806","0"
"18.03.2018 09:00 - 18.03.2018 10:00","1870","0"
"18.03.2018 10:00 - 18.03.2018 11:00","1355","0"
"18.03.2018 11:00 - 18.03.2018 12:00","1522","0"
"18.03.2018 12:00 - 18.03.2018 13:00","1464","0"
"18.03.2018 13:00 - 18.03.2018 14:00","1589","0"
"18.03.2018 14:00 - 18.03.2018 15:00","1474","0"
"18.03.2018 15:00 - 18.03.2018 16:00","1574","0"
"18.03.2018 16:00 - 18.03.2018 17:00","1467","0"
"18.03.2018 17:00 - 18.03.2018 18:00","1344","0"
"18.03.2018 18:00 - 18.03.2018 19:00","1499","0"
"18.03.2018 19:00 - 18.03.2018 20:00","1659","0"
"18.03.2018 20:00 - 18.03.2018 21:00","1653","0"
"18.03.2018 21:00 - 18.03.2018 22:00","1445","0"
"18.03.2018 22:00 - 18.03.2018 23:00","1239","0"
"18.03.2018 23:00 - 19.03.2018 00:00","988","0"
"19.03.2018 00:00 - 19.03.2018 01:00","961","0"
"19.03.2018 01:00 - 19.03.2018 02:00","1226","0"
"19.03.2018 02:00 - 19.03.2018 03:00","1301","0"
"19.03.2018 03:00 - 19.03.2018 04:00","1329","0"
"19.03.2018 04:00 - 19.03.2018 05:00","1441","0"
"19.03.2018 05:00 - 19.03.2018 06:00","1408","0"
"19.03.2018 06:00 - 19.03.2018 07:00","1391","0"
"19.03.2018 07:00 - 19.03.2018 08:00","1409","0"
"19.03.2018 08:00 - 19.03.2018 09:00","1960","0"
"19.03.2018 09:00 - 19.03.2018 10:00","1548","0"
"19.03.2018 10:00 - 19.03.2018 11:00","1685","0"
"19.03.2018 11:00 - 19.03.2018 12:00","1778","0"
"19.03.2018 12:00 - 19.03.2018 13:00","1851","0"
"19.03.2018 13:00 - 19.03.2018 14:00","1906","0"
"19.03.2018 14:00 - 19.03.2018 15:00","1950","0"
"19.03.2018 15:00 - 19.03.2018 16:00","2099","0"
"19.03.2018 16:00 - 19.03.2018 17:00","2180","0"
"19.03.2018 17:00 - 19.03.2018 18:00","2196","0"
"19.03.2018 18:00 - 19.03.2018 19:00","1742","0"
"19.03.2018 19:00 - 19.03.2018 20:00","1127","0"
"19.03.2018 20:00 - 19.03.2018 21:00","1796","0"
"19.03.2018 21:00 - 19.03.2018 22:00","1734","0"
"19.03.2018 22:00 - 19.03.2018 23:00","1586","0"
"19.03.2018 23:00 - 20.03.2018 00:00","1279","0"
"20.03.2018 00:00 - 20.03.2018 01:00","1557","0"
"20.03.2018 01:00 - 20.03.2018 02:00","1613","0"
"20.03.2018 02:00 - 20.03.2018 03:00","1487","0"
"20.03.2018 03:00 - 20.03.2018 04:00","1447","0"
"20.03.2018 04:00 - 20.03.2018 05:00","1498","0"
"20.03.2018 05:00 - 20.03.2018 06:00","1514","0"
"20.03.2018 06:00 - 20.03.2018 07:00","1519","0"
"20.03.2018 07:00 - 20.03.2018 08:00","1620","0"
"20.03.2018 08:00 - 20.03.2018 09:00","1807","0"
"20.03.2018 09:00 - 20.03.2018 10:00","1880","0"
"20.03.2018 10:00 - 20.03.2018 11:00","1976","0"
"20.03.2018 11:00 - 20.03.2018 12:00","1693","0"
"20.03.2018 12:00 - 20.03.2018 13:00","1698","0"
"20.03.2018 13:00 - 20.03.2018 14:00","1781","0"
"20.03.2018 14:00 - 20.03.2018 15:00","1905","0"
"20.03.2018 15:00 - 20.03.2018 16:00","1837","0"
"20.03.2018 16:00 - 20.03.2018 17:00","2139","0"
"20.03.2018 17:00 - 20.03.2018 18:00","2453","0"
"20.03.2018 18:00 - 20.03.2018 19:00","2543","0"
"20.03.2018 19:00 - 20.03.2018 20:00","2081","0"
"20.03.2018 20:00 - 20.03.2018 21:00","2492","0"
"20.03.2018 21:00 - 20.03.2018 22:00","2286","0"
"20.03.2018 22:00 - 20.03.2018 23:00","2017","0"
"20.03.2018 23:00 - 21.03.2018 00:00","1569","0"
"21.03.2018 00:00 - 21.03.2018 01:00","1713","0"
"21.03.2018 01:00 - 21.03.2018 02:00","1696","0"
"21.03.2018 02:00 - 21.03.2018 03:00","1580","0"
"21.03.2018 03:00 - 21.03.2018 04:00","1731","0"
"21.03.2018 04:00 - 21.03.2018 05:00","1764","0"
"21.03.2018 05:00 - 21.03.2018 06:00","1732","0"
"21.03.2018 06:00 - 21.03.2018 07:00","1240","0"
"21.03.2018 07:00 - 21.03.2018 08:00","966","0"
"21.03.2018 08:00 - 21.03.2018 09:00","911","0"
"21.03.2018 09:00 - 21.03.2018 10:00","1297","0"
"21.03.2018 10:00 - 21.03.2018 11:00","1569","0"
"21.03.2018 11:00 - 21.03.2018 12:00","1778","0"
"21.03.2018 12:00 - 21.03.2018 13:00","1728","0"
"21.03.2018 13:00 - 21.03.2018 14:00","1492","0"
"21.03.2018 14:00 - 21.03.2018 15:00","1768","0"
"21.03.2018 15:00 - 21.03.2018 16:00","1819","0"
"21.03.2018 16:00 - 21.03.2018 17:00","2049","0"
"21.03.2018 17:00 - 21.03.2018 18:00","2014","0"
"21.03.2018 18:00 - 21.03.2018 19:00","2071","0"
"21.03.2018 19:00 - 21.03.2018 20:00","1276","0"
"21.03.2018 20:00 - 21.03.2018 21:00","1754","0"
"21.03.2018 21:00 - 21.03.2018 22:00","1779","0"
"21.03.2018 22:00 - 21.03.2018 23:00","1604","0"
"21.03.2018 23:00 - 22.03.2018 00:00","1585","0"
"22.03.2018 00:00 - 22.03.2018 01:00","1506","0"
"22.03.2018 01:00 - 22.03.2018 02:00","1232","0"
"22.03.2018 02:00 - 22.03.2018 03:00","796","0"
"22.03.2018 03:00 - 22.03.2018 04:00","1157","0"
"22.03.2018 04:00 - 22.03.2018 05:00","1292","0"
"22.03.2018 05:00 - 22.03.2018 06:00","1167","0"
"22.03.2018 06:00 - 22.03.2018 07:00","1101","0"
"22.03.2018 07:00 - 22.03.2018 08:00","965","0"
"22.03.2018 08:00 - 22.03.2018 09:00","983","0"
"22.03.2018 09:00 - 22.03.2018 10:00","1261","0"
"22.03.2018 10:00 - 22.03.2018 11:00","1585","0"
"22.03.2018 11:00 - 22.03.2018 12:00","1881","0"
"22.03.2018 12:00 - 22.03.2018 13:00","1586","0"
"22.03.2018 13:00 - 22.03.2018 14:00","1808","0"
"22.03.2018 14:00 - 22.03.2018 15:00","2068","0"
"22.03.2018 15:00 - 22.03.2018 16:00","2224","0"
"22.03.2018 16:00 - 22.03.2018 17:00","2233","0"
"22.03.2018 17:00 - 22.03.2018 18:00","2188","0"
"22.03.2018 18:00 - 22.03.2018 19:00","1863","0"
"22.03.2018 19:00 - 22.03.2018 20:00","1458","0"
"22.03.2018 20:00 - 22.03.2018 21:00","1541","0"
"22.03.2018 21:00 - 22.03.2018 22:00","1690","0"
"22.03.2018 22:00 - 22.03.2018 23:00","1430","0"
"22.03.2018 23:00 - 23.03.2018 00:00","1210","0"
"23.03.2018 00:00 - 23.03.2018 01:00","1437","0"
"23.03.2018 01:00 - 23.03.2018 02:00","1695","0"
"23.03.2018 02:00 - 23.03.2018 03:00","1810","0"
"23.03.2018 03:00 - 23.03.2018 04:00","1989","0"
"23.03.2018 04:00 - 23.03.2018 05:00","2050","0"
"23.03.2018 05:00 - 23.03.2018 06:00","1842","0"
"23.03.2018 06:00 - 23.03.2018 07:00","1322","0"
"23.03.2018 07:00 - 23.03.2018 08:00","1386","0"
"23.03.2018 08:00 - 23.03.2018 09:00","1636","0"
"23.03.2018 09:00 - 23.03.2018 10:00","1524","0"
"23.03.2018 10:00 - 23.03.2018 11:00","1505","0"
"23.03.2018 11:00 - 23.03.2018 12:00","1652","0"
"23.03.2018 12:00 - 23.03.2018 13:00","1560","0"
"23.03.2018 13:00 - 23.03.2018 14:00","1697","0"
"23.03.2018 14:00 - 23.03.2018 15:00","2397","0"
"23.03.2018 15:00 - 23.03.2018 16:00","2499","0"
"23.03.2018 16:00 - 23.03.2018 17:00","2535","0"
"23.03.2018 17:00 - 23.03.2018 18:00","2610","0"
"23.03.2018 18:00 - 23.03.2018 19:00","2533","0"
"23.03.2018 19:00 - 23.03.2018 20:00","2146","0"
"23.03.2018 20:00 - 23.03.2018 21:00","2448","0"
"23.03.2018 21:00 - 23.03.2018 22:00","2394","0"
"23.03.2018 22:00 - 23.03.2018 23:00","2166","0"
"23.03.2018 23:00 - 24.03.2018 00:00","1872","0"
"24.03.2018 00:00 - 24.03.2018 01:00","2068","0"
"24.03.2018 01:00 - 24.03.2018 02:00","2011","0"
"24.03.2018 02:00 - 24.03.2018 03:00","1849","0"
"24.03.2018 03:00 - 24.03.2018 04:00","1735","0"
"24.03.2018 04:00 - 24.03.2018 05:00","1830","0"
"24.03.2018 05:00 - 24.03.2018 06:00","1817","0"
"24.03.2018 06:00 - 24.03.2018 07:00","1792","0"
"24.03.2018 07:00 - 24.03.2018 08:00","2029","0"
"24.03.2018 08:00 - 24.03.2018 09:00","1956","0"
"24.03.2018 09:00 - 24.03.2018 10:00","1745","0"
"24.03.2018 10:00 - 24.03.2018 11:00","1453","0"
"24.03.2018 11:00 - 24.03.2018 12:00","1295","0"
"24.03.2018 12:00 - 24.03.2018 13:00","1273","0"
"24.03.2018 13:00 - 24.03.2018 14:00","1322","0"
"24.03.2018 14:00 - 24.03.2018 15:00","1756","0"
"24.03.2018 15:00 - 24.03.2018 16:00","1965","0"
"24.03.2018 16:00 - 24.03.2018 17:00","2105","0"
"24.03.2018 17:00 - 24.03.2018 18:00","2303","0"
"24.03.2018 18:00 - 24.03.2018 19:00","2308","0"
"24.03.2018 19:00 - 24.03.2018 20:00","2046","0"
"24.03.2018 20:00 - 24.03.2018 21:00","2170","0"
"24.03.2018 21:00 - 24.03.2018 22:00","2077","0"
"24.03.2018 22:00 - 24.03.2018 23:00","1920","0"
"24.03.2018 23:00 - 25.03.2018 00:00","1676","0"
"25.03.2018 00:00 - 25.03.2018 01:00","1461","0"
"25.03.2018 01:00 - 25.03.2018 02:00","1820","0"
"25.03.2018 02:00 - 25.03.2018 03:00","",""
"25.03.2018 03:00 - 25.03.2018 04:00","1671","0"
"25.03.2018 04:00 - 25.03.2018 05:00","1636","0"
"25.03.2018 05:00 - 25.03.2018 06:00","1216","0"
"25.03.2018 06:00 - 25.03.2018 07:00","1261","0"
"25.03.2018 07:00 - 25.03.2018 08:00","1173","0"
"25.03.2018 08:00 - 25.03.2018 09:00","1187","0"
"25.03.2018 09:00 - 25.03.2018 10:00","1122","0"
"25.03.2018 10:00 - 25.03.2018 11:00","1082","0"
"25.03.2018 11:00 - 25.03.2018 12:00","689","0"
"25.03.2018 12:00 - 25.03.2018 13:00","676","0"
"25.03.2018 13:00 - 25.03.2018 14:00","723","0"
"25.03.2018 14:00 - 25.03.2018 15:00","766","0"
"25.03.2018 15:00 - 25.03.2018 16:00","1251","0"
"25.03.2018 16:00 - 25.03.2018 17:00","1493","0"
"25.03.2018 17:00 - 25.03.2018 18:00","1830","0"
"25.03.2018 18:00 - 25.03.2018 19:00","2311","0"
"25.03.2018 19:00 - 25.03.2018 20:00","2382","0"
"25.03.2018 20:00 - 25.03.2018 21:00","2379","0"
"25.03.2018 21:00 - 25.03.2018 22:00","2241","0"
"25.03.2018 22:00 - 25.03.2018 23:00","1844","0"
"25.03.2018 23:00 - 26.03.2018 00:00","1339","0"
"26.03.2018 00:00 - 26.03.2018 01:00","1611","0"
"26.03.2018 01:00 - 26.03.2018 02:00","1612","0"
"26.03.2018 02:00 - 26.03.2018 03:00","1444","0"
"26.03.2018 03:00 - 26.03.2018 04:00","1480","0"
"26.03.2018 04:00 - 26.03.2018 05:00","1620","0"
"26.03.2018 05:00 - 26.03.2018 06:00","1825","0"
"26.03.2018 06:00 - 26.03.2018 07:00","1186","0"
"26.03.2018 07:00 - 26.03.2018 08:00","1159","0"
"26.03.2018 08:00 - 26.03.2018 09:00","1166","0"
"26.03.2018 09:00 - 26.03.2018 10:00","1277","0"
"26.03.2018 10:00 - 26.03.2018 11:00","1365","0"
"26.03.2018 11:00 - 26.03.2018 12:00","1298","0"
"26.03.2018 12:00 - 26.03.2018 13:00","973","0"
"26.03.2018 13:00 - 26.03.2018 14:00","1208","0"
"26.03.2018 14:00 - 26.03.2018 15:00","1468","0"
"26.03.2018 15:00 - 26.03.2018 16:00","1523","0"
"26.03.2018 16:00 - 26.03.2018 17:00","1677","0"
"26.03.2018 17:00 - 26.03.2018 18:00","1897","0"
"26.03.2018 18:00 - 26.03.2018 19:00","1794","0"
"26.03.2018 19:00 - 26.03.2018 20:00","1707","0"
"26.03.2018 20:00 - 26.03.2018 21:00","1496","0"
"26.03.2018 21:00 - 26.03.2018 22:00","1750","0"
"26.03.2018 22:00 - 26.03.2018 23:00","1270","0"
"26.03.2018 23:00 - 27.03.2018 00:00","777","0"
"27.03.2018 00:00 - 27.03.2018 01:00","818","0"
"27.03.2018 01:00 - 27.03.2018 02:00","834","0"
"27.03.2018 02:00 - 27.03.2018 03:00","793","0"
"27.03.2018 03:00 - 27.03.2018 04:00","1169","0"
"27.03.2018 04:00 - 27.03.2018 05:00","1354","0"
"27.03.2018 05:00 - 27.03.2018 06:00","1611","0"
"27.03.2018 06:00 - 27.03.2018 07:00","1721","0"
"27.03.2018 07:00 - 27.03.2018 08:00","1465","0"
"27.03.2018 08:00 - 27.03.2018 09:00","1352","0"
"27.03.2018 09:00 - 27.03.2018 10:00","1210","0"
"27.03.2018 10:00 - 27.03.2018 11:00","983","0"
"27.03.2018 11:00 - 27.03.2018 12:00","1013","0"
"27.03.2018 12:00 - 27.03.2018 13:00","525","0"
"27.03.2018 13:00 - 27.03.2018 14:00","977","0"
"27.03.2018 14:00 - 27.03.2018 15:00","1277","0"
"27.03.2018 15:00 - 27.03.2018 16:00","1290","0"
"27.03.2018 16:00 - 27.03.2018 17:00","1489","0"
"27.03.2018 17:00 - 27.03.2018 18:00","1815","0"
"27.03.2018 18:00 - 27.03.2018 19:00","1859","0"
"27.03.2018 19:00 - 27.03.2018 20:00","1729","0"
"27.03.2018 20:00 - 27.03.2018 21:00","1323","0"
"27.03.2018 21:00 - 27.03.2018 22:00","1545","0"
"27.03.2018 22:00 - 27.03.2018 23:00","1335","0"
"27.03.2018 23:00 - 28.03.2018 00:00","1071","0"
"28.03.2018 00:00 - 28.03.2018 01:00","1441","0"
"28.03.2018 01:00 - 28.03.2018 02:00","1339","0"
"28.03.2018 02:00 - 28.03.2018 03:00","1409","0"
"28.03.2018 03:00 - 28.03.2018 04:00","1553","0"
"28.03.2018 04:00 - 28.03.2018 05:00","1671","0"
"28.03.2018 05:00 - 28.03.2018 06:00","1596","0"
"28.03.2018 06:00 - 28.03.2018 07:00","1778","0"
"28.03.2018 07:00 - 28.03.2018 08:00","1961","0"
"28.03.2018 08:00 - 28.03.2018 09:00","1875","0"
"28.03.2018 09:00 - 28.03.2018 10:00","1788","0"
"28.03.2018 10:00 - 28.03.2018 11:00","1758","0"
"28.03.2018 11:00 - 28.03.2018 12:00","1753","0"
"28.03.2018 12:00 - 28.03.2018 13:00","1752","0"
"28.03.2018 13:00 - 28.03.2018 14:00","1928","0"
"28.03.2018 14:00 - 28.03.2018 15:00","2039","0"
"28.03.2018 15:00 - 28.03.2018 16:00","2104","0"
"28.03.2018 16:00 - 28.03.2018 17:00","2190","0"
"28.03.2018 17:00 - 28.03.2018 18:00","2088","0"
"28.03.2018 18:00 - 28.03.2018 19:00","2197","0"
"28.03.2018 19:00 - 28.03.2018 20:00","2258","0"
"28.03.2018 20:00 - 28.03.2018 21:00","1936","0"
"28.03.2018 21:00 - 28.03.2018 22:00","1756","0"
"28.03.2018 22:00 - 28.03.2018 23:00","1466","0"
"28.03.2018 23:00 - 29.03.2018 00:00","1379","0"
"29.03.2018 00:00 - 29.03.2018 01:00","1566","0"
"29.03.2018 01:00 - 29.03.2018 02:00","1546","0"
"29.03.2018 02:00 - 29.03.2018 03:00","1526","0"
"29.03.2018 03:00 - 29.03.2018 04:00","1586","0"
"29.03.2018 04:00 - 29.03.2018 05:00","1780","0"
"29.03.2018 05:00 - 29.03.2018 06:00","1600","0"
"29.03.2018 06:00 - 29.03.2018 07:00","1571","0"
"29.03.2018 07:00 - 29.03.2018 08:00","1573","0"
"29.03.2018 08:00 - 29.03.2018 09:00","1439","0"
"29.03.2018 09:00 - 29.03.2018 10:00","1536","0"
"29.03.2018 10:00 - 29.03.2018 11:00","1787","0"
"29.03.2018 11:00 - 29.03.2018 12:00","1887","0"
"29.03.2018 12:00 - 29.03.2018 13:00","1851","0"
"29.03.2018 13:00 - 29.03.2018 14:00","1983","0"
"29.03.2018 14:00 - 29.03.2018 15:00","2100","0"
"29.03.2018 15:00 - 29.03.2018 16:00","2140","0"
"29.03.2018 16:00 - 29.03.2018 17:00","2337","0"
"29.03.2018 17:00 - 29.03.2018 18:00","2658","0"
"29.03.2018 18:00 - 29.03.2018 19:00","2476","0"
"29.03.2018 19:00 - 29.03.2018 20:00","2479","0"
"29.03.2018 20:00 - 29.03.2018 21:00","2145","0"
"29.03.2018 21:00 - 29.03.2018 22:00","2302","0"
"29.03.2018 22:00 - 29.03.2018 23:00","2157","0"
"29.03.2018 23:00 - 30.03.2018 00:00","1888","0"
"30.03.2018 00:00 - 30.03.2018 01:00","1736","0"
"30.03.2018 01:00 - 30.03.2018 02:00","1700","0"
"30.03.2018 02:00 - 30.03.2018 03:00","1811","0"
"30.03.2018 03:00 - 30.03.2018 04:00","1848","0"
"30.03.2018 04:00 - 30.03.2018 05:00","1904","0"
"30.03.2018 05:00 - 30.03.2018 06:00","1656","0"
"30.03.2018 06:00 - 30.03.2018 07:00","1530","0"
"30.03.2018 07:00 - 30.03.2018 08:00","1507","0"
"30.03.2018 08:00 - 30.03.2018 09:00","1187","0"
"30.03.2018 09:00 - 30.03.2018 10:00","1310","0"
"30.03.2018 10:00 - 30.03.2018 11:00","1869","0"
"30.03.2018 11:00 - 30.03.2018 12:00","1736","0"
"30.03.2018 12:00 - 30.03.2018 13:00","1760","0"
"30.03.2018 13:00 - 30.03.2018 14:00","1973","0"
"30.03.2018 14:00 - 30.03.2018 15:00","1836","0"
"30.03.2018 15:00 - 30.03.2018 16:00","1971","0"
"30.03.2018 16:00 - 30.03.2018 17:00","2061","0"
"30.03.2018 17:00 - 30.03.2018 18:00","2136","0"
"30.03.2018 18:00 - 30.03.2018 19:00","2113","0"
"30.03.2018 19:00 - 30.03.2018 20:00","1988","0"
"30.03.2018 20:00 - 30.03.2018 21:00","2099","0"
"30.03.2018 21:00 - 30.03.2018 22:00","2350","0"
"30.03.2018 22:00 - 30.03.2018 23:00","1969","0"
"30.03.2018 23:00 - 31.03.2018 00:00","1401","0"
"31.03.2018 00:00 - 31.03.2018 01:00","1783","0"
"31.03.2018 01:00 - 31.03.2018 02:00","1993","0"
"31.03.2018 02:00 - 31.03.2018 03:00","1483","0"
"31.03.2018 03:00 - 31.03.2018 04:00","1409","0"
"31.03.2018 04:00 - 31.03.2018 05:00","1584","0"
"31.03.2018 05:00 - 31.03.2018 06:00","1519","0"
"31.03.2018 06:00 - 31.03.2018 07:00","1871","0"
"31.03.2018 07:00 - 31.03.2018 08:00","1814","0"
"31.03.2018 08:00 - 31.03.2018 09:00","1697","0"
"31.03.2018 09:00 - 31.03.2018 10:00","1257","0"
"31.03.2018 10:00 - 31.03.2018 11:00","1083","0"
"31.03.2018 11:00 - 31.03.2018 12:00","1257","0"
"31.03.2018 12:00 - 31.03.2018 13:00","1223","0"
"31.03.2018 13:00 - 31.03.2018 14:00","1261","0"
"31.03.2018 14:00 - 31.03.2018 15:00","1150","0"
"31.03.2018 15:00 - 31.03.2018 16:00","1118","0"
"31.03.2018 16:00 - 31.03.2018 17:00","1272","0"
"31.03.2018 17:00 - 31.03.2018 18:00","1405","0"
