"Time (CET)","Italy (IT) > Slovenia (SI) [MW]","Slovenia (SI) > Italy (IT) [MW]"
"29.10.2018 06:00 - 29.10.2018 07:00","0","718"
"29.10.2018 07:00 - 29.10.2018 08:00","0","729"
"29.10.2018 08:00 - 29.10.2018 09:00","0","880"
"29.10.2018 09:00 - 29.10.2018 10:00","0","833"
"29.10.2018 10:00 - 29.10.2018 11:00","0","856"
"29.10.2018 11:00 - 29.10.2018 12:00","0","720"
"29.10.2018 12:00 - 29.10.2018 13:00","0","713"
"29.10.2018 13:00 - 29.10.2018 14:00","0","720"
"29.10.2018 14:00 - 29.10.2018 15:00","0","1028"
"29.10.2018 15:00 - 29.10.2018 16:00","0","1036"
"29.10.2018 16:00 - 29.10.2018 17:00","0","858"
"29.10.2018 17:00 - 29.10.2018 18:00","0","683"
"29.10.2018 18:00 - 29.10.2018 19:00","0","677"
"29.10.2018 19:00 - 29.10.2018 20:00","0","889"
"29.10.2018 20:00 - 29.10.2018 21:00","0","1000"
"29.10.2018 21:00 - 29.10.2018 22:00","0","937"
"29.10.2018 22:00 - 29.10.2018 23:00","0","884"
"29.10.2018 23:00 - 30.10.2018 00:00","0","994"
"30.10.2018 00:00 - 30.10.2018 01:00","0","1052"
"30.10.2018 01:00 - 30.10.2018 02:00","0","1006"
"30.10.2018 02:00 - 30.10.2018 03:00","0","1049"
"30.10.2018 03:00 - 30.10.2018 04:00","0","1058"
"30.10.2018 04:00 - 30.10.2018 05:00","0","993"
"30.10.2018 05:00 - 30.10.2018 06:00","0","688"
"30.10.2018 06:00 - 30.10.2018 07:00","0","308"
"30.10.2018 07:00 - 30.10.2018 08:00","0","612"
"30.10.2018 08:00 - 30.10.2018 09:00","0","658"
"30.10.2018 09:00 - 30.10.2018 10:00","0","584"
"30.10.2018 10:00 - 30.10.2018 11:00","0","614"
"30.10.2018 11:00 - 30.10.2018 12:00","0","568"
"30.10.2018 12:00 - 30.10.2018 13:00","0","751"
"30.10.2018 13:00 - 30.10.2018 14:00","0","957"
"30.10.2018 14:00 - 30.10.2018 15:00","0","1039"
"30.10.2018 15:00 - 30.10.2018 16:00","0","1069"
"30.10.2018 16:00 - 30.10.2018 17:00","0","995"
"30.10.2018 17:00 - 30.10.2018 18:00","0","889"
"30.10.2018 18:00 - 30.10.2018 19:00","0","637"
"30.10.2018 19:00 - 30.10.2018 20:00","0","583"
"30.10.2018 20:00 - 30.10.2018 21:00","0","505"
"30.10.2018 21:00 - 30.10.2018 22:00","0","685"
"30.10.2018 22:00 - 30.10.2018 23:00","0","650"
"30.10.2018 23:00 - 31.10.2018 00:00","0","745"
"31.10.2018 00:00 - 31.10.2018 01:00","0","968"
"31.10.2018 01:00 - 31.10.2018 02:00","0","1029"
"31.10.2018 02:00 - 31.10.2018 03:00","0","1068"
"31.10.2018 03:00 - 31.10.2018 04:00","0","1011"
"31.10.2018 04:00 - 31.10.2018 05:00","0","924"
"31.10.2018 05:00 - 31.10.2018 06:00","0","587"
"31.10.2018 06:00 - 31.10.2018 07:00","0","255"
"31.10.2018 07:00 - 31.10.2018 08:00","0","552"
"31.10.2018 08:00 - 31.10.2018 09:00","0","751"
"31.10.2018 09:00 - 31.10.2018 10:00","0","801"
"31.10.2018 10:00 - 31.10.2018 11:00","0","878"
"31.10.2018 11:00 - 31.10.2018 12:00","0","877"
"31.10.2018 12:00 - 31.10.2018 13:00","0","642"
"31.10.2018 13:00 - 31.10.2018 14:00","0","852"
"31.10.2018 14:00 - 31.10.2018 15:00","0","1040"
"31.10.2018 15:00 - 31.10.2018 16:00","0","1040"
"31.10.2018 16:00 - 31.10.2018 17:00","0","883"
"31.10.2018 17:00 - 31.10.2018 18:00","0","601"
"31.10.2018 18:00 - 31.10.2018 19:00","0","690"
"31.10.2018 19:00 - 31.10.2018 20:00","0","847"
"31.10.2018 20:00 - 31.10.2018 21:00","0","882"
"31.10.2018 21:00 - 31.10.2018 22:00","0","1057"
"31.10.2018 22:00 - 31.10.2018 23:00","0","736"
"31.10.2018 23:00 - 01.11.2018 00:00","0","1043"
"01.11.2018 00:00 - 01.11.2018 01:00","0","909"
"01.11.2018 01:00 - 01.11.2018 02:00","0","1039"
"01.11.2018 02:00 - 01.11.2018 03:00","0","1027"
"01.11.2018 03:00 - 01.11.2018 04:00","0","975"
"01.11.2018 04:00 - 01.11.2018 05:00","0","734"
"01.11.2018 05:00 - 01.11.2018 06:00","0","508"
"01.11.2018 06:00 - 01.11.2018 07:00","0","846"
"01.11.2018 07:00 - 01.11.2018 08:00","0","845"
"01.11.2018 08:00 - 01.11.2018 09:00","0","803"
"01.11.2018 09:00 - 01.11.2018 10:00","0","769"
"01.11.2018 10:00 - 01.11.2018 11:00","0","750"
"01.11.2018 11:00 - 01.11.2018 12:00","0","803"
"01.11.2018 12:00 - 01.11.2018 13:00","0","801"
"01.11.2018 13:00 - 01.11.2018 14:00","0","774"
"01.11.2018 14:00 - 01.11.2018 15:00","0","862"
"01.11.2018 15:00 - 01.11.2018 16:00","0","845"
"01.11.2018 16:00 - 01.11.2018 17:00","0","696"
"01.11.2018 17:00 - 01.11.2018 18:00","0","716"
"01.11.2018 18:00 - 01.11.2018 19:00","0","998"
"01.11.2018 19:00 - 01.11.2018 20:00","0","980"
"01.11.2018 20:00 - 01.11.2018 21:00","0","1048"
"01.11.2018 21:00 - 01.11.2018 22:00","0","1054"
"01.11.2018 22:00 - 01.11.2018 23:00","0","930"
"01.11.2018 23:00 - 02.11.2018 00:00","0","947"
"02.11.2018 00:00 - 02.11.2018 01:00","0","880"
"02.11.2018 01:00 - 02.11.2018 02:00","0","895"
"02.11.2018 02:00 - 02.11.2018 03:00","0","1064"
"02.11.2018 03:00 - 02.11.2018 04:00","0","955"
"02.11.2018 04:00 - 02.11.2018 05:00","0","845"
"02.11.2018 05:00 - 02.11.2018 06:00","0","669"
"02.11.2018 06:00 - 02.11.2018 07:00","0","702"
"02.11.2018 07:00 - 02.11.2018 08:00","0","570"
"02.11.2018 08:00 - 02.11.2018 09:00","0","675"
"02.11.2018 09:00 - 02.11.2018 10:00","0","708"
"02.11.2018 10:00 - 02.11.2018 11:00","0","739"
"02.11.2018 11:00 - 02.11.2018 12:00","0","788"
"02.11.2018 12:00 - 02.11.2018 13:00","0","825"
"02.11.2018 13:00 - 02.11.2018 14:00","0","969"
"02.11.2018 14:00 - 02.11.2018 15:00","0","970"
"02.11.2018 15:00 - 02.11.2018 16:00","0","760"
"02.11.2018 16:00 - 02.11.2018 17:00","0","841"
"02.11.2018 17:00 - 02.11.2018 18:00","0","778"
"02.11.2018 18:00 - 02.11.2018 19:00","0","782"
"02.11.2018 19:00 - 02.11.2018 20:00","0","845"
"02.11.2018 20:00 - 02.11.2018 21:00","0","965"
"02.11.2018 21:00 - 02.11.2018 22:00","0","1001"
"02.11.2018 22:00 - 02.11.2018 23:00","0","817"
"02.11.2018 23:00 - 03.11.2018 00:00","0","932"
"03.11.2018 00:00 - 03.11.2018 01:00","0","1072"
"03.11.2018 01:00 - 03.11.2018 02:00","0","1036"
"03.11.2018 02:00 - 03.11.2018 03:00","0","957"
"03.11.2018 03:00 - 03.11.2018 04:00","0","949"
"03.11.2018 04:00 - 03.11.2018 05:00","0","855"
"03.11.2018 05:00 - 03.11.2018 06:00","0","756"
"03.11.2018 06:00 - 03.11.2018 07:00","0","934"
"03.11.2018 07:00 - 03.11.2018 08:00","0","831"
"03.11.2018 08:00 - 03.11.2018 09:00","0","671"
"03.11.2018 09:00 - 03.11.2018 10:00","0","560"
"03.11.2018 10:00 - 03.11.2018 11:00","0","519"
"03.11.2018 11:00 - 03.11.2018 12:00","0","475"
"03.11.2018 12:00 - 03.11.2018 13:00","0","543"
"03.11.2018 13:00 - 03.11.2018 14:00","0","690"
"03.11.2018 14:00 - 03.11.2018 15:00","0","843"
"03.11.2018 15:00 - 03.11.2018 16:00","0","689"
"03.11.2018 16:00 - 03.11.2018 17:00","0","522"
"03.11.2018 17:00 - 03.11.2018 18:00","0","678"
"03.11.2018 18:00 - 03.11.2018 19:00","0","657"
"03.11.2018 19:00 - 03.11.2018 20:00","0","668"
"03.11.2018 20:00 - 03.11.2018 21:00","0","617"
"03.11.2018 21:00 - 03.11.2018 22:00","0","826"
"03.11.2018 22:00 - 03.11.2018 23:00","0","925"
"03.11.2018 23:00 - 04.11.2018 00:00","0","1004"
"04.11.2018 00:00 - 04.11.2018 01:00","0","1054"
"04.11.2018 01:00 - 04.11.2018 02:00","0","964"
"04.11.2018 02:00 - 04.11.2018 03:00","0","901"
"04.11.2018 03:00 - 04.11.2018 04:00","0","1035"
"04.11.2018 04:00 - 04.11.2018 05:00","0","842"
"04.11.2018 05:00 - 04.11.2018 06:00","0","923"
"04.11.2018 06:00 - 04.11.2018 07:00","0","965"
"04.11.2018 07:00 - 04.11.2018 08:00","0","1033"
"04.11.2018 08:00 - 04.11.2018 09:00","0","889"
"04.11.2018 09:00 - 04.11.2018 10:00","0","739"
"04.11.2018 10:00 - 04.11.2018 11:00","0","524"
"04.11.2018 11:00 - 04.11.2018 12:00","0","540"
"04.11.2018 12:00 - 04.11.2018 13:00","0","680"
"04.11.2018 13:00 - 04.11.2018 14:00","0","739"
"04.11.2018 14:00 - 04.11.2018 15:00","0","790"
"04.11.2018 15:00 - 04.11.2018 16:00","0","781"
"04.11.2018 16:00 - 04.11.2018 17:00","0","541"
"04.11.2018 17:00 - 04.11.2018 18:00","0","787"
"04.11.2018 18:00 - 04.11.2018 19:00","0","828"
"04.11.2018 19:00 - 04.11.2018 20:00","0","643"
"04.11.2018 20:00 - 04.11.2018 21:00","0","731"
"04.11.2018 21:00 - 04.11.2018 22:00","0","897"
"04.11.2018 22:00 - 04.11.2018 23:00","0","694"
"04.11.2018 23:00 - 05.11.2018 00:00","0","842"
"05.11.2018 00:00 - 05.11.2018 01:00","0","1100"
"05.11.2018 01:00 - 05.11.2018 02:00","0","1157"
"05.11.2018 02:00 - 05.11.2018 03:00","0","1108"
"05.11.2018 03:00 - 05.11.2018 04:00","0","1043"
"05.11.2018 04:00 - 05.11.2018 05:00","0","950"
"05.11.2018 05:00 - 05.11.2018 06:00","0","959"
"05.11.2018 06:00 - 05.11.2018 07:00","0","538"
"05.11.2018 07:00 - 05.11.2018 08:00","0","319"
"05.11.2018 08:00 - 05.11.2018 09:00","0","680"
"05.11.2018 09:00 - 05.11.2018 10:00","0","562"
"05.11.2018 10:00 - 05.11.2018 11:00","0","607"
"05.11.2018 11:00 - 05.11.2018 12:00","0","607"
"05.11.2018 12:00 - 05.11.2018 13:00","0","542"
"05.11.2018 13:00 - 05.11.2018 14:00","0","801"
"05.11.2018 14:00 - 05.11.2018 15:00","0","959"
"05.11.2018 15:00 - 05.11.2018 16:00","0","878"
"05.11.2018 16:00 - 05.11.2018 17:00","0","839"
"05.11.2018 17:00 - 05.11.2018 18:00","0","944"
"05.11.2018 18:00 - 05.11.2018 19:00","0","1055"
"05.11.2018 19:00 - 05.11.2018 20:00","0","1018"
"05.11.2018 20:00 - 05.11.2018 21:00","0","881"
"05.11.2018 21:00 - 05.11.2018 22:00","0","1022"
"05.11.2018 22:00 - 05.11.2018 23:00","0","1023"
"05.11.2018 23:00 - 06.11.2018 00:00","0","1029"
"06.11.2018 00:00 - 06.11.2018 01:00","0","891"
"06.11.2018 01:00 - 06.11.2018 02:00","0","968"
"06.11.2018 02:00 - 06.11.2018 03:00","0","1016"
"06.11.2018 03:00 - 06.11.2018 04:00","0","975"
"06.11.2018 04:00 - 06.11.2018 05:00","0","845"
"06.11.2018 05:00 - 06.11.2018 06:00","0","839"
"06.11.2018 06:00 - 06.11.2018 07:00","0","598"
"06.11.2018 07:00 - 06.11.2018 08:00","0","590"
"06.11.2018 08:00 - 06.11.2018 09:00","0","941"
"06.11.2018 09:00 - 06.11.2018 10:00","0","910"
"06.11.2018 10:00 - 06.11.2018 11:00","0","891"
"06.11.2018 11:00 - 06.11.2018 12:00","0","846"
"06.11.2018 12:00 - 06.11.2018 13:00","0","744"
"06.11.2018 13:00 - 06.11.2018 14:00","0","641"
"06.11.2018 14:00 - 06.11.2018 15:00","0","679"
"06.11.2018 15:00 - 06.11.2018 16:00","0","655"
"06.11.2018 16:00 - 06.11.2018 17:00","0","602"
"06.11.2018 17:00 - 06.11.2018 18:00","0","738"
"06.11.2018 18:00 - 06.11.2018 19:00","0","999"
"06.11.2018 19:00 - 06.11.2018 20:00","0","784"
"06.11.2018 20:00 - 06.11.2018 21:00","0","483"
"06.11.2018 21:00 - 06.11.2018 22:00","0","921"
"06.11.2018 22:00 - 06.11.2018 23:00","0","1017"
"06.11.2018 23:00 - 07.11.2018 00:00","0","995"
"07.11.2018 00:00 - 07.11.2018 01:00","0","998"
"07.11.2018 01:00 - 07.11.2018 02:00","0","1039"
"07.11.2018 02:00 - 07.11.2018 03:00","0","1005"
"07.11.2018 03:00 - 07.11.2018 04:00","0","1009"
"07.11.2018 04:00 - 07.11.2018 05:00","0","808"
"07.11.2018 05:00 - 07.11.2018 06:00","0","673"
"07.11.2018 06:00 - 07.11.2018 07:00","0","543"
"07.11.2018 07:00 - 07.11.2018 08:00","0","566"
"07.11.2018 08:00 - 07.11.2018 09:00","0","1062"
"07.11.2018 09:00 - 07.11.2018 10:00","0","921"
"07.11.2018 10:00 - 07.11.2018 11:00","0","718"
"07.11.2018 11:00 - 07.11.2018 12:00","0","626"
"07.11.2018 12:00 - 07.11.2018 13:00","0","528"
"07.11.2018 13:00 - 07.11.2018 14:00","0","542"
"07.11.2018 14:00 - 07.11.2018 15:00","0","521"
"07.11.2018 15:00 - 07.11.2018 16:00","0","506"
"07.11.2018 16:00 - 07.11.2018 17:00","0","425"
"07.11.2018 17:00 - 07.11.2018 18:00","0","850"
"07.11.2018 18:00 - 07.11.2018 19:00","0","1062"
"07.11.2018 19:00 - 07.11.2018 20:00","0","906"
"07.11.2018 20:00 - 07.11.2018 21:00","0","823"
"07.11.2018 21:00 - 07.11.2018 22:00","0","1056"
"07.11.2018 22:00 - 07.11.2018 23:00","0","1047"
"07.11.2018 23:00 - 08.11.2018 00:00","0","1053"
"08.11.2018 00:00 - 08.11.2018 01:00","0","1035"
"08.11.2018 01:00 - 08.11.2018 02:00","0","943"
"08.11.2018 02:00 - 08.11.2018 03:00","0","927"
"08.11.2018 03:00 - 08.11.2018 04:00","0","963"
"08.11.2018 04:00 - 08.11.2018 05:00","0","717"
"08.11.2018 05:00 - 08.11.2018 06:00","0","600"
"08.11.2018 06:00 - 08.11.2018 07:00","0","144"
"08.11.2018 07:00 - 08.11.2018 08:00","108","0"
"08.11.2018 08:00 - 08.11.2018 09:00","0","41"
"08.11.2018 09:00 - 08.11.2018 10:00","0","341"
"08.11.2018 10:00 - 08.11.2018 11:00","0","271"
"08.11.2018 11:00 - 08.11.2018 12:00","0","184"
"08.11.2018 12:00 - 08.11.2018 13:00","113","0"
"08.11.2018 13:00 - 08.11.2018 14:00","0","28"
"08.11.2018 14:00 - 08.11.2018 15:00","0","158"
"08.11.2018 15:00 - 08.11.2018 16:00","0","359"
"08.11.2018 16:00 - 08.11.2018 17:00","0","315"
"08.11.2018 17:00 - 08.11.2018 18:00","0","360"
"08.11.2018 18:00 - 08.11.2018 19:00","0","440"
"08.11.2018 19:00 - 08.11.2018 20:00","0","602"
"08.11.2018 20:00 - 08.11.2018 21:00","0","618"
"08.11.2018 21:00 - 08.11.2018 22:00","0","660"
"08.11.2018 22:00 - 08.11.2018 23:00","0","940"
"08.11.2018 23:00 - 09.11.2018 00:00","0","1103"
"09.11.2018 00:00 - 09.11.2018 01:00","0","1065"
"09.11.2018 01:00 - 09.11.2018 02:00","0","1043"
"09.11.2018 02:00 - 09.11.2018 03:00","0","1046"
"09.11.2018 03:00 - 09.11.2018 04:00","0","1040"
"09.11.2018 04:00 - 09.11.2018 05:00","0","866"
"09.11.2018 05:00 - 09.11.2018 06:00","0","605"
"09.11.2018 06:00 - 09.11.2018 07:00","0","468"
"09.11.2018 07:00 - 09.11.2018 08:00","0","545"
"09.11.2018 08:00 - 09.11.2018 09:00","0","773"
"09.11.2018 09:00 - 09.11.2018 10:00","0","576"
"09.11.2018 10:00 - 09.11.2018 11:00","0","550"
"09.11.2018 11:00 - 09.11.2018 12:00","0","462"
"09.11.2018 12:00 - 09.11.2018 13:00","0","327"
"09.11.2018 13:00 - 09.11.2018 14:00","0","526"
"09.11.2018 14:00 - 09.11.2018 15:00","0","754"
"09.11.2018 15:00 - 09.11.2018 16:00","0","827"
"09.11.2018 16:00 - 09.11.2018 17:00","0","868"
"09.11.2018 17:00 - 09.11.2018 18:00","0","1035"
"09.11.2018 18:00 - 09.11.2018 19:00","0","1331"
"09.11.2018 19:00 - 09.11.2018 20:00","0","1276"
"09.11.2018 20:00 - 09.11.2018 21:00","0","959"
"09.11.2018 21:00 - 09.11.2018 22:00","0","1141"
"09.11.2018 22:00 - 09.11.2018 23:00","0","1188"
"09.11.2018 23:00 - 10.11.2018 00:00","0","1108"
"10.11.2018 00:00 - 10.11.2018 01:00","0","913"
"10.11.2018 01:00 - 10.11.2018 02:00","0","922"
"10.11.2018 02:00 - 10.11.2018 03:00","0","787"
"10.11.2018 03:00 - 10.11.2018 04:00","0","729"
"10.11.2018 04:00 - 10.11.2018 05:00","0","654"
"10.11.2018 05:00 - 10.11.2018 06:00","0","716"
"10.11.2018 06:00 - 10.11.2018 07:00","0","780"
"10.11.2018 07:00 - 10.11.2018 08:00","0","887"
"10.11.2018 08:00 - 10.11.2018 09:00","0","821"
"10.11.2018 09:00 - 10.11.2018 10:00","0","775"
"10.11.2018 10:00 - 10.11.2018 11:00","0","719"
"10.11.2018 11:00 - 10.11.2018 12:00","0","692"
"10.11.2018 12:00 - 10.11.2018 13:00","0","840"
"10.11.2018 13:00 - 10.11.2018 14:00","0","807"
"10.11.2018 14:00 - 10.11.2018 15:00","0","997"
"10.11.2018 15:00 - 10.11.2018 16:00","0","864"
"10.11.2018 16:00 - 10.11.2018 17:00","0","701"
"10.11.2018 17:00 - 10.11.2018 18:00","0","737"
"10.11.2018 18:00 - 10.11.2018 19:00","0","1140"
"10.11.2018 19:00 - 10.11.2018 20:00","0","1304"
"10.11.2018 20:00 - 10.11.2018 21:00","0","1236"
"10.11.2018 21:00 - 10.11.2018 22:00","0","1205"
"10.11.2018 22:00 - 10.11.2018 23:00","0","1066"
"10.11.2018 23:00 - 11.11.2018 00:00","0","1017"
"11.11.2018 00:00 - 11.11.2018 01:00","0","855"
"11.11.2018 01:00 - 11.11.2018 02:00","0","927"
"11.11.2018 02:00 - 11.11.2018 03:00","0","901"
"11.11.2018 03:00 - 11.11.2018 04:00","0","893"
"11.11.2018 04:00 - 11.11.2018 05:00","0","779"
"11.11.2018 05:00 - 11.11.2018 06:00","0","712"
"11.11.2018 06:00 - 11.11.2018 07:00","0","812"
"11.11.2018 07:00 - 11.11.2018 08:00","0","817"
"11.11.2018 08:00 - 11.11.2018 09:00","0","766"
"11.11.2018 09:00 - 11.11.2018 10:00","0","699"
"11.11.2018 10:00 - 11.11.2018 11:00","0","638"
"11.11.2018 11:00 - 11.11.2018 12:00","0","576"
"11.11.2018 12:00 - 11.11.2018 13:00","0","630"
"11.11.2018 13:00 - 11.11.2018 14:00","0","695"
"11.11.2018 14:00 - 11.11.2018 15:00","0","715"
"11.11.2018 15:00 - 11.11.2018 16:00","0","716"
"11.11.2018 16:00 - 11.11.2018 17:00","0","707"
"11.11.2018 17:00 - 11.11.2018 18:00","0","742"
"11.11.2018 18:00 - 11.11.2018 19:00","0","715"
"11.11.2018 19:00 - 11.11.2018 20:00","0","654"
"11.11.2018 20:00 - 11.11.2018 21:00","0","660"
"11.11.2018 21:00 - 11.11.2018 22:00","0","677"
"11.11.2018 22:00 - 11.11.2018 23:00","0","651"
"11.11.2018 23:00 - 12.11.2018 00:00","0","632"
"12.11.2018 00:00 - 12.11.2018 01:00","0","630"
"12.11.2018 01:00 - 12.11.2018 02:00","0","857"
"12.11.2018 02:00 - 12.11.2018 03:00","0","950"
"12.11.2018 03:00 - 12.11.2018 04:00","0","921"
"12.11.2018 04:00 - 12.11.2018 05:00","0","831"
"12.11.2018 05:00 - 12.11.2018 06:00","0","900"
"12.11.2018 06:00 - 12.11.2018 07:00","0","456"
"12.11.2018 07:00 - 12.11.2018 08:00","0","772"
"12.11.2018 08:00 - 12.11.2018 09:00","0","866"
"12.11.2018 09:00 - 12.11.2018 10:00","0","554"
"12.11.2018 10:00 - 12.11.2018 11:00","0","527"
"12.11.2018 11:00 - 12.11.2018 12:00","0","498"
"12.11.2018 12:00 - 12.11.2018 13:00","0","533"
"12.11.2018 13:00 - 12.11.2018 14:00","0","743"
"12.11.2018 14:00 - 12.11.2018 15:00","0","851"
"12.11.2018 15:00 - 12.11.2018 16:00","0","832"
"12.11.2018 16:00 - 12.11.2018 17:00","0","750"
"12.11.2018 17:00 - 12.11.2018 18:00","0","750"
"12.11.2018 18:00 - 12.11.2018 19:00","0","814"
"12.11.2018 19:00 - 12.11.2018 20:00","0","729"
"12.11.2018 20:00 - 12.11.2018 21:00","0","427"
"12.11.2018 21:00 - 12.11.2018 22:00","0","924"
"12.11.2018 22:00 - 12.11.2018 23:00","0","764"
"12.11.2018 23:00 - 13.11.2018 00:00","0","845"
"13.11.2018 00:00 - 13.11.2018 01:00","0","1023"
"13.11.2018 01:00 - 13.11.2018 02:00","0","1088"
"13.11.2018 02:00 - 13.11.2018 03:00","0","1094"
"13.11.2018 03:00 - 13.11.2018 04:00","0","1033"
"13.11.2018 04:00 - 13.11.2018 05:00","0","911"
"13.11.2018 05:00 - 13.11.2018 06:00","0","848"
"13.11.2018 06:00 - 13.11.2018 07:00","0","547"
"13.11.2018 07:00 - 13.11.2018 08:00","0","482"
"13.11.2018 08:00 - 13.11.2018 09:00","0","718"
"13.11.2018 09:00 - 13.11.2018 10:00","0","572"
"13.11.2018 10:00 - 13.11.2018 11:00","0","558"
"13.11.2018 11:00 - 13.11.2018 12:00","0","362"
"13.11.2018 12:00 - 13.11.2018 13:00","0","66"
"13.11.2018 13:00 - 13.11.2018 14:00","0","439"
"13.11.2018 14:00 - 13.11.2018 15:00","0","668"
"13.11.2018 15:00 - 13.11.2018 16:00","0","829"
"13.11.2018 16:00 - 13.11.2018 17:00","0","918"
"13.11.2018 17:00 - 13.11.2018 18:00","0","696"
"13.11.2018 18:00 - 13.11.2018 19:00","0","610"
"13.11.2018 19:00 - 13.11.2018 20:00","0","605"
"13.11.2018 20:00 - 13.11.2018 21:00","0","451"
"13.11.2018 21:00 - 13.11.2018 22:00","0","821"
"13.11.2018 22:00 - 13.11.2018 23:00","0","788"
"13.11.2018 23:00 - 14.11.2018 00:00","0","913"
"14.11.2018 00:00 - 14.11.2018 01:00","0","957"
"14.11.2018 01:00 - 14.11.2018 02:00","0","889"
"14.11.2018 02:00 - 14.11.2018 03:00","0","896"
"14.11.2018 03:00 - 14.11.2018 04:00","0","926"
"14.11.2018 04:00 - 14.11.2018 05:00","0","833"
"14.11.2018 05:00 - 14.11.2018 06:00","0","890"
"14.11.2018 06:00 - 14.11.2018 07:00","0","564"
"14.11.2018 07:00 - 14.11.2018 08:00","0","539"
"14.11.2018 08:00 - 14.11.2018 09:00","0","643"
"14.11.2018 09:00 - 14.11.2018 10:00","0","585"
"14.11.2018 10:00 - 14.11.2018 11:00","0","274"
"14.11.2018 11:00 - 14.11.2018 12:00","0","158"
"14.11.2018 12:00 - 14.11.2018 13:00","0","52"
"14.11.2018 13:00 - 14.11.2018 14:00","0","141"
"14.11.2018 14:00 - 14.11.2018 15:00","0","290"
"14.11.2018 15:00 - 14.11.2018 16:00","0","478"
"14.11.2018 16:00 - 14.11.2018 17:00","0","409"
"14.11.2018 17:00 - 14.11.2018 18:00","0","326"
"14.11.2018 18:00 - 14.11.2018 19:00","0","609"
"14.11.2018 19:00 - 14.11.2018 20:00","0","812"
"14.11.2018 20:00 - 14.11.2018 21:00","0","481"
"14.11.2018 21:00 - 14.11.2018 22:00","0","803"
"14.11.2018 22:00 - 14.11.2018 23:00","0","870"
"14.11.2018 23:00 - 15.11.2018 00:00","0","1051"
"15.11.2018 00:00 - 15.11.2018 01:00","0","1053"
"15.11.2018 01:00 - 15.11.2018 02:00","0","1025"
"15.11.2018 02:00 - 15.11.2018 03:00","0","1040"
"15.11.2018 03:00 - 15.11.2018 04:00","0","956"
"15.11.2018 04:00 - 15.11.2018 05:00","0","835"
"15.11.2018 05:00 - 15.11.2018 06:00","0","775"
"15.11.2018 06:00 - 15.11.2018 07:00","0","488"
"15.11.2018 07:00 - 15.11.2018 08:00","0","579"
"15.11.2018 08:00 - 15.11.2018 09:00","0","677"
"15.11.2018 09:00 - 15.11.2018 10:00","0","565"
"15.11.2018 10:00 - 15.11.2018 11:00","0","545"
"15.11.2018 11:00 - 15.11.2018 12:00","0","482"
"15.11.2018 12:00 - 15.11.2018 13:00","0","415"
"15.11.2018 13:00 - 15.11.2018 14:00","0","553"
"15.11.2018 14:00 - 15.11.2018 15:00","0","660"
"15.11.2018 15:00 - 15.11.2018 16:00","0","691"
"15.11.2018 16:00 - 15.11.2018 17:00","0","849"
"15.11.2018 17:00 - 15.11.2018 18:00","0","900"
"15.11.2018 18:00 - 15.11.2018 19:00","0","1064"
"15.11.2018 19:00 - 15.11.2018 20:00","0","932"
"15.11.2018 20:00 - 15.11.2018 21:00","0","734"
"15.11.2018 21:00 - 15.11.2018 22:00","0","786"
"15.11.2018 22:00 - 15.11.2018 23:00","0","788"
"15.11.2018 23:00 - 16.11.2018 00:00","0","810"
"16.11.2018 00:00 - 16.11.2018 01:00","0","1014"
"16.11.2018 01:00 - 16.11.2018 02:00","0","1068"
"16.11.2018 02:00 - 16.11.2018 03:00","0","1045"
"16.11.2018 03:00 - 16.11.2018 04:00","0","1033"
"16.11.2018 04:00 - 16.11.2018 05:00","0","973"
"16.11.2018 05:00 - 16.11.2018 06:00","0","751"
"16.11.2018 06:00 - 16.11.2018 07:00","0","512"
"16.11.2018 07:00 - 16.11.2018 08:00","0","637"
"16.11.2018 08:00 - 16.11.2018 09:00","0","585"
"16.11.2018 09:00 - 16.11.2018 10:00","0","392"
"16.11.2018 10:00 - 16.11.2018 11:00","0","317"
"16.11.2018 11:00 - 16.11.2018 12:00","0","476"
"16.11.2018 12:00 - 16.11.2018 13:00","0","501"
"16.11.2018 13:00 - 16.11.2018 14:00","0","650"
"16.11.2018 14:00 - 16.11.2018 15:00","0","800"
"16.11.2018 15:00 - 16.11.2018 16:00","0","801"
"16.11.2018 16:00 - 16.11.2018 17:00","0","789"
"16.11.2018 17:00 - 16.11.2018 18:00","0","836"
"16.11.2018 18:00 - 16.11.2018 19:00","0","607"
"16.11.2018 19:00 - 16.11.2018 20:00","0","590"
"16.11.2018 20:00 - 16.11.2018 21:00","0","811"
"16.11.2018 21:00 - 16.11.2018 22:00","0","854"
"16.11.2018 22:00 - 16.11.2018 23:00","0","726"
"16.11.2018 23:00 - 17.11.2018 00:00","0","853"
"17.11.2018 00:00 - 17.11.2018 01:00","0","1048"
"17.11.2018 01:00 - 17.11.2018 02:00","0","987"
"17.11.2018 02:00 - 17.11.2018 03:00","0","1038"
"17.11.2018 03:00 - 17.11.2018 04:00","0","991"
"17.11.2018 04:00 - 17.11.2018 05:00","0","867"
"17.11.2018 05:00 - 17.11.2018 06:00","0","825"
"17.11.2018 06:00 - 17.11.2018 07:00","0","843"
"17.11.2018 07:00 - 17.11.2018 08:00","0","655"
"17.11.2018 08:00 - 17.11.2018 09:00","0","324"
"17.11.2018 09:00 - 17.11.2018 10:00","0","137"
"17.11.2018 10:00 - 17.11.2018 11:00","0","139"
"17.11.2018 11:00 - 17.11.2018 12:00","0","133"
