"Time (CET)","Romania (RO) > Bulgaria (BG) [MW]","Bulgaria (BG) > Romania (RO) [MW]"
"13.10.2018 20:00 - 13.10.2018 21:00","0","6"
"13.10.2018 21:00 - 13.10.2018 22:00","264","0"
"13.10.2018 22:00 - 13.10.2018 23:00","423","0"
"13.10.2018 23:00 - 14.10.2018 00:00","583","0"
"14.10.2018 00:00 - 14.10.2018 01:00","593","0"
"14.10.2018 01:00 - 14.10.2018 02:00","582","0"
"14.10.2018 02:00 - 14.10.2018 03:00","588","0"
"14.10.2018 03:00 - 14.10.2018 04:00","556","0"
"14.10.2018 04:00 - 14.10.2018 05:00","559","0"
"14.10.2018 05:00 - 14.10.2018 06:00","555","0"
"14.10.2018 06:00 - 14.10.2018 07:00","534","0"
"14.10.2018 07:00 - 14.10.2018 08:00","547","0"
"14.10.2018 08:00 - 14.10.2018 09:00","553","0"
"14.10.2018 09:00 - 14.10.2018 10:00","583","0"
"14.10.2018 10:00 - 14.10.2018 11:00","716","0"
"14.10.2018 11:00 - 14.10.2018 12:00","757","0"
"14.10.2018 12:00 - 14.10.2018 13:00","762","0"
"14.10.2018 13:00 - 14.10.2018 14:00","716","0"
"14.10.2018 14:00 - 14.10.2018 15:00","704","0"
"14.10.2018 15:00 - 14.10.2018 16:00","584","0"
"14.10.2018 16:00 - 14.10.2018 17:00","450","0"
"14.10.2018 17:00 - 14.10.2018 18:00","303","0"
"14.10.2018 18:00 - 14.10.2018 19:00","76","0"
"14.10.2018 19:00 - 14.10.2018 20:00","89","0"
"14.10.2018 20:00 - 14.10.2018 21:00","158","0"
"14.10.2018 21:00 - 14.10.2018 22:00","384","0"
"14.10.2018 22:00 - 14.10.2018 23:00","461","0"
"14.10.2018 23:00 - 15.10.2018 00:00","517","0"
"15.10.2018 00:00 - 15.10.2018 01:00","530","0"
"15.10.2018 01:00 - 15.10.2018 02:00","531","0"
"15.10.2018 02:00 - 15.10.2018 03:00","485","0"
"15.10.2018 03:00 - 15.10.2018 04:00","411","0"
"15.10.2018 04:00 - 15.10.2018 05:00","430","0"
"15.10.2018 05:00 - 15.10.2018 06:00","261","0"
"15.10.2018 06:00 - 15.10.2018 07:00","25","0"
"15.10.2018 07:00 - 15.10.2018 08:00","0","82"
"15.10.2018 08:00 - 15.10.2018 09:00","0","162"
"15.10.2018 09:00 - 15.10.2018 10:00","0","110"
"15.10.2018 10:00 - 15.10.2018 11:00","0","41"
"15.10.2018 11:00 - 15.10.2018 12:00","3","0"
"15.10.2018 12:00 - 15.10.2018 13:00","10","0"
"15.10.2018 13:00 - 15.10.2018 14:00","21","0"
"15.10.2018 14:00 - 15.10.2018 15:00","0","66"
"15.10.2018 15:00 - 15.10.2018 16:00","0","86"
"15.10.2018 16:00 - 15.10.2018 17:00","0","166"
"15.10.2018 17:00 - 15.10.2018 18:00","0","308"
"15.10.2018 18:00 - 15.10.2018 19:00","0","401"
"15.10.2018 19:00 - 15.10.2018 20:00","0","277"
"15.10.2018 20:00 - 15.10.2018 21:00","0","189"
"15.10.2018 21:00 - 15.10.2018 22:00","26","0"
"15.10.2018 22:00 - 15.10.2018 23:00","104","0"
"15.10.2018 23:00 - 16.10.2018 00:00","163","0"
"16.10.2018 00:00 - 16.10.2018 01:00","49","0"
"16.10.2018 01:00 - 16.10.2018 02:00","56","0"
"16.10.2018 02:00 - 16.10.2018 03:00","70","0"
"16.10.2018 03:00 - 16.10.2018 04:00","91","0"
"16.10.2018 04:00 - 16.10.2018 05:00","55","0"
"16.10.2018 05:00 - 16.10.2018 06:00","0","61"
"16.10.2018 06:00 - 16.10.2018 07:00","0","175"
"16.10.2018 07:00 - 16.10.2018 08:00","0","203"
"16.10.2018 08:00 - 16.10.2018 09:00","0","244"
"16.10.2018 09:00 - 16.10.2018 10:00","0","270"
"16.10.2018 10:00 - 16.10.2018 11:00","0","210"
"16.10.2018 11:00 - 16.10.2018 12:00","0","193"
"16.10.2018 12:00 - 16.10.2018 13:00","0","194"
"16.10.2018 13:00 - 16.10.2018 14:00","0","188"
"16.10.2018 14:00 - 16.10.2018 15:00","0","171"
"16.10.2018 15:00 - 16.10.2018 16:00","0","185"
"16.10.2018 16:00 - 16.10.2018 17:00","0","301"
"16.10.2018 17:00 - 16.10.2018 18:00","0","396"
"16.10.2018 18:00 - 16.10.2018 19:00","0","511"
"16.10.2018 19:00 - 16.10.2018 20:00","0","412"
"16.10.2018 20:00 - 16.10.2018 21:00","0","275"
"16.10.2018 21:00 - 16.10.2018 22:00","0","4"
"16.10.2018 22:00 - 16.10.2018 23:00","163","0"
"16.10.2018 23:00 - 17.10.2018 00:00","144","0"
"17.10.2018 00:00 - 17.10.2018 01:00","223","0"
"17.10.2018 01:00 - 17.10.2018 02:00","159","0"
"17.10.2018 02:00 - 17.10.2018 03:00","66","0"
"17.10.2018 03:00 - 17.10.2018 04:00","44","0"
"17.10.2018 04:00 - 17.10.2018 05:00","58","0"
"17.10.2018 05:00 - 17.10.2018 06:00","24","0"
"17.10.2018 06:00 - 17.10.2018 07:00","0","213"
"17.10.2018 07:00 - 17.10.2018 08:00","0","280"
"17.10.2018 08:00 - 17.10.2018 09:00","0","281"
"17.10.2018 09:00 - 17.10.2018 10:00","0","283"
"17.10.2018 10:00 - 17.10.2018 11:00","0","198"
"17.10.2018 11:00 - 17.10.2018 12:00","0","219"
"17.10.2018 12:00 - 17.10.2018 13:00","0","171"
"17.10.2018 13:00 - 17.10.2018 14:00","0","140"
"17.10.2018 14:00 - 17.10.2018 15:00","0","114"
"17.10.2018 15:00 - 17.10.2018 16:00","0","156"
"17.10.2018 16:00 - 17.10.2018 17:00","0","175"
"17.10.2018 17:00 - 17.10.2018 18:00","0","261"
"17.10.2018 18:00 - 17.10.2018 19:00","0","381"
"17.10.2018 19:00 - 17.10.2018 20:00","0","345"
"17.10.2018 20:00 - 17.10.2018 21:00","0","217"
"17.10.2018 21:00 - 17.10.2018 22:00","29","0"
"17.10.2018 22:00 - 17.10.2018 23:00","218","0"
"17.10.2018 23:00 - 18.10.2018 00:00","215","0"
"18.10.2018 00:00 - 18.10.2018 01:00","234","0"
"18.10.2018 01:00 - 18.10.2018 02:00","182","0"
"18.10.2018 02:00 - 18.10.2018 03:00","163","0"
"18.10.2018 03:00 - 18.10.2018 04:00","121","0"
"18.10.2018 04:00 - 18.10.2018 05:00","97","0"
"18.10.2018 05:00 - 18.10.2018 06:00","34","0"
"18.10.2018 06:00 - 18.10.2018 07:00","0","203"
"18.10.2018 07:00 - 18.10.2018 08:00","0","200"
"18.10.2018 08:00 - 18.10.2018 09:00","0","239"
"18.10.2018 09:00 - 18.10.2018 10:00","0","265"
"18.10.2018 10:00 - 18.10.2018 11:00","0","171"
"18.10.2018 11:00 - 18.10.2018 12:00","0","196"
"18.10.2018 12:00 - 18.10.2018 13:00","0","155"
"18.10.2018 13:00 - 18.10.2018 14:00","0","176"
"18.10.2018 14:00 - 18.10.2018 15:00","0","218"
"18.10.2018 15:00 - 18.10.2018 16:00","0","256"
"18.10.2018 16:00 - 18.10.2018 17:00","0","380"
"18.10.2018 17:00 - 18.10.2018 18:00","0","434"
"18.10.2018 18:00 - 18.10.2018 19:00","0","600"
"18.10.2018 19:00 - 18.10.2018 20:00","0","590"
"18.10.2018 20:00 - 18.10.2018 21:00","0","461"
"18.10.2018 21:00 - 18.10.2018 22:00","0","223"
"18.10.2018 22:00 - 18.10.2018 23:00","0","90"
"18.10.2018 23:00 - 19.10.2018 00:00","0","41"
"19.10.2018 00:00 - 19.10.2018 01:00","0","45"
"19.10.2018 01:00 - 19.10.2018 02:00","0","52"
"19.10.2018 02:00 - 19.10.2018 03:00","0","85"
"19.10.2018 03:00 - 19.10.2018 04:00","0","110"
"19.10.2018 04:00 - 19.10.2018 05:00","0","117"
"19.10.2018 05:00 - 19.10.2018 06:00","0","212"
"19.10.2018 06:00 - 19.10.2018 07:00","0","368"
"19.10.2018 07:00 - 19.10.2018 08:00","0","459"
"19.10.2018 08:00 - 19.10.2018 09:00","0","477"
"19.10.2018 09:00 - 19.10.2018 10:00","0","423"
"19.10.2018 10:00 - 19.10.2018 11:00","0","397"
"19.10.2018 11:00 - 19.10.2018 12:00","0","378"
"19.10.2018 12:00 - 19.10.2018 13:00","0","299"
"19.10.2018 13:00 - 19.10.2018 14:00","0","286"
"19.10.2018 14:00 - 19.10.2018 15:00","0","300"
"19.10.2018 15:00 - 19.10.2018 16:00","0","321"
"19.10.2018 16:00 - 19.10.2018 17:00","0","326"
"19.10.2018 17:00 - 19.10.2018 18:00","0","398"
"19.10.2018 18:00 - 19.10.2018 19:00","0","594"
"19.10.2018 19:00 - 19.10.2018 20:00","0","612"
"19.10.2018 20:00 - 19.10.2018 21:00","0","489"
"19.10.2018 21:00 - 19.10.2018 22:00","0","286"
"19.10.2018 22:00 - 19.10.2018 23:00","0","120"
"19.10.2018 23:00 - 20.10.2018 00:00","0","71"
"20.10.2018 00:00 - 20.10.2018 01:00","19","0"
"20.10.2018 01:00 - 20.10.2018 02:00","53","0"
"20.10.2018 02:00 - 20.10.2018 03:00","33","0"
"20.10.2018 03:00 - 20.10.2018 04:00","9","0"
"20.10.2018 04:00 - 20.10.2018 05:00","12","0"
"20.10.2018 05:00 - 20.10.2018 06:00","0","20"
"20.10.2018 06:00 - 20.10.2018 07:00","0","102"
"20.10.2018 07:00 - 20.10.2018 08:00","0","180"
"20.10.2018 08:00 - 20.10.2018 09:00","0","192"
"20.10.2018 09:00 - 20.10.2018 10:00","0","178"
"20.10.2018 10:00 - 20.10.2018 11:00","0","116"
"20.10.2018 11:00 - 20.10.2018 12:00","0","81"
"20.10.2018 12:00 - 20.10.2018 13:00","0","29"
"20.10.2018 13:00 - 20.10.2018 14:00","0","16"
"20.10.2018 14:00 - 20.10.2018 15:00","0","23"
"20.10.2018 15:00 - 20.10.2018 16:00","0","54"
"20.10.2018 16:00 - 20.10.2018 17:00","0","77"
"20.10.2018 17:00 - 20.10.2018 18:00","0","196"
"20.10.2018 18:00 - 20.10.2018 19:00","0","415"
"20.10.2018 19:00 - 20.10.2018 20:00","0","407"
"20.10.2018 20:00 - 20.10.2018 21:00","0","300"
"20.10.2018 21:00 - 20.10.2018 22:00","0","41"
"20.10.2018 22:00 - 20.10.2018 23:00","171","0"
"20.10.2018 23:00 - 21.10.2018 00:00","293","0"
"21.10.2018 00:00 - 21.10.2018 01:00","359","0"
"21.10.2018 01:00 - 21.10.2018 02:00","376","0"
"21.10.2018 02:00 - 21.10.2018 03:00","352","0"
"21.10.2018 03:00 - 21.10.2018 04:00","351","0"
"21.10.2018 04:00 - 21.10.2018 05:00","315","0"
"21.10.2018 05:00 - 21.10.2018 06:00","250","0"
"21.10.2018 06:00 - 21.10.2018 07:00","162","0"
"21.10.2018 07:00 - 21.10.2018 08:00","55","0"
"21.10.2018 08:00 - 21.10.2018 09:00","87","0"
"21.10.2018 09:00 - 21.10.2018 10:00","157","0"
"21.10.2018 10:00 - 21.10.2018 11:00","171","0"
"21.10.2018 11:00 - 21.10.2018 12:00","175","0"
"21.10.2018 12:00 - 21.10.2018 13:00","243","0"
"21.10.2018 13:00 - 21.10.2018 14:00","305","0"
"21.10.2018 14:00 - 21.10.2018 15:00","307","0"
"21.10.2018 15:00 - 21.10.2018 16:00","297","0"
"21.10.2018 16:00 - 21.10.2018 17:00","245","0"
"21.10.2018 17:00 - 21.10.2018 18:00","127","0"
"21.10.2018 18:00 - 21.10.2018 19:00","0","89"
"21.10.2018 19:00 - 21.10.2018 20:00","0","23"
"21.10.2018 20:00 - 21.10.2018 21:00","65","0"
"21.10.2018 21:00 - 21.10.2018 22:00","270","0"
"21.10.2018 22:00 - 21.10.2018 23:00","414","0"
"21.10.2018 23:00 - 22.10.2018 00:00","539","0"
"22.10.2018 00:00 - 22.10.2018 01:00","484","0"
"22.10.2018 01:00 - 22.10.2018 02:00","478","0"
"22.10.2018 02:00 - 22.10.2018 03:00","493","0"
"22.10.2018 03:00 - 22.10.2018 04:00","452","0"
"22.10.2018 04:00 - 22.10.2018 05:00","425","0"
"22.10.2018 05:00 - 22.10.2018 06:00","341","0"
"22.10.2018 06:00 - 22.10.2018 07:00","197","0"
"22.10.2018 07:00 - 22.10.2018 08:00","45","0"
"22.10.2018 08:00 - 22.10.2018 09:00","63","0"
"22.10.2018 09:00 - 22.10.2018 10:00","49","0"
"22.10.2018 10:00 - 22.10.2018 11:00","72","0"
"22.10.2018 11:00 - 22.10.2018 12:00","34","0"
"22.10.2018 12:00 - 22.10.2018 13:00","40","0"
"22.10.2018 13:00 - 22.10.2018 14:00","15","0"
"22.10.2018 14:00 - 22.10.2018 15:00","0","59"
"22.10.2018 15:00 - 22.10.2018 16:00","0","122"
"22.10.2018 16:00 - 22.10.2018 17:00","0","224"
"22.10.2018 17:00 - 22.10.2018 18:00","0","271"
"22.10.2018 18:00 - 22.10.2018 19:00","0","369"
"22.10.2018 19:00 - 22.10.2018 20:00","0","331"
"22.10.2018 20:00 - 22.10.2018 21:00","0","324"
"22.10.2018 21:00 - 22.10.2018 22:00","0","59"
"22.10.2018 22:00 - 22.10.2018 23:00","0","4"
"22.10.2018 23:00 - 23.10.2018 00:00","58","0"
"23.10.2018 00:00 - 23.10.2018 01:00","0","4"
"23.10.2018 01:00 - 23.10.2018 02:00","60","0"
"23.10.2018 02:00 - 23.10.2018 03:00","0","102"
"23.10.2018 03:00 - 23.10.2018 04:00","0","157"
"23.10.2018 04:00 - 23.10.2018 05:00","0","198"
"23.10.2018 05:00 - 23.10.2018 06:00","0","232"
"23.10.2018 06:00 - 23.10.2018 07:00","0","323"
"23.10.2018 07:00 - 23.10.2018 08:00","0","346"
"23.10.2018 08:00 - 23.10.2018 09:00","0","354"
"23.10.2018 09:00 - 23.10.2018 10:00","0","326"
"23.10.2018 10:00 - 23.10.2018 11:00","0","295"
"23.10.2018 11:00 - 23.10.2018 12:00","0","257"
"23.10.2018 12:00 - 23.10.2018 13:00","0","175"
"23.10.2018 13:00 - 23.10.2018 14:00","0","143"
"23.10.2018 14:00 - 23.10.2018 15:00","0","127"
"23.10.2018 15:00 - 23.10.2018 16:00","0","102"
"23.10.2018 16:00 - 23.10.2018 17:00","0","129"
"23.10.2018 17:00 - 23.10.2018 18:00","0","141"
"23.10.2018 18:00 - 23.10.2018 19:00","0","115"
"23.10.2018 19:00 - 23.10.2018 20:00","0","26"
"23.10.2018 20:00 - 23.10.2018 21:00","135","0"
"23.10.2018 21:00 - 23.10.2018 22:00","438","0"
"23.10.2018 22:00 - 23.10.2018 23:00","461","0"
"23.10.2018 23:00 - 24.10.2018 00:00","591","0"
"24.10.2018 00:00 - 24.10.2018 01:00","520","0"
"24.10.2018 01:00 - 24.10.2018 02:00","553","0"
"24.10.2018 02:00 - 24.10.2018 03:00","511","0"
"24.10.2018 03:00 - 24.10.2018 04:00","510","0"
"24.10.2018 04:00 - 24.10.2018 05:00","481","0"
"24.10.2018 05:00 - 24.10.2018 06:00","483","0"
"24.10.2018 06:00 - 24.10.2018 07:00","327","0"
"24.10.2018 07:00 - 24.10.2018 08:00","347","0"
"24.10.2018 08:00 - 24.10.2018 09:00","233","0"
"24.10.2018 09:00 - 24.10.2018 10:00","368","0"
"24.10.2018 10:00 - 24.10.2018 11:00","419","0"
"24.10.2018 11:00 - 24.10.2018 12:00","485","0"
"24.10.2018 12:00 - 24.10.2018 13:00","542","0"
"24.10.2018 13:00 - 24.10.2018 14:00","523","0"
"24.10.2018 14:00 - 24.10.2018 15:00","477","0"
"24.10.2018 15:00 - 24.10.2018 16:00","399","0"
"24.10.2018 16:00 - 24.10.2018 17:00","328","0"
"24.10.2018 17:00 - 24.10.2018 18:00","95","0"
"24.10.2018 18:00 - 24.10.2018 19:00","0","33"
"24.10.2018 19:00 - 24.10.2018 20:00","0","14"
"24.10.2018 20:00 - 24.10.2018 21:00","164","0"
"24.10.2018 21:00 - 24.10.2018 22:00","598","0"
"24.10.2018 22:00 - 24.10.2018 23:00","586","0"
"24.10.2018 23:00 - 25.10.2018 00:00","639","0"
"25.10.2018 00:00 - 25.10.2018 01:00","523","0"
"25.10.2018 01:00 - 25.10.2018 02:00","440","0"
"25.10.2018 02:00 - 25.10.2018 03:00","363","0"
"25.10.2018 03:00 - 25.10.2018 04:00","328","0"
"25.10.2018 04:00 - 25.10.2018 05:00","359","0"
"25.10.2018 05:00 - 25.10.2018 06:00","287","0"
"25.10.2018 06:00 - 25.10.2018 07:00","132","0"
"25.10.2018 07:00 - 25.10.2018 08:00","104","0"
"25.10.2018 08:00 - 25.10.2018 09:00","31","0"
"25.10.2018 09:00 - 25.10.2018 10:00","146","0"
"25.10.2018 10:00 - 25.10.2018 11:00","282","0"
"25.10.2018 11:00 - 25.10.2018 12:00","343","0"
"25.10.2018 12:00 - 25.10.2018 13:00","412","0"
"25.10.2018 13:00 - 25.10.2018 14:00","338","0"
"25.10.2018 14:00 - 25.10.2018 15:00","342","0"
"25.10.2018 15:00 - 25.10.2018 16:00","164","0"
"25.10.2018 16:00 - 25.10.2018 17:00","77","0"
"25.10.2018 17:00 - 25.10.2018 18:00","0","60"
"25.10.2018 18:00 - 25.10.2018 19:00","0","231"
"25.10.2018 19:00 - 25.10.2018 20:00","0","220"
"25.10.2018 20:00 - 25.10.2018 21:00","0","89"
"25.10.2018 21:00 - 25.10.2018 22:00","371","0"
"25.10.2018 22:00 - 25.10.2018 23:00","569","0"
"25.10.2018 23:00 - 26.10.2018 00:00","634","0"
"26.10.2018 00:00 - 26.10.2018 01:00","528","0"
"26.10.2018 01:00 - 26.10.2018 02:00","535","0"
"26.10.2018 02:00 - 26.10.2018 03:00","433","0"
"26.10.2018 03:00 - 26.10.2018 04:00","424","0"
"26.10.2018 04:00 - 26.10.2018 05:00","317","0"
"26.10.2018 05:00 - 26.10.2018 06:00","198","0"
"26.10.2018 06:00 - 26.10.2018 07:00","0","28"
"26.10.2018 07:00 - 26.10.2018 08:00","0","216"
"26.10.2018 08:00 - 26.10.2018 09:00","0","335"
"26.10.2018 09:00 - 26.10.2018 10:00","0","356"
"26.10.2018 10:00 - 26.10.2018 11:00","0","336"
"26.10.2018 11:00 - 26.10.2018 12:00","0","317"
"26.10.2018 12:00 - 26.10.2018 13:00","0","314"
"26.10.2018 13:00 - 26.10.2018 14:00","0","311"
"26.10.2018 14:00 - 26.10.2018 15:00","0","340"
"26.10.2018 15:00 - 26.10.2018 16:00","0","369"
"26.10.2018 16:00 - 26.10.2018 17:00","0","376"
"26.10.2018 17:00 - 26.10.2018 18:00","0","402"
"26.10.2018 18:00 - 26.10.2018 19:00","0","439"
"26.10.2018 19:00 - 26.10.2018 20:00","0","371"
"26.10.2018 20:00 - 26.10.2018 21:00","0","281"
"26.10.2018 21:00 - 26.10.2018 22:00","0","123"
"26.10.2018 22:00 - 26.10.2018 23:00","0","20"
"26.10.2018 23:00 - 27.10.2018 00:00","91","0"
"27.10.2018 00:00 - 27.10.2018 01:00","119","0"
"27.10.2018 01:00 - 27.10.2018 02:00","70","0"
"27.10.2018 02:00 - 27.10.2018 03:00","0","19"
"27.10.2018 03:00 - 27.10.2018 04:00","0","90"
"27.10.2018 04:00 - 27.10.2018 05:00","0","97"
"27.10.2018 05:00 - 27.10.2018 06:00","0","92"
"27.10.2018 06:00 - 27.10.2018 07:00","0","181"
"27.10.2018 07:00 - 27.10.2018 08:00","0","286"
"27.10.2018 08:00 - 27.10.2018 09:00","0","249"
"27.10.2018 09:00 - 27.10.2018 10:00","0","256"
"27.10.2018 10:00 - 27.10.2018 11:00","0","243"
"27.10.2018 11:00 - 27.10.2018 12:00","0","156"
"27.10.2018 12:00 - 27.10.2018 13:00","0","72"
"27.10.2018 13:00 - 27.10.2018 14:00","0","11"
"27.10.2018 14:00 - 27.10.2018 15:00","0","17"
"27.10.2018 15:00 - 27.10.2018 16:00","0","39"
"27.10.2018 16:00 - 27.10.2018 17:00","0","157"
"27.10.2018 17:00 - 27.10.2018 18:00","0","284"
"27.10.2018 18:00 - 27.10.2018 19:00","0","318"
"27.10.2018 19:00 - 27.10.2018 20:00","0","173"
"27.10.2018 20:00 - 27.10.2018 21:00","0","22"
"27.10.2018 21:00 - 27.10.2018 22:00","140","0"
"27.10.2018 22:00 - 27.10.2018 23:00","141","0"
"27.10.2018 23:00 - 28.10.2018 00:00","224","0"
"28.10.2018 00:00 - 28.10.2018 01:00","4","0"
"28.10.2018 01:00 - 28.10.2018 02:00","0","68"
"28.10.2018 02:00 - 28.10.2018 03:00","N/A","N/A"
"28.10.2018 02:00 - 28.10.2018 03:00","N/A","N/A"
"28.10.2018 03:00 - 28.10.2018 04:00","0","189"
"28.10.2018 04:00 - 28.10.2018 05:00","0","172"
"28.10.2018 05:00 - 28.10.2018 06:00","0","247"
"28.10.2018 06:00 - 28.10.2018 07:00","0","196"
"28.10.2018 07:00 - 28.10.2018 08:00","0","162"
"28.10.2018 08:00 - 28.10.2018 09:00","0","78"
"28.10.2018 09:00 - 28.10.2018 10:00","0","63"
"28.10.2018 10:00 - 28.10.2018 11:00","0","29"
"28.10.2018 11:00 - 28.10.2018 12:00","30","0"
"28.10.2018 12:00 - 28.10.2018 13:00","51","0"
"28.10.2018 13:00 - 28.10.2018 14:00","0","12"
"28.10.2018 14:00 - 28.10.2018 15:00","39","0"
"28.10.2018 15:00 - 28.10.2018 16:00","75","0"
"28.10.2018 16:00 - 28.10.2018 17:00","93","0"
"28.10.2018 17:00 - 28.10.2018 18:00","82","0"
"28.10.2018 18:00 - 28.10.2018 19:00","85","0"
"28.10.2018 19:00 - 28.10.2018 20:00","126","0"
"28.10.2018 20:00 - 28.10.2018 21:00","263","0"
"28.10.2018 21:00 - 28.10.2018 22:00","322","0"
"28.10.2018 22:00 - 28.10.2018 23:00","397","0"
"28.10.2018 23:00 - 29.10.2018 00:00","493","0"
"29.10.2018 00:00 - 29.10.2018 01:00","147","0"
"29.10.2018 01:00 - 29.10.2018 02:00","26","0"
"29.10.2018 02:00 - 29.10.2018 03:00","35","0"
"29.10.2018 03:00 - 29.10.2018 04:00","99","0"
"29.10.2018 04:00 - 29.10.2018 05:00","34","0"
"29.10.2018 05:00 - 29.10.2018 06:00","0","85"
"29.10.2018 06:00 - 29.10.2018 07:00","0","160"
"29.10.2018 07:00 - 29.10.2018 08:00","0","322"
"29.10.2018 08:00 - 29.10.2018 09:00","0","356"
"29.10.2018 09:00 - 29.10.2018 10:00","0","300"
"29.10.2018 10:00 - 29.10.2018 11:00","0","300"
"29.10.2018 11:00 - 29.10.2018 12:00","0","267"
"29.10.2018 12:00 - 29.10.2018 13:00","0","302"
"29.10.2018 13:00 - 29.10.2018 14:00","0","264"
"29.10.2018 14:00 - 29.10.2018 15:00","0","200"
"29.10.2018 15:00 - 29.10.2018 16:00","0","308"
"29.10.2018 16:00 - 29.10.2018 17:00","0","324"
"29.10.2018 17:00 - 29.10.2018 18:00","0","324"
"29.10.2018 18:00 - 29.10.2018 19:00","0","294"
"29.10.2018 19:00 - 29.10.2018 20:00","0","239"
"29.10.2018 20:00 - 29.10.2018 21:00","0","129"
"29.10.2018 21:00 - 29.10.2018 22:00","31","0"
"29.10.2018 22:00 - 29.10.2018 23:00","140","0"
"29.10.2018 23:00 - 30.10.2018 00:00","98","0"
"30.10.2018 00:00 - 30.10.2018 01:00","0","68"
"30.10.2018 01:00 - 30.10.2018 02:00","0","81"
"30.10.2018 02:00 - 30.10.2018 03:00","0","67"
"30.10.2018 03:00 - 30.10.2018 04:00","0","14"
"30.10.2018 04:00 - 30.10.2018 05:00","0","5"
"30.10.2018 05:00 - 30.10.2018 06:00","0","13"
"30.10.2018 06:00 - 30.10.2018 07:00","0","42"
"30.10.2018 07:00 - 30.10.2018 08:00","0","48"
"30.10.2018 08:00 - 30.10.2018 09:00","0","15"
"30.10.2018 09:00 - 30.10.2018 10:00","0","19"
"30.10.2018 10:00 - 30.10.2018 11:00","47","0"
"30.10.2018 11:00 - 30.10.2018 12:00","47","0"
"30.10.2018 12:00 - 30.10.2018 13:00","51","0"
"30.10.2018 13:00 - 30.10.2018 14:00","59","0"
"30.10.2018 14:00 - 30.10.2018 15:00","59","0"
"30.10.2018 15:00 - 30.10.2018 16:00","0","29"
"30.10.2018 16:00 - 30.10.2018 17:00","0","112"
"30.10.2018 17:00 - 30.10.2018 18:00","0","262"
"30.10.2018 18:00 - 30.10.2018 19:00","0","335"
"30.10.2018 19:00 - 30.10.2018 20:00","0","281"
"30.10.2018 20:00 - 30.10.2018 21:00","0","82"
"30.10.2018 21:00 - 30.10.2018 22:00","100","0"
"30.10.2018 22:00 - 30.10.2018 23:00","80","0"
"30.10.2018 23:00 - 31.10.2018 00:00","39","0"
"31.10.2018 00:00 - 31.10.2018 01:00","0","93"
"31.10.2018 01:00 - 31.10.2018 02:00","0","173"
"31.10.2018 02:00 - 31.10.2018 03:00","0","186"
"31.10.2018 03:00 - 31.10.2018 04:00","0","261"
"31.10.2018 04:00 - 31.10.2018 05:00","0","359"
"31.10.2018 05:00 - 31.10.2018 06:00","0","394"
"31.10.2018 06:00 - 31.10.2018 07:00","0","442"
"31.10.2018 07:00 - 31.10.2018 08:00","0","342"
"31.10.2018 08:00 - 31.10.2018 09:00","0","293"
"31.10.2018 09:00 - 31.10.2018 10:00","0","277"
"31.10.2018 10:00 - 31.10.2018 11:00","0","203"
"31.10.2018 11:00 - 31.10.2018 12:00","0","167"
"31.10.2018 12:00 - 31.10.2018 13:00","0","160"
"31.10.2018 13:00 - 31.10.2018 14:00","0","142"
"31.10.2018 14:00 - 31.10.2018 15:00","0","175"
"31.10.2018 15:00 - 31.10.2018 16:00","0","308"
"31.10.2018 16:00 - 31.10.2018 17:00","0","449"
"31.10.2018 17:00 - 31.10.2018 18:00","0","458"
"31.10.2018 18:00 - 31.10.2018 19:00","0","415"
"31.10.2018 19:00 - 31.10.2018 20:00","0","373"
"31.10.2018 20:00 - 31.10.2018 21:00","0","111"
"31.10.2018 21:00 - 31.10.2018 22:00","0","8"
"31.10.2018 22:00 - 31.10.2018 23:00","0","13"
"31.10.2018 23:00 - 01.11.2018 00:00","129","0"
"01.11.2018 00:00 - 01.11.2018 01:00","48","0"
"01.11.2018 01:00 - 01.11.2018 02:00","0","66"
"01.11.2018 02:00 - 01.11.2018 03:00","0","184"
"01.11.2018 03:00 - 01.11.2018 04:00","0","218"
"01.11.2018 04:00 - 01.11.2018 05:00","0","146"
"01.11.2018 05:00 - 01.11.2018 06:00","0","166"
"01.11.2018 06:00 - 01.11.2018 07:00","0","206"
"01.11.2018 07:00 - 01.11.2018 08:00","0","153"
"01.11.2018 08:00 - 01.11.2018 09:00","0","62"
"01.11.2018 09:00 - 01.11.2018 10:00","0","15"
"01.11.2018 10:00 - 01.11.2018 11:00","73","0"
"01.11.2018 11:00 - 01.11.2018 12:00","110","0"
"01.11.2018 12:00 - 01.11.2018 13:00","103","0"
"01.11.2018 13:00 - 01.11.2018 14:00","131","0"
"01.11.2018 14:00 - 01.11.2018 15:00","150","0"
"01.11.2018 15:00 - 01.11.2018 16:00","88","0"
"01.11.2018 16:00 - 01.11.2018 17:00","0","89"
"01.11.2018 17:00 - 01.11.2018 18:00","0","174"
"01.11.2018 18:00 - 01.11.2018 19:00","0","215"
"01.11.2018 19:00 - 01.11.2018 20:00","0","131"
"01.11.2018 20:00 - 01.11.2018 21:00","0","21"
"01.11.2018 21:00 - 01.11.2018 22:00","165","0"
"01.11.2018 22:00 - 01.11.2018 23:00","127","0"
"01.11.2018 23:00 - 02.11.2018 00:00","55","0"
"02.11.2018 00:00 - 02.11.2018 01:00","0","31"
"02.11.2018 01:00 - 02.11.2018 02:00","0","70"
"02.11.2018 02:00 - 02.11.2018 03:00","0","229"
