"Time (CET)","Turkey (TR) > Bulgaria (BG) [MW]","Bulgaria (BG) > Turkey (TR) [MW]"
"25.10.2018 11:00 - 25.10.2018 12:00","0","406"
"25.10.2018 12:00 - 25.10.2018 13:00","0","505"
"25.10.2018 13:00 - 25.10.2018 14:00","0","431"
"25.10.2018 14:00 - 25.10.2018 15:00","0","428"
"25.10.2018 15:00 - 25.10.2018 16:00","0","322"
"25.10.2018 16:00 - 25.10.2018 17:00","0","122"
"25.10.2018 17:00 - 25.10.2018 18:00","0","14"
"25.10.2018 18:00 - 25.10.2018 19:00","32","0"
"25.10.2018 19:00 - 25.10.2018 20:00","0","31"
"25.10.2018 20:00 - 25.10.2018 21:00","0","92"
"25.10.2018 21:00 - 25.10.2018 22:00","0","299"
"25.10.2018 22:00 - 25.10.2018 23:00","0","466"
"25.10.2018 23:00 - 26.10.2018 00:00","0","513"
"26.10.2018 00:00 - 26.10.2018 01:00","0","531"
"26.10.2018 01:00 - 26.10.2018 02:00","0","554"
"26.10.2018 02:00 - 26.10.2018 03:00","0","452"
"26.10.2018 03:00 - 26.10.2018 04:00","0","417"
"26.10.2018 04:00 - 26.10.2018 05:00","0","381"
"26.10.2018 05:00 - 26.10.2018 06:00","0","317"
"26.10.2018 06:00 - 26.10.2018 07:00","0","125"
"26.10.2018 07:00 - 26.10.2018 08:00","17","0"
"26.10.2018 08:00 - 26.10.2018 09:00","0","17"
"26.10.2018 09:00 - 26.10.2018 10:00","0","129"
"26.10.2018 10:00 - 26.10.2018 11:00","0","172"
"26.10.2018 11:00 - 26.10.2018 12:00","0","178"
"26.10.2018 12:00 - 26.10.2018 13:00","0","173"
"26.10.2018 13:00 - 26.10.2018 14:00","0","157"
"26.10.2018 14:00 - 26.10.2018 15:00","0","133"
"26.10.2018 15:00 - 26.10.2018 16:00","0","157"
"26.10.2018 16:00 - 26.10.2018 17:00","0","175"
"26.10.2018 17:00 - 26.10.2018 18:00","0","99"
"26.10.2018 18:00 - 26.10.2018 19:00","0","87"
"26.10.2018 19:00 - 26.10.2018 20:00","0","170"
"26.10.2018 20:00 - 26.10.2018 21:00","0","233"
"26.10.2018 21:00 - 26.10.2018 22:00","0","272"
"26.10.2018 22:00 - 26.10.2018 23:00","0","300"
"26.10.2018 23:00 - 27.10.2018 00:00","0","395"
"27.10.2018 00:00 - 27.10.2018 01:00","0","315"
"27.10.2018 01:00 - 27.10.2018 02:00","0","240"
"27.10.2018 02:00 - 27.10.2018 03:00","0","195"
"27.10.2018 03:00 - 27.10.2018 04:00","0","245"
"27.10.2018 04:00 - 27.10.2018 05:00","0","241"
"27.10.2018 05:00 - 27.10.2018 06:00","0","224"
"27.10.2018 06:00 - 27.10.2018 07:00","0","178"
"27.10.2018 07:00 - 27.10.2018 08:00","0","253"
"27.10.2018 08:00 - 27.10.2018 09:00","0","285"
"27.10.2018 09:00 - 27.10.2018 10:00","0","342"
"27.10.2018 10:00 - 27.10.2018 11:00","0","397"
"27.10.2018 11:00 - 27.10.2018 12:00","0","440"
"27.10.2018 12:00 - 27.10.2018 13:00","0","450"
"27.10.2018 13:00 - 27.10.2018 14:00","0","486"
"27.10.2018 14:00 - 27.10.2018 15:00","0","438"
"27.10.2018 15:00 - 27.10.2018 16:00","0","430"
"27.10.2018 16:00 - 27.10.2018 17:00","0","319"
"27.10.2018 17:00 - 27.10.2018 18:00","0","208"
"27.10.2018 18:00 - 27.10.2018 19:00","0","187"
"27.10.2018 19:00 - 27.10.2018 20:00","0","263"
"27.10.2018 20:00 - 27.10.2018 21:00","0","256"
"27.10.2018 21:00 - 27.10.2018 22:00","0","319"
"27.10.2018 22:00 - 27.10.2018 23:00","0","350"
"27.10.2018 23:00 - 28.10.2018 00:00","0","494"
"28.10.2018 00:00 - 28.10.2018 01:00","N/A","N/A"
"28.10.2018 01:00 - 28.10.2018 02:00","N/A","N/A"
"28.10.2018 02:00 - 28.10.2018 03:00","N/A","N/A"
"28.10.2018 02:00 - 28.10.2018 03:00","N/A","N/A"
"28.10.2018 03:00 - 28.10.2018 04:00","N/A","N/A"
"28.10.2018 04:00 - 28.10.2018 05:00","N/A","N/A"
"28.10.2018 05:00 - 28.10.2018 06:00","N/A","N/A"
"28.10.2018 06:00 - 28.10.2018 07:00","N/A","N/A"
"28.10.2018 07:00 - 28.10.2018 08:00","N/A","N/A"
"28.10.2018 08:00 - 28.10.2018 09:00","N/A","N/A"
"28.10.2018 09:00 - 28.10.2018 10:00","N/A","N/A"
"28.10.2018 10:00 - 28.10.2018 11:00","N/A","N/A"
"28.10.2018 11:00 - 28.10.2018 12:00","N/A","N/A"
"28.10.2018 12:00 - 28.10.2018 13:00","N/A","N/A"
"28.10.2018 13:00 - 28.10.2018 14:00","N/A","N/A"
"28.10.2018 14:00 - 28.10.2018 15:00","N/A","N/A"
"28.10.2018 15:00 - 28.10.2018 16:00","N/A","N/A"
"28.10.2018 16:00 - 28.10.2018 17:00","N/A","N/A"
"28.10.2018 17:00 - 28.10.2018 18:00","N/A","N/A"
"28.10.2018 18:00 - 28.10.2018 19:00","N/A","N/A"
"28.10.2018 19:00 - 28.10.2018 20:00","N/A","N/A"
"28.10.2018 20:00 - 28.10.2018 21:00","N/A","N/A"
"28.10.2018 21:00 - 28.10.2018 22:00","N/A","N/A"
"28.10.2018 22:00 - 28.10.2018 23:00","N/A","N/A"
"28.10.2018 23:00 - 29.10.2018 00:00","N/A","N/A"
"29.10.2018 00:00 - 29.10.2018 01:00","N/A","N/A"
"29.10.2018 01:00 - 29.10.2018 02:00","N/A","N/A"
"29.10.2018 02:00 - 29.10.2018 03:00","N/A","N/A"
"29.10.2018 03:00 - 29.10.2018 04:00","N/A","N/A"
"29.10.2018 04:00 - 29.10.2018 05:00","N/A","N/A"
"29.10.2018 05:00 - 29.10.2018 06:00","N/A","N/A"
"29.10.2018 06:00 - 29.10.2018 07:00","N/A","N/A"
"29.10.2018 07:00 - 29.10.2018 08:00","N/A","N/A"
"29.10.2018 08:00 - 29.10.2018 09:00","N/A","N/A"
"29.10.2018 09:00 - 29.10.2018 10:00","N/A","N/A"
"29.10.2018 10:00 - 29.10.2018 11:00","N/A","N/A"
"29.10.2018 11:00 - 29.10.2018 12:00","N/A","N/A"
"29.10.2018 12:00 - 29.10.2018 13:00","N/A","N/A"
"29.10.2018 13:00 - 29.10.2018 14:00","N/A","N/A"
"29.10.2018 14:00 - 29.10.2018 15:00","N/A","N/A"
"29.10.2018 15:00 - 29.10.2018 16:00","N/A","N/A"
"29.10.2018 16:00 - 29.10.2018 17:00","N/A","N/A"
"29.10.2018 17:00 - 29.10.2018 18:00","N/A","N/A"
"29.10.2018 18:00 - 29.10.2018 19:00","N/A","N/A"
"29.10.2018 19:00 - 29.10.2018 20:00","N/A","N/A"
"29.10.2018 20:00 - 29.10.2018 21:00","N/A","N/A"
"29.10.2018 21:00 - 29.10.2018 22:00","N/A","N/A"
"29.10.2018 22:00 - 29.10.2018 23:00","N/A","N/A"
"29.10.2018 23:00 - 30.10.2018 00:00","N/A","N/A"
"30.10.2018 00:00 - 30.10.2018 01:00","N/A","N/A"
"30.10.2018 01:00 - 30.10.2018 02:00","N/A","N/A"
"30.10.2018 02:00 - 30.10.2018 03:00","N/A","N/A"
"30.10.2018 03:00 - 30.10.2018 04:00","N/A","N/A"
"30.10.2018 04:00 - 30.10.2018 05:00","N/A","N/A"
"30.10.2018 05:00 - 30.10.2018 06:00","N/A","N/A"
"30.10.2018 06:00 - 30.10.2018 07:00","N/A","N/A"
"30.10.2018 07:00 - 30.10.2018 08:00","N/A","N/A"
"30.10.2018 08:00 - 30.10.2018 09:00","N/A","N/A"
"30.10.2018 09:00 - 30.10.2018 10:00","N/A","N/A"
"30.10.2018 10:00 - 30.10.2018 11:00","N/A","N/A"
"30.10.2018 11:00 - 30.10.2018 12:00","N/A","N/A"
"30.10.2018 12:00 - 30.10.2018 13:00","N/A","N/A"
"30.10.2018 13:00 - 30.10.2018 14:00","N/A","N/A"
"30.10.2018 14:00 - 30.10.2018 15:00","N/A","N/A"
"30.10.2018 15:00 - 30.10.2018 16:00","N/A","N/A"
"30.10.2018 16:00 - 30.10.2018 17:00","N/A","N/A"
"30.10.2018 17:00 - 30.10.2018 18:00","N/A","N/A"
"30.10.2018 18:00 - 30.10.2018 19:00","N/A","N/A"
"30.10.2018 19:00 - 30.10.2018 20:00","N/A","N/A"
"30.10.2018 20:00 - 30.10.2018 21:00","N/A","N/A"
"30.10.2018 21:00 - 30.10.2018 22:00","N/A","N/A"
"30.10.2018 22:00 - 30.10.2018 23:00","N/A","N/A"
"30.10.2018 23:00 - 31.10.2018 00:00","N/A","N/A"
"31.10.2018 00:00 - 31.10.2018 01:00","N/A","N/A"
"31.10.2018 01:00 - 31.10.2018 02:00","N/A","N/A"
"31.10.2018 02:00 - 31.10.2018 03:00","N/A","N/A"
"31.10.2018 03:00 - 31.10.2018 04:00","N/A","N/A"
"31.10.2018 04:00 - 31.10.2018 05:00","N/A","N/A"
"31.10.2018 05:00 - 31.10.2018 06:00","N/A","N/A"
"31.10.2018 06:00 - 31.10.2018 07:00","N/A","N/A"
"31.10.2018 07:00 - 31.10.2018 08:00","N/A","N/A"
"31.10.2018 08:00 - 31.10.2018 09:00","N/A","N/A"
"31.10.2018 09:00 - 31.10.2018 10:00","N/A","N/A"
"31.10.2018 10:00 - 31.10.2018 11:00","N/A","N/A"
"31.10.2018 11:00 - 31.10.2018 12:00","N/A","N/A"
"31.10.2018 12:00 - 31.10.2018 13:00","N/A","N/A"
"31.10.2018 13:00 - 31.10.2018 14:00","N/A","N/A"
"31.10.2018 14:00 - 31.10.2018 15:00","N/A","N/A"
"31.10.2018 15:00 - 31.10.2018 16:00","N/A","N/A"
"31.10.2018 16:00 - 31.10.2018 17:00","N/A","N/A"
"31.10.2018 17:00 - 31.10.2018 18:00","N/A","N/A"
"31.10.2018 18:00 - 31.10.2018 19:00","N/A","N/A"
"31.10.2018 19:00 - 31.10.2018 20:00","N/A","N/A"
"31.10.2018 20:00 - 31.10.2018 21:00","N/A","N/A"
"31.10.2018 21:00 - 31.10.2018 22:00","N/A","N/A"
"31.10.2018 22:00 - 31.10.2018 23:00","N/A","N/A"
"31.10.2018 23:00 - 01.11.2018 00:00","N/A","N/A"
"01.11.2018 00:00 - 01.11.2018 01:00","N/A","N/A"
"01.11.2018 01:00 - 01.11.2018 02:00","N/A","N/A"
"01.11.2018 02:00 - 01.11.2018 03:00","N/A","N/A"
"01.11.2018 03:00 - 01.11.2018 04:00","N/A","N/A"
"01.11.2018 04:00 - 01.11.2018 05:00","N/A","N/A"
"01.11.2018 05:00 - 01.11.2018 06:00","N/A","N/A"
"01.11.2018 06:00 - 01.11.2018 07:00","N/A","N/A"
"01.11.2018 07:00 - 01.11.2018 08:00","N/A","N/A"
"01.11.2018 08:00 - 01.11.2018 09:00","N/A","N/A"
"01.11.2018 09:00 - 01.11.2018 10:00","N/A","N/A"
"01.11.2018 10:00 - 01.11.2018 11:00","N/A","N/A"
"01.11.2018 11:00 - 01.11.2018 12:00","N/A","N/A"
"01.11.2018 12:00 - 01.11.2018 13:00","N/A","N/A"
"01.11.2018 13:00 - 01.11.2018 14:00","N/A","N/A"
"01.11.2018 14:00 - 01.11.2018 15:00","N/A","N/A"
"01.11.2018 15:00 - 01.11.2018 16:00","N/A","N/A"
"01.11.2018 16:00 - 01.11.2018 17:00","N/A","N/A"
"01.11.2018 17:00 - 01.11.2018 18:00","N/A","N/A"
"01.11.2018 18:00 - 01.11.2018 19:00","N/A","N/A"
"01.11.2018 19:00 - 01.11.2018 20:00","N/A","N/A"
"01.11.2018 20:00 - 01.11.2018 21:00","N/A","N/A"
"01.11.2018 21:00 - 01.11.2018 22:00","N/A","N/A"
"01.11.2018 22:00 - 01.11.2018 23:00","N/A","N/A"
"01.11.2018 23:00 - 02.11.2018 00:00","N/A","N/A"
"02.11.2018 00:00 - 02.11.2018 01:00","N/A","N/A"
"02.11.2018 01:00 - 02.11.2018 02:00","N/A","N/A"
"02.11.2018 02:00 - 02.11.2018 03:00","N/A","N/A"
"02.11.2018 03:00 - 02.11.2018 04:00","N/A","N/A"
"02.11.2018 04:00 - 02.11.2018 05:00","N/A","N/A"
"02.11.2018 05:00 - 02.11.2018 06:00","N/A","N/A"
"02.11.2018 06:00 - 02.11.2018 07:00","N/A","N/A"
"02.11.2018 07:00 - 02.11.2018 08:00","N/A","N/A"
"02.11.2018 08:00 - 02.11.2018 09:00","N/A","N/A"
"02.11.2018 09:00 - 02.11.2018 10:00","N/A","N/A"
"02.11.2018 10:00 - 02.11.2018 11:00","N/A","N/A"
"02.11.2018 11:00 - 02.11.2018 12:00","N/A","N/A"
"02.11.2018 12:00 - 02.11.2018 13:00","N/A","N/A"
"02.11.2018 13:00 - 02.11.2018 14:00","N/A","N/A"
"02.11.2018 14:00 - 02.11.2018 15:00","N/A","N/A"
"02.11.2018 15:00 - 02.11.2018 16:00","N/A","N/A"
"02.11.2018 16:00 - 02.11.2018 17:00","N/A","N/A"
"02.11.2018 17:00 - 02.11.2018 18:00","N/A","N/A"
"02.11.2018 18:00 - 02.11.2018 19:00","N/A","N/A"
"02.11.2018 19:00 - 02.11.2018 20:00","N/A","N/A"
"02.11.2018 20:00 - 02.11.2018 21:00","N/A","N/A"
"02.11.2018 21:00 - 02.11.2018 22:00","N/A","N/A"
"02.11.2018 22:00 - 02.11.2018 23:00","N/A","N/A"
"02.11.2018 23:00 - 03.11.2018 00:00","0","471"
"03.11.2018 00:00 - 03.11.2018 01:00","0","454"
"03.11.2018 01:00 - 03.11.2018 02:00","0","448"
"03.11.2018 02:00 - 03.11.2018 03:00","0","447"
"03.11.2018 03:00 - 03.11.2018 04:00","0","460"
"03.11.2018 04:00 - 03.11.2018 05:00","0","438"
"03.11.2018 05:00 - 03.11.2018 06:00","0","408"
"03.11.2018 06:00 - 03.11.2018 07:00","0","353"
"03.11.2018 07:00 - 03.11.2018 08:00","0","345"
"03.11.2018 08:00 - 03.11.2018 09:00","0","403"
"03.11.2018 09:00 - 03.11.2018 10:00","0","416"
"03.11.2018 10:00 - 03.11.2018 11:00","0","476"
"03.11.2018 11:00 - 03.11.2018 12:00","0","459"
"03.11.2018 12:00 - 03.11.2018 13:00","0","464"
"03.11.2018 13:00 - 03.11.2018 14:00","0","477"
"03.11.2018 14:00 - 03.11.2018 15:00","0","417"
"03.11.2018 15:00 - 03.11.2018 16:00","0","362"
"03.11.2018 16:00 - 03.11.2018 17:00","0","321"
"03.11.2018 17:00 - 03.11.2018 18:00","0","266"
"03.11.2018 18:00 - 03.11.2018 19:00","0","315"
"03.11.2018 19:00 - 03.11.2018 20:00","0","379"
"03.11.2018 20:00 - 03.11.2018 21:00","0","441"
"03.11.2018 21:00 - 03.11.2018 22:00","0","491"
"03.11.2018 22:00 - 03.11.2018 23:00","0","550"
"03.11.2018 23:00 - 04.11.2018 00:00","0","553"
"04.11.2018 00:00 - 04.11.2018 01:00","0","484"
"04.11.2018 01:00 - 04.11.2018 02:00","0","454"
"04.11.2018 02:00 - 04.11.2018 03:00","0","482"
"04.11.2018 03:00 - 04.11.2018 04:00","0","510"
"04.11.2018 04:00 - 04.11.2018 05:00","0","510"
"04.11.2018 05:00 - 04.11.2018 06:00","0","302"
"04.11.2018 06:00 - 04.11.2018 07:00","0","299"
"04.11.2018 07:00 - 04.11.2018 08:00","0","560"
"04.11.2018 08:00 - 04.11.2018 09:00","0","614"
"04.11.2018 09:00 - 04.11.2018 10:00","0","686"
"04.11.2018 10:00 - 04.11.2018 11:00","0","688"
"04.11.2018 11:00 - 04.11.2018 12:00","0","768"
"04.11.2018 12:00 - 04.11.2018 13:00","0","755"
"04.11.2018 13:00 - 04.11.2018 14:00","0","655"
"04.11.2018 14:00 - 04.11.2018 15:00","0","532"
"04.11.2018 15:00 - 04.11.2018 16:00","0","466"
"04.11.2018 16:00 - 04.11.2018 17:00","0","438"
"04.11.2018 17:00 - 04.11.2018 18:00","0","349"
"04.11.2018 18:00 - 04.11.2018 19:00","0","349"
"04.11.2018 19:00 - 04.11.2018 20:00","0","387"
"04.11.2018 20:00 - 04.11.2018 21:00","0","466"
"04.11.2018 21:00 - 04.11.2018 22:00","0","509"
"04.11.2018 22:00 - 04.11.2018 23:00","0","537"
"04.11.2018 23:00 - 05.11.2018 00:00","0","510"
"05.11.2018 00:00 - 05.11.2018 01:00","0","499"
"05.11.2018 01:00 - 05.11.2018 02:00","0","563"
"05.11.2018 02:00 - 05.11.2018 03:00","0","436"
"05.11.2018 03:00 - 05.11.2018 04:00","0","496"
"05.11.2018 04:00 - 05.11.2018 05:00","0","475"
"05.11.2018 05:00 - 05.11.2018 06:00","0","402"
"05.11.2018 06:00 - 05.11.2018 07:00","0","280"
"05.11.2018 07:00 - 05.11.2018 08:00","0","66"
"05.11.2018 08:00 - 05.11.2018 09:00","0","100"
"05.11.2018 09:00 - 05.11.2018 10:00","0","221"
"05.11.2018 10:00 - 05.11.2018 11:00","0","274"
"05.11.2018 11:00 - 05.11.2018 12:00","0","310"
"05.11.2018 12:00 - 05.11.2018 13:00","0","258"
"05.11.2018 13:00 - 05.11.2018 14:00","0","216"
"05.11.2018 14:00 - 05.11.2018 15:00","0","174"
"05.11.2018 15:00 - 05.11.2018 16:00","0","141"
"05.11.2018 16:00 - 05.11.2018 17:00","0","139"
"05.11.2018 17:00 - 05.11.2018 18:00","0","207"
"05.11.2018 18:00 - 05.11.2018 19:00","0","266"
"05.11.2018 19:00 - 05.11.2018 20:00","0","304"
"05.11.2018 20:00 - 05.11.2018 21:00","0","319"
"05.11.2018 21:00 - 05.11.2018 22:00","0","497"
"05.11.2018 22:00 - 05.11.2018 23:00","0","566"
"05.11.2018 23:00 - 06.11.2018 00:00","0","494"
"06.11.2018 00:00 - 06.11.2018 01:00","0","552"
"06.11.2018 01:00 - 06.11.2018 02:00","0","590"
"06.11.2018 02:00 - 06.11.2018 03:00","0","490"
"06.11.2018 03:00 - 06.11.2018 04:00","0","566"
"06.11.2018 04:00 - 06.11.2018 05:00","0","545"
"06.11.2018 05:00 - 06.11.2018 06:00","0","333"
"06.11.2018 06:00 - 06.11.2018 07:00","0","280"
"06.11.2018 07:00 - 06.11.2018 08:00","0","145"
"06.11.2018 08:00 - 06.11.2018 09:00","0","147"
"06.11.2018 09:00 - 06.11.2018 10:00","0","232"
"06.11.2018 10:00 - 06.11.2018 11:00","0","290"
"06.11.2018 11:00 - 06.11.2018 12:00","0","347"
"06.11.2018 12:00 - 06.11.2018 13:00","0","310"
"06.11.2018 13:00 - 06.11.2018 14:00","0","286"
"06.11.2018 14:00 - 06.11.2018 15:00","0","286"
"06.11.2018 15:00 - 06.11.2018 16:00","0","278"
"06.11.2018 16:00 - 06.11.2018 17:00","0","286"
"06.11.2018 17:00 - 06.11.2018 18:00","0","251"
"06.11.2018 18:00 - 06.11.2018 19:00","0","278"
"06.11.2018 19:00 - 06.11.2018 20:00","0","354"
"06.11.2018 20:00 - 06.11.2018 21:00","0","381"
"06.11.2018 21:00 - 06.11.2018 22:00","0","458"
"06.11.2018 22:00 - 06.11.2018 23:00","0","515"
"06.11.2018 23:00 - 07.11.2018 00:00","0","546"
"07.11.2018 00:00 - 07.11.2018 01:00","0","499"
"07.11.2018 01:00 - 07.11.2018 02:00","0","491"
"07.11.2018 02:00 - 07.11.2018 03:00","0","466"
"07.11.2018 03:00 - 07.11.2018 04:00","0","494"
"07.11.2018 04:00 - 07.11.2018 05:00","0","473"
"07.11.2018 05:00 - 07.11.2018 06:00","0","359"
"07.11.2018 06:00 - 07.11.2018 07:00","0","304"
"07.11.2018 07:00 - 07.11.2018 08:00","0","169"
"07.11.2018 08:00 - 07.11.2018 09:00","0","182"
"07.11.2018 09:00 - 07.11.2018 10:00","0","331"
"07.11.2018 10:00 - 07.11.2018 11:00","0","370"
"07.11.2018 11:00 - 07.11.2018 12:00","0","377"
"07.11.2018 12:00 - 07.11.2018 13:00","0","346"
"07.11.2018 13:00 - 07.11.2018 14:00","0","296"
"07.11.2018 14:00 - 07.11.2018 15:00","0","262"
"07.11.2018 15:00 - 07.11.2018 16:00","0","267"
"07.11.2018 16:00 - 07.11.2018 17:00","0","234"
"07.11.2018 17:00 - 07.11.2018 18:00","0","225"
"07.11.2018 18:00 - 07.11.2018 19:00","0","242"
"07.11.2018 19:00 - 07.11.2018 20:00","0","294"
"07.11.2018 20:00 - 07.11.2018 21:00","0","408"
"07.11.2018 21:00 - 07.11.2018 22:00","0","477"
"07.11.2018 22:00 - 07.11.2018 23:00","0","506"
"07.11.2018 23:00 - 08.11.2018 00:00","0","550"
"08.11.2018 00:00 - 08.11.2018 01:00","0","514"
"08.11.2018 01:00 - 08.11.2018 02:00","0","523"
"08.11.2018 02:00 - 08.11.2018 03:00","0","477"
"08.11.2018 03:00 - 08.11.2018 04:00","0","515"
"08.11.2018 04:00 - 08.11.2018 05:00","0","523"
"08.11.2018 05:00 - 08.11.2018 06:00","0","390"
"08.11.2018 06:00 - 08.11.2018 07:00","0","334"
"08.11.2018 07:00 - 08.11.2018 08:00","0","156"
"08.11.2018 08:00 - 08.11.2018 09:00","0","158"
"08.11.2018 09:00 - 08.11.2018 10:00","0","222"
"08.11.2018 10:00 - 08.11.2018 11:00","0","261"
"08.11.2018 11:00 - 08.11.2018 12:00","0","314"
"08.11.2018 12:00 - 08.11.2018 13:00","0","286"
"08.11.2018 13:00 - 08.11.2018 14:00","0","222"
"08.11.2018 14:00 - 08.11.2018 15:00","0","201"
"08.11.2018 15:00 - 08.11.2018 16:00","0","177"
"08.11.2018 16:00 - 08.11.2018 17:00","0","166"
"08.11.2018 17:00 - 08.11.2018 18:00","0","148"
"08.11.2018 18:00 - 08.11.2018 19:00","0","184"
"08.11.2018 19:00 - 08.11.2018 20:00","0","194"
"08.11.2018 20:00 - 08.11.2018 21:00","0","299"
"08.11.2018 21:00 - 08.11.2018 22:00","0","434"
"08.11.2018 22:00 - 08.11.2018 23:00","0","480"
"08.11.2018 23:00 - 09.11.2018 00:00","0","463"
"09.11.2018 00:00 - 09.11.2018 01:00","0","431"
"09.11.2018 01:00 - 09.11.2018 02:00","0","436"
"09.11.2018 02:00 - 09.11.2018 03:00","0","347"
"09.11.2018 03:00 - 09.11.2018 04:00","0","449"
"09.11.2018 04:00 - 09.11.2018 05:00","0","404"
"09.11.2018 05:00 - 09.11.2018 06:00","0","277"
"09.11.2018 06:00 - 09.11.2018 07:00","0","292"
"09.11.2018 07:00 - 09.11.2018 08:00","0","198"
"09.11.2018 08:00 - 09.11.2018 09:00","0","250"
"09.11.2018 09:00 - 09.11.2018 10:00","0","284"
"09.11.2018 10:00 - 09.11.2018 11:00","0","355"
"09.11.2018 11:00 - 09.11.2018 12:00","0","430"
"09.11.2018 12:00 - 09.11.2018 13:00","0","340"
"09.11.2018 13:00 - 09.11.2018 14:00","0","283"
"09.11.2018 14:00 - 09.11.2018 15:00","0","276"
"09.11.2018 15:00 - 09.11.2018 16:00","0","245"
"09.11.2018 16:00 - 09.11.2018 17:00","0","208"
"09.11.2018 17:00 - 09.11.2018 18:00","0","210"
"09.11.2018 18:00 - 09.11.2018 19:00","0","234"
"09.11.2018 19:00 - 09.11.2018 20:00","0","258"
"09.11.2018 20:00 - 09.11.2018 21:00","0","429"
"09.11.2018 21:00 - 09.11.2018 22:00","0","482"
"09.11.2018 22:00 - 09.11.2018 23:00","0","469"
"09.11.2018 23:00 - 10.11.2018 00:00","0","526"
"10.11.2018 00:00 - 10.11.2018 01:00","0","598"
"10.11.2018 01:00 - 10.11.2018 02:00","0","543"
"10.11.2018 02:00 - 10.11.2018 03:00","0","547"
"10.11.2018 03:00 - 10.11.2018 04:00","0","542"
"10.11.2018 04:00 - 10.11.2018 05:00","0","557"
"10.11.2018 05:00 - 10.11.2018 06:00","0","510"
"10.11.2018 06:00 - 10.11.2018 07:00","0","549"
"10.11.2018 07:00 - 10.11.2018 08:00","0","487"
"10.11.2018 08:00 - 10.11.2018 09:00","0","555"
"10.11.2018 09:00 - 10.11.2018 10:00","0","609"
"10.11.2018 10:00 - 10.11.2018 11:00","0","681"
"10.11.2018 11:00 - 10.11.2018 12:00","0","692"
"10.11.2018 12:00 - 10.11.2018 13:00","0","657"
"10.11.2018 13:00 - 10.11.2018 14:00","0","611"
"10.11.2018 14:00 - 10.11.2018 15:00","0","542"
"10.11.2018 15:00 - 10.11.2018 16:00","0","486"
"10.11.2018 16:00 - 10.11.2018 17:00","0","415"
"10.11.2018 17:00 - 10.11.2018 18:00","0","366"
"10.11.2018 18:00 - 10.11.2018 19:00","0","405"
"10.11.2018 19:00 - 10.11.2018 20:00","0","461"
"10.11.2018 20:00 - 10.11.2018 21:00","0","510"
"10.11.2018 21:00 - 10.11.2018 22:00","0","552"
"10.11.2018 22:00 - 10.11.2018 23:00","0","626"
"10.11.2018 23:00 - 11.11.2018 00:00","0","626"
"11.11.2018 00:00 - 11.11.2018 01:00","0","691"
"11.11.2018 01:00 - 11.11.2018 02:00","0","658"
"11.11.2018 02:00 - 11.11.2018 03:00","0","678"
"11.11.2018 03:00 - 11.11.2018 04:00","0","702"
"11.11.2018 04:00 - 11.11.2018 05:00","0","673"
"11.11.2018 05:00 - 11.11.2018 06:00","0","473"
"11.11.2018 06:00 - 11.11.2018 07:00","0","466"
"11.11.2018 07:00 - 11.11.2018 08:00","0","642"
"11.11.2018 08:00 - 11.11.2018 09:00","0","733"
"11.11.2018 09:00 - 11.11.2018 10:00","0","730"
"11.11.2018 10:00 - 11.11.2018 11:00","0","790"
"11.11.2018 11:00 - 11.11.2018 12:00","0","772"
"11.11.2018 12:00 - 11.11.2018 13:00","0","768"
"11.11.2018 13:00 - 11.11.2018 14:00","0","742"
"11.11.2018 14:00 - 11.11.2018 15:00","0","633"
"11.11.2018 15:00 - 11.11.2018 16:00","0","532"
"11.11.2018 16:00 - 11.11.2018 17:00","0","467"
"11.11.2018 17:00 - 11.11.2018 18:00","0","468"
"11.11.2018 18:00 - 11.11.2018 19:00","0","503"
"11.11.2018 19:00 - 11.11.2018 20:00","0","530"
"11.11.2018 20:00 - 11.11.2018 21:00","0","536"
"11.11.2018 21:00 - 11.11.2018 22:00","0","556"
"11.11.2018 22:00 - 11.11.2018 23:00","0","609"
"11.11.2018 23:00 - 12.11.2018 00:00","0","599"
"12.11.2018 00:00 - 12.11.2018 01:00","0","554"
"12.11.2018 01:00 - 12.11.2018 02:00","0","556"
"12.11.2018 02:00 - 12.11.2018 03:00","0","450"
"12.11.2018 03:00 - 12.11.2018 04:00","0","514"
"12.11.2018 04:00 - 12.11.2018 05:00","0","575"
"12.11.2018 05:00 - 12.11.2018 06:00","0","481"
"12.11.2018 06:00 - 12.11.2018 07:00","0","344"
"12.11.2018 07:00 - 12.11.2018 08:00","0","151"
"12.11.2018 08:00 - 12.11.2018 09:00","0","140"
"12.11.2018 09:00 - 12.11.2018 10:00","0","283"
"12.11.2018 10:00 - 12.11.2018 11:00","0","346"
"12.11.2018 11:00 - 12.11.2018 12:00","0","433"
"12.11.2018 12:00 - 12.11.2018 13:00","0","331"
"12.11.2018 13:00 - 12.11.2018 14:00","0","290"
"12.11.2018 14:00 - 12.11.2018 15:00","0","237"
"12.11.2018 15:00 - 12.11.2018 16:00","0","234"
"12.11.2018 16:00 - 12.11.2018 17:00","0","198"
"12.11.2018 17:00 - 12.11.2018 18:00","0","198"
"12.11.2018 18:00 - 12.11.2018 19:00","0","203"
"12.11.2018 19:00 - 12.11.2018 20:00","0","246"
"12.11.2018 20:00 - 12.11.2018 21:00","0","386"
"12.11.2018 21:00 - 12.11.2018 22:00","0","409"
"12.11.2018 22:00 - 12.11.2018 23:00","0","482"
