"Time (CET)","Germany (DE) > Czech Republic (CZ) [MW]","Czech Republic (CZ) > Germany (DE) [MW]"
"01.04.2018 22:00 - 01.04.2018 23:00","0","2461"
"01.04.2018 23:00 - 02.04.2018 00:00","0","2425"
"02.04.2018 00:00 - 02.04.2018 01:00","0","2279"
"02.04.2018 01:00 - 02.04.2018 02:00","0","2317"
"02.04.2018 02:00 - 02.04.2018 03:00","0","2409"
"02.04.2018 03:00 - 02.04.2018 04:00","0","2430"
"02.04.2018 04:00 - 02.04.2018 05:00","0","2544"
"02.04.2018 05:00 - 02.04.2018 06:00","0","2436"
"02.04.2018 06:00 - 02.04.2018 07:00","0","2592"
"02.04.2018 07:00 - 02.04.2018 08:00","0","2449"
"02.04.2018 08:00 - 02.04.2018 09:00","0","2308"
"02.04.2018 09:00 - 02.04.2018 10:00","0","2172"
"02.04.2018 10:00 - 02.04.2018 11:00","0","1935"
"02.04.2018 11:00 - 02.04.2018 12:00","0","2023"
"02.04.2018 12:00 - 02.04.2018 13:00","0","1852"
"02.04.2018 13:00 - 02.04.2018 14:00","0","1525"
"02.04.2018 14:00 - 02.04.2018 15:00","0","1396"
"02.04.2018 15:00 - 02.04.2018 16:00","0","1175"
"02.04.2018 16:00 - 02.04.2018 17:00","0","1180"
"02.04.2018 17:00 - 02.04.2018 18:00","0","1284"
"02.04.2018 18:00 - 02.04.2018 19:00","0","1289"
"02.04.2018 19:00 - 02.04.2018 20:00","0","775"
"02.04.2018 20:00 - 02.04.2018 21:00","0","776"
"02.04.2018 21:00 - 02.04.2018 22:00","0","1033"
"02.04.2018 22:00 - 02.04.2018 23:00","0","1010"
"02.04.2018 23:00 - 03.04.2018 00:00","0","1133"
"03.04.2018 00:00 - 03.04.2018 01:00","0","525"
"03.04.2018 01:00 - 03.04.2018 02:00","0","452"
"03.04.2018 02:00 - 03.04.2018 03:00","0","393"
"03.04.2018 03:00 - 03.04.2018 04:00","0","506"
"03.04.2018 04:00 - 03.04.2018 05:00","0","332"
"03.04.2018 05:00 - 03.04.2018 06:00","0","62"
"03.04.2018 06:00 - 03.04.2018 07:00","366","0"
"03.04.2018 07:00 - 03.04.2018 08:00","358","0"
"03.04.2018 08:00 - 03.04.2018 09:00","571","0"
"03.04.2018 09:00 - 03.04.2018 10:00","335","0"
"03.04.2018 10:00 - 03.04.2018 11:00","377","0"
"03.04.2018 11:00 - 03.04.2018 12:00","460","0"
"03.04.2018 12:00 - 03.04.2018 13:00","683","0"
"03.04.2018 13:00 - 03.04.2018 14:00","610","0"
"03.04.2018 14:00 - 03.04.2018 15:00","509","0"
"03.04.2018 15:00 - 03.04.2018 16:00","463","0"
"03.04.2018 16:00 - 03.04.2018 17:00","125","0"
"03.04.2018 17:00 - 03.04.2018 18:00","0","41"
"03.04.2018 18:00 - 03.04.2018 19:00","0","390"
"03.04.2018 19:00 - 03.04.2018 20:00","0","504"
"03.04.2018 20:00 - 03.04.2018 21:00","0","454"
"03.04.2018 21:00 - 03.04.2018 22:00","0","870"
"03.04.2018 22:00 - 03.04.2018 23:00","0","858"
"03.04.2018 23:00 - 04.04.2018 00:00","0","848"
"04.04.2018 00:00 - 04.04.2018 01:00","0","794"
"04.04.2018 01:00 - 04.04.2018 02:00","0","511"
"04.04.2018 02:00 - 04.04.2018 03:00","0","545"
"04.04.2018 03:00 - 04.04.2018 04:00","0","492"
"04.04.2018 04:00 - 04.04.2018 05:00","0","408"
"04.04.2018 05:00 - 04.04.2018 06:00","0","394"
"04.04.2018 06:00 - 04.04.2018 07:00","0","226"
"04.04.2018 07:00 - 04.04.2018 08:00","0","126"
"04.04.2018 08:00 - 04.04.2018 09:00","0","280"
"04.04.2018 09:00 - 04.04.2018 10:00","0","361"
"04.04.2018 10:00 - 04.04.2018 11:00","0","306"
"04.04.2018 11:00 - 04.04.2018 12:00","0","322"
"04.04.2018 12:00 - 04.04.2018 13:00","0","65"
"04.04.2018 13:00 - 04.04.2018 14:00","0","283"
"04.04.2018 14:00 - 04.04.2018 15:00","0","281"
"04.04.2018 15:00 - 04.04.2018 16:00","0","186"
"04.04.2018 16:00 - 04.04.2018 17:00","0","371"
"04.04.2018 17:00 - 04.04.2018 18:00","0","553"
"04.04.2018 18:00 - 04.04.2018 19:00","0","738"
"04.04.2018 19:00 - 04.04.2018 20:00","0","407"
"04.04.2018 20:00 - 04.04.2018 21:00","0","447"
"04.04.2018 21:00 - 04.04.2018 22:00","0","723"
"04.04.2018 22:00 - 04.04.2018 23:00","0","883"
"04.04.2018 23:00 - 05.04.2018 00:00","0","1132"
"05.04.2018 00:00 - 05.04.2018 01:00","0","788"
"05.04.2018 01:00 - 05.04.2018 02:00","0","611"
"05.04.2018 02:00 - 05.04.2018 03:00","0","529"
"05.04.2018 03:00 - 05.04.2018 04:00","0","472"
"05.04.2018 04:00 - 05.04.2018 05:00","0","332"
"05.04.2018 05:00 - 05.04.2018 06:00","59","0"
"05.04.2018 06:00 - 05.04.2018 07:00","624","0"
"05.04.2018 07:00 - 05.04.2018 08:00","517","0"
"05.04.2018 08:00 - 05.04.2018 09:00","695","0"
"05.04.2018 09:00 - 05.04.2018 10:00","809","0"
"05.04.2018 10:00 - 05.04.2018 11:00","980","0"
"05.04.2018 11:00 - 05.04.2018 12:00","1063","0"
"05.04.2018 12:00 - 05.04.2018 13:00","1040","0"
"05.04.2018 13:00 - 05.04.2018 14:00","1120","0"
"05.04.2018 14:00 - 05.04.2018 15:00","1101","0"
"05.04.2018 15:00 - 05.04.2018 16:00","1178","0"
"05.04.2018 16:00 - 05.04.2018 17:00","1242","0"
"05.04.2018 17:00 - 05.04.2018 18:00","1241","0"
"05.04.2018 18:00 - 05.04.2018 19:00","1122","0"
"05.04.2018 19:00 - 05.04.2018 20:00","943","0"
"05.04.2018 20:00 - 05.04.2018 21:00","526","0"
"05.04.2018 21:00 - 05.04.2018 22:00","0","485"
"05.04.2018 22:00 - 05.04.2018 23:00","0","1085"
"05.04.2018 23:00 - 06.04.2018 00:00","0","1603"
"06.04.2018 00:00 - 06.04.2018 01:00","0","2004"
"06.04.2018 01:00 - 06.04.2018 02:00","0","1896"
"06.04.2018 02:00 - 06.04.2018 03:00","0","2226"
"06.04.2018 03:00 - 06.04.2018 04:00","0","2259"
"06.04.2018 04:00 - 06.04.2018 05:00","0","2373"
"06.04.2018 05:00 - 06.04.2018 06:00","0","2485"
"06.04.2018 06:00 - 06.04.2018 07:00","0","2268"
"06.04.2018 07:00 - 06.04.2018 08:00","0","2031"
"06.04.2018 08:00 - 06.04.2018 09:00","0","2147"
"06.04.2018 09:00 - 06.04.2018 10:00","0","1745"
"06.04.2018 10:00 - 06.04.2018 11:00","0","1512"
"06.04.2018 11:00 - 06.04.2018 12:00","0","1274"
"06.04.2018 12:00 - 06.04.2018 13:00","0","994"
"06.04.2018 13:00 - 06.04.2018 14:00","0","406"
"06.04.2018 14:00 - 06.04.2018 15:00","0","207"
"06.04.2018 15:00 - 06.04.2018 16:00","0","6"
"06.04.2018 16:00 - 06.04.2018 17:00","0","65"
"06.04.2018 17:00 - 06.04.2018 18:00","0","706"
"06.04.2018 18:00 - 06.04.2018 19:00","0","897"
"06.04.2018 19:00 - 06.04.2018 20:00","0","536"
"06.04.2018 20:00 - 06.04.2018 21:00","0","115"
"06.04.2018 21:00 - 06.04.2018 22:00","0","357"
"06.04.2018 22:00 - 06.04.2018 23:00","0","455"
"06.04.2018 23:00 - 07.04.2018 00:00","0","593"
"07.04.2018 00:00 - 07.04.2018 01:00","184","0"
"07.04.2018 01:00 - 07.04.2018 02:00","232","0"
"07.04.2018 02:00 - 07.04.2018 03:00","0","3"
"07.04.2018 03:00 - 07.04.2018 04:00","0","135"
"07.04.2018 04:00 - 07.04.2018 05:00","0","165"
"07.04.2018 05:00 - 07.04.2018 06:00","0","154"
"07.04.2018 06:00 - 07.04.2018 07:00","112","0"
"07.04.2018 07:00 - 07.04.2018 08:00","278","0"
"07.04.2018 08:00 - 07.04.2018 09:00","474","0"
"07.04.2018 09:00 - 07.04.2018 10:00","462","0"
"07.04.2018 10:00 - 07.04.2018 11:00","579","0"
"07.04.2018 11:00 - 07.04.2018 12:00","1019","0"
"07.04.2018 12:00 - 07.04.2018 13:00","1074","0"
"07.04.2018 13:00 - 07.04.2018 14:00","1066","0"
"07.04.2018 14:00 - 07.04.2018 15:00","983","0"
"07.04.2018 15:00 - 07.04.2018 16:00","737","0"
"07.04.2018 16:00 - 07.04.2018 17:00","0","214"
"07.04.2018 17:00 - 07.04.2018 18:00","0","443"
"07.04.2018 18:00 - 07.04.2018 19:00","0","1656"
"07.04.2018 19:00 - 07.04.2018 20:00","0","1403"
"07.04.2018 20:00 - 07.04.2018 21:00","0","1292"
"07.04.2018 21:00 - 07.04.2018 22:00","0","1841"
"07.04.2018 22:00 - 07.04.2018 23:00","0","2072"
"07.04.2018 23:00 - 08.04.2018 00:00","0","1898"
"08.04.2018 00:00 - 08.04.2018 01:00","0","1554"
"08.04.2018 01:00 - 08.04.2018 02:00","0","1710"
"08.04.2018 02:00 - 08.04.2018 03:00","0","1876"
"08.04.2018 03:00 - 08.04.2018 04:00","0","2141"
"08.04.2018 04:00 - 08.04.2018 05:00","0","2387"
"08.04.2018 05:00 - 08.04.2018 06:00","0","2511"
"08.04.2018 06:00 - 08.04.2018 07:00","0","2433"
"08.04.2018 07:00 - 08.04.2018 08:00","0","2122"
"08.04.2018 08:00 - 08.04.2018 09:00","0","1767"
"08.04.2018 09:00 - 08.04.2018 10:00","0","1391"
"08.04.2018 10:00 - 08.04.2018 11:00","0","1272"
"08.04.2018 11:00 - 08.04.2018 12:00","0","1135"
"08.04.2018 12:00 - 08.04.2018 13:00","0","1038"
"08.04.2018 13:00 - 08.04.2018 14:00","0","1107"
"08.04.2018 14:00 - 08.04.2018 15:00","0","1296"
"08.04.2018 15:00 - 08.04.2018 16:00","0","1558"
"08.04.2018 16:00 - 08.04.2018 17:00","0","1623"
"08.04.2018 17:00 - 08.04.2018 18:00","0","2271"
"08.04.2018 18:00 - 08.04.2018 19:00","0","2650"
"08.04.2018 19:00 - 08.04.2018 20:00","0","2586"
"08.04.2018 20:00 - 08.04.2018 21:00","0","1962"
"08.04.2018 21:00 - 08.04.2018 22:00","0","2097"
"08.04.2018 22:00 - 08.04.2018 23:00","0","2250"
"08.04.2018 23:00 - 09.04.2018 00:00","0","2493"
"09.04.2018 00:00 - 09.04.2018 01:00","0","2720"
"09.04.2018 01:00 - 09.04.2018 02:00","0","2751"
"09.04.2018 02:00 - 09.04.2018 03:00","0","2720"
"09.04.2018 03:00 - 09.04.2018 04:00","0","2717"
"09.04.2018 04:00 - 09.04.2018 05:00","0","2507"
"09.04.2018 05:00 - 09.04.2018 06:00","0","2027"
"09.04.2018 06:00 - 09.04.2018 07:00","0","1861"
"09.04.2018 07:00 - 09.04.2018 08:00","0","1443"
"09.04.2018 08:00 - 09.04.2018 09:00","0","1516"
"09.04.2018 09:00 - 09.04.2018 10:00","0","1250"
"09.04.2018 10:00 - 09.04.2018 11:00","0","1381"
"09.04.2018 11:00 - 09.04.2018 12:00","0","1581"
"09.04.2018 12:00 - 09.04.2018 13:00","0","1492"
"09.04.2018 13:00 - 09.04.2018 14:00","0","1544"
"09.04.2018 14:00 - 09.04.2018 15:00","0","1511"
"09.04.2018 15:00 - 09.04.2018 16:00","0","1301"
"09.04.2018 16:00 - 09.04.2018 17:00","0","1233"
"09.04.2018 17:00 - 09.04.2018 18:00","0","1353"
"09.04.2018 18:00 - 09.04.2018 19:00","0","1457"
"09.04.2018 19:00 - 09.04.2018 20:00","0","1227"
"09.04.2018 20:00 - 09.04.2018 21:00","0","688"
"09.04.2018 21:00 - 09.04.2018 22:00","0","781"
"09.04.2018 22:00 - 09.04.2018 23:00","0","777"
"09.04.2018 23:00 - 10.04.2018 00:00","0","1149"
"10.04.2018 00:00 - 10.04.2018 01:00","0","893"
"10.04.2018 01:00 - 10.04.2018 02:00","0","1033"
"10.04.2018 02:00 - 10.04.2018 03:00","0","1074"
"10.04.2018 03:00 - 10.04.2018 04:00","0","1293"
"10.04.2018 04:00 - 10.04.2018 05:00","0","1067"
"10.04.2018 05:00 - 10.04.2018 06:00","0","506"
"10.04.2018 06:00 - 10.04.2018 07:00","0","549"
"10.04.2018 07:00 - 10.04.2018 08:00","0","160"
"10.04.2018 08:00 - 10.04.2018 09:00","0","239"
"10.04.2018 09:00 - 10.04.2018 10:00","0","26"
"10.04.2018 10:00 - 10.04.2018 11:00","134","0"
"10.04.2018 11:00 - 10.04.2018 12:00","466","0"
"10.04.2018 12:00 - 10.04.2018 13:00","782","0"
"10.04.2018 13:00 - 10.04.2018 14:00","732","0"
"10.04.2018 14:00 - 10.04.2018 15:00","643","0"
"10.04.2018 15:00 - 10.04.2018 16:00","471","0"
"10.04.2018 16:00 - 10.04.2018 17:00","661","0"
"10.04.2018 17:00 - 10.04.2018 18:00","620","0"
"10.04.2018 18:00 - 10.04.2018 19:00","256","0"
"10.04.2018 19:00 - 10.04.2018 20:00","728","0"
"10.04.2018 20:00 - 10.04.2018 21:00","705","0"
"10.04.2018 21:00 - 10.04.2018 22:00","336","0"
"10.04.2018 22:00 - 10.04.2018 23:00","0","165"
"10.04.2018 23:00 - 11.04.2018 00:00","0","427"
"11.04.2018 00:00 - 11.04.2018 01:00","0","665"
"11.04.2018 01:00 - 11.04.2018 02:00","0","700"
"11.04.2018 02:00 - 11.04.2018 03:00","0","692"
"11.04.2018 03:00 - 11.04.2018 04:00","0","704"
"11.04.2018 04:00 - 11.04.2018 05:00","0","664"
"11.04.2018 05:00 - 11.04.2018 06:00","0","641"
"11.04.2018 06:00 - 11.04.2018 07:00","0","355"
"11.04.2018 07:00 - 11.04.2018 08:00","0","117"
"11.04.2018 08:00 - 11.04.2018 09:00","0","166"
"11.04.2018 09:00 - 11.04.2018 10:00","62","0"
"11.04.2018 10:00 - 11.04.2018 11:00","448","0"
"11.04.2018 11:00 - 11.04.2018 12:00","457","0"
"11.04.2018 12:00 - 11.04.2018 13:00","698","0"
"11.04.2018 13:00 - 11.04.2018 14:00","690","0"
"11.04.2018 14:00 - 11.04.2018 15:00","782","0"
"11.04.2018 15:00 - 11.04.2018 16:00","535","0"
"11.04.2018 16:00 - 11.04.2018 17:00","285","0"
"11.04.2018 17:00 - 11.04.2018 18:00","0","174"
"11.04.2018 18:00 - 11.04.2018 19:00","0","531"
"11.04.2018 19:00 - 11.04.2018 20:00","0","201"
"11.04.2018 20:00 - 11.04.2018 21:00","231","0"
"11.04.2018 21:00 - 11.04.2018 22:00","0","247"
"11.04.2018 22:00 - 11.04.2018 23:00","0","303"
"11.04.2018 23:00 - 12.04.2018 00:00","0","508"
"12.04.2018 00:00 - 12.04.2018 01:00","0","284"
"12.04.2018 01:00 - 12.04.2018 02:00","0","280"
"12.04.2018 02:00 - 12.04.2018 03:00","0","404"
"12.04.2018 03:00 - 12.04.2018 04:00","0","427"
"12.04.2018 04:00 - 12.04.2018 05:00","0","188"
"12.04.2018 05:00 - 12.04.2018 06:00","0","267"
"12.04.2018 06:00 - 12.04.2018 07:00","73","0"
"12.04.2018 07:00 - 12.04.2018 08:00","451","0"
"12.04.2018 08:00 - 12.04.2018 09:00","695","0"
"12.04.2018 09:00 - 12.04.2018 10:00","816","0"
"12.04.2018 10:00 - 12.04.2018 11:00","655","0"
"12.04.2018 11:00 - 12.04.2018 12:00","707","0"
"12.04.2018 12:00 - 12.04.2018 13:00","935","0"
"12.04.2018 13:00 - 12.04.2018 14:00","1000","0"
"12.04.2018 14:00 - 12.04.2018 15:00","987","0"
"12.04.2018 15:00 - 12.04.2018 16:00","1003","0"
"12.04.2018 16:00 - 12.04.2018 17:00","747","0"
"12.04.2018 17:00 - 12.04.2018 18:00","591","0"
"12.04.2018 18:00 - 12.04.2018 19:00","78","0"
"12.04.2018 19:00 - 12.04.2018 20:00","359","0"
"12.04.2018 20:00 - 12.04.2018 21:00","529","0"
"12.04.2018 21:00 - 12.04.2018 22:00","122","0"
"12.04.2018 22:00 - 12.04.2018 23:00","0","38"
"12.04.2018 23:00 - 13.04.2018 00:00","0","202"
"13.04.2018 00:00 - 13.04.2018 01:00","0","188"
"13.04.2018 01:00 - 13.04.2018 02:00","0","526"
"13.04.2018 02:00 - 13.04.2018 03:00","0","569"
"13.04.2018 03:00 - 13.04.2018 04:00","0","705"
"13.04.2018 04:00 - 13.04.2018 05:00","0","735"
"13.04.2018 05:00 - 13.04.2018 06:00","0","416"
"13.04.2018 06:00 - 13.04.2018 07:00","0","527"
"13.04.2018 07:00 - 13.04.2018 08:00","0","645"
"13.04.2018 08:00 - 13.04.2018 09:00","0","348"
"13.04.2018 09:00 - 13.04.2018 10:00","0","499"
"13.04.2018 10:00 - 13.04.2018 11:00","0","562"
"13.04.2018 11:00 - 13.04.2018 12:00","0","921"
"13.04.2018 12:00 - 13.04.2018 13:00","0","586"
"13.04.2018 13:00 - 13.04.2018 14:00","0","835"
"13.04.2018 14:00 - 13.04.2018 15:00","0","989"
"13.04.2018 15:00 - 13.04.2018 16:00","0","899"
"13.04.2018 16:00 - 13.04.2018 17:00","0","897"
"13.04.2018 17:00 - 13.04.2018 18:00","0","958"
"13.04.2018 18:00 - 13.04.2018 19:00","0","965"
"13.04.2018 19:00 - 13.04.2018 20:00","0","837"
"13.04.2018 20:00 - 13.04.2018 21:00","0","146"
"13.04.2018 21:00 - 13.04.2018 22:00","0","403"
"13.04.2018 22:00 - 13.04.2018 23:00","0","523"
"13.04.2018 23:00 - 14.04.2018 00:00","0","648"
"14.04.2018 00:00 - 14.04.2018 01:00","0","695"
"14.04.2018 01:00 - 14.04.2018 02:00","0","842"
"14.04.2018 02:00 - 14.04.2018 03:00","0","836"
"14.04.2018 03:00 - 14.04.2018 04:00","0","769"
"14.04.2018 04:00 - 14.04.2018 05:00","0","751"
"14.04.2018 05:00 - 14.04.2018 06:00","0","868"
"14.04.2018 06:00 - 14.04.2018 07:00","0","605"
"14.04.2018 07:00 - 14.04.2018 08:00","0","282"
"14.04.2018 08:00 - 14.04.2018 09:00","0","258"
"14.04.2018 09:00 - 14.04.2018 10:00","0","286"
"14.04.2018 10:00 - 14.04.2018 11:00","0","102"
"14.04.2018 11:00 - 14.04.2018 12:00","82","0"
"14.04.2018 12:00 - 14.04.2018 13:00","456","0"
"14.04.2018 13:00 - 14.04.2018 14:00","535","0"
"14.04.2018 14:00 - 14.04.2018 15:00","360","0"
"14.04.2018 15:00 - 14.04.2018 16:00","20","0"
"14.04.2018 16:00 - 14.04.2018 17:00","0","128"
"14.04.2018 17:00 - 14.04.2018 18:00","0","768"
"14.04.2018 18:00 - 14.04.2018 19:00","0","1001"
"14.04.2018 19:00 - 14.04.2018 20:00","0","832"
"14.04.2018 20:00 - 14.04.2018 21:00","0","357"
"14.04.2018 21:00 - 14.04.2018 22:00","0","941"
"14.04.2018 22:00 - 14.04.2018 23:00","0","1263"
"14.04.2018 23:00 - 15.04.2018 00:00","0","1593"
"15.04.2018 00:00 - 15.04.2018 01:00","0","2044"
"15.04.2018 01:00 - 15.04.2018 02:00","0","2209"
"15.04.2018 02:00 - 15.04.2018 03:00","0","2226"
"15.04.2018 03:00 - 15.04.2018 04:00","0","2183"
"15.04.2018 04:00 - 15.04.2018 05:00","0","2006"
"15.04.2018 05:00 - 15.04.2018 06:00","0","2023"
"15.04.2018 06:00 - 15.04.2018 07:00","0","1967"
"15.04.2018 07:00 - 15.04.2018 08:00","0","1550"
"15.04.2018 08:00 - 15.04.2018 09:00","0","1397"
"15.04.2018 09:00 - 15.04.2018 10:00","0","1146"
"15.04.2018 10:00 - 15.04.2018 11:00","0","812"
"15.04.2018 11:00 - 15.04.2018 12:00","0","815"
"15.04.2018 12:00 - 15.04.2018 13:00","0","809"
"15.04.2018 13:00 - 15.04.2018 14:00","0","474"
"15.04.2018 14:00 - 15.04.2018 15:00","0","449"
"15.04.2018 15:00 - 15.04.2018 16:00","0","562"
"15.04.2018 16:00 - 15.04.2018 17:00","0","249"
"15.04.2018 17:00 - 15.04.2018 18:00","0","904"
"15.04.2018 18:00 - 15.04.2018 19:00","0","906"
"15.04.2018 19:00 - 15.04.2018 20:00","0","974"
"15.04.2018 20:00 - 15.04.2018 21:00","0","649"
"15.04.2018 21:00 - 15.04.2018 22:00","0","1046"
"15.04.2018 22:00 - 15.04.2018 23:00","0","1345"
"15.04.2018 23:00 - 16.04.2018 00:00","0","1507"
"16.04.2018 00:00 - 16.04.2018 01:00","0","1112"
"16.04.2018 01:00 - 16.04.2018 02:00","0","1340"
"16.04.2018 02:00 - 16.04.2018 03:00","0","1435"
"16.04.2018 03:00 - 16.04.2018 04:00","0","1555"
"16.04.2018 04:00 - 16.04.2018 05:00","0","1488"
"16.04.2018 05:00 - 16.04.2018 06:00","0","988"
"16.04.2018 06:00 - 16.04.2018 07:00","0","683"
"16.04.2018 07:00 - 16.04.2018 08:00","0","419"
"16.04.2018 08:00 - 16.04.2018 09:00","0","182"
"16.04.2018 09:00 - 16.04.2018 10:00","115","0"
"16.04.2018 10:00 - 16.04.2018 11:00","442","0"
"16.04.2018 11:00 - 16.04.2018 12:00","710","0"
"16.04.2018 12:00 - 16.04.2018 13:00","1045","0"
"16.04.2018 13:00 - 16.04.2018 14:00","986","0"
"16.04.2018 14:00 - 16.04.2018 15:00","1025","0"
"16.04.2018 15:00 - 16.04.2018 16:00","1096","0"
"16.04.2018 16:00 - 16.04.2018 17:00","1154","0"
"16.04.2018 17:00 - 16.04.2018 18:00","1002","0"
"16.04.2018 18:00 - 16.04.2018 19:00","572","0"
"16.04.2018 19:00 - 16.04.2018 20:00","199","0"
"16.04.2018 20:00 - 16.04.2018 21:00","259","0"
"16.04.2018 21:00 - 16.04.2018 22:00","0","341"
"16.04.2018 22:00 - 16.04.2018 23:00","0","731"
"16.04.2018 23:00 - 17.04.2018 00:00","0","981"
"17.04.2018 00:00 - 17.04.2018 01:00","0","1633"
"17.04.2018 01:00 - 17.04.2018 02:00","0","1427"
"17.04.2018 02:00 - 17.04.2018 03:00","0","1508"
"17.04.2018 03:00 - 17.04.2018 04:00","0","1611"
"17.04.2018 04:00 - 17.04.2018 05:00","0","1481"
"17.04.2018 05:00 - 17.04.2018 06:00","0","1247"
"17.04.2018 06:00 - 17.04.2018 07:00","0","803"
"17.04.2018 07:00 - 17.04.2018 08:00","0","741"
"17.04.2018 08:00 - 17.04.2018 09:00","0","607"
"17.04.2018 09:00 - 17.04.2018 10:00","0","384"
"17.04.2018 10:00 - 17.04.2018 11:00","157","0"
"17.04.2018 11:00 - 17.04.2018 12:00","504","0"
"17.04.2018 12:00 - 17.04.2018 13:00","612","0"
"17.04.2018 13:00 - 17.04.2018 14:00","459","0"
"17.04.2018 14:00 - 17.04.2018 15:00","183","0"
"17.04.2018 15:00 - 17.04.2018 16:00","147","0"
"17.04.2018 16:00 - 17.04.2018 17:00","232","0"
"17.04.2018 17:00 - 17.04.2018 18:00","204","0"
"17.04.2018 18:00 - 17.04.2018 19:00","0","127"
"17.04.2018 19:00 - 17.04.2018 20:00","0","322"
"17.04.2018 20:00 - 17.04.2018 21:00","0","90"
"17.04.2018 21:00 - 17.04.2018 22:00","0","806"
"17.04.2018 22:00 - 17.04.2018 23:00","0","763"
"17.04.2018 23:00 - 18.04.2018 00:00","0","974"
"18.04.2018 00:00 - 18.04.2018 01:00","0","1306"
"18.04.2018 01:00 - 18.04.2018 02:00","0","1386"
"18.04.2018 02:00 - 18.04.2018 03:00","0","1480"
"18.04.2018 03:00 - 18.04.2018 04:00","0","1557"
"18.04.2018 04:00 - 18.04.2018 05:00","0","1309"
"18.04.2018 05:00 - 18.04.2018 06:00","0","1022"
"18.04.2018 06:00 - 18.04.2018 07:00","0","548"
"18.04.2018 07:00 - 18.04.2018 08:00","0","507"
"18.04.2018 08:00 - 18.04.2018 09:00","0","266"
"18.04.2018 09:00 - 18.04.2018 10:00","70","0"
"18.04.2018 10:00 - 18.04.2018 11:00","144","0"
"18.04.2018 11:00 - 18.04.2018 12:00","698","0"
"18.04.2018 12:00 - 18.04.2018 13:00","702","0"
"18.04.2018 13:00 - 18.04.2018 14:00","82","0"
"18.04.2018 14:00 - 18.04.2018 15:00","0","98"
"18.04.2018 15:00 - 18.04.2018 16:00","0","149"
"18.04.2018 16:00 - 18.04.2018 17:00","0","86"
"18.04.2018 17:00 - 18.04.2018 18:00","0","106"
"18.04.2018 18:00 - 18.04.2018 19:00","0","571"
"18.04.2018 19:00 - 18.04.2018 20:00","0","591"
"18.04.2018 20:00 - 18.04.2018 21:00","0","372"
"18.04.2018 21:00 - 18.04.2018 22:00","0","745"
"18.04.2018 22:00 - 18.04.2018 23:00","0","752"
"18.04.2018 23:00 - 19.04.2018 00:00","0","1002"
"19.04.2018 00:00 - 19.04.2018 01:00","0","1155"
"19.04.2018 01:00 - 19.04.2018 02:00","0","925"
"19.04.2018 02:00 - 19.04.2018 03:00","0","1079"
"19.04.2018 03:00 - 19.04.2018 04:00","0","1125"
"19.04.2018 04:00 - 19.04.2018 05:00","0","1032"
"19.04.2018 05:00 - 19.04.2018 06:00","0","881"
"19.04.2018 06:00 - 19.04.2018 07:00","0","99"
"19.04.2018 07:00 - 19.04.2018 08:00","0","169"
"19.04.2018 08:00 - 19.04.2018 09:00","7","0"
"19.04.2018 09:00 - 19.04.2018 10:00","140","0"
"19.04.2018 10:00 - 19.04.2018 11:00","296","0"
"19.04.2018 11:00 - 19.04.2018 12:00","404","0"
"19.04.2018 12:00 - 19.04.2018 13:00","364","0"
"19.04.2018 13:00 - 19.04.2018 14:00","132","0"
"19.04.2018 14:00 - 19.04.2018 15:00","22","0"
"19.04.2018 15:00 - 19.04.2018 16:00","0","38"
"19.04.2018 16:00 - 19.04.2018 17:00","55","0"
"19.04.2018 17:00 - 19.04.2018 18:00","87","0"
"19.04.2018 18:00 - 19.04.2018 19:00","0","161"
"19.04.2018 19:00 - 19.04.2018 20:00","2","0"
"19.04.2018 20:00 - 19.04.2018 21:00","633","0"
"19.04.2018 21:00 - 19.04.2018 22:00","18","0"
"19.04.2018 22:00 - 19.04.2018 23:00","0","70"
"19.04.2018 23:00 - 20.04.2018 00:00","0","784"
"20.04.2018 00:00 - 20.04.2018 01:00","0","673"
"20.04.2018 01:00 - 20.04.2018 02:00","0","1041"
"20.04.2018 02:00 - 20.04.2018 03:00","0","1108"
"20.04.2018 03:00 - 20.04.2018 04:00","0","1212"
"20.04.2018 04:00 - 20.04.2018 05:00","0","993"
"20.04.2018 05:00 - 20.04.2018 06:00","0","819"
"20.04.2018 06:00 - 20.04.2018 07:00","0","251"
"20.04.2018 07:00 - 20.04.2018 08:00","0","153"
"20.04.2018 08:00 - 20.04.2018 09:00","0","428"
"20.04.2018 09:00 - 20.04.2018 10:00","0","234"
"20.04.2018 10:00 - 20.04.2018 11:00","0","260"
"20.04.2018 11:00 - 20.04.2018 12:00","0","115"
"20.04.2018 12:00 - 20.04.2018 13:00","0","230"
"20.04.2018 13:00 - 20.04.2018 14:00","0","224"
"20.04.2018 14:00 - 20.04.2018 15:00","0","291"
"20.04.2018 15:00 - 20.04.2018 16:00","0","286"
"20.04.2018 16:00 - 20.04.2018 17:00","0","211"
"20.04.2018 17:00 - 20.04.2018 18:00","0","216"
"20.04.2018 18:00 - 20.04.2018 19:00","0","650"
"20.04.2018 19:00 - 20.04.2018 20:00","0","713"
"20.04.2018 20:00 - 20.04.2018 21:00","0","492"
"20.04.2018 21:00 - 20.04.2018 22:00","0","1046"
"20.04.2018 22:00 - 20.04.2018 23:00","0","1057"
"20.04.2018 23:00 - 21.04.2018 00:00","0","1400"
"21.04.2018 00:00 - 21.04.2018 01:00","0","1650"
