"Time (CET)","Netherlands (NL) > Germany (DE) [MW]","Germany (DE) > Netherlands (NL) [MW]"
"02.05.2018 12:00 - 02.05.2018 13:00","0","2899"
"02.05.2018 13:00 - 02.05.2018 14:00","0","2633"
"02.05.2018 14:00 - 02.05.2018 15:00","0","2542"
"02.05.2018 15:00 - 02.05.2018 16:00","0","2102"
"02.05.2018 16:00 - 02.05.2018 17:00","0","1978"
"02.05.2018 17:00 - 02.05.2018 18:00","0","2389"
"02.05.2018 18:00 - 02.05.2018 19:00","0","2900"
"02.05.2018 19:00 - 02.05.2018 20:00","0","3156"
"02.05.2018 20:00 - 02.05.2018 21:00","0","2814"
"02.05.2018 21:00 - 02.05.2018 22:00","0","3772"
"02.05.2018 22:00 - 02.05.2018 23:00","0","4341"
"02.05.2018 23:00 - 03.05.2018 00:00","0","4311"
"03.05.2018 00:00 - 03.05.2018 01:00","0","3950"
"03.05.2018 01:00 - 03.05.2018 02:00","0","4140"
"03.05.2018 02:00 - 03.05.2018 03:00","0","3559"
"03.05.2018 03:00 - 03.05.2018 04:00","0","2498"
"03.05.2018 04:00 - 03.05.2018 05:00","0","2394"
"03.05.2018 05:00 - 03.05.2018 06:00","0","2419"
"03.05.2018 06:00 - 03.05.2018 07:00","0","2773"
"03.05.2018 07:00 - 03.05.2018 08:00","0","2928"
"03.05.2018 08:00 - 03.05.2018 09:00","0","3006"
"03.05.2018 09:00 - 03.05.2018 10:00","0","2943"
"03.05.2018 10:00 - 03.05.2018 11:00","0","2815"
"03.05.2018 11:00 - 03.05.2018 12:00","0","2758"
"03.05.2018 12:00 - 03.05.2018 13:00","0","3182"
"03.05.2018 13:00 - 03.05.2018 14:00","0","3540"
"03.05.2018 14:00 - 03.05.2018 15:00","0","3517"
"03.05.2018 15:00 - 03.05.2018 16:00","0","3522"
"03.05.2018 16:00 - 03.05.2018 17:00","0","3623"
"03.05.2018 17:00 - 03.05.2018 18:00","0","3175"
"03.05.2018 18:00 - 03.05.2018 19:00","0","2624"
"03.05.2018 19:00 - 03.05.2018 20:00","0","2602"
"03.05.2018 20:00 - 03.05.2018 21:00","0","2715"
"03.05.2018 21:00 - 03.05.2018 22:00","0","3006"
"03.05.2018 22:00 - 03.05.2018 23:00","0","3123"
"03.05.2018 23:00 - 04.05.2018 00:00","0","2702"
"04.05.2018 00:00 - 04.05.2018 01:00","0","2827"
"04.05.2018 01:00 - 04.05.2018 02:00","0","2608"
"04.05.2018 02:00 - 04.05.2018 03:00","0","2713"
"04.05.2018 03:00 - 04.05.2018 04:00","0","2307"
"04.05.2018 04:00 - 04.05.2018 05:00","0","1809"
"04.05.2018 05:00 - 04.05.2018 06:00","0","2096"
"04.05.2018 06:00 - 04.05.2018 07:00","0","2111"
"04.05.2018 07:00 - 04.05.2018 08:00","0","2387"
"04.05.2018 08:00 - 04.05.2018 09:00","0","2195"
"04.05.2018 09:00 - 04.05.2018 10:00","0","2976"
"04.05.2018 10:00 - 04.05.2018 11:00","0","3118"
"04.05.2018 11:00 - 04.05.2018 12:00","0","3143"
"04.05.2018 12:00 - 04.05.2018 13:00","0","3445"
"04.05.2018 13:00 - 04.05.2018 14:00","0","3552"
"04.05.2018 14:00 - 04.05.2018 15:00","0","3179"
"04.05.2018 15:00 - 04.05.2018 16:00","0","3160"
"04.05.2018 16:00 - 04.05.2018 17:00","0","2704"
"04.05.2018 17:00 - 04.05.2018 18:00","0","2479"
"04.05.2018 18:00 - 04.05.2018 19:00","0","2445"
"04.05.2018 19:00 - 04.05.2018 20:00","0","2481"
"04.05.2018 20:00 - 04.05.2018 21:00","0","2546"
"04.05.2018 21:00 - 04.05.2018 22:00","0","2993"
"04.05.2018 22:00 - 04.05.2018 23:00","0","3499"
"04.05.2018 23:00 - 05.05.2018 00:00","0","3405"
"05.05.2018 00:00 - 05.05.2018 01:00","0","3221"
"05.05.2018 01:00 - 05.05.2018 02:00","0","2936"
"05.05.2018 02:00 - 05.05.2018 03:00","0","2804"
"05.05.2018 03:00 - 05.05.2018 04:00","0","2410"
"05.05.2018 04:00 - 05.05.2018 05:00","0","2173"
"05.05.2018 05:00 - 05.05.2018 06:00","0","2120"
"05.05.2018 06:00 - 05.05.2018 07:00","0","1571"
"05.05.2018 07:00 - 05.05.2018 08:00","0","1461"
"05.05.2018 08:00 - 05.05.2018 09:00","0","1784"
"05.05.2018 09:00 - 05.05.2018 10:00","0","2519"
"05.05.2018 10:00 - 05.05.2018 11:00","0","3169"
"05.05.2018 11:00 - 05.05.2018 12:00","0","3464"
"05.05.2018 12:00 - 05.05.2018 13:00","0","3457"
"05.05.2018 13:00 - 05.05.2018 14:00","0","3685"
"05.05.2018 14:00 - 05.05.2018 15:00","0","3269"
"05.05.2018 15:00 - 05.05.2018 16:00","0","2651"
"05.05.2018 16:00 - 05.05.2018 17:00","0","2326"
"05.05.2018 17:00 - 05.05.2018 18:00","0","2099"
"05.05.2018 18:00 - 05.05.2018 19:00","0","2207"
"05.05.2018 19:00 - 05.05.2018 20:00","0","2499"
"05.05.2018 20:00 - 05.05.2018 21:00","0","2649"
"05.05.2018 21:00 - 05.05.2018 22:00","0","2991"
"05.05.2018 22:00 - 05.05.2018 23:00","0","3348"
"05.05.2018 23:00 - 06.05.2018 00:00","0","2899"
"06.05.2018 00:00 - 06.05.2018 01:00","0","3398"
"06.05.2018 01:00 - 06.05.2018 02:00","0","4174"
"06.05.2018 02:00 - 06.05.2018 03:00","0","3759"
"06.05.2018 03:00 - 06.05.2018 04:00","0","3509"
"06.05.2018 04:00 - 06.05.2018 05:00","0","3230"
"06.05.2018 05:00 - 06.05.2018 06:00","0","3260"
"06.05.2018 06:00 - 06.05.2018 07:00","0","3205"
"06.05.2018 07:00 - 06.05.2018 08:00","0","2380"
"06.05.2018 08:00 - 06.05.2018 09:00","0","2413"
"06.05.2018 09:00 - 06.05.2018 10:00","0","2974"
"06.05.2018 10:00 - 06.05.2018 11:00","0","3595"
"06.05.2018 11:00 - 06.05.2018 12:00","0","3726"
"06.05.2018 12:00 - 06.05.2018 13:00","0","3434"
"06.05.2018 13:00 - 06.05.2018 14:00","0","3183"
"06.05.2018 14:00 - 06.05.2018 15:00","0","3430"
"06.05.2018 15:00 - 06.05.2018 16:00","0","3392"
"06.05.2018 16:00 - 06.05.2018 17:00","0","2858"
"06.05.2018 17:00 - 06.05.2018 18:00","0","2532"
"06.05.2018 18:00 - 06.05.2018 19:00","0","2712"
"06.05.2018 19:00 - 06.05.2018 20:00","0","2890"
"06.05.2018 20:00 - 06.05.2018 21:00","0","2997"
"06.05.2018 21:00 - 06.05.2018 22:00","0","3417"
"06.05.2018 22:00 - 06.05.2018 23:00","0","3630"
"06.05.2018 23:00 - 07.05.2018 00:00","0","3825"
"07.05.2018 00:00 - 07.05.2018 01:00","0","3201"
"07.05.2018 01:00 - 07.05.2018 02:00","0","3341"
"07.05.2018 02:00 - 07.05.2018 03:00","0","3417"
"07.05.2018 03:00 - 07.05.2018 04:00","0","3622"
"07.05.2018 04:00 - 07.05.2018 05:00","0","3591"
"07.05.2018 05:00 - 07.05.2018 06:00","0","4107"
"07.05.2018 06:00 - 07.05.2018 07:00","0","3213"
"07.05.2018 07:00 - 07.05.2018 08:00","0","3209"
"07.05.2018 08:00 - 07.05.2018 09:00","0","3160"
"07.05.2018 09:00 - 07.05.2018 10:00","0","3303"
"07.05.2018 10:00 - 07.05.2018 11:00","0","3480"
"07.05.2018 11:00 - 07.05.2018 12:00","0","3370"
"07.05.2018 12:00 - 07.05.2018 13:00","0","3189"
"07.05.2018 13:00 - 07.05.2018 14:00","0","3231"
"07.05.2018 14:00 - 07.05.2018 15:00","0","3289"
"07.05.2018 15:00 - 07.05.2018 16:00","0","3231"
"07.05.2018 16:00 - 07.05.2018 17:00","0","3365"
"07.05.2018 17:00 - 07.05.2018 18:00","0","3638"
"07.05.2018 18:00 - 07.05.2018 19:00","0","3412"
"07.05.2018 19:00 - 07.05.2018 20:00","0","3295"
"07.05.2018 20:00 - 07.05.2018 21:00","0","3360"
"07.05.2018 21:00 - 07.05.2018 22:00","0","3816"
"07.05.2018 22:00 - 07.05.2018 23:00","0","3512"
"07.05.2018 23:00 - 08.05.2018 00:00","0","3247"
"08.05.2018 00:00 - 08.05.2018 01:00","0","3062"
"08.05.2018 01:00 - 08.05.2018 02:00","0","3201"
"08.05.2018 02:00 - 08.05.2018 03:00","0","2864"
"08.05.2018 03:00 - 08.05.2018 04:00","0","2750"
"08.05.2018 04:00 - 08.05.2018 05:00","0","2797"
"08.05.2018 05:00 - 08.05.2018 06:00","0","3456"
"08.05.2018 06:00 - 08.05.2018 07:00","0","2723"
"08.05.2018 07:00 - 08.05.2018 08:00","0","3121"
"08.05.2018 08:00 - 08.05.2018 09:00","0","3152"
"08.05.2018 09:00 - 08.05.2018 10:00","0","3262"
"08.05.2018 10:00 - 08.05.2018 11:00","0","3691"
"08.05.2018 11:00 - 08.05.2018 12:00","0","3712"
"08.05.2018 12:00 - 08.05.2018 13:00","0","3774"
"08.05.2018 13:00 - 08.05.2018 14:00","0","3581"
"08.05.2018 14:00 - 08.05.2018 15:00","0","3662"
"08.05.2018 15:00 - 08.05.2018 16:00","0","3521"
"08.05.2018 16:00 - 08.05.2018 17:00","0","3353"
"08.05.2018 17:00 - 08.05.2018 18:00","0","3560"
"08.05.2018 18:00 - 08.05.2018 19:00","0","3706"
"08.05.2018 19:00 - 08.05.2018 20:00","0","3390"
"08.05.2018 20:00 - 08.05.2018 21:00","0","3279"
"08.05.2018 21:00 - 08.05.2018 22:00","0","3628"
"08.05.2018 22:00 - 08.05.2018 23:00","0","3472"
"08.05.2018 23:00 - 09.05.2018 00:00","0","4219"
"09.05.2018 00:00 - 09.05.2018 01:00","0","3680"
"09.05.2018 01:00 - 09.05.2018 02:00","0","4251"
"09.05.2018 02:00 - 09.05.2018 03:00","0","4545"
"09.05.2018 03:00 - 09.05.2018 04:00","0","4355"
"09.05.2018 04:00 - 09.05.2018 05:00","0","3837"
"09.05.2018 05:00 - 09.05.2018 06:00","0","3560"
"09.05.2018 06:00 - 09.05.2018 07:00","0","2362"
"09.05.2018 07:00 - 09.05.2018 08:00","0","1814"
"09.05.2018 08:00 - 09.05.2018 09:00","0","2153"
"09.05.2018 09:00 - 09.05.2018 10:00","0","2504"
"09.05.2018 10:00 - 09.05.2018 11:00","0","2091"
"09.05.2018 11:00 - 09.05.2018 12:00","0","2512"
"09.05.2018 12:00 - 09.05.2018 13:00","0","3306"
"09.05.2018 13:00 - 09.05.2018 14:00","0","3351"
"09.05.2018 14:00 - 09.05.2018 15:00","0","3198"
"09.05.2018 15:00 - 09.05.2018 16:00","0","2949"
"09.05.2018 16:00 - 09.05.2018 17:00","0","3163"
"09.05.2018 17:00 - 09.05.2018 18:00","0","2779"
"09.05.2018 18:00 - 09.05.2018 19:00","0","2624"
"09.05.2018 19:00 - 09.05.2018 20:00","0","2187"
"09.05.2018 20:00 - 09.05.2018 21:00","0","2126"
"09.05.2018 21:00 - 09.05.2018 22:00","0","2529"
"09.05.2018 22:00 - 09.05.2018 23:00","0","2772"
"09.05.2018 23:00 - 10.05.2018 00:00","0","2624"
"10.05.2018 00:00 - 10.05.2018 01:00","0","3361"
"10.05.2018 01:00 - 10.05.2018 02:00","0","3775"
"10.05.2018 02:00 - 10.05.2018 03:00","0","3662"
"10.05.2018 03:00 - 10.05.2018 04:00","0","3143"
"10.05.2018 04:00 - 10.05.2018 05:00","0","2981"
"10.05.2018 05:00 - 10.05.2018 06:00","0","3135"
"10.05.2018 06:00 - 10.05.2018 07:00","0","3059"
"10.05.2018 07:00 - 10.05.2018 08:00","0","3054"
"10.05.2018 08:00 - 10.05.2018 09:00","0","2797"
"10.05.2018 09:00 - 10.05.2018 10:00","0","2658"
"10.05.2018 10:00 - 10.05.2018 11:00","0","2788"
"10.05.2018 11:00 - 10.05.2018 12:00","0","3003"
"10.05.2018 12:00 - 10.05.2018 13:00","0","3330"
"10.05.2018 13:00 - 10.05.2018 14:00","0","3096"
"10.05.2018 14:00 - 10.05.2018 15:00","0","2961"
"10.05.2018 15:00 - 10.05.2018 16:00","0","2616"
"10.05.2018 16:00 - 10.05.2018 17:00","0","2595"
"10.05.2018 17:00 - 10.05.2018 18:00","0","3470"
"10.05.2018 18:00 - 10.05.2018 19:00","0","3087"
"10.05.2018 19:00 - 10.05.2018 20:00","0","2647"
"10.05.2018 20:00 - 10.05.2018 21:00","0","2237"
"10.05.2018 21:00 - 10.05.2018 22:00","0","2180"
"10.05.2018 22:00 - 10.05.2018 23:00","0","2660"
"10.05.2018 23:00 - 11.05.2018 00:00","0","2558"
"11.05.2018 00:00 - 11.05.2018 01:00","0","3449"
"11.05.2018 01:00 - 11.05.2018 02:00","0","3517"
"11.05.2018 02:00 - 11.05.2018 03:00","0","3376"
"11.05.2018 03:00 - 11.05.2018 04:00","0","3267"
"11.05.2018 04:00 - 11.05.2018 05:00","0","2730"
"11.05.2018 05:00 - 11.05.2018 06:00","0","2638"
"11.05.2018 06:00 - 11.05.2018 07:00","0","1707"
"11.05.2018 07:00 - 11.05.2018 08:00","0","1920"
"11.05.2018 08:00 - 11.05.2018 09:00","0","2744"
"11.05.2018 09:00 - 11.05.2018 10:00","0","2560"
"11.05.2018 10:00 - 11.05.2018 11:00","0","2221"
"11.05.2018 11:00 - 11.05.2018 12:00","0","2318"
"11.05.2018 12:00 - 11.05.2018 13:00","0","2427"
"11.05.2018 13:00 - 11.05.2018 14:00","0","2549"
"11.05.2018 14:00 - 11.05.2018 15:00","0","2722"
"11.05.2018 15:00 - 11.05.2018 16:00","0","2605"
"11.05.2018 16:00 - 11.05.2018 17:00","0","2405"
"11.05.2018 17:00 - 11.05.2018 18:00","0","1851"
"11.05.2018 18:00 - 11.05.2018 19:00","0","1913"
"11.05.2018 19:00 - 11.05.2018 20:00","0","1693"
"11.05.2018 20:00 - 11.05.2018 21:00","0","1599"
"11.05.2018 21:00 - 11.05.2018 22:00","0","2210"
"11.05.2018 22:00 - 11.05.2018 23:00","0","2382"
"11.05.2018 23:00 - 12.05.2018 00:00","0","2489"
"12.05.2018 00:00 - 12.05.2018 01:00","0","2886"
"12.05.2018 01:00 - 12.05.2018 02:00","0","3154"
"12.05.2018 02:00 - 12.05.2018 03:00","0","2895"
"12.05.2018 03:00 - 12.05.2018 04:00","0","2501"
"12.05.2018 04:00 - 12.05.2018 05:00","0","2382"
"12.05.2018 05:00 - 12.05.2018 06:00","0","2405"
"12.05.2018 06:00 - 12.05.2018 07:00","0","2282"
"12.05.2018 07:00 - 12.05.2018 08:00","0","2108"
"12.05.2018 08:00 - 12.05.2018 09:00","0","2105"
"12.05.2018 09:00 - 12.05.2018 10:00","0","2547"
"12.05.2018 10:00 - 12.05.2018 11:00","0","2848"
"12.05.2018 11:00 - 12.05.2018 12:00","0","2937"
"12.05.2018 12:00 - 12.05.2018 13:00","0","3287"
"12.05.2018 13:00 - 12.05.2018 14:00","0","3737"
"12.05.2018 14:00 - 12.05.2018 15:00","0","3744"
"12.05.2018 15:00 - 12.05.2018 16:00","0","3539"
"12.05.2018 16:00 - 12.05.2018 17:00","0","3215"
"12.05.2018 17:00 - 12.05.2018 18:00","0","3017"
"12.05.2018 18:00 - 12.05.2018 19:00","0","3057"
"12.05.2018 19:00 - 12.05.2018 20:00","0","3461"
"12.05.2018 20:00 - 12.05.2018 21:00","0","3389"
"12.05.2018 21:00 - 12.05.2018 22:00","0","3520"
"12.05.2018 22:00 - 12.05.2018 23:00","0","4146"
"12.05.2018 23:00 - 13.05.2018 00:00","0","3906"
"13.05.2018 00:00 - 13.05.2018 01:00","0","3838"
"13.05.2018 01:00 - 13.05.2018 02:00","0","3873"
"13.05.2018 02:00 - 13.05.2018 03:00","0","3865"
"13.05.2018 03:00 - 13.05.2018 04:00","0","3229"
"13.05.2018 04:00 - 13.05.2018 05:00","0","2636"
"13.05.2018 05:00 - 13.05.2018 06:00","0","2626"
"13.05.2018 06:00 - 13.05.2018 07:00","0","2141"
"13.05.2018 07:00 - 13.05.2018 08:00","0","1879"
"13.05.2018 08:00 - 13.05.2018 09:00","0","1856"
"13.05.2018 09:00 - 13.05.2018 10:00","0","1987"
"13.05.2018 10:00 - 13.05.2018 11:00","0","2298"
"13.05.2018 11:00 - 13.05.2018 12:00","0","2684"
"13.05.2018 12:00 - 13.05.2018 13:00","0","3049"
"13.05.2018 13:00 - 13.05.2018 14:00","0","2986"
"13.05.2018 14:00 - 13.05.2018 15:00","0","3015"
"13.05.2018 15:00 - 13.05.2018 16:00","0","3013"
"13.05.2018 16:00 - 13.05.2018 17:00","0","2819"
"13.05.2018 17:00 - 13.05.2018 18:00","0","3214"
"13.05.2018 18:00 - 13.05.2018 19:00","0","3092"
"13.05.2018 19:00 - 13.05.2018 20:00","0","2969"
"13.05.2018 20:00 - 13.05.2018 21:00","0","2964"
"13.05.2018 21:00 - 13.05.2018 22:00","0","2920"
"13.05.2018 22:00 - 13.05.2018 23:00","0","3051"
"13.05.2018 23:00 - 14.05.2018 00:00","0","3266"
"14.05.2018 00:00 - 14.05.2018 01:00","0","2570"
"14.05.2018 01:00 - 14.05.2018 02:00","0","2680"
"14.05.2018 02:00 - 14.05.2018 03:00","0","2425"
"14.05.2018 03:00 - 14.05.2018 04:00","0","1833"
"14.05.2018 04:00 - 14.05.2018 05:00","0","2035"
"14.05.2018 05:00 - 14.05.2018 06:00","0","2446"
"14.05.2018 06:00 - 14.05.2018 07:00","0","1612"
"14.05.2018 07:00 - 14.05.2018 08:00","0","1385"
"14.05.2018 08:00 - 14.05.2018 09:00","0","1741"
"14.05.2018 09:00 - 14.05.2018 10:00","0","2197"
"14.05.2018 10:00 - 14.05.2018 11:00","0","2264"
"14.05.2018 11:00 - 14.05.2018 12:00","0","2713"
"14.05.2018 12:00 - 14.05.2018 13:00","0","2573"
"14.05.2018 13:00 - 14.05.2018 14:00","0","2726"
"14.05.2018 14:00 - 14.05.2018 15:00","0","2701"
"14.05.2018 15:00 - 14.05.2018 16:00","0","2645"
"14.05.2018 16:00 - 14.05.2018 17:00","0","2850"
"14.05.2018 17:00 - 14.05.2018 18:00","0","2958"
"14.05.2018 18:00 - 14.05.2018 19:00","0","2584"
"14.05.2018 19:00 - 14.05.2018 20:00","0","2587"
"14.05.2018 20:00 - 14.05.2018 21:00","0","2309"
"14.05.2018 21:00 - 14.05.2018 22:00","0","2816"
"14.05.2018 22:00 - 14.05.2018 23:00","0","3111"
"14.05.2018 23:00 - 15.05.2018 00:00","0","3063"
"15.05.2018 00:00 - 15.05.2018 01:00","0","2695"
"15.05.2018 01:00 - 15.05.2018 02:00","0","2461"
"15.05.2018 02:00 - 15.05.2018 03:00","0","2478"
"15.05.2018 03:00 - 15.05.2018 04:00","0","2726"
"15.05.2018 04:00 - 15.05.2018 05:00","0","2435"
"15.05.2018 05:00 - 15.05.2018 06:00","0","2132"
"15.05.2018 06:00 - 15.05.2018 07:00","0","1822"
"15.05.2018 07:00 - 15.05.2018 08:00","0","2044"
"15.05.2018 08:00 - 15.05.2018 09:00","0","2450"
"15.05.2018 09:00 - 15.05.2018 10:00","0","3080"
"15.05.2018 10:00 - 15.05.2018 11:00","0","3535"
"15.05.2018 11:00 - 15.05.2018 12:00","0","3487"
"15.05.2018 12:00 - 15.05.2018 13:00","0","3538"
"15.05.2018 13:00 - 15.05.2018 14:00","0","3535"
"15.05.2018 14:00 - 15.05.2018 15:00","0","3591"
"15.05.2018 15:00 - 15.05.2018 16:00","0","3526"
"15.05.2018 16:00 - 15.05.2018 17:00","0","3432"
"15.05.2018 17:00 - 15.05.2018 18:00","0","3342"
"15.05.2018 18:00 - 15.05.2018 19:00","0","3171"
"15.05.2018 19:00 - 15.05.2018 20:00","0","3319"
"15.05.2018 20:00 - 15.05.2018 21:00","0","3263"
"15.05.2018 21:00 - 15.05.2018 22:00","0","3673"
"15.05.2018 22:00 - 15.05.2018 23:00","0","3633"
"15.05.2018 23:00 - 16.05.2018 00:00","0","3836"
"16.05.2018 00:00 - 16.05.2018 01:00","0","3620"
"16.05.2018 01:00 - 16.05.2018 02:00","0","2819"
"16.05.2018 02:00 - 16.05.2018 03:00","0","2559"
"16.05.2018 03:00 - 16.05.2018 04:00","0","2307"
"16.05.2018 04:00 - 16.05.2018 05:00","0","1966"
"16.05.2018 05:00 - 16.05.2018 06:00","0","1977"
"16.05.2018 06:00 - 16.05.2018 07:00","0","1949"
"16.05.2018 07:00 - 16.05.2018 08:00","0","1862"
"16.05.2018 08:00 - 16.05.2018 09:00","0","1861"
"16.05.2018 09:00 - 16.05.2018 10:00","0","2455"
"16.05.2018 10:00 - 16.05.2018 11:00","0","2524"
"16.05.2018 11:00 - 16.05.2018 12:00","0","2172"
"16.05.2018 12:00 - 16.05.2018 13:00","0","2560"
"16.05.2018 13:00 - 16.05.2018 14:00","0","2656"
"16.05.2018 14:00 - 16.05.2018 15:00","0","2361"
"16.05.2018 15:00 - 16.05.2018 16:00","0","2024"
"16.05.2018 16:00 - 16.05.2018 17:00","0","2102"
"16.05.2018 17:00 - 16.05.2018 18:00","0","2530"
"16.05.2018 18:00 - 16.05.2018 19:00","0","1767"
"16.05.2018 19:00 - 16.05.2018 20:00","0","1711"
"16.05.2018 20:00 - 16.05.2018 21:00","0","1910"
"16.05.2018 21:00 - 16.05.2018 22:00","0","2346"
"16.05.2018 22:00 - 16.05.2018 23:00","0","2879"
"16.05.2018 23:00 - 17.05.2018 00:00","0","3365"
"17.05.2018 00:00 - 17.05.2018 01:00","0","3142"
"17.05.2018 01:00 - 17.05.2018 02:00","0","2746"
"17.05.2018 02:00 - 17.05.2018 03:00","0","2486"
"17.05.2018 03:00 - 17.05.2018 04:00","0","2394"
"17.05.2018 04:00 - 17.05.2018 05:00","0","2568"
"17.05.2018 05:00 - 17.05.2018 06:00","0","2760"
"17.05.2018 06:00 - 17.05.2018 07:00","0","2818"
"17.05.2018 07:00 - 17.05.2018 08:00","0","2846"
"17.05.2018 08:00 - 17.05.2018 09:00","0","3085"
"17.05.2018 09:00 - 17.05.2018 10:00","0","3492"
"17.05.2018 10:00 - 17.05.2018 11:00","0","3083"
"17.05.2018 11:00 - 17.05.2018 12:00","0","2985"
"17.05.2018 12:00 - 17.05.2018 13:00","0","3019"
"17.05.2018 13:00 - 17.05.2018 14:00","0","2938"
"17.05.2018 14:00 - 17.05.2018 15:00","0","2587"
"17.05.2018 15:00 - 17.05.2018 16:00","0","2531"
"17.05.2018 16:00 - 17.05.2018 17:00","0","2499"
"17.05.2018 17:00 - 17.05.2018 18:00","0","3030"
"17.05.2018 18:00 - 17.05.2018 19:00","0","3512"
"17.05.2018 19:00 - 17.05.2018 20:00","0","3272"
"17.05.2018 20:00 - 17.05.2018 21:00","0","3253"
"17.05.2018 21:00 - 17.05.2018 22:00","0","3454"
"17.05.2018 22:00 - 17.05.2018 23:00","0","4025"
"17.05.2018 23:00 - 18.05.2018 00:00","0","4058"
"18.05.2018 00:00 - 18.05.2018 01:00","0","3961"
"18.05.2018 01:00 - 18.05.2018 02:00","0","3093"
"18.05.2018 02:00 - 18.05.2018 03:00","0","2807"
"18.05.2018 03:00 - 18.05.2018 04:00","0","2779"
"18.05.2018 04:00 - 18.05.2018 05:00","0","2671"
"18.05.2018 05:00 - 18.05.2018 06:00","0","2357"
"18.05.2018 06:00 - 18.05.2018 07:00","0","2468"
"18.05.2018 07:00 - 18.05.2018 08:00","0","2979"
"18.05.2018 08:00 - 18.05.2018 09:00","0","2954"
"18.05.2018 09:00 - 18.05.2018 10:00","0","3101"
"18.05.2018 10:00 - 18.05.2018 11:00","0","2495"
"18.05.2018 11:00 - 18.05.2018 12:00","0","2717"
"18.05.2018 12:00 - 18.05.2018 13:00","0","3199"
"18.05.2018 13:00 - 18.05.2018 14:00","0","3140"
"18.05.2018 14:00 - 18.05.2018 15:00","0","2915"
"18.05.2018 15:00 - 18.05.2018 16:00","0","2921"
"18.05.2018 16:00 - 18.05.2018 17:00","0","2758"
"18.05.2018 17:00 - 18.05.2018 18:00","0","2401"
"18.05.2018 18:00 - 18.05.2018 19:00","0","2317"
"18.05.2018 19:00 - 18.05.2018 20:00","0","2438"
"18.05.2018 20:00 - 18.05.2018 21:00","0","2305"
"18.05.2018 21:00 - 18.05.2018 22:00","0","2715"
"18.05.2018 22:00 - 18.05.2018 23:00","0","2982"
"18.05.2018 23:00 - 19.05.2018 00:00","0","2863"
"19.05.2018 00:00 - 19.05.2018 01:00","0","2453"
"19.05.2018 01:00 - 19.05.2018 02:00","0","2573"
"19.05.2018 02:00 - 19.05.2018 03:00","0","2663"
"19.05.2018 03:00 - 19.05.2018 04:00","0","2770"
"19.05.2018 04:00 - 19.05.2018 05:00","0","2686"
"19.05.2018 05:00 - 19.05.2018 06:00","0","2811"
"19.05.2018 06:00 - 19.05.2018 07:00","0","2848"
"19.05.2018 07:00 - 19.05.2018 08:00","0","2666"
"19.05.2018 08:00 - 19.05.2018 09:00","0","2667"
"19.05.2018 09:00 - 19.05.2018 10:00","0","2822"
"19.05.2018 10:00 - 19.05.2018 11:00","0","2318"
"19.05.2018 11:00 - 19.05.2018 12:00","0","2400"
"19.05.2018 12:00 - 19.05.2018 13:00","0","2659"
"19.05.2018 13:00 - 19.05.2018 14:00","0","2562"
"19.05.2018 14:00 - 19.05.2018 15:00","0","2443"
"19.05.2018 15:00 - 19.05.2018 16:00","0","2403"
"19.05.2018 16:00 - 19.05.2018 17:00","0","2316"
"19.05.2018 17:00 - 19.05.2018 18:00","0","2120"
"19.05.2018 18:00 - 19.05.2018 19:00","0","2615"
"19.05.2018 19:00 - 19.05.2018 20:00","0","2592"
"19.05.2018 20:00 - 19.05.2018 21:00","0","2499"
"19.05.2018 21:00 - 19.05.2018 22:00","0","2370"
"19.05.2018 22:00 - 19.05.2018 23:00","0","2807"
"19.05.2018 23:00 - 20.05.2018 00:00","0","3043"
"20.05.2018 00:00 - 20.05.2018 01:00","0","3134"
"20.05.2018 01:00 - 20.05.2018 02:00","0","2810"
"20.05.2018 02:00 - 20.05.2018 03:00","0","2641"
"20.05.2018 03:00 - 20.05.2018 04:00","0","2804"
"20.05.2018 04:00 - 20.05.2018 05:00","0","2703"
"20.05.2018 05:00 - 20.05.2018 06:00","0","2234"
"20.05.2018 06:00 - 20.05.2018 07:00","0","2038"
"20.05.2018 07:00 - 20.05.2018 08:00","0","2036"
"20.05.2018 08:00 - 20.05.2018 09:00","0","2052"
"20.05.2018 09:00 - 20.05.2018 10:00","0","2425"
"20.05.2018 10:00 - 20.05.2018 11:00","0","3040"
"20.05.2018 11:00 - 20.05.2018 12:00","0","3294"
"20.05.2018 12:00 - 20.05.2018 13:00","0","3670"
"20.05.2018 13:00 - 20.05.2018 14:00","0","3675"
"20.05.2018 14:00 - 20.05.2018 15:00","0","3554"
"20.05.2018 15:00 - 20.05.2018 16:00","0","3371"
"20.05.2018 16:00 - 20.05.2018 17:00","0","3314"
"20.05.2018 17:00 - 20.05.2018 18:00","0","2921"
"20.05.2018 18:00 - 20.05.2018 19:00","0","3086"
"20.05.2018 19:00 - 20.05.2018 20:00","0","3479"
"20.05.2018 20:00 - 20.05.2018 21:00","0","3416"
"20.05.2018 21:00 - 20.05.2018 22:00","0","3810"
"20.05.2018 22:00 - 20.05.2018 23:00","0","3977"
"20.05.2018 23:00 - 21.05.2018 00:00","0","4023"
"21.05.2018 00:00 - 21.05.2018 01:00","0","3977"
"21.05.2018 01:00 - 21.05.2018 02:00","0","3405"
"21.05.2018 02:00 - 21.05.2018 03:00","0","3318"
"21.05.2018 03:00 - 21.05.2018 04:00","0","3253"
"21.05.2018 04:00 - 21.05.2018 05:00","0","2992"
